Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
MARTEL Devon - CAN - Canada Cup 3 - 2018 - Qualification 1,54.83,20,Men,-17.0,16.1,17.6,16.5,15.9,15.9,8.4,8.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
FINLAYSON Shaina - CAN - Canadian Championships - 2018 - Qualification 1,52.91,21,Women,0.0,14.0,15.0,14.3,14.5,14.4,5.5,6.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,21.0
CARRIER Malcom - CAN - Canada Cup 1 - 2018 - Qualification 1,57.99,28,Men,0.0,15.6,15.2,14.8,13.7,14.6,6.8,6.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
MARTINEAU Nicolas - CAN - Canada Cup 2 - 2018 - Final 1,57.99,21,Men,0.0,14.0,16.0,15.5,16.1,16.5,7.7,7.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
VAILLANCOURT Sandrine - CAN - Canadian Championships - 2018 - Qualification 1,63.55,9,Women,0.0,14.0,13.8,15.6,15.5,15.4,5.6,6.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,19.0
BURNYEAT Thomas - CAN - Canada Cup 3 - 2018 - Qualification 2,50.53,23,Men,-17.0,13.9,14.4,15.0,14.0,14.0,7.0,7.3,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
NADEAU Jean  Christophe - CAN - Canada Cup 1 - 2018 - Qualification 2,77.12,2,Men,0.0,17.8,18.3,16.8,17.4,17.9,8.2,8.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
NGUYEN Jason - CAN - Canada Cup 1 - 2018 - Qualification 1,56.26,32,Men,0.0,15.6,15.6,15.2,14.3,15.2,7.5,7.4,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
KELLY Brenden - CAN - Canadian Selections 1 - 2018 - Qualification 2,76.28,4,Men,0.0,16.6,16.7,16.7,17.4,16.6,8.4,8.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,25.0
KAPRONCZAI Julian - CAN - Canada Cup 1 - 2018 - Qualification 2,69.9,14,Men,0.0,15.9,16.0,16.8,17.3,16.8,8.0,8.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
BERTRAND Felix - CAN - Canadian Championships - 2018 - Qualification 1,33.44,36,Men,0.0,14.0,14.4,15.4,15.6,14.6,2.2,1.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,18.0
DELSAME Florence - CAN - Canada Cup 3 - 2018 - Qualification 2,36.24,20,Women,-17.0,17.5,17.4,17.3,17.0,17.2,2.0,2.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
SUGIMOTO Kosuke - JPN - Canadian Selections 2 - 2018 - Qualification 2,70.5,9,Men,0.0,16.6,16.3,16.6,15.2,16.0,7.4,6.1,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,26.0
GAGNON Thomas - CAN - Canadian Championships - 2018 - Qualification 1,63.28,32,Men,0.0,16.1,15.6,15.1,15.4,15.3,6.9,6.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,22.0
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Qualification 1,73.64,3,Women,0.0,16.1,15.5,16.0,16.5,16.0,7.9,7.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,21.0
LESSARD Olivier - CAN - Canadian Championships - 2018 - Qualification 1,73.64,14,Men,0.0,16.5,16.5,16.3,15.9,16.3,6.9,7.1,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,22.0
LABELLE Cassandre - CAN - Canada Cup 1 - 2018 - Qualification 2,51.44,14,Women,0.0,12.8,13.0,14.8,14.6,14.0,7.4,7.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
RYKUITER Jamie - CAN - Canadian Selections 2 - 2018 - Qualification 2,48.22,24,Women,0.0,13.1,13.6,13.3,13.8,14.0,6.4,5.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,20.0
BERGEVIN Mikela - CAN - Canadian Championships - 2018 - Qualification 1,60.99,15,Women,0.0,14.0,15.4,14.3,15.0,15.5,5.8,5.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,22.0
BELLUCCI Massimo - CAN - Canadian Selections 2 - 2018 - Qualification 1,55.02,33,Men,0.0,13.8,13.9,12.3,12.6,14.0,7.6,7.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,21.0
FUKUSHIMA Shunka - JPN - Canadian Selections 1 - 2018 - Qualification 2,56.95,12,Women,0.0,13.7,14.3,14.4,14.8,13.5,6.2,6.3,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,21.0
PARKER Madison - CAN - Canadian Championships - 2018 - Qualification 1,61.4,13,Women,0.0,14.6,15.0,14.5,14.5,14.7,6.2,5.5,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,21.0
TODD Kassidy - CAN - Canada Cup 3 - 2018 - Final 1,65.34,4,Women,-17.0,15.0,15.8,15.5,15.8,16.2,7.3,7.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Final 1,0.0,
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 2,41.22,17,Women,-17.0,11.4,12.0,12.0,11.9,12.8,7.0,7.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
PATTON Cole - CAN - Canada Cup 3 - 2018 - Qualification 2,41.22,31,Men,-17.0,13.3,12.9,14.5,11.5,11.4,7.4,7.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Final 1,73.92,3,Women,-17.0,16.3,16.9,16.1,16.5,16.8,7.7,7.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Final 1,0.0,
TODD Kassidy - CAN - Canadian Selections 1 - 2018 - Qualification 2,58.26,11,Women,0.0,13.2,14.3,14.0,14.0,13.0,8.0,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
DUFFY Eric - CAN - Canadian Selections 2 - 2018 - Qualification 1,54.5,34,Men,0.0,12.9,15.5,15.7,13.5,13.8,7.8,7.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,19.0
PARKER Madison - CAN - Canada Cup 2 - 2018 - Qualification 1,64.37,8,Women,0.0,16.5,16.9,15.4,15.4,16.4,4.7,4.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
VAILLANCOURT Sandrine - CAN - Canada Cup 3 - 2018 - Final 1,64.37,5,Women,-17.0,15.2,16.1,15.5,16.0,15.4,7.4,7.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Final 1,0.0,
GAGNON Thomas - CAN - Canada Cup 2 - 2018 - Qualification 1,64.88,25,Men,0.0,15.8,15.6,16.5,16.6,16.1,6.2,6.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
BETY Marc Antoine - CAN - Canadian Selections 1 - 2018 - Qualification 2,52.08,34,Men,0.0,14.6,14.0,13.8,13.8,14.0,5.7,6.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
IMBEAU Christophe - CAN - Canada Cup 2 - 2018 - Final 1,64.51,19,Men,0.0,17.8,18.2,17.2,18.4,17.9,7.2,7.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
SCHWINGHAMER Mackenzie - CAN - Canada Cup 3 - 2018 - Qualification 1,71.39,4,Women,-17.0,16.7,17.1,17.5,17.4,17.8,7.3,6.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
DESAUTELS Mats - CAN - Canada Cup 3 - 2018 - Final 1,71.39,10,Men,-17.0,16.9,17.1,16.5,16.6,17.0,8.9,8.4,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Final 1,0.0,
GOODISON Samuel - CAN - Canada Cup 3 - 2018 - Qualification 2,65.98,15,Men,-17.0,15.7,15.2,15.5,16.0,16.2,7.6,7.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
KOBER Chloe - CAN - Canadian Selections 2 - 2018 - Qualification 1,52.39,20,Women,0.0,12.9,14.5,14.4,13.8,13.9,6.5,6.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,21.0
JOOSTEN Matt - CAN - Canadian Selections 2 - 2018 - Qualification 1,72.64,10,Men,0.0,16.3,17.3,15.7,17.8,17.0,7.0,7.5,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,27.0
NEISH Jory - CAN - Canada Cup 2 - 2018 - Qualification 1,31.64,20,Women,0.0,11.8,10.3,11.0,13.0,11.4,5.9,5.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
GAGNON Thomas - CAN - Canada Cup 3 - 2018 - Qualification 1,68.63,10,Men,-17.0,16.9,16.7,16.9,16.4,15.5,7.6,7.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2018 - Qualification 2,58.17,16,Women,0.0,14.1,14.9,14.7,14.5,15.0,7.1,7.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,19.0
MILLER CLARKE Reece - CAN - Canada Cup 1 - 2018 - Qualification 1,61.96,23,Men,0.0,14.8,13.8,14.6,17.0,14.8,6.8,6.9,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
BERGEVIN Mikela - CAN - Canadian Selections 2 - 2018 - Qualification 1,63.94,6,Women,0.0,15.1,15.9,16.0,13.8,14.2,7.1,6.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,22.0
MARKLE Searik - CAN - Canadian Selections 2 - 2018 - Qualification 2,67.14,8,Women,0.0,16.3,16.1,15.9,14.6,15.9,7.4,6.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,23.0
PHIPPS Koleton - CAN - Canadian Selections 1 - 2018 - Qualification 2,64.61,17,Men,0.0,15.7,15.3,16.7,15.8,16.0,7.1,7.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
TANNER Marc - CAN - Canada Cup 3 - 2018 - Final 1,39.14,17,Men,-17.0,15.1,15.7,15.1,15.0,14.1,4.0,5.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Final 1,0.0,
PHILLIPS Ethan - CAN - Canadian Selections 1 - 2018 - Qualification 2,56.4,29,Men,0.0,12.9,13.0,12.9,14.5,14.0,7.0,7.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,18.0
KOYAMA Takashi - JPN - Canadian Selections 1 - 2018 - Qualification 2,74.05,7,Men,0.0,17.8,17.3,16.6,15.8,16.6,7.8,7.3,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,22.0
KOYAMA Takashi - JPN - Canadian Selections 2 - 2018 - Qualification 2,72.94,6,Men,0.0,14.6,17.6,17.2,15.8,15.8,6.3,7.4,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,22.0
VAILLANCOURT Sandrine - CAN - Canadian Selections 2 - 2018 - Qualification 2,60.09,13,Women,0.0,15.1,15.2,15.8,13.8,14.9,6.0,5.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,19.0
DUNHAM Ava - CAN - Canadian Selections 1 - 2018 - Qualification 2,7.06,30,Women,0.0,8.5,9.9,10.4,10.8,9.8,6.6,6.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,19.0
LOVELL Sasha - CAN - Canada Cup 3 - 2018 - Qualification 2,29.71,24,Women,-17.0,9.9,9.5,9.1,9.5,9.0,5.8,5.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 1,39.34,20,Women,-17.0,10.8,11.7,11.9,12.7,12.7,6.5,6.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
MARTEL Devon - CAN - Canadian Selections 1 - 2018 - Qualification 1,63.96,13,Men,0.0,14.3,16.8,16.6,14.4,15.0,6.9,6.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,24.0
LINTON Jessica - CAN - Canada Cup 3 - 2018 - Final 1,61.61,8,Women,-17.0,14.3,14.7,15.7,14.4,14.5,6.3,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Final 1,0.0,
RYKUITER Jamie - CAN - Canadian Selections 1 - 2018 - Qualification 1,12.86,26,Women,0.0,7.7,10.5,8.4,9.8,10.0,6.0,5.8,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,20.0
MARKLE Searik - CAN - Canadian Selections 1 - 2018 - Qualification 1,56.58,10,Women,0.0,14.1,13.5,12.8,13.2,13.0,6.6,6.8,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,23.0
GAUTHIER Julien - CAN - Canada Cup 2 - 2018 - Qualification 1,72.26,12,Men,0.0,16.0,15.8,16.4,17.7,16.9,7.9,8.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
BROWN Berkley - CAN - Canadian Championships - 2018 - Qualification 1,68.7,7,Women,0.0,16.2,15.9,15.3,15.6,15.1,8.2,7.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,20.0
GILBERT Benoit - CAN - Canada Cup 1 - 2018 - Qualification 2,68.7,17,Men,0.0,16.6,17.0,16.4,16.3,16.9,7.8,7.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
BOULIANNE Annarose - CAN - Canada Cup 2 - 2018 - Qualification 1,55.04,14,Women,0.0,14.0,13.9,12.5,15.1,13.8,6.4,6.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
TANNER Marc - CAN - Canadian Selections 2 - 2018 - Qualification 2,65.0,18,Men,0.0,14.4,14.9,14.1,16.3,15.0,6.8,6.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,19.0
GOSSELIN Pier Alexandre - CAN - Canadian Selections 2 - 2018 - Qualification 1,56.01,32,Men,0.0,13.6,15.0,15.4,13.9,13.8,6.4,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,23.0
JOHNSTON Parker - CAN - Canadian Selections 1 - 2018 - Qualification 1,18.4,36,Men,0.0,12.1,12.0,12.2,12.8,11.0,8.8,7.8,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,18.0
NADEAU Jean Christophe - CAN - Canadian Selections 1 - 2018 - Qualification 1,11.88,40,Men,0.0,12.9,12.1,12.0,12.8,10.0,8.1,7.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,22.0
VAILLANCOURT Elliot - CAN - Canadian Selections 1 - 2018 - Qualification 2,75.16,5,Men,0.0,17.6,17.2,17.3,17.2,18.0,8.0,8.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,21.0
THIBAULT Olivier - CAN - Canadian Championships - 2018 - Qualification 1,70.17,17,Men,0.0,16.5,15.8,15.6,16.0,15.6,6.2,7.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,21.0
THIBAULT Olivier - CAN - Canada Cup 3 - 2018 - Qualification 2,63.62,17,Men,-17.0,14.8,14.3,15.4,13.9,14.0,7.1,6.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
KAJIWARA Yuki - JPN - Canadian Selections 2 - 2018 - Qualification 1,70.28,4,Women,0.0,15.7,16.9,16.7,15.2,15.9,7.6,8.2,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,18.0
IMBEAU Christophe - CAN - Canada Cup 2 - 2018 - Qualification 1,70.28,14,Men,0.0,17.8,17.0,16.2,17.0,17.4,7.6,7.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2018 - Qualification 1,60.03,13,Women,0.0,15.6,16.1,15.2,15.8,15.5,8.1,7.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,19.0
CHICK Alexa - CAN - Canada Cup 2 - 2018 - Qualification 1,55.98,11,Women,0.0,16.5,16.8,15.6,14.8,14.8,5.6,6.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
PHILLIPS Ethan - CAN - Canadian Selections 1 - 2018 - Qualification 1,13.9,38,Men,0.0,8.9,10.0,10.0,8.0,8.2,5.2,5.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,18.0
AGATSUMA Sora - JPN - Canadian Selections 1 - 2018 - Qualification 1,50.73,31,Men,0.0,10.1,13.0,13.3,12.8,12.0,7.1,7.3,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 1,0.0,22.0
MYSKO Alex - CAN - Canada Cup 1 - 2018 - Qualification 2,57.83,34,Men,0.0,15.2,15.5,13.9,14.0,15.0,7.2,6.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
TANIGUCHI Ayaho - JPN - Canadian Selections 2 - 2018 - Qualification 2,68.77,6,Women,0.0,16.3,16.6,16.3,16.8,15.5,8.3,7.9,0,0,JPN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,24.0
GILBERT Benoit - CAN - Canada Cup 2 - 2018 - Final 1,68.77,18,Men,0.0,16.8,16.5,16.4,16.9,16.2,7.6,7.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
PHILLIPS Ethan - CAN - Canadian Selections 2 - 2018 - Qualification 2,60.19,22,Men,0.0,12.7,13.7,13.8,14.2,14.0,7.0,7.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,18.0
MATTHEWS Aidan - CAN - Canada Cup 2 - 2018 - Qualification 1,62.66,29,Men,0.0,15.8,15.0,15.8,15.8,16.4,6.8,6.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
VIAU Emmanuelle - CAN - Canada Cup 1 - 2018 - Qualification 2,43.43,16,Women,0.0,12.2,11.6,12.0,11.0,11.4,5.3,6.2,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
KURODA Brayden - CAN - Canadian Selections 1 - 2018 - Qualification 2,63.18,19,Men,0.0,15.7,15.0,15.4,15.7,15.5,7.5,7.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,19.0
MILLETTE Ode - CAN - Canadian Selections 1 - 2018 - Qualification 2,7.62,29,Women,0.0,10.1,10.1,9.0,10.5,10.0,3.9,3.2,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,17.0
GOSSELIN Pier Alexandre - CAN - Canadian Selections 2 - 2018 - Qualification 2,54.16,30,Men,0.0,12.2,13.6,14.6,13.2,13.0,8.5,7.4,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,23.0
TREMBLAY Alexis - CAN - Canada Cup 1 - 2018 - Qualification 2,30.94,51,Men,0.0,11.8,11.5,15.0,15.2,15.0,2.0,2.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
KELLY Brenden - CAN - Canadian Championships - 2018 - Final 1,82.9,4,Men,0.0,17.4,17.5,17.5,17.2,17.8,7.5,7.7,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Final 1,0.0,25.0
KAPRONCZAI Julian - CAN - Canada Cup 2 - 2018 - Final 1,78.81,8,Men,0.0,18.6,18.2,18.0,18.0,18.3,7.4,7.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Final 1,0.0,
CORDELL Sam - CAN - Canadian Championships - 2018 - Qualification 1,68.03,21,Men,0.0,16.2,15.6,15.7,16.0,15.5,6.0,5.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,20.0
LAVOIE Alexandre - CAN - Canada Cup 1 - 2018 - Qualification 1,81.42,1,Men,0.0,17.8,18.2,18.1,17.3,17.3,8.2,8.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
BUTTERWORTH Cassidy - CAN - Canadian Selections 1 - 2018 - Qualification 2,30.92,26,Women,0.0,10.9,10.0,12.5,10.2,9.0,6.7,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 1,Qualification 2,0.0,17.0
GREANYA Aiden - CAN - Canada Cup 1 - 2018 - Qualification 2,15.02,55,Men,0.0,13.5,12.5,12.8,12.0,12.4,2.4,2.1,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
CARRIER Malcom - CAN - Canada Cup 2 - 2018 - Qualification 1,15.02,54,Men,0.0,10.0,11.0,12.0,14.0,11.2,3.8,3.4,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
GAGNON Thomas - CAN - Canada Cup 3 - 2018 - Qualification 2,67.1,14,Men,-17.0,16.7,16.4,16.1,16.3,15.8,8.4,8.3,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 2,0.0,
BROWN Berkley - CAN - Canadian Selections 2 - 2018 - Qualification 2,72.11,3,Women,0.0,16.9,17.3,16.4,16.8,17.0,8.4,7.8,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,20.0
LOVELL Sasha - CAN - Canada Cup 3 - 2018 - Qualification 1,29.27,27,Women,-17.0,9.1,9.4,8.9,9.5,9.3,5.0,4.7,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
LAPOINTE Jean Nico - CAN - Canada Cup 1 - 2018 - Qualification 2,44.65,43,Men,0.0,13.0,12.4,13.8,14.0,14.2,6.0,5.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 2,0.0,
NEISH Taye - CAN - Canada Cup 2 - 2018 - Qualification 1,50.92,37,Men,0.0,13.8,14.3,15.6,14.8,14.2,7.4,7.6,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Final 1,72.45,6,Women,0.0,16.4,16.2,16.1,16.3,16.3,7.1,7.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Final 1,0.0,21.0
PATTON Cole - CAN - Canada Cup 3 - 2018 - Qualification 1,15.08,41,Men,-17.0,13.0,11.7,14.7,12.3,11.4,7.4,6.5,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
DUFFY Eric - CAN - Canada Cup 3 - 2018 - Qualification 1,59.83,19,Men,-17.0,15.8,16.5,16.8,16.6,15.5,5.1,4.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
BERGEVIN Mikela - CAN - Canada Cup 1 - 2018 - Qualification 1,69.43,4,Women,0.0,16.1,16.5,16.4,15.5,16.8,6.9,7.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 1,Qualification 1,0.0,
FRECHETTE Christian - CAN - Canadian Championships - 2018 - Qualification 1,66.48,24,Men,0.0,16.3,15.5,15.8,16.3,15.4,5.0,6.0,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,20.0
BELLUCCI Massimo - CAN - Canada Cup 3 - 2018 - Qualification 1,71.29,8,Men,-17.0,16.6,17.2,17.4,17.0,17.2,6.7,7.4,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
CHALIFOUX Louis David - CAN - Canada Cup 2 - 2018 - Qualification 1,71.29,13,Men,0.0,17.0,16.5,16.0,17.4,17.6,8.2,8.3,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 2,Qualification 1,0.0,
CLOUTIER Gabriel - CAN - Canadian Championships - 2018 - Qualification 1,75.93,11,Men,0.0,16.2,16.3,16.2,16.4,16.3,9.0,8.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,28.0
MIKKELSEN Maya - CAN - Canadian Championships - 2018 - Qualification 1,61.46,12,Women,0.0,14.8,14.8,14.7,14.8,14.6,6.0,6.5,0,0,CAN,0,0,0.0,2018,2018-Canadian Championships,Qualification 1,0.0,17.0
PORTELLO Ryan - CAN - Canadian Selections 2 - 2018 - Qualification 2,81.8,1,Men,0.0,18.6,18.5,17.9,16.5,18.0,9.0,8.3,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,23.0
DECORE Pierce - CAN - Canada Cup 3 - 2018 - Qualification 1,50.75,27,Men,-17.0,14.0,12.6,14.6,15.4,13.7,6.3,5.8,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
PERNISIE Hailie - CAN - Canada Cup 3 - 2018 - Qualification 1,36.74,22,Women,-17.0,11.7,12.1,11.4,11.9,12.7,5.1,4.3,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
ULSIFER Luke - CAN - Canadian Selections 2 - 2018 - Qualification 2,75.06,4,Men,0.0,18.1,18.0,16.6,17.5,17.0,7.2,7.9,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 2,0.0,27.0
FINLAYSON Shaina - CAN - Canadian Selections 2 - 2018 - Qualification 1,39.24,29,Women,0.0,12.3,12.0,9.8,12.0,11.8,6.7,5.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,21.0
DESAUTELS Mia - CAN - Canada Cup 3 - 2018 - Qualification 1,56.64,12,Women,-17.0,13.7,14.7,15.6,15.5,16.1,6.3,6.0,0,0,CAN,0,0,0.0,2018,2018-Canada Cup 3,Qualification 1,0.0,
THIBAULT Olivier - CAN - Canadian Selections 2 - 2018 - Qualification 1,56.64,31,Men,0.0,12.9,13.0,14.4,13.9,14.4,5.3,5.6,0,0,CAN,0,0,0.0,2018,2018-Canadian Selections 2,Qualification 1,0.0,21.0
