Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
HOFFMAN Zachary - CAN - North American Cup 1 - 2014 - Qualification 1,65.0,30,Men,3.8,3.4,2.6,3.2,3.4,1.3,1.2,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,HOFFMAN Zachary - CAN
CHAPMAN DAVIES Rohan - AUS - North American Cup 1 - 2014 - Qualification 1,71.13,16,Men,3.6,3.6,3.9,3.3,3.2,1.8,2.0,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,CHAPMAN DAVIES Rohan - AUS
ULSIFER Luke - CAN - North American Cup 4 - 2014 - Qualification 1,74.73,18,Men,4.1,3.9,4.3,4.2,3.7,1.9,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,ULSIFER Luke - CAN
LECLERC Francois - CAN - North American Cup 2 - 2014 - Qualification 1,60.13,33,Men,3.2,2.8,3.3,3.0,2.7,1.6,1.5,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,LECLERC Francois - CAN
CHAPMAN DAVIES Rohan - AUS - North American Cup 2 - 2014 - Qualification 1,76.57,6,Men,4.1,4.1,4.0,3.9,4.3,1.9,2.2,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,CHAPMAN DAVIES Rohan - AUS
PANTHER Jay - USA - North American Cup 2 - 2014 - Qualification 1,80.6,1,Men,4.1,4.3,4.0,4.5,4.3,1.9,1.9,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,PANTHER Jay - USA
COTA Jeremy - USA - North American Cup 3 - 2014 - Final 2,70.63,6,Men,3.8,3.8,3.7,3.1,3.9,1.0,1.1,Finals,2014,2014-North American Cup 3,Final 2,,COTA Jeremy - USA
WALCZYK Dylan - USA - North American Cup 1 - 2014 - Final 2,80.93,2,Men,4.4,4.5,4.6,4.3,4.3,2.2,2.1,Finals,2014,2014-North American Cup 1,Final 2,0.0,WALCZYK Dylan - USA
FJELDSOE Jannick - DAN - North American Cup 4 - 2014 - Qualification 1,67.2,32,Men,3.8,4.0,3.8,3.8,3.8,1.6,1.5,Qualification,2014,2014-North American Cup 4,Qualification 1,,FJELDSOE Jannick - DAN
WALCZYK Dylan - USA - North American Cup 2 - 2014 - Qualification 1,77.5,5,Men,4.1,4.2,4.2,4.4,4.5,2.0,2.1,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,WALCZYK Dylan - USA
ANDRINGA Casey - USA - North American Cup 2 - 2014 - Final 2,78.73,4,Men,4.2,4.0,4.2,4.3,4.1,2.2,2.2,Finals,2014,2014-North American Cup 2,Final 2,13.0,ANDRINGA Casey - USA
ESTEY Byron - CAN - North American Cup 4 - 2014 - Qualification 1,64.2,37,Men,3.2,2.8,3.1,3.5,3.0,1.8,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,ESTEY Byron - CAN
HARA Daichi - JPN - North American Cup 1 - 2014 - Qualification 1,57.77,41,Men,2.4,2.9,2.5,2.9,2.3,1.4,1.6,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,HARA Daichi - JPN
GAGNE Pascal Olivier - CAN - North American Cup 1 - 2014 - Final 2,81.33,1,Men,4.5,4.6,4.2,4.3,4.3,2.0,2.0,Finals,2014,2014-North American Cup 1,Final 2,0.0,GAGNE Pascal Olivier - CAN
SMITH Evan - USA - North American Cup 1 - 2014 - Qualification 1,57.83,40,Men,3.2,3.3,2.9,2.9,3.0,1.6,1.8,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,SMITH Evan - USA
BLANCHETTE Hugo - CAN - North American Cup 4 - 2014 - Qualification 1,75.17,14,Men,4.4,4.2,4.3,4.3,4.3,1.9,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,BLANCHETTE Hugo - CAN
YAMAGUCHI Takuya - JPN - North American Cup 2 - 2014 - Qualification 1,63.23,28,Men,3.4,3.1,3.4,3.3,3.0,1.7,1.8,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,YAMAGUCHI Takuya - JPN
BOURRET Austin - USA - North American Cup 4 - 2014 - Qualification 1,74.7,19,Men,4.4,3.9,4.3,4.3,4.0,1.6,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,BOURRET Austin - USA
BARADARAN Darius - IRA - North American Cup 2 - 2014 - Final 1,74.7,13,Men,4.3,4.1,4.2,4.1,4.4,1.7,1.7,Finals,2014,2014-North American Cup 2,Final 1,13.0,BARADARAN Darius - IRA
CHUNLAUD Kerrian - CAN - North American Cup 2 - 2014 - Qualification 1,76.2,7,Men,4.2,4.0,4.2,4.1,4.4,2.1,2.2,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,CHUNLAUD Kerrian - CAN
GAGNE Pascal Olivier - CAN - North American Cup 2 - 2014 - Final 1,82.67,1,Men,4.8,4.5,4.6,4.7,4.7,2.1,2.2,Finals,2014,2014-North American Cup 2,Final 1,13.0,GAGNE Pascal Olivier - CAN
HARA Daichi - JPN - North American Cup 3 - 2014 - Qualification 1,72.3,6,Men,3.9,4.0,4.0,4.0,3.7,2.2,2.2,Qualification,2014,2014-North American Cup 3,Qualification 1,,HARA Daichi - JPN
ANDISON Robbie - CAN - North American Cup 2 - 2014 - Qualification 1,66.73,22,Men,3.9,3.4,3.4,3.5,3.5,1.7,1.6,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,ANDISON Robbie - CAN
MURPHY Troy - USA - North American Cup 1 - 2014 - Final 2,77.63,5,Men,4.2,4.3,4.2,4.0,3.9,2.1,2.0,Finals,2014,2014-North American Cup 1,Final 2,0.0,MURPHY Troy - USA
LAMBDEN Conner - USA - North American Cup 4 - 2014 - Qualification 1,33.4,51,Men,1.6,1.0,1.3,1.0,1.3,1.5,1.6,Qualification,2014,2014-North American Cup 4,Qualification 1,,LAMBDEN Conner - USA
TULLY Troy - USA - North American Cup 1 - 2014 - Qualification 1,72.3,11,Men,4.0,4.0,3.6,3.8,3.8,1.8,1.7,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,TULLY Troy - USA
BOURRET Austin - USA - North American Cup 2 - 2014 - Qualification 1,78.2,4,Men,4.1,4.4,4.3,4.3,4.4,1.9,1.9,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,BOURRET Austin - USA
KOBER Joshua - CAN - North American Cup 2 - 2014 - Qualification 1,16.77,54,Men,0.6,0.1,0.4,0.6,0.1,1.5,1.6,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,KOBER Joshua - CAN
KEATING Nicholas - USA - North American Cup 1 - 2014 - Final 1,73.97,8,Men,3.7,4.0,4.1,3.7,4.1,1.9,1.8,Finals,2014,2014-North American Cup 1,Final 1,0.0,KEATING Nicholas - USA
PHIPPS Koleton - CAN - North American Cup 3 - 2014 - Qualification 1,54.73,36,Men,2.2,2.7,2.8,3.1,3.0,1.6,1.8,Qualification,2014,2014-North American Cup 3,Qualification 1,,PHIPPS Koleton - CAN
HOFFMAN Zachary - CAN - North American Cup 2 - 2014 - Qualification 1,21.13,52,Men,1.0,0.4,0.5,0.3,1.0,2.0,2.1,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,HOFFMAN Zachary - CAN
PHAM Myles - GBR - North American Cup 3 - 2014 - Qualification 1,60.37,32,Men,3.5,3.2,3.2,3.5,3.1,1.6,1.5,Qualification,2014,2014-North American Cup 3,Qualification 1,,PHAM Myles - GBR
SPENCE Connor - CAN - North American Cup 1 - 2014 - Qualification 1,66.0,26,Men,3.5,3.3,3.0,3.6,3.5,1.5,1.4,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,SPENCE Connor - CAN
JOHN PRATT Ben - CAN - North American Cup 4 - 2014 - Qualification 1,2.73,54,Men,0.1,0.1,0.1,0.6,0.1,1.0,0.0,Qualification,2014,2014-North American Cup 4,Qualification 1,,JOHN PRATT Ben - CAN
KEATING Nicholas - USA - North American Cup 2 - 2014 - Qualification 1,73.27,11,Men,4.3,3.8,4.0,3.9,4.0,1.7,1.9,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,KEATING Nicholas - USA
REILLY Trevor - USA - North American Cup 3 - 2014 - Qualification 1,17.4,44,Men,0.3,0.3,0.4,0.3,0.2,1.6,1.7,Qualification,2014,2014-North American Cup 3,Qualification 1,,REILLY Trevor - USA
HANSCOM Nick - USA - North American Cup 4 - 2014 - Qualification 1,38.37,50,Men,1.3,1.2,0.8,2.1,1.4,1.7,1.7,Qualification,2014,2014-North American Cup 4,Qualification 1,,HANSCOM Nick - USA
ROWLEY Thomas - USA - North American Cup 2 - 2014 - Qualification 1,71.37,15,Men,3.7,3.7,3.5,3.8,3.1,1.9,2.0,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,ROWLEY Thomas - USA
CLEMENT Davis - CAN - North American Cup 2 - 2014 - Qualification 1,23.63,50,Men,0.6,0.7,0.6,1.2,0.8,1.5,1.4,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,CLEMENT Davis - CAN
PORTELLO Ryan - CAN - North American Cup 3 - 2014 - Qualification 1,63.83,25,Men,3.2,3.7,3.3,3.6,3.9,1.8,1.7,Qualification,2014,2014-North American Cup 3,Qualification 1,,PORTELLO Ryan - CAN
BAILEY Hunter - USA - North American Cup 1 - 2014 - Final 1,70.7,11,Men,3.4,3.5,3.7,3.6,3.8,1.6,1.7,Finals,2014,2014-North American Cup 1,Final 1,0.0,BAILEY Hunter - USA
LEGER Justin - CAN - North American Cup 3 - 2014 - Qualification 1,28.47,43,Men,0.5,0.5,0.4,0.5,0.7,1.7,1.4,Qualification,2014,2014-North American Cup 3,Qualification 1,,LEGER Justin - CAN
REILLY Trevor - USA - North American Cup 2 - 2014 - Qualification 1,52.93,42,Men,2.5,2.9,2.8,2.8,2.1,1.2,1.0,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,REILLY Trevor - USA
CHUNLAUD Kerrian - CAN - North American Cup 4 - 2014 - Final 2,81.8,3,Men,4.5,4.4,4.5,4.4,4.5,2.1,2.1,Finals,2014,2014-North American Cup 4,Final 2,,CHUNLAUD Kerrian - CAN
ANDISON Robbie - CAN - North American Cup 3 - 2014 - Qualification 1,66.43,19,Men,3.5,2.7,3.0,3.3,3.6,1.4,1.3,Qualification,2014,2014-North American Cup 3,Qualification 1,,ANDISON Robbie - CAN
KOENEN Connor - CAN - North American Cup 3 - 2014 - Qualification 1,67.8,15,Men,3.4,3.6,3.7,3.7,3.8,1.8,1.8,Qualification,2014,2014-North American Cup 3,Qualification 1,,KOENEN Connor - CAN
COHEN Gabriel - USA - North American Cup 1 - 2014 - Qualification 1,65.23,29,Men,3.0,3.3,2.8,3.1,3.6,1.6,1.7,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,COHEN Gabriel - USA
YAMAGUCHI Takuya - JPN - North American Cup 4 - 2014 - Final 2,83.6,1,Men,4.3,4.1,4.3,4.6,4.6,1.9,1.7,Finals,2014,2014-North American Cup 4,Final 2,,YAMAGUCHI Takuya - JPN
PORTELLO Ryan - CAN - North American Cup 2 - 2014 - Qualification 1,46.87,44,Men,2.5,2.4,2.3,3.0,2.1,1.4,1.5,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,PORTELLO Ryan - CAN
BOURRET Austin - USA - North American Cup 3 - 2014 - Qualification 1,70.27,11,Men,3.7,3.9,3.7,3.9,4.3,1.5,1.4,Qualification,2014,2014-North American Cup 3,Qualification 1,,BOURRET Austin - USA
TULLY Troy - USA - North American Cup 2 - 2014 - Qualification 1,70.93,17,Men,3.8,3.2,3.7,3.6,3.8,1.4,1.5,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,TULLY Troy - USA
KEATING Nicholas - USA - North American Cup 4 - 2014 - Final 1,84.0,4,Men,4.5,4.6,4.4,4.5,4.4,2.2,2.2,Finals,2014,2014-North American Cup 4,Final 1,,KEATING Nicholas - USA
BAILEY Hunter - USA - North American Cup 3 - 2014 - Qualification 1,39.93,39,Men,1.8,1.6,1.3,1.2,1.4,1.7,1.9,Qualification,2014,2014-North American Cup 3,Qualification 1,,BAILEY Hunter - USA
NADEAU Jean Christophe - CAN - North American Cup 2 - 2014 - Qualification 1,48.57,43,Men,2.8,2.4,2.4,2.7,1.8,1.8,1.8,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,NADEAU Jean Christophe - CAN
DEBONVILLE Alex - USA - North American Cup 4 - 2014 - Qualification 1,69.87,28,Men,3.8,3.9,3.9,3.4,3.5,1.8,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,DEBONVILLE Alex - USA
WILSON Bryon - USA - North American Cup 4 - 2014 - Qualification 1,79.57,5,Men,4.2,4.1,3.9,4.3,4.3,2.1,2.2,Qualification,2014,2014-North American Cup 4,Qualification 1,,WILSON Bryon - USA
BLANCHETTE Hugo - CAN - North American Cup 3 - 2014 - Qualification 1,69.3,12,Men,3.9,3.7,3.6,3.7,4.1,1.7,1.5,Qualification,2014,2014-North American Cup 3,Qualification 1,,BLANCHETTE Hugo - CAN
YOSHIKAWA Daichi - JPN - North American Cup 1 - 2014 - Qualification 1,64.7,31,Men,3.6,3.7,3.1,3.5,3.5,1.1,1.0,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,YOSHIKAWA Daichi - JPN
ANDRINGA Casey - USA - North American Cup 2 - 2014 - Qualification 1,75.17,8,Men,3.8,3.8,3.8,4.1,4.3,1.5,1.6,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,ANDRINGA Casey - USA
HANSCOM Nick - USA - North American Cup 1 - 2014 - Final 1,74.5,7,Men,3.8,3.9,4.4,4.0,4.2,1.8,1.5,Finals,2014,2014-North American Cup 1,Final 1,0.0,HANSCOM Nick - USA
ANDRINGA Casey - USA - North American Cup 4 - 2014 - Qualification 1,69.9,27,Men,3.2,3.4,3.6,3.6,3.7,1.7,2.0,Qualification,2014,2014-North American Cup 4,Qualification 1,,ANDRINGA Casey - USA
MEGURO Misato - JPN - North American Cup 2 - 2014 - Qualification 1,16.03,55,Men,0.1,0.2,0.1,0.9,0.2,1.4,1.3,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,MEGURO Misato - JPN
ANDRINGA Jesse - USA - North American Cup 4 - 2014 - Qualification 1,33.2,52,Men,1.9,1.2,1.9,1.6,1.4,1.3,0.0,Qualification,2014,2014-North American Cup 4,Qualification 1,,ANDRINGA Jesse - USA
ZEMBA Bryan - USA - North American Cup 4 - 2014 - Qualification 1,77.6,10,Men,4.3,4.2,4.4,4.0,4.4,1.6,1.5,Qualification,2014,2014-North American Cup 4,Qualification 1,,ZEMBA Bryan - USA
CHAPMAN DAVIES Rohan - AUS - North American Cup 3 - 2014 - Qualification 1,72.53,5,Men,4.2,3.9,4.0,3.8,4.0,1.8,2.0,Qualification,2014,2014-North American Cup 3,Qualification 1,,CHAPMAN DAVIES Rohan - AUS
SPENCE Connor - CAN - North American Cup 4 - 2014 - Qualification 1,71.3,26,Men,4.2,3.6,3.8,4.1,3.6,1.7,1.6,Qualification,2014,2014-North American Cup 4,Qualification 1,,SPENCE Connor - CAN
CRESCIMANNO Sterling - USA - North American Cup 4 - 2014 - Qualification 1,68.2,29,Men,3.6,3.7,3.1,3.3,3.4,1.8,2.0,Qualification,2014,2014-North American Cup 4,Qualification 1,,CRESCIMANNO Sterling - USA
CORDEAU Shane - USA - North American Cup 2 - 2014 - Final 1,79.3,6,Men,3.7,3.8,3.9,4.6,4.7,2.2,2.2,Finals,2014,2014-North American Cup 2,Final 1,13.0,CORDEAU Shane - USA
CHAPMAN DAVIES Rohan - AUS - North American Cup 4 - 2014 - Qualification 1,76.8,13,Men,4.2,3.9,4.0,4.0,4.5,1.7,1.9,Qualification,2014,2014-North American Cup 4,Qualification 1,,CHAPMAN DAVIES Rohan - AUS
CHAPMAN DAVIES Rohan - AUS - North American Cup 4 - 2014 - Final 2,76.8,10,Men,4.3,4.0,4.1,4.1,4.0,1.8,1.9,Finals,2014,2014-North American Cup 4,Final 2,,CHAPMAN DAVIES Rohan - AUS
COOKSLEY David - CAN - North American Cup 2 - 2014 - Qualification 1,16.87,53,Men,0.6,0.5,0.2,0.1,0.1,1.7,2.1,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,COOKSLEY David - CAN
PANTHER Jay - USA - North American Cup 2 - 2014 - Final 1,79.93,5,Men,4.1,4.4,4.2,4.5,4.4,1.7,1.7,Finals,2014,2014-North American Cup 2,Final 1,13.0,PANTHER Jay - USA
MURPHY Troy - USA - North American Cup 1 - 2014 - Final 1,76.87,5,Men,4.0,4.3,4.3,4.2,4.0,2.0,1.8,Finals,2014,2014-North American Cup 1,Final 1,0.0,MURPHY Troy - USA
YAMAGUCHI Takuya - JPN - North American Cup 3 - 2014 - Final 1,76.37,4,Men,4.3,4.1,4.3,4.2,4.3,1.7,1.8,Finals,2014,2014-North American Cup 3,Final 1,,YAMAGUCHI Takuya - JPN
ESTEY Byron - CAN - North American Cup 3 - 2014 - Qualification 1,65.83,21,Men,3.6,2.8,3.2,3.8,3.7,1.8,2.0,Qualification,2014,2014-North American Cup 3,Qualification 1,,ESTEY Byron - CAN
GAGNE Pascal Olivier - CAN - North American Cup 1 - 2014 - Final 1,79.87,1,Men,4.4,4.3,4.3,4.2,4.4,1.8,1.8,Finals,2014,2014-North American Cup 1,Final 1,0.0,GAGNE Pascal Olivier - CAN
OSBORNE Morgan - USA - North American Cup 1 - 2014 - Qualification 1,67.17,22,Men,3.5,3.4,3.2,3.5,3.6,1.5,1.4,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,OSBORNE Morgan - USA
ASHTON Jake - AUS - North American Cup 2 - 2014 - Qualification 1,56.77,36,Men,2.5,2.5,3.3,2.9,2.8,1.5,1.6,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,ASHTON Jake - AUS
ANDRINGA Casey - USA - North American Cup 1 - 2014 - Qualification 1,73.33,8,Men,4.1,4.3,3.8,3.9,3.8,1.5,1.4,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,ANDRINGA Casey - USA
STUDLER Abe - USA - North American Cup 4 - 2014 - Qualification 1,72.5,24,Men,4.1,3.9,3.8,4.3,4.5,1.2,1.2,Qualification,2014,2014-North American Cup 4,Qualification 1,,STUDLER Abe - USA
ANDRINGA Casey - USA - North American Cup 3 - 2014 - Final 2,79.67,4,Men,4.1,4.3,4.2,4.2,4.2,2.1,2.1,Finals,2014,2014-North American Cup 3,Final 2,,ANDRINGA Casey - USA
LEMIEUX Simon - CAN - North American Cup 4 - 2014 - Qualification 1,77.13,12,Men,4.2,4.1,4.1,4.2,4.1,1.8,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,LEMIEUX Simon - CAN
FJELDSOE Jannick - DAN - North American Cup 3 - 2014 - Qualification 1,64.2,24,Men,3.3,3.4,3.6,3.4,3.9,1.8,1.7,Qualification,2014,2014-North American Cup 3,Qualification 1,,FJELDSOE Jannick - DAN
PANTHER Jay - USA - North American Cup 4 - 2014 - Final 2,47.8,13,Men,2.2,2.5,2.7,2.6,2.6,1.9,1.7,Finals,2014,2014-North American Cup 4,Final 2,,PANTHER Jay - USA
CORDEAU Shane - USA - North American Cup 2 - 2014 - Final 2,80.23,2,Men,4.1,4.2,4.3,4.4,4.5,2.1,2.1,Finals,2014,2014-North American Cup 2,Final 2,13.0,CORDEAU Shane - USA
LESEUR Christopher - BER - North American Cup 1 - 2014 - Qualification 1,58.6,38,Men,3.5,3.3,3.2,2.8,3.4,1.4,1.6,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,LESEUR Christopher - BER
GRAHAM David - AUS - North American Cup 4 - 2014 - Qualification 1,74.43,20,Men,4.1,4.0,3.9,4.1,4.3,1.7,1.7,Qualification,2014,2014-North American Cup 4,Qualification 1,,GRAHAM David - AUS
CHUNLAUD Kerrian - CAN - North American Cup 4 - 2014 - Qualification 1,79.8,4,Men,4.1,4.1,4.0,4.3,3.7,2.2,2.3,Qualification,2014,2014-North American Cup 4,Qualification 1,,CHUNLAUD Kerrian - CAN
KOBAYASHI Tatsuki - JPN - North American Cup 2 - 2014 - Qualification 1,71.83,14,Men,3.7,3.7,3.9,4.0,3.9,1.9,2.1,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,KOBAYASHI Tatsuki - JPN
COTA Jeremy - USA - North American Cup 4 - 2014 - Qualification 1,73.87,22,Men,4.0,4.0,3.9,4.1,4.3,2.0,2.0,Qualification,2014,2014-North American Cup 4,Qualification 1,,COTA Jeremy - USA
CHUNLAUD Kerrian - CAN - North American Cup 1 - 2014 - Qualification 1,75.6,5,Men,4.0,4.3,4.2,4.0,4.3,1.9,1.8,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,CHUNLAUD Kerrian - CAN
CHAPMAN DAVIES Rohan - AUS - North American Cup 1 - 2014 - Final 2,66.9,6,Men,2.7,2.8,3.5,2.6,2.3,2.0,2.1,Finals,2014,2014-North American Cup 1,Final 2,0.0,CHAPMAN DAVIES Rohan - AUS
DYER Ryan - USA - North American Cup 4 - 2014 - Final 2,80.83,5,Men,4.4,4.3,4.2,4.3,4.4,2.1,2.0,Finals,2014,2014-North American Cup 4,Final 2,,DYER Ryan - USA
HARA Daichi - JPN - North American Cup 2 - 2014 - Qualification 1,27.93,49,Men,0.1,0.1,0.1,0.2,0.2,2.0,2.2,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,HARA Daichi - JPN
GRAHAM David - AUS - North American Cup 3 - 2014 - Qualification 1,67.73,16,Men,4.1,4.0,3.7,3.5,3.9,1.6,1.5,Qualification,2014,2014-North American Cup 3,Qualification 1,,GRAHAM David - AUS
KOBAYASHI Tatsuki - JPN - North American Cup 1 - 2014 - Qualification 1,63.7,33,Men,3.3,3.4,2.9,3.6,3.7,1.4,1.6,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,KOBAYASHI Tatsuki - JPN
MURPHY Troy - USA - North American Cup 2 - 2014 - Final 2,78.5,5,Men,4.1,4.1,4.1,4.0,4.4,2.1,2.2,Finals,2014,2014-North American Cup 2,Final 2,13.0,MURPHY Troy - USA
WALCZYK Dylan - USA - North American Cup 3 - 2014 - Qualification 1,72.57,4,Men,3.7,4.1,4.2,4.3,3.3,1.7,1.5,Qualification,2014,2014-North American Cup 3,Qualification 1,,WALCZYK Dylan - USA
KOBER Jordan - CAN - North American Cup 4 - 2014 - Qualification 1,55.93,44,Men,2.3,2.7,2.7,2.9,2.5,1.6,1.6,Qualification,2014,2014-North American Cup 4,Qualification 1,,KOBER Jordan - CAN
BOCKHAHN Carson - USA - North American Cup 2 - 2014 - Qualification 1,70.97,16,Men,3.5,3.7,4.1,3.8,3.5,2.0,2.0,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,BOCKHAHN Carson - USA
JOOSTEN Matt - CAN - North American Cup 1 - 2014 - Qualification 1,67.07,23,Men,3.9,3.6,3.4,3.7,3.5,1.7,1.7,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,JOOSTEN Matt - CAN
ROWLEY Thomas - USA - North American Cup 2 - 2014 - Final 1,72.17,15,Men,3.9,4.0,3.9,3.9,4.2,1.9,1.8,Finals,2014,2014-North American Cup 2,Final 1,13.0,ROWLEY Thomas - USA
DYER Ryan - USA - North American Cup 3 - 2014 - Qualification 1,73.07,2,Men,3.7,4.1,4.1,3.8,4.3,1.6,1.7,Qualification,2014,2014-North American Cup 3,Qualification 1,,DYER Ryan - USA
HARA Daichi - JPN - North American Cup 4 - 2014 - Qualification 1,74.77,17,Men,4.1,3.7,3.9,3.9,4.2,1.9,2.1,Qualification,2014,2014-North American Cup 4,Qualification 1,,HARA Daichi - JPN
BAILEY Hunter - USA - North American Cup 4 - 2014 - Qualification 1,80.93,3,Men,4.2,4.2,4.4,4.4,4.5,1.9,2.2,Qualification,2014,2014-North American Cup 4,Qualification 1,,BAILEY Hunter - USA
DURHAM Joseph - CAN - North American Cup 3 - 2014 - Qualification 1,41.83,37,Men,1.5,1.8,2.0,2.2,1.6,1.5,1.6,Qualification,2014,2014-North American Cup 3,Qualification 1,,DURHAM Joseph - CAN
SOLOMON Benni - USA - North American Cup 4 - 2014 - Qualification 1,60.47,39,Men,3.1,3.3,3.4,3.1,3.3,1.4,1.5,Qualification,2014,2014-North American Cup 4,Qualification 1,,SOLOMON Benni - USA
TATEDA Shunya - JPN - North American Cup 2 - 2014 - Qualification 1,60.8,32,Men,3.4,3.4,3.3,2.8,2.6,1.4,1.4,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,TATEDA Shunya - JPN
ULSIFER Luke - CAN - North American Cup 2 - 2014 - Qualification 1,74.5,9,Men,4.4,3.8,4.0,4.1,4.3,1.8,1.7,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,ULSIFER Luke - CAN
TULLY Troy - USA - North American Cup 3 - 2014 - Final 2,83.6,1,Men,4.6,4.5,4.5,4.5,4.4,2.1,2.2,Finals,2014,2014-North American Cup 3,Final 2,,TULLY Troy - USA
SEMMENS Trevor - USA - North American Cup 2 - 2014 - Qualification 1,68.5,18,Men,3.9,3.7,3.7,3.8,3.8,1.3,1.5,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,SEMMENS Trevor - USA
ZEMBA Bryan - USA - North American Cup 4 - 2014 - Final 2,78.87,9,Men,4.0,4.2,4.2,4.3,4.4,1.5,1.6,Finals,2014,2014-North American Cup 4,Final 2,,ZEMBA Bryan - USA
BARADARAN Darius - IRA - North American Cup 2 - 2014 - Qualification 1,72.77,13,Men,4.2,3.7,4.0,3.5,3.5,2.0,2.0,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,BARADARAN Darius - IRA
SPENCE Connor - CAN - North American Cup 3 - 2014 - Qualification 1,72.57,3,Men,4.1,4.2,3.9,4.2,4.1,1.3,1.2,Qualification,2014,2014-North American Cup 3,Qualification 1,,SPENCE Connor - CAN
COOKSLEY David - CAN - North American Cup 4 - 2014 - Qualification 1,71.87,25,Men,3.8,3.9,4.3,3.8,4.2,1.9,2.1,Qualification,2014,2014-North American Cup 4,Qualification 1,,COOKSLEY David - CAN
CHUNLAUD Kerrian - CAN - North American Cup 1 - 2014 - Final 1,74.97,6,Men,4.1,4.1,4.4,3.9,4.3,1.9,1.8,Finals,2014,2014-North American Cup 1,Final 1,0.0,CHUNLAUD Kerrian - CAN
ANDRINGA Casey - USA - North American Cup 1 - 2014 - Final 1,54.1,12,Men,1.7,2.7,1.9,2.0,2.4,1.8,1.5,Finals,2014,2014-North American Cup 1,Final 1,0.0,ANDRINGA Casey - USA
PAWLIK Brayden - CAN - North American Cup 1 - 2014 - Qualification 1,58.23,39,Men,3.0,3.7,2.5,2.6,3.3,1.2,1.3,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,PAWLIK Brayden - CAN
ROWLEY Thomas - USA - North American Cup 1 - 2014 - Final 2,79.97,4,Men,4.6,4.3,4.5,4.5,4.5,2.1,1.8,Finals,2014,2014-North American Cup 1,Final 2,0.0,ROWLEY Thomas - USA
CHUNLAUD Kerrian - CAN - North American Cup 1 - 2014 - Final 2,80.3,3,Men,4.4,4.4,4.5,4.3,4.5,2.0,1.9,Finals,2014,2014-North American Cup 1,Final 2,0.0,CHUNLAUD Kerrian - CAN
ROWLEY Thomas - USA - North American Cup 4 - 2014 - Final 2,34.47,14,Men,1.7,1.9,1.0,1.5,1.1,1.9,0.0,Finals,2014,2014-North American Cup 4,Final 2,,ROWLEY Thomas - USA
