Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 2,GHERT Talya - CAN,Women,,CAN,11.4,12.0,12.0,11.9,12.8,7.0,7.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,41.22,17
PATTON Cole - CAN - Canada Cup 3 - 2018 - Qualification 2,PATTON Cole - CAN,Men,,CAN,13.3,12.9,14.5,11.5,11.4,7.4,7.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,41.22,31
SCHWINGHAMMER Maia - CAN - Canada Cup 3 - 2018 - Final 1,SCHWINGHAMMER Maia - CAN,Women,,CAN,16.3,16.9,16.1,16.5,16.8,7.7,7.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,73.92,3
TODD Kassidy - CAN - Canadian Selections 1 - 2018 - Qualification 2,TODD Kassidy - CAN,Women,22.0,CAN,13.2,14.3,14.0,14.0,13.0,8.0,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,58.26,11
DUFFY Eric - CAN - Canadian Selections 2 - 2018 - Qualification 1,DUFFY Eric - CAN,Men,19.0,CAN,12.9,15.5,15.7,13.5,13.8,7.8,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,54.5,34
PARKER Madison - CAN - Canada Cup 2 - 2018 - Qualification 1,PARKER Madison - CAN,Women,,CAN,16.5,16.9,15.4,15.4,16.4,4.7,4.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,64.37,8
VAILLANCOURT Sandrine - CAN - Canada Cup 3 - 2018 - Final 1,VAILLANCOURT Sandrine - CAN,Women,,CAN,15.2,16.1,15.5,16.0,15.4,7.4,7.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,64.37,5
GAGNON Thomas - CAN - Canada Cup 2 - 2018 - Qualification 1,GAGNON Thomas - CAN,Men,,CAN,15.8,15.6,16.5,16.6,16.1,6.2,6.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,64.88,25
BETY Marc Antoine - CAN - Canadian Selections 1 - 2018 - Qualification 2,BETY Marc Antoine - CAN,Men,22.0,CAN,14.6,14.0,13.8,13.8,14.0,5.7,6.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,52.08,34
IMBEAU Christophe - CAN - Canada Cup 2 - 2018 - Final 1,IMBEAU Christophe - CAN,Men,,CAN,17.8,18.2,17.2,18.4,17.9,7.2,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,64.51,19
SCHWINGHAMER Mackenzie - CAN - Canada Cup 3 - 2018 - Qualification 1,SCHWINGHAMER Mackenzie - CAN,Women,,CAN,16.7,17.1,17.5,17.4,17.8,7.3,6.8,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,71.39,4
DESAUTELS Mats - CAN - Canada Cup 3 - 2018 - Final 1,DESAUTELS Mats - CAN,Men,,CAN,16.9,17.1,16.5,16.6,17.0,8.9,8.4,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,71.39,10
GOODISON Samuel - CAN - Canada Cup 3 - 2018 - Qualification 2,GOODISON Samuel - CAN,Men,,CAN,15.7,15.2,15.5,16.0,16.2,7.6,7.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,65.98,15
KOBER Chloe - CAN - Canadian Selections 2 - 2018 - Qualification 1,KOBER Chloe - CAN,Women,21.0,CAN,12.9,14.5,14.4,13.8,13.9,6.5,6.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,52.39,20
JOOSTEN Matt - CAN - Canadian Selections 2 - 2018 - Qualification 1,JOOSTEN Matt - CAN,Men,27.0,CAN,16.3,17.3,15.7,17.8,17.0,7.0,7.5,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,72.64,10
NEISH Jory - CAN - Canada Cup 2 - 2018 - Qualification 1,NEISH Jory - CAN,Women,,CAN,11.8,10.3,11.0,13.0,11.4,5.9,5.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,31.64,20
GAGNON Thomas - CAN - Canada Cup 3 - 2018 - Qualification 1,GAGNON Thomas - CAN,Men,,CAN,16.9,16.7,16.9,16.4,15.5,7.6,7.5,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,68.63,10
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2018 - Qualification 2,SCHWINGHAMMER Maia - CAN,Women,19.0,CAN,14.1,14.9,14.7,14.5,15.0,7.1,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,58.17,16
MILLER CLARKE Reece - CAN - Canada Cup 1 - 2018 - Qualification 1,MILLER CLARKE Reece - CAN,Men,,CAN,14.8,13.8,14.6,17.0,14.8,6.8,6.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 1,61.96,23
BERGEVIN Mikela - CAN - Canadian Selections 2 - 2018 - Qualification 1,BERGEVIN Mikela - CAN,Women,22.0,CAN,15.1,15.9,16.0,13.8,14.2,7.1,6.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,63.94,6
MARKLE Searik - CAN - Canadian Selections 2 - 2018 - Qualification 2,MARKLE Searik - CAN,Women,23.0,CAN,16.3,16.1,15.9,14.6,15.9,7.4,6.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,67.14,8
PHIPPS Koleton - CAN - Canadian Selections 1 - 2018 - Qualification 2,PHIPPS Koleton - CAN,Men,22.0,CAN,15.7,15.3,16.7,15.8,16.0,7.1,7.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,64.61,17
TANNER Marc - CAN - Canada Cup 3 - 2018 - Final 1,TANNER Marc - CAN,Men,,CAN,15.1,15.7,15.1,15.0,14.1,4.0,5.0,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,39.14,17
PHILLIPS Ethan - CAN - Canadian Selections 1 - 2018 - Qualification 2,PHILLIPS Ethan - CAN,Men,18.0,CAN,12.9,13.0,12.9,14.5,14.0,7.0,7.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,56.4,29
KOYAMA Takashi - JPN - Canadian Selections 1 - 2018 - Qualification 2,KOYAMA Takashi - JPN,Men,22.0,JPN,17.8,17.3,16.6,15.8,16.6,7.8,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,74.05,7
KOYAMA Takashi - JPN - Canadian Selections 2 - 2018 - Qualification 2,KOYAMA Takashi - JPN,Men,22.0,JPN,14.6,17.6,17.2,15.8,15.8,6.3,7.4,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,72.94,6
VAILLANCOURT Sandrine - CAN - Canadian Selections 2 - 2018 - Qualification 2,VAILLANCOURT Sandrine - CAN,Women,19.0,CAN,15.1,15.2,15.8,13.8,14.9,6.0,5.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,60.09,13
DUNHAM Ava - CAN - Canadian Selections 1 - 2018 - Qualification 2,DUNHAM Ava - CAN,Women,19.0,CAN,8.5,9.9,10.4,10.8,9.8,6.6,6.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,7.06,30
LOVELL Sasha - CAN - Canada Cup 3 - 2018 - Qualification 2,LOVELL Sasha - CAN,Women,,CAN,9.9,9.5,9.1,9.5,9.0,5.8,5.1,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,29.71,24
GHERT Talya - CAN - Canada Cup 3 - 2018 - Qualification 1,GHERT Talya - CAN,Women,,CAN,10.8,11.7,11.9,12.7,12.7,6.5,6.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,39.34,20
MARTEL Devon - CAN - Canadian Selections 1 - 2018 - Qualification 1,MARTEL Devon - CAN,Men,24.0,CAN,14.3,16.8,16.6,14.4,15.0,6.9,6.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,63.96,13
LINTON Jessica - CAN - Canada Cup 3 - 2018 - Final 1,LINTON Jessica - CAN,Women,,CAN,14.3,14.7,15.7,14.4,14.5,6.3,6.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,61.61,8
RYKUITER Jamie - CAN - Canadian Selections 1 - 2018 - Qualification 1,RYKUITER Jamie - CAN,Women,20.0,CAN,7.7,10.5,8.4,9.8,10.0,6.0,5.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,12.86,26
MARKLE Searik - CAN - Canadian Selections 1 - 2018 - Qualification 1,MARKLE Searik - CAN,Women,23.0,CAN,14.1,13.5,12.8,13.2,13.0,6.6,6.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,56.58,10
GAUTHIER Julien - CAN - Canada Cup 2 - 2018 - Qualification 1,GAUTHIER Julien - CAN,Men,,CAN,16.0,15.8,16.4,17.7,16.9,7.9,8.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,72.26,12
BROWN Berkley - CAN - Canadian Championships - 2018 - Qualification 1,BROWN Berkley - CAN,Women,20.0,CAN,16.2,15.9,15.3,15.6,15.1,8.2,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,68.7,7
GILBERT Benoit - CAN - Canada Cup 1 - 2018 - Qualification 2,GILBERT Benoit - CAN,Men,,CAN,16.6,17.0,16.4,16.3,16.9,7.8,7.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 2,68.7,17
BOULIANNE Annarose - CAN - Canada Cup 2 - 2018 - Qualification 1,BOULIANNE Annarose - CAN,Women,,CAN,14.0,13.9,12.5,15.1,13.8,6.4,6.5,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,55.04,14
TANNER Marc - CAN - Canadian Selections 2 - 2018 - Qualification 2,TANNER Marc - CAN,Men,19.0,CAN,14.4,14.9,14.1,16.3,15.0,6.8,6.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,65.0,18
GOSSELIN Pier Alexandre - CAN - Canadian Selections 2 - 2018 - Qualification 1,GOSSELIN Pier Alexandre - CAN,Men,23.0,CAN,13.6,15.0,15.4,13.9,13.8,6.4,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,56.01,32
JOHNSTON Parker - CAN - Canadian Selections 1 - 2018 - Qualification 1,JOHNSTON Parker - CAN,Men,18.0,CAN,12.1,12.0,12.2,12.8,11.0,8.8,7.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,18.4,36
NADEAU Jean Christophe - CAN - Canadian Selections 1 - 2018 - Qualification 1,NADEAU Jean Christophe - CAN,Men,22.0,CAN,12.9,12.1,12.0,12.8,10.0,8.1,7.4,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,11.88,40
VAILLANCOURT Elliot - CAN - Canadian Selections 1 - 2018 - Qualification 2,VAILLANCOURT Elliot - CAN,Men,21.0,CAN,17.6,17.2,17.3,17.2,18.0,8.0,8.4,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,75.16,5
THIBAULT Olivier - CAN - Canadian Championships - 2018 - Qualification 1,THIBAULT Olivier - CAN,Men,21.0,CAN,16.5,15.8,15.6,16.0,15.6,6.2,7.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,70.17,17
THIBAULT Olivier - CAN - Canada Cup 3 - 2018 - Qualification 2,THIBAULT Olivier - CAN,Men,,CAN,14.8,14.3,15.4,13.9,14.0,7.1,6.6,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,63.62,17
KAJIWARA Yuki - JPN - Canadian Selections 2 - 2018 - Qualification 1,KAJIWARA Yuki - JPN,Women,18.0,JPN,15.7,16.9,16.7,15.2,15.9,7.6,8.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,70.28,4
IMBEAU Christophe - CAN - Canada Cup 2 - 2018 - Qualification 1,IMBEAU Christophe - CAN,Men,,CAN,17.8,17.0,16.2,17.0,17.4,7.6,7.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,70.28,14
SCHWINGHAMMER Maia - CAN - Canadian Selections 2 - 2018 - Qualification 1,SCHWINGHAMMER Maia - CAN,Women,19.0,CAN,15.6,16.1,15.2,15.8,15.5,8.1,7.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,60.03,13
CHICK Alexa - CAN - Canada Cup 2 - 2018 - Qualification 1,CHICK Alexa - CAN,Women,,CAN,16.5,16.8,15.6,14.8,14.8,5.6,6.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,55.98,11
PHILLIPS Ethan - CAN - Canadian Selections 1 - 2018 - Qualification 1,PHILLIPS Ethan - CAN,Men,18.0,CAN,8.9,10.0,10.0,8.0,8.2,5.2,5.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,13.9,38
AGATSUMA Sora - JPN - Canadian Selections 1 - 2018 - Qualification 1,AGATSUMA Sora - JPN,Men,22.0,JPN,10.1,13.0,13.3,12.8,12.0,7.1,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,50.73,31
MYSKO Alex - CAN - Canada Cup 1 - 2018 - Qualification 2,MYSKO Alex - CAN,Men,,CAN,15.2,15.5,13.9,14.0,15.0,7.2,6.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 2,57.83,34
TANIGUCHI Ayaho - JPN - Canadian Selections 2 - 2018 - Qualification 2,TANIGUCHI Ayaho - JPN,Women,24.0,JPN,16.3,16.6,16.3,16.8,15.5,8.3,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,68.77,6
GILBERT Benoit - CAN - Canada Cup 2 - 2018 - Final 1,GILBERT Benoit - CAN,Men,,CAN,16.8,16.5,16.4,16.9,16.2,7.6,7.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,68.77,18
PHILLIPS Ethan - CAN - Canadian Selections 2 - 2018 - Qualification 2,PHILLIPS Ethan - CAN,Men,18.0,CAN,12.7,13.7,13.8,14.2,14.0,7.0,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,60.19,22
MATTHEWS Aidan - CAN - Canada Cup 2 - 2018 - Qualification 1,MATTHEWS Aidan - CAN,Men,,CAN,15.8,15.0,15.8,15.8,16.4,6.8,6.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,62.66,29
VIAU Emmanuelle - CAN - Canada Cup 1 - 2018 - Qualification 2,VIAU Emmanuelle - CAN,Women,,CAN,12.2,11.6,12.0,11.0,11.4,5.3,6.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 2,43.43,16
KURODA Brayden - CAN - Canadian Selections 1 - 2018 - Qualification 2,KURODA Brayden - CAN,Men,19.0,CAN,15.7,15.0,15.4,15.7,15.5,7.5,7.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,63.18,19
MILLETTE Ode - CAN - Canadian Selections 1 - 2018 - Qualification 2,MILLETTE Ode - CAN,Women,17.0,CAN,10.1,10.1,9.0,10.5,10.0,3.9,3.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,7.62,29
GOSSELIN Pier Alexandre - CAN - Canadian Selections 2 - 2018 - Qualification 2,GOSSELIN Pier Alexandre - CAN,Men,23.0,CAN,12.2,13.6,14.6,13.2,13.0,8.5,7.4,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,54.16,30
TREMBLAY Alexis - CAN - Canada Cup 1 - 2018 - Qualification 2,TREMBLAY Alexis - CAN,Men,,CAN,11.8,11.5,15.0,15.2,15.0,2.0,2.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 2,30.94,51
KELLY Brenden - CAN - Canadian Championships - 2018 - Final 1,KELLY Brenden - CAN,Men,25.0,CAN,17.4,17.5,17.5,17.2,17.8,7.5,7.7,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,82.9,4
KAPRONCZAI Julian - CAN - Canada Cup 2 - 2018 - Final 1,KAPRONCZAI Julian - CAN,Men,,CAN,18.6,18.2,18.0,18.0,18.3,7.4,7.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,78.81,8
CORDELL Sam - CAN - Canadian Championships - 2018 - Qualification 1,CORDELL Sam - CAN,Men,20.0,CAN,16.2,15.6,15.7,16.0,15.5,6.0,5.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,68.03,21
LAVOIE Alexandre - CAN - Canada Cup 1 - 2018 - Qualification 1,LAVOIE Alexandre - CAN,Men,,CAN,17.8,18.2,18.1,17.3,17.3,8.2,8.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 1,81.42,1
BUTTERWORTH Cassidy - CAN - Canadian Selections 1 - 2018 - Qualification 2,BUTTERWORTH Cassidy - CAN,Women,17.0,CAN,10.9,10.0,12.5,10.2,9.0,6.7,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,30.92,26
GREANYA Aiden - CAN - Canada Cup 1 - 2018 - Qualification 2,GREANYA Aiden - CAN,Men,,CAN,13.5,12.5,12.8,12.0,12.4,2.4,2.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 2,15.02,55
CARRIER Malcom - CAN - Canada Cup 2 - 2018 - Qualification 1,CARRIER Malcom - CAN,Men,,CAN,10.0,11.0,12.0,14.0,11.2,3.8,3.4,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,15.02,54
GAGNON Thomas - CAN - Canada Cup 3 - 2018 - Qualification 2,GAGNON Thomas - CAN,Men,,CAN,16.7,16.4,16.1,16.3,15.8,8.4,8.3,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,67.1,14
BROWN Berkley - CAN - Canadian Selections 2 - 2018 - Qualification 2,BROWN Berkley - CAN,Women,20.0,CAN,16.9,17.3,16.4,16.8,17.0,8.4,7.8,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,72.11,3
LOVELL Sasha - CAN - Canada Cup 3 - 2018 - Qualification 1,LOVELL Sasha - CAN,Women,,CAN,9.1,9.4,8.9,9.5,9.3,5.0,4.7,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,29.27,27
LAPOINTE Jean Nico - CAN - Canada Cup 1 - 2018 - Qualification 2,LAPOINTE Jean Nico - CAN,Men,,CAN,13.0,12.4,13.8,14.0,14.2,6.0,5.5,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 2,44.65,43
NEISH Taye - CAN - Canada Cup 2 - 2018 - Qualification 1,NEISH Taye - CAN,Men,,CAN,13.8,14.3,15.6,14.8,14.2,7.4,7.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,50.92,37
GAGNON Sofiane - CAN - Canadian Championships - 2018 - Final 1,GAGNON Sofiane - CAN,Women,21.0,CAN,16.4,16.2,16.1,16.3,16.3,7.1,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Final 1,72.45,6
PATTON Cole - CAN - Canada Cup 3 - 2018 - Qualification 1,PATTON Cole - CAN,Men,,CAN,13.0,11.7,14.7,12.3,11.4,7.4,6.5,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,15.08,41
DUFFY Eric - CAN - Canada Cup 3 - 2018 - Qualification 1,DUFFY Eric - CAN,Men,,CAN,15.8,16.5,16.8,16.6,15.5,5.1,4.0,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,59.83,19
BERGEVIN Mikela - CAN - Canada Cup 1 - 2018 - Qualification 1,BERGEVIN Mikela - CAN,Women,,CAN,16.1,16.5,16.4,15.5,16.8,6.9,7.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 1,Qualification 1,69.43,4
FRECHETTE Christian - CAN - Canadian Championships - 2018 - Qualification 1,FRECHETTE Christian - CAN,Men,20.0,CAN,16.3,15.5,15.8,16.3,15.4,5.0,6.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,66.48,24
BELLUCCI Massimo - CAN - Canada Cup 3 - 2018 - Qualification 1,BELLUCCI Massimo - CAN,Men,,CAN,16.6,17.2,17.4,17.0,17.2,6.7,7.4,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,71.29,8
CHALIFOUX Louis David - CAN - Canada Cup 2 - 2018 - Qualification 1,CHALIFOUX Louis David - CAN,Men,,CAN,17.0,16.5,16.0,17.4,17.6,8.2,8.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Qualification 1,71.29,13
CLOUTIER Gabriel - CAN - Canadian Championships - 2018 - Qualification 1,CLOUTIER Gabriel - CAN,Men,28.0,CAN,16.2,16.3,16.2,16.4,16.3,9.0,8.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,75.93,11
MIKKELSEN Maya - CAN - Canadian Championships - 2018 - Qualification 1,MIKKELSEN Maya - CAN,Women,17.0,CAN,14.8,14.8,14.7,14.8,14.6,6.0,6.5,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,61.46,12
PORTELLO Ryan - CAN - Canadian Selections 2 - 2018 - Qualification 2,PORTELLO Ryan - CAN,Men,23.0,CAN,18.6,18.5,17.9,16.5,18.0,9.0,8.3,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,81.8,1
DECORE Pierce - CAN - Canada Cup 3 - 2018 - Qualification 1,DECORE Pierce - CAN,Men,,CAN,14.0,12.6,14.6,15.4,13.7,6.3,5.8,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,50.75,27
PERNISIE Hailie - CAN - Canada Cup 3 - 2018 - Qualification 1,PERNISIE Hailie - CAN,Women,,CAN,11.7,12.1,11.4,11.9,12.7,5.1,4.3,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,36.74,22
ULSIFER Luke - CAN - Canadian Selections 2 - 2018 - Qualification 2,ULSIFER Luke - CAN,Men,27.0,CAN,18.1,18.0,16.6,17.5,17.0,7.2,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 2,75.06,4
FINLAYSON Shaina - CAN - Canadian Selections 2 - 2018 - Qualification 1,FINLAYSON Shaina - CAN,Women,21.0,CAN,12.3,12.0,9.8,12.0,11.8,6.7,5.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,39.24,29
DESAUTELS Mia - CAN - Canada Cup 3 - 2018 - Qualification 1,DESAUTELS Mia - CAN,Women,,CAN,13.7,14.7,15.6,15.5,16.1,6.3,6.0,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,56.64,12
THIBAULT Olivier - CAN - Canadian Selections 2 - 2018 - Qualification 1,THIBAULT Olivier - CAN,Men,21.0,CAN,12.9,13.0,14.4,13.9,14.4,5.3,5.6,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,56.64,31
MARTEL Devon - CAN - Canada Cup 3 - 2018 - Qualification 2,MARTEL Devon - CAN,Men,,CAN,16.8,17.6,17.0,16.9,17.8,7.7,7.1,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,68.87,10
DESAUTELS Mia - CAN - Canadian Selections 1 - 2018 - Qualification 2,DESAUTELS Mia - CAN,Women,19.0,CAN,13.6,10.9,10.5,12.5,11.0,8.4,7.4,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 2,49.51,19
DAWSON Quinn - CAN - Canada Cup 3 - 2018 - Qualification 2,DAWSON Quinn - CAN,Men,,CAN,14.6,13.8,15.1,14.7,15.0,6.0,5.0,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 2,49.51,25
PHIPPS Koleton - CAN - Canadian Championships - 2018 - Qualification 1,PHIPPS Koleton - CAN,Men,22.0,CAN,16.3,15.8,15.7,16.1,15.4,4.8,4.1,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Championships,Qualification 1,64.15,30
CORDELL Sam - CAN - Canadian Selections 1 - 2018 - Qualification 1,CORDELL Sam - CAN,Men,20.0,CAN,15.0,17.0,16.7,17.2,16.5,8.8,7.9,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 1,Qualification 1,71.38,8
CAMPEAU Nicolas - CAN - Canada Cup 3 - 2018 - Qualification 1,CAMPEAU Nicolas - CAN,Men,,CAN,16.3,16.6,16.9,16.0,16.8,6.7,6.2,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,71.38,7
KURODA Brayden - CAN - Canada Cup 3 - 2018 - Qualification 1,KURODA Brayden - CAN,Men,19.0,CAN,16.8,16.3,16.4,16.2,16.3,5.5,4.0,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,67.61,14
MARTEL Devon - CAN - Canada Cup 2 - 2018 - Final 1,MARTEL Devon - CAN,Men,,CAN,18.6,18.6,17.8,17.1,18.4,8.3,8.2,0,0,0,0,0.0,0.0,0.0,2018,2018-Canada Cup 2,Final 1,78.38,9
PERSON Hayden - CAN - Canadian Selections 2 - 2018 - Qualification 1,PERSON Hayden - CAN,Men,20.0,CAN,15.9,16.9,16.8,17.0,6.8,7.4,8.0,0,0,0,0,0.0,0.0,0.0,2018,2018-Canadian Selections 2,Qualification 1,71.03,16
CHALIFOUX Louis David - CAN - Canada Cup 3 - 2018 - Final 1,CHALIFOUX Louis David - CAN,Men,,CAN,17.2,17.0,17.0,17.0,17.3,6.0,6.4,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Final 1,71.36,11
CAPICIK Chase - CAN - Canada Cup 3 - 2018 - Qualification 1,CAPICIK Chase - CAN,Women,,CAN,13.5,15.1,14.9,14.7,13.8,6.7,6.8,0,0,0,0,0.0,-17.0,0.0,2018,2018-Canada Cup 3,Qualification 1,41.27,18
