Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
SEROVA Daria - RUS - Olympics - 2006 - Qualification 1,79.57,10,Women,-0.1,4.3,4.3,4.3,4.1,3.7,1.3,1.4,0,0,RUS,0,0,-3.5,2006,2006-Olympics,Qualification 1,3.9,38.0
ROBERTSON Shelly - USA - World Cup 9 - 2006 - Qualification,79.12,15,Women,5.0,3.8,4.1,4.0,3.9,4.0,1.7,2.0,0,0,USA,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,41.0
OUTTRIM Eliza - USA - World Cup 9 - 2006 - Qualification,75.55,24,Women,5.0,4.2,4.2,3.7,4.0,4.4,1.1,1.1,1,0,USA,1,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,35.0
LUUSUA Tapio - FIN - World Cup 1 - 2006 - Final 1,86.91,1,Men,-2.0,4.7,4.7,4.6,4.6,4.5,1.7,1.8,1,0,FIN,1,0,-1.0,2006,2006-World Cup 1,Final 1,4.0,39.0
ST.PIERRE Stephanie - CAN - World Cup 5 - 2006 - Qualification,75.55,11,Women,3.0,4.0,4.2,3.9,4.0,4.1,1.6,1.7,0,0,CAN,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,35.0
AGNARD Stephane - CAN - World Cup 1 - 2006 - Qualification,75.55,22,Men,-5.0,3.9,4.0,3.9,4.1,4.1,1.8,2.1,0,0,CAN,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,37.0
BILODEAU Alex - CAN - World Cup 8 - 2006 - Qualification,90.21,1,Men,-2.0,4.7,4.6,4.7,4.7,4.5,2.3,2.2,1,1,CAN,1,1,-4.0,2006,2006-World Cup 8,Qualification,2.0,33.0
BEGG SMITH Dale - AUS - World Cup 8 - 2006 - Qualification,90.21,2,Men,-2.0,4.8,4.6,4.9,4.8,4.9,2.2,2.2,1,1,AUS,1,1,-4.0,2006,2006-World Cup 8,Qualification,2.0,35.0
ITO Miki - JPN - World Cup 3 - 2006 - Qualification,67.97,23,Women,-10.0,3.6,3.5,3.3,3.6,3.4,1.7,1.6,1,1,JPN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,33.0
BORMOLINI Walter - ITA - World Cup 5 - 2006 - Qualification,32.64,36,Men,4.0,1.0,1.5,0.5,1.5,0.8,1.6,1.5,0,0,ITA,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,34.0
LAOURA Sandra - FRA - World Cup 11 - 2006 - Final 1,83.28,11,Women,-2.0,4.0,4.0,4.4,4.4,4.1,2.0,2.2,1,1,FRA,1,1,-6.0,2006,2006-World Cup 11,Final 1,1.0,40.0
BATES Simon - GBR - World Cup 4 - 2006 - Qualification,60.88,36,Men,-3.0,3.7,4.0,3.6,3.6,3.7,1.6,1.8,0,0,GBR,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,43.0
NANKOO Martin - GBR - World Cup 2 - 2006 - Qualification,34.75,57,Men,-8.0,1.8,1.5,1.1,2.5,0.2,1.5,1.3,0,0,GBR,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,38.0
SATOYA Tae - JPN - World Cup 8 - 2006 - Qualification,25.28,24,Women,-2.0,1.2,1.4,1.4,1.2,1.5,2.1,2.2,1,1,JPN,1,1,-4.0,2006,2006-World Cup 8,Qualification,1.0,44.0
JOUVAL Marie - FRA - World Cup 4 - 2006 - Final 1,38.27,14,Women,2.0,2.0,1.4,1.7,1.5,1.5,1.1,1.1,0,0,FRA,0,0,-1.0,2006,2006-World Cup 4,Final 1,1.0,40.0
JOUVAL Marie - FRA - World Cup 4 - 2006 - Qualification,70.11,16,Women,-3.0,3.8,3.4,3.8,3.6,3.9,1.5,1.4,0,0,FRA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,40.0
BEGG SMITH Dale - AUS - Olympics - 2006 - Qualification 1,86.4,1,Men,1.3,4.6,4.7,4.6,4.7,4.7,2.2,2.2,1,1,AUS,1,1,-1.0,2006,2006-Olympics,Qualification 1,0.4,35.0
BABIC David - USA - World Cup 1 - 2006 - Qualification,54.21,49,Men,-5.0,2.4,3.3,2.2,2.0,2.8,1.3,0.9,0,0,USA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,41.0
RIBEIRO Fabio - POR - World Cup 8 - 2006 - Qualification,54.21,46,Men,-2.0,3.0,2.9,2.9,3.3,2.5,1.5,1.5,0,0,POR,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,37.0
FORTKORD Fredrik - SWE - World Cup 8 - 2006 - Qualification,80.43,11,Men,-2.0,4.3,4.0,4.4,4.3,4.2,1.9,1.8,0,0,SWE,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,41.0
FORTKORD Fredrik - SWE - World Cup 8 - 2006 - Final 1,80.43,10,Men,-3.0,4.2,4.4,4.3,4.3,4.1,1.9,1.8,0,0,SWE,0,0,-5.0,2006,2006-World Cup 8,Final 1,1.0,41.0
KEARNEY Hannah - USA - World Cup 10 - 2006 - Final 1,82.13,9,Women,12.0,4.4,4.3,4.5,4.5,4.3,1.5,1.6,1,1,USA,1,1,0.0,2006,2006-World Cup 10,Final 1,1.0,34.0
UENO Osamu - JPN - World Cup 9 - 2006 - Qualification,82.13,22,Men,5.0,4.4,4.6,4.6,4.5,4.4,1.6,1.5,0,0,JPN,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,37.0
HEIL Jennifer - CAN - World Cup 9 - 2006 - Final 1,92.13,1,Women,1.0,4.8,4.7,4.8,4.7,4.7,2.3,2.2,1,1,CAN,1,1,-2.0,2006,2006-World Cup 9,Final 1,2.0,37.0
KEARNEY Hannah - USA - World Cup 6 - 2006 - Qualification,76.03,7,Women,-3.0,4.0,4.3,3.9,4.0,3.7,1.7,1.6,1,1,USA,1,1,-4.0,2006,2006-World Cup 6,Qualification,1.0,34.0
KJELLIN Sara - SWE - World Cup 5 - 2006 - Qualification,76.03,8,Women,3.0,3.7,4.0,4.3,4.2,3.7,1.7,1.6,1,0,SWE,1,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,43.0
BLOOM Jeremy - USA - World Cup 7 - 2006 - Qualification,85.39,3,Men,-1.0,4.5,4.2,4.5,4.6,4.6,2.3,2.1,1,0,USA,1,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,38.0
ROBERTSON Michael - AUS - World Cup 3 - 2006 - Qualification,76.03,29,Men,-10.0,4.3,4.0,3.9,4.2,4.2,1.4,1.1,0,0,AUS,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,38.0
HEIL Jennifer - CAN - World Cup 6 - 2006 - Final 1,84.93,2,Women,1.0,4.3,4.3,4.5,4.3,4.6,2.0,2.2,1,1,CAN,1,1,-4.0,2006,2006-World Cup 6,Final 1,1.0,37.0
RONKAINEN Mikko - FIN - World Cup 9 - 2006 - Qualification,84.93,5,Men,5.0,4.3,4.5,4.7,4.4,4.4,2.1,2.2,1,1,FIN,1,1,-1.0,2006,2006-World Cup 9,Qualification,2.0,42.0
BORMOLINI Walter - ITA - Olympics - 2006 - Qualification 1,78.05,18,Men,1.3,4.0,4.2,4.3,4.3,4.3,1.3,1.4,0,0,ITA,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,34.0
KIREEV Konstantin - RUS - World Cup 1 - 2006 - Qualification,70.24,39,Men,-5.0,3.9,3.5,3.4,3.7,3.6,2.3,2.2,0,0,RUS,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,35.0
STARK Christoph - GER - World Cup 10 - 2006 - Final 1,63.6,14,Men,12.0,3.6,3.2,3.3,3.3,3.6,,,0,0,GER,0,0,0.0,2006,2006-World Cup 10,Final 1,1.0,40.0
MAYER Travis - USA - World Cup 5 - 2006 - Qualification,59.97,32,Men,4.0,2.8,2.4,3.1,3.0,2.2,1.0,1.0,1,1,USA,1,1,-1.0,2006,2006-World Cup 5,Qualification,1.0,38.0
SHANLEY Laurel - USA - World Cup 2 - 2006 - Qualification,69.23,14,Women,-8.0,3.8,3.7,3.5,3.6,3.8,1.5,1.5,0,0,USA,0,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,37.0
GALLI Simone - ITA - World Cup 4 - 2006 - Qualification,69.23,35,Men,-3.0,3.9,3.8,3.8,4.1,3.8,1.4,1.3,0,0,ITA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,42.0
BATES Simon - GBR - World Cup 6 - 2006 - Qualification,66.27,33,Men,-3.0,3.7,3.7,3.7,4.0,3.6,1.6,1.5,0,0,GBR,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,43.0
MARBLER Margarita - AUT - World Cup 6 - 2006 - Qualification,75.07,11,Women,-3.0,3.8,3.8,4.0,4.3,4.1,2.0,1.8,1,0,AUT,1,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,45.0
BERNTSEN Ingrid - NOR - World Cup 4 - 2006 - Final 1,78.48,6,Women,2.0,4.4,4.1,4.3,4.1,4.2,1.6,1.7,0,0,NOR,0,0,-1.0,2006,2006-World Cup 4,Final 1,1.0,42.0
PALAZOT Silvan - FRA - World Cup 10 - 2006 - Final 1,78.48,12,Men,12.0,4.3,4.2,4.1,4.4,4.3,1.5,1.4,0,0,FRA,0,0,0.0,2006,2006-World Cup 10,Final 1,1.0,40.0
VOGTLI Jillian Rachell - USA - World Cup 9 - 2006 - Qualification,87.47,3,Women,5.0,4.3,4.6,4.5,4.5,4.6,1.9,1.9,0,0,USA,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,47.0
STARK Christoph - GER - World Cup 8 - 2006 - Qualification,67.84,33,Men,-2.0,3.8,3.8,3.1,3.7,2.9,2.0,1.9,0,0,GER,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,40.0
BJOERNLUND Jesper - SWE - World Cup 2 - 2006 - Qualification,77.28,16,Men,-8.0,4.0,4.0,4.4,4.4,3.8,1.8,2.0,1,0,SWE,1,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,35.0
MASUKAWA Yu - JPN - World Cup 1 - 2006 - Qualification,75.6,29,Men,-5.0,4.2,4.2,4.2,4.2,4.1,1.6,1.6,0,0,JPN,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,36.0
PEGORARI Mattia - ITA - World Cup 1 - 2006 - Qualification,75.6,23,Men,-5.0,4.3,3.9,4.2,3.9,4.1,2.3,2.1,0,0,ITA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,37.0
BLOECHL Gerhard - GER - World Cup 1 - 2006 - Qualification,75.6,28,Men,-5.0,4.4,4.2,4.3,4.1,4.0,1.5,1.4,0,0,GER,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,39.0
VALINTEEV Artem - RUS - World Cup 2 - 2006 - Qualification,72.29,28,Men,-8.0,4.0,4.0,4.1,4.0,4.3,1.2,1.8,0,0,RUS,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,37.0
LUUSUA Tapio - FIN - World Cup 3 - 2006 - Qualification,81.89,18,Men,-10.0,4.4,4.3,4.2,4.6,4.5,1.2,1.6,1,0,FIN,1,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,39.0
MOREAU Marc Andre - CAN - World Cup 6 - 2006 - Final 1,82.75,5,Men,1.0,4.1,4.3,4.4,4.3,4.2,2.3,2.2,1,0,CAN,1,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,38.0
DUFOSSE Gregoire - FRA - World Cup 8 - 2006 - Final 1,82.75,8,Men,-3.0,4.3,4.3,4.4,4.4,4.1,2.2,2.1,0,0,FRA,0,0,-5.0,2006,2006-World Cup 8,Final 1,1.0,35.0
PRESTON Tim - USA - World Cup 9 - 2006 - Qualification,76.72,28,Men,5.0,4.0,4.1,4.1,3.9,4.0,2.3,2.1,0,0,USA,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,37.0
BENNA Anthony - FRA - World Cup 8 - 2006 - Qualification,70.69,29,Men,-2.0,3.4,3.7,3.6,3.5,3.2,1.8,1.9,1,1,FRA,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,33.0
MIZUTANI Natsume - JAP - World Cup 10 - 2006 - Qualification,70.69,19,Women,0.0,3.7,3.8,3.1,3.8,3.9,1.0,1.1,0,0,JAP,0,0,-1.0,2006,2006-World Cup 10,Qualification,1.0,35.0
HATANAKA Miyuki - JPN - World Cup 6 - 2006 - Final 1,41.95,16,Women,1.0,1.7,1.8,2.0,2.0,1.4,1.4,1.4,0,0,JPN,0,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,45.0
RONKAINEN Mikko - FIN - World Cup 9 - 2006 - Final 1,69.95,15,Men,1.0,3.4,3.7,3.6,3.2,3.7,1.8,2.0,1,1,FIN,1,1,-2.0,2006,2006-World Cup 9,Final 1,2.0,42.0
BEDNARIK Nina - SLO - World Cup 8 - 2006 - Qualification,70.0,17,Women,-2.0,4.1,4.0,3.8,4.0,3.9,1.4,1.2,0,0,SLO,0,0,-4.0,2006,2006-World Cup 8,Qualification,1.0,38.0
BENNA Anthony - FRA - World Cup 2 - 2006 - Qualification,67.65,33,Men,-8.0,3.3,3.0,3.1,3.7,3.2,1.7,2.0,1,1,FRA,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,33.0
SCANZIO Deborah - SUI - World Cup 4 - 2006 - Qualification,67.65,20,Women,-3.0,3.2,3.6,3.7,3.4,3.1,1.5,1.7,0,0,SUI,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,34.0
HATANAKA Miyuki - JPN - World Cup 3 - 2006 - Qualification,77.07,12,Women,-10.0,3.4,4.1,4.0,3.9,3.9,1.5,1.8,0,0,JPN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,45.0
ROBERTS Nathan - USA - World Cup 7 - 2006 - Qualification,77.07,15,Men,-1.0,3.7,3.7,3.6,3.9,4.3,2.4,2.4,0,0,USA,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,38.0
BEGG SMITH Jason - AUS - World Cup 7 - 2006 - Qualification,38.4,51,Men,-1.0,1.3,1.7,1.6,1.7,2.0,2.2,2.1,0,0,AUS,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,40.0
LAOURA Sandra - FRA - World Cup 7 - 2006 - Qualification,73.52,17,Women,-1.0,4.3,3.8,4.1,3.8,3.5,1.8,1.9,1,1,FRA,1,1,-4.0,2006,2006-World Cup 7,Qualification,1.0,40.0
SCANZIO Deborah - SUI - World Cup 6 - 2006 - Final 1,73.52,10,Women,1.0,3.3,3.8,3.8,3.5,3.4,1.7,1.8,0,0,SUI,0,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,34.0
PARRAVICINI Mariangela Fabia - ITA - World Cup 4 - 2006 - Qualification,14.32,34,Women,-3.0,0.5,0.7,0.8,0.5,0.9,1.3,1.2,0,0,ITA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,34.0
VOLKOV Andrey - RUS - World Cup 2 - 2006 - Qualification,10.24,69,Men,-8.0,0.2,0.3,0.6,0.5,0.4,1.7,1.6,0,0,RUS,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,34.0
VOGTLI Jillian Rachell - USA - World Cup 5 - 2006 - Qualification,78.99,5,Women,3.0,4.5,4.1,4.3,4.3,4.3,1.5,1.5,0,0,USA,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,47.0
VOGTLI Jillian Rachell - USA - World Cup 8 - 2006 - Qualification,78.99,10,Women,-2.0,3.9,4.1,4.3,3.8,4.0,1.9,1.8,0,0,USA,0,0,-4.0,2006,2006-World Cup 8,Qualification,1.0,47.0
ROUSSEAU Pierre Alexandre - CAN - World Cup 9 - 2006 - Qualification,82.77,15,Men,5.0,4.3,4.3,4.5,4.4,4.4,2.0,2.0,1,0,CAN,1,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,41.0
ROBICHAUD Audrey - CAN - World Cup 9 - 2006 - Final 1,82.77,12,Women,1.0,4.4,4.4,4.4,4.3,4.6,1.8,1.7,0,0,CAN,0,0,-2.0,2006,2006-World Cup 9,Final 1,2.0,32.0
GLUSHCHENKO Vitaly - RUS - Olympics - 2006 - Qualification 1,40.67,35,Men,1.3,1.7,1.6,2.2,1.2,1.7,0.7,0.6,0,0,RUS,0,0,-1.0,2006,2006-Olympics,Qualification 1,0.4,43.0
KERFOOT Sylvia - CAN - World Cup 2 - 2006 - Qualification,46.53,31,Women,-8.0,2.1,1.6,2.0,2.0,1.7,1.5,1.5,0,0,CAN,0,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,43.0
KITTSTEIN Jenny - GER - World Cup 9 - 2006 - Qualification,70.29,26,Women,5.0,3.7,4.0,3.7,3.6,3.8,1.2,1.6,0,0,GER,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,40.0
RONKAINEN Mikko - FIN - World Cup 10 - 2006 - Qualification,82.91,4,Men,0.0,4.6,4.5,4.8,4.6,4.3,2.0,1.8,1,1,FIN,1,1,-1.0,2006,2006-World Cup 10,Qualification,1.0,42.0
BEDNARIK Nina - SLO - Olympics - 2006 - Final 1,66.37,23,Women,-3.3,3.7,3.6,3.4,3.5,3.6,1.3,1.5,0,0,SLO,0,0,-5.9,2006,2006-Olympics,Final 1,1.7,38.0
KERFOOT Sylvia - CAN - World Cup 1 - 2006 - Qualification,62.99,27,Women,-4.0,3.3,3.4,3.4,3.2,4.0,1.3,1.0,0,0,CAN,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,43.0
DOLGODVOROV Denis - RUS - World Cup 8 - 2006 - Qualification,43.47,49,Men,-2.0,2.0,2.0,1.8,2.1,2.3,0.9,0.9,0,0,RUS,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,38.0
TANNER Warren - CAN - World Cup 4 - 2006 - Final 1,86.24,7,Men,2.0,4.5,4.5,4.5,4.6,4.5,2.2,2.2,0,0,CAN,0,0,-1.0,2006,2006-World Cup 4,Final 1,1.0,40.0
ROBICHAUD Audrey - CAN - World Cup 1 - 2006 - Qualification,75.2,5,Women,-4.0,4.0,4.2,3.7,3.7,4.0,2.0,1.9,0,0,CAN,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,32.0
BERNTSEN Ingrid - NOR - Olympics - 2006 - Qualification 1,75.2,14,Women,-0.1,3.2,3.8,3.8,4.0,3.9,1.6,1.6,0,0,NOR,0,0,-3.5,2006,2006-Olympics,Qualification 1,3.9,42.0
PALAZOT Silvan - FRA - World Cup 3 - 2006 - Qualification,75.2,30,Men,-10.0,4.1,3.8,4.0,4.0,4.0,1.8,1.7,0,0,FRA,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,40.0
BARMASHOV Dmitriy - KAZ - World Cup 1 - 2006 - Qualification,72.53,37,Men,-5.0,4.2,4.0,3.8,3.6,3.7,1.8,2.0,0,0,KAZ,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,35.0
TANNER Warren - CAN - World Cup 6 - 2006 - Final 1,48.45,15,Men,1.0,2.8,3.5,2.9,1.0,0.7,1.9,1.9,0,0,CAN,0,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,40.0
KJELLIN Sara - SWE - World Cup 2 - 2006 - Qualification,68.48,12,Women,-8.0,3.3,3.4,3.9,3.5,2.7,1.7,1.7,1,0,SWE,1,0,-2.0,2006,2006-World Cup 2,Qualification,2.0,43.0
NANKOO Martin - GBR - World Cup 7 - 2006 - Qualification,38.59,53,Men,-1.0,2.4,1.4,1.8,2.4,2.0,1.7,1.6,0,0,GBR,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,38.0
VACULIK Lukas - CZE - World Cup 8 - 2006 - Qualification,67.04,34,Men,-2.0,3.4,3.5,3.1,3.0,3.8,1.6,1.6,0,0,CZE,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,34.0
BERNTSEN Ingrid - NOR - World Cup 10 - 2006 - Final 1,75.95,13,Women,12.0,3.8,3.9,3.8,3.9,3.9,1.6,1.8,0,0,NOR,0,0,0.0,2006,2006-World Cup 10,Final 1,1.0,42.0
DUFOSSE Gregoire - FRA - World Cup 4 - 2006 - Qualification,75.95,17,Men,-3.0,4.0,3.7,4.2,4.2,4.1,1.7,1.7,0,0,FRA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,35.0
ST.PIERRE Stephanie - CAN - World Cup 3 - 2006 - Qualification,79.01,10,Women,-10.0,4.1,4.1,4.5,4.3,4.2,1.6,1.4,0,0,CAN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,35.0
TSUKITA Yugo - JPN - World Cup 1 - 2006 - Qualification,79.01,11,Men,-5.0,4.2,4.0,4.2,3.9,4.0,2.2,2.3,0,0,JPN,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,44.0
KYLLOENEN Harri - FIN - World Cup 8 - 2006 - Qualification,79.01,15,Men,-2.0,4.1,4.3,4.0,4.4,4.2,1.7,1.8,0,0,FIN,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,32.0
MUSTONEN Sami - FIN - World Cup 2 - 2006 - Final 1,76.77,9,Men,-8.0,3.5,4.1,4.0,3.9,3.7,1.8,2.1,0,0,FIN,0,0,-2.0,2006,2006-World Cup 2,Final 1,6.0,43.0
KAFFKA Marina - GER - World Cup 3 - 2006 - Qualification,61.25,29,Women,-10.0,3.3,3.7,3.5,3.1,3.4,0.9,0.8,0,0,GER,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,33.0
UENO Osamu - JPN - World Cup 5 - 2006 - Qualification,71.28,25,Men,4.0,3.6,3.8,3.8,3.9,4.0,1.7,1.6,0,0,JPN,0,0,-1.0,2006,2006-World Cup 5,Qualification,1.0,37.0
VOGTLI Jillian Rachell - USA - World Cup 2 - 2006 - Final 1,75.12,5,Women,-8.0,4.1,3.6,3.8,3.6,3.2,1.8,1.8,0,0,USA,0,0,-2.0,2006,2006-World Cup 2,Final 1,8.0,47.0
BROWN Jackie - CAN - World Cup 11 - 2006 - Final 1,77.12,19,Women,-2.0,3.8,4.1,3.7,3.8,4.1,1.6,1.7,0,0,CAN,0,0,-6.0,2006,2006-World Cup 11,Final 1,1.0,34.0
OZAKI Kai - JPN - World Cup 4 - 2006 - Qualification,57.81,37,Men,-3.0,2.3,3.3,2.5,3.3,2.9,1.0,1.1,0,0,JPN,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,33.0
DYMCHENKO Ljudmila - RUS - World Cup 3 - 2006 - Qualification,74.21,17,Women,-10.0,4.2,4.1,4.0,4.1,4.2,1.0,1.4,0,0,RUS,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,43.0
DIDIER Ludovic - FRA - World Cup 1 - 2006 - Qualification,74.21,33,Men,-5.0,4.2,4.2,4.0,4.1,4.0,1.6,1.5,0,0,FRA,0,0,-1.0,2006,2006-World Cup 1,Qualification,3.0,37.0
PALAZOT Silvan - FRA - World Cup 6 - 2006 - Qualification,73.28,26,Men,-3.0,3.5,3.9,3.7,3.7,4.0,1.7,1.6,0,0,FRA,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,40.0
BEGG SMITH Jason - AUS - World Cup 6 - 2006 - Qualification,73.49,29,Men,-3.0,3.9,3.9,4.0,3.9,3.8,1.5,1.6,0,0,AUS,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,40.0
DIDIER Ludovic - FRA - World Cup 2 - 2006 - Qualification,72.59,24,Men,-8.0,3.7,3.0,4.0,3.6,3.9,1.9,2.1,0,0,FRA,0,0,-2.0,2006,2006-World Cup 2,Qualification,4.0,37.0
THERRIEN Jean Francois - CAN - World Cup 3 - 2006 - Qualification,72.59,32,Men,-10.0,4.1,3.9,3.8,3.9,3.9,1.4,1.1,0,0,CAN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,39.0
PEGORARI Mattia - ITA - World Cup 4 - 2006 - Qualification,48.37,39,Men,-3.0,2.1,1.9,1.8,2.4,1.0,1.6,1.5,0,0,ITA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,37.0
SHARIFULLIN Ruslan - RUS - World Cup 8 - 2006 - Qualification,82.69,9,Men,-2.0,4.4,4.6,4.5,4.4,4.3,1.6,1.7,0,0,RUS,0,0,-4.0,2006,2006-World Cup 8,Qualification,2.0,35.0
DAWSON Toby - USA - World Cup 1 - 2006 - Qualification,79.95,12,Men,-5.0,4.3,4.5,4.2,4.3,4.4,2.0,1.8,1,1,USA,1,1,-1.0,2006,2006-World Cup 1,Qualification,3.0,42.0
WONG Chris - CAN - World Cup 5 - 2006 - Final 1,78.35,13,Men,4.0,3.8,4.0,3.9,4.1,4.1,1.4,1.4,0,0,CAN,0,0,-1.0,2006,2006-World Cup 5,Final 1,1.0,39.0
STARK Christoph - GER - World Cup 9 - 2006 - Qualification,81.57,20,Men,5.0,4.2,4.3,4.3,4.4,4.3,2.1,2.2,0,0,GER,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,40.0
CHERKASOVA Marina - RUS - World Cup 6 - 2006 - Final 1,76.8,7,Women,1.0,3.7,3.9,3.9,4.0,4.0,2.1,2.1,0,0,RUS,0,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,48.0
HATANAKA Miyuki - JPN - World Cup 3 - 2006 - Final 1,76.8,12,Women,-7.0,3.9,3.8,3.7,3.8,4.0,1.6,1.7,0,0,JPN,0,0,-1.0,2006,2006-World Cup 3,Final 1,1.0,45.0
DAWSON Toby - USA - World Cup 8 - 2006 - Qualification,37.23,50,Men,-2.0,0.5,2.0,2.2,2.4,1.9,1.1,1.2,1,1,USA,1,1,-4.0,2006,2006-World Cup 8,Qualification,2.0,42.0
ROARK Michelle - USA - World Cup 4 - 2006 - Qualification,80.29,4,Women,-3.0,4.5,4.0,4.2,4.5,4.1,1.6,1.6,0,0,USA,0,0,-5.0,2006,2006-World Cup 4,Qualification,3.0,46.0
RICHARDS Kristi - CAN - Olympics - 2006 - Qualification 1,80.29,8,Women,-0.1,4.4,4.2,4.1,4.3,4.2,1.8,2.0,0,0,CAN,0,0,-3.5,2006,2006-Olympics,Qualification 1,3.9,39.0
TANNER Warren - CAN - World Cup 3 - 2006 - Qualification,80.29,20,Men,-10.0,4.3,4.4,4.5,4.3,4.3,1.6,1.8,0,0,CAN,0,0,-1.0,2006,2006-World Cup 3,Qualification,1.0,40.0
WESTERLUND Luke - USA - World Cup 6 - 2006 - Qualification,77.6,21,Men,-3.0,4.4,4.4,4.5,4.1,4.0,1.6,1.5,0,0,USA,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,43.0
AGNARD Stephane - CAN - World Cup 6 - 2006 - Qualification,77.6,19,Men,-3.0,4.3,4.1,4.5,4.1,4.3,1.5,1.6,0,0,CAN,0,0,-4.0,2006,2006-World Cup 6,Qualification,1.0,37.0
DUFOSSE Gregoire - FRA - World Cup 9 - 2006 - Qualification,81.15,23,Men,5.0,4.2,4.1,4.4,4.3,4.5,1.7,1.8,0,0,FRA,0,0,-1.0,2006,2006-World Cup 9,Qualification,2.0,35.0
DAUNFELDT Olle - SWE - World Cup 7 - 2006 - Qualification,43.92,49,Men,-1.0,2.1,2.6,1.6,2.0,2.1,2.0,1.9,0,0,SWE,0,0,-4.0,2006,2006-World Cup 7,Qualification,1.0,37.0
ITO Miki - JPN - World Cup 6 - 2006 - Final 1,72.91,13,Women,1.0,3.8,4.0,3.6,3.9,4.0,1.4,1.5,1,1,JPN,0,0,-4.0,2006,2006-World Cup 6,Final 1,1.0,33.0
