Athlete_Comp,Metric,Finish,Gender,Temp__Air,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score__1,Judge_7_Score__1,Major_Finalist,Major_Medalist,Nation,Olympic_Finalist,Olympic_Medalist,Temp__Snow,Season,Season_Comp,Round,Wind,age_yrs
LECLERC Myriam - CAN - North American Cup 3 - 2012 - Final 1,71.31,10,Women,,3.5,3.4,3.7,3.5,3.9,22.0,22.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Final 1,,27.0
BLANCHETTE Hugo - CAN - North American Cup 6 - 2012 - Qualification 1,71.31,3,Men,,3.9,3.6,4.2,3.9,3.5,1.6,1.4,0,0,CAN,0,0,,2012,2012-North American Cup 6,Qualification 1,,26.0
KELLY Brenden - CAN - North American Cup 3 - 2012 - Qualification 1,71.31,25,Men,,3.6,3.6,3.4,3.5,3.6,18.0,20.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Qualification 1,,25.0
LANG Colin - POL - North American Cup 4 - 2012 - Qualification 1,22.19,55,Men,,1.0,0.2,0.4,1.1,0.5,1.1,1.2,0,0,POL,0,0,,2012,2012-North American Cup 4,Qualification 1,,26.0
JENSON Alex - USA - North American Cup 6 - 2012 - Qualification 1,64.91,8,Women,,3.1,3.9,3.5,4.0,3.3,1.6,1.7,0,0,USA,0,0,,2012,2012-North American Cup 6,Qualification 1,,25.0
BENEDICT Allison - USA - North American Cup 6 - 2012 - Qualification 1,64.91,9,Women,,3.4,3.8,3.7,3.6,4.0,1.2,1.4,0,0,USA,0,0,,2012,2012-North American Cup 6,Qualification 1,,25.0
LECLERC Myriam - CAN - North American Cup 5 - 2012 - Qualification 1,64.91,3,Women,,3.1,3.6,3.6,3.3,3.2,2.2,2.1,0,0,CAN,0,0,,2012,2012-North American Cup 5,Qualification 1,,27.0
JOOSTEN Matt - CAN - North American Cup 3 - 2012 - Qualification 1,64.91,41,Men,,3.3,3.1,3.2,2.7,3.3,19.0,21.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Qualification 1,,27.0
BARADARAN Darius - IRA - North American Cup 5 - 2012 - Qualification 1,73.33,16,Men,,4.1,4.1,3.7,3.8,4.0,2.0,1.8,0,0,IRA,0,0,,2012,2012-North American Cup 5,Qualification 1,,26.0
COOKSLEY David - CAN - North American Cup 3 - 2012 - Qualification 1,72.56,23,Men,,3.7,4.1,3.6,4.0,3.8,18.0,19.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Qualification 1,,26.0
DUFRESNE Gabriel - CAN - North American Cup 4 - 2012 - Qualification 1,61.12,41,Men,,3.3,3.1,3.0,3.0,3.1,1.7,1.6,0,0,CAN,0,0,,2012,2012-North American Cup 4,Qualification 1,,24.0
LAWSON Alyssa - USA - North American Cup 2 - 2012 - Qualification 1,62.24,8,Women,,3.1,2.7,2.8,3.7,2.9,1.4,1.3,0,0,USA,0,0,,2012,2012-North American Cup 2,Qualification 1,,28.0
CORDEAU Shane - USA - North American Cup 3 - 2012 - Qualification 1,82.03,1,Men,,4.1,4.1,4.3,4.2,4.2,23.0,22.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Qualification 1,,34.0
CHAPMAN DAVIES Emma - AUS - North American Cup 1 - 2012 - Qualification 1,64.43,10,Women,,3.0,3.3,3.4,3.8,3.7,1.1,1.2,0,0,AUS,0,0,,2012,2012-North American Cup 1,Qualification 1,,31.0
NELSON Scott - USA - North American Cup 2 - 2012 - Final 2,86.03,1,Men,,4.6,4.7,4.5,4.6,4.6,2.1,2.0,0,0,USA,0,0,,2012,2012-North American Cup 2,Final 2,,28.0
LAMBERT Clare - CAN - North American Cup 3 - 2012 - Qualification 1,71.97,9,Women,,3.8,3.8,3.8,3.6,3.6,16.0,18.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Qualification 1,,26.0
DIGRAVIO Alison - USA - North American Cup 5 - 2012 - Final 1,76.24,1,Women,,4.0,4.0,4.2,4.2,4.1,1.9,2.0,0,0,USA,0,0,,2012,2012-North American Cup 5,Final 1,,29.0
DUFRESNE Alexandra - CAN - North American Cup 5 - 2012 - Final 2,71.87,2,Women,,3.6,3.9,4.0,3.6,3.9,1.9,2.0,0,0,CAN,0,0,,2012,2012-North American Cup 5,Final 2,,31.0
PHILLIPS Aunika - USA - North American Cup 6 - 2012 - Qualification 1,51.33,19,Women,,2.3,2.9,1.7,2.9,2.6,1.0,0.9,0,0,USA,0,0,,2012,2012-North American Cup 6,Qualification 1,,27.0
MUSTARD Lindsay - USA - North American Cup 6 - 2012 - Qualification 1,37.04,22,Women,,2.9,0.9,1.7,1.5,2.1,1.1,1.2,0,0,USA,0,0,,2012,2012-North American Cup 6,Qualification 1,,27.0
BOCKHAHN Carson - USA - North American Cup 5 - 2012 - Qualification 1,64.59,33,Men,,3.4,3.4,3.0,3.6,4.0,1.8,1.6,0,0,USA,0,0,,2012,2012-North American Cup 5,Qualification 1,,28.0
SPENCE Connor - CAN - North American Cup 1 - 2012 - Qualification 1,64.59,21,Men,,3.2,3.2,3.1,3.0,3.4,1.8,1.7,0,0,CAN,0,0,,2012,2012-North American Cup 1,Qualification 1,,24.0
TANIMURA Fumiya - JPN - North American Cup 6 - 2012 - Qualification 1,16.48,33,Men,,0.3,0.1,0.1,0.1,0.6,1.6,1.8,0,0,JPN,0,0,,2012,2012-North American Cup 6,Qualification 1,,29.0
HIMBURY Joshua - AUS - North American Cup 2 - 2012 - Qualification 1,64.19,30,Men,,3.3,3.4,3.7,3.2,3.0,2.1,2.0,0,0,AUS,0,0,,2012,2012-North American Cup 2,Qualification 1,,30.0
BARADARAN Darius - IRA - North American Cup 3 - 2012 - Final 1,75.23,9,Men,,3.7,4.0,3.9,3.9,3.6,21.0,20.0,0,0,IRA,0,0,,2012,2012-North American Cup 3,Final 1,,26.0
DUFRESNE Alexandra - CAN - North American Cup 5 - 2012 - Final 1,71.92,4,Women,,3.7,3.7,3.5,3.8,3.6,2.1,2.1,0,0,CAN,0,0,,2012,2012-North American Cup 5,Final 1,,31.0
GAGNE Pascal Olivier - CAN - North American Cup 1 - 2012 - Qualification 1,79.63,1,Men,,4.1,4.5,4.1,4.2,4.3,1.8,1.9,0,0,CAN,0,0,,2012,2012-North American Cup 1,Qualification 1,,31.0
COHEN Gabriel - USA - North American Cup 1 - 2012 - Qualification 1,43.25,34,Men,,1.6,1.7,1.2,1.2,2.0,2.1,1.8,0,0,USA,0,0,,2012,2012-North American Cup 1,Qualification 1,,27.0
DIGRAVIO Alison - USA - North American Cup 3 - 2012 - Final 2,28.03,4,Women,,1.3,0.4,0.6,0.5,0.9,19.0,20.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Final 2,,29.0
CURTIS Alta - USA - North American Cup 5 - 2012 - Final 1,62.29,14,Women,,3.4,3.3,3.0,3.4,3.5,1.8,1.8,0,0,USA,0,0,,2012,2012-North American Cup 5,Final 1,,29.0
SCHWARTZ Sophia - USA - North American Cup 6 - 2012 - Final 1,68.75,10,Women,,3.5,3.8,3.2,4.0,3.5,1.4,1.2,0,0,USA,0,0,,2012,2012-North American Cup 6,Final 1,,30.0
PAWLIK Brayden - CAN - North American Cup 6 - 2012 - Qualification 1,60.64,17,Men,,3.3,3.6,3.8,3.3,3.2,1.4,1.3,0,0,CAN,0,0,,2012,2012-North American Cup 6,Qualification 1,,28.0
ADAM Casey - CAN - North American Cup 4 - 2012 - Qualification 1,60.64,43,Men,,3.3,3.4,3.2,3.4,3.4,1.2,1.0,0,0,CAN,0,0,,2012,2012-North American Cup 4,Qualification 1,,26.0
ROWLEY Thomas - USA - North American Cup 3 - 2012 - Final 1,74.32,10,Men,,3.9,3.9,3.6,3.8,4.1,22.0,21.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Final 1,,26.0
DUFRESNE Gabriel - CAN - North American Cup 5 - 2012 - Qualification 1,60.45,37,Men,,3.7,3.4,3.1,3.1,3.0,1.7,1.6,0,0,CAN,0,0,,2012,2012-North American Cup 5,Qualification 1,,24.0
ITO Azusa - JPN - North American Cup 4 - 2012 - Qualification 1,50.88,23,Women,,2.1,2.9,2.9,2.3,2.8,1.6,1.6,0,0,JPN,0,0,,2012,2012-North American Cup 4,Qualification 1,,35.0
KARIOTIS Ali - USA - North American Cup 3 - 2012 - Qualification 1,68.61,14,Women,,3.5,3.4,3.4,3.5,3.4,13.0,16.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Qualification 1,,25.0
JENSON Alex - USA - North American Cup 3 - 2012 - Qualification 1,68.61,16,Women,,3.7,3.8,3.6,3.5,3.4,16.0,17.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Qualification 1,,25.0
MURPHY Troy - USA - North American Cup 6 - 2012 - Qualification 1,22.21,31,Men,,0.8,0.6,1.4,1.4,1.5,1.7,1.6,0,0,USA,0,0,,2012,2012-North American Cup 6,Qualification 1,,28.0
ULSIFER Luke - CAN - North American Cup 6 - 2012 - Qualification 1,49.65,20,Men,,2.1,2.3,2.5,3.2,2.2,2.2,2.2,0,0,CAN,0,0,,2012,2012-North American Cup 6,Qualification 1,,27.0
PHILLIPS Aunika - USA - North American Cup 4 - 2012 - Qualification 1,53.65,16,Women,,2.2,2.2,3.3,2.8,3.1,1.5,1.6,0,0,USA,0,0,,2012,2012-North American Cup 4,Qualification 1,,27.0
BURCIN Kayla - USA - North American Cup 6 - 2012 - Qualification 1,67.07,3,Women,,3.8,3.7,3.9,3.3,4.2,2.5,2.4,0,0,USA,0,0,,2012,2012-North American Cup 6,Qualification 1,,27.0
PAWLIK Brayden - CAN - North American Cup 4 - 2012 - Qualification 1,55.2,46,Men,,2.6,3.2,2.7,2.7,2.8,2.0,1.9,0,0,CAN,0,0,,2012,2012-North American Cup 4,Qualification 1,,28.0
TARGETT Kate - CAN - North American Cup 2 - 2012 - Qualification 1,21.25,21,Women,,1.2,0.3,0.3,0.6,0.2,1.4,1.2,0,0,CAN,0,0,,2012,2012-North American Cup 2,Qualification 1,,29.0
DUMAIS Laurent - CAN - North American Cup 2 - 2012 - Qualification 1,76.08,8,Men,,4.2,3.9,3.8,3.7,3.9,1.9,1.8,0,0,CAN,0,0,,2012,2012-North American Cup 2,Qualification 1,,24.0
GRAHAM David - AUS - North American Cup 2 - 2012 - Qualification 1,76.08,10,Men,,3.9,4.1,3.8,3.8,4.2,1.5,1.6,0,0,AUS,0,0,,2012,2012-North American Cup 2,Qualification 1,,29.0
KINGSBURY Audrey - CAN - North American Cup 4 - 2012 - Qualification 1,45.28,28,Women,,2.6,1.7,1.9,2.4,2.5,0.8,0.6,0,0,CAN,0,0,,2012,2012-North American Cup 4,Qualification 1,,25.0
KARIOTIS Ali - USA - North American Cup 2 - 2012 - Final 1,78.08,2,Women,,4.1,4.3,4.0,4.1,4.1,1.7,1.9,0,0,USA,0,0,,2012,2012-North American Cup 2,Final 1,,25.0
CARROLL Robert - USA - North American Cup 1 - 2012 - Qualification 1,68.88,16,Men,,3.5,3.7,3.9,3.3,3.8,1.1,1.3,0,0,USA,0,0,,2012,2012-North American Cup 1,Qualification 1,,30.0
ALBERT Kelsey - USA - North American Cup 2 - 2012 - Final 1,72.88,5,Women,,3.7,3.1,3.3,3.7,3.9,1.7,1.8,0,0,USA,0,0,,2012,2012-North American Cup 2,Final 1,,31.0
BLANCHETTE Hugo - CAN - North American Cup 3 - 2012 - Qualification 1,72.88,19,Men,,3.2,3.7,3.7,3.6,3.7,19.0,20.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Qualification 1,,26.0
WALCZYK Dylan - USA - North American Cup 4 - 2012 - Qualification 1,75.49,11,Men,,3.6,4.1,3.6,3.9,4.3,1.6,2.0,0,0,USA,0,0,,2012,2012-North American Cup 4,Qualification 1,,27.0
LEMIEUX Simon - CAN - North American Cup 4 - 2012 - Qualification 1,75.49,8,Men,,4.0,3.3,3.6,3.7,3.8,2.1,2.0,0,0,CAN,0,0,,2012,2012-North American Cup 4,Qualification 1,,28.0
REILLY Ryan - USA - North American Cup 3 - 2012 - Qualification 1,72.35,20,Men,,3.7,3.5,3.7,3.6,3.4,19.0,22.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Qualification 1,,31.0
CHIBA Hirotaka - JPN - North American Cup 6 - 2012 - Qualification 1,66.4,9,Men,,3.4,3.5,2.4,3.1,3.5,2.4,2.3,0,0,JPN,0,0,,2012,2012-North American Cup 6,Qualification 1,,27.0
DUFRESNE Gabriel - CAN - North American Cup 6 - 2012 - Qualification 1,66.4,12,Men,,3.7,3.9,3.1,3.6,3.7,1.6,1.5,0,0,CAN,0,0,,2012,2012-North American Cup 6,Qualification 1,,24.0
WALCZYK Dylan - USA - North American Cup 3 - 2012 - Qualification 1,36.45,51,Men,,1.7,0.8,0.6,0.5,0.5,23.0,23.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Qualification 1,,27.0
ROBIN Dean - CAN - North American Cup 3 - 2012 - Qualification 1,53.17,50,Men,,2.8,2.4,3.1,2.8,3.0,16.0,16.0,0,0,CAN,0,0,,2012,2012-North American Cup 3,Qualification 1,,28.0
GOLDENBERG Branden - USA - North American Cup 3 - 2012 - Final 1,50.59,15,Men,,2.1,1.6,2.1,1.6,2.3,21.0,23.0,0,0,USA,0,0,,2012,2012-North American Cup 3,Final 1,,28.0
SNYDERMAN Reed - USA - North American Cup 4 - 2012 - Qualification 1,78.29,4,Men,,4.1,4.1,4.4,4.2,3.9,1.8,1.6,0,0,USA,0,0,,2012,2012-North American Cup 4,Qualification 1,,30.0
SNYDERMAN Reed - USA - North American Cup 4 - 2012 - Final 1,79.97,6,Men,,3.8,4.0,3.9,4.3,4.2,2.3,2.5,0,0,USA,0,0,,2012,2012-North American Cup 4,Final 1,,30.0
PHILLIPS Aunika - USA - North American Cup 1 - 2012 - Qualification 1,62.69,12,Women,,2.7,2.8,3.4,3.5,3.5,0.9,1.2,0,0,USA,0,0,,2012,2012-North American Cup 1,Qualification 1,,27.0
DIGRAVIO Alison - USA - North American Cup 1 - 2012 - Final 1,71.76,7,Women,,3.7,3.7,3.7,3.3,3.9,1.3,1.5,0,0,USA,0,0,,2012,2012-North American Cup 1,Final 1,,29.0
JENSON Alex - USA - North American Cup 4 - 2012 - Qualification 1,58.48,11,Women,,3.1,3.0,3.1,3.0,3.3,1.1,1.2,0,0,USA,0,0,,2012,2012-North American Cup 4,Qualification 1,,25.0
COOKE Campbell - AUS - North American Cup 3 - 2012 - Qualification 1,62.43,45,Men,,3.7,3.1,3.4,3.3,3.5,18.0,19.0,0,0,AUS,0,0,,2012,2012-North American Cup 3,Qualification 1,,27.0
BOCKHAHN Carson - USA - North American Cup 2 - 2012 - Qualification 1,74.16,12,Men,,4.0,3.7,3.4,3.7,3.8,1.8,1.7,0,0,USA,0,0,,2012,2012-North American Cup 2,Qualification 1,,28.0
BURCIN Kayla - USA - North American Cup 5 - 2012 - Final 1,63.52,13,Women,,3.5,3.4,3.4,3.5,3.8,2.4,2.3,0,0,USA,0,0,,2012,2012-North American Cup 5,Final 1,,27.0
DEGRANDIS Michael - USA - North American Cup 2 - 2012 - Final 2,82.32,3,Men,,4.2,4.4,4.1,4.3,3.8,2.0,2.2,0,0,USA,0,0,,2012,2012-North American Cup 2,Final 2,,27.0
KEATING Nicholas - USA - North American Cup 4 - 2012 - Final 2,82.32,2,Men,,4.1,4.2,4.5,4.3,4.0,2.1,2.2,0,0,USA,0,0,,2012,2012-North American Cup 4,Final 2,,28.0
GRAHAM David - AUS - North American Cup 1 - 2012 - Qualification 1,77.84,7,Men,,4.4,4.2,4.4,4.0,4.2,1.5,1.4,0,0,AUS,0,0,,2012,2012-North American Cup 1,Qualification 1,,29.0
KEATING Nicholas - USA - North American Cup 4 - 2012 - Qualification 1,77.84,3,Men,,4.1,3.9,4.1,4.0,3.9,2.0,1.8,0,0,USA,0,0,,2012,2012-North American Cup 4,Qualification 1,,28.0
GOLDENBERG Branden - USA - North American Cup 4 - 2012 - Final 1,77.84,9,Men,,4.0,4.2,3.8,4.2,3.9,1.8,1.7,0,0,USA,0,0,,2012,2012-North American Cup 4,Final 1,,28.0
DAMON Bartley - USA - North American Cup 2 - 2012 - Qualification 1,72.32,16,Men,,3.5,3.4,3.3,3.4,4.1,2.0,1.9,0,0,USA,0,0,,2012,2012-North American Cup 2,Qualification 1,,33.0
COOKSLEY David - CAN - North American Cup 4 - 2012 - Qualification 1,65.92,36,Men,,3.7,3.6,3.0,3.5,3.6,1.1,1.1,0,0,CAN,0,0,,2012,2012-North American Cup 4,Qualification 1,,26.0
ALBERT Kelsey - USA - North American Cup 1 - 2011 - Qualification 1,61.81,21,Women,,3.7,2.9,3.3,3.0,3.4,15.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 1,Qualification 1,,31.0
OAKLEY KC - USA - North American Cup 5 - 2011 - Final 1,80.21,1,Women,,4.4,4.5,4.5,4.1,4.1,16.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Final 1,,32.0
TULLY Troy - USA - North American Cup 5 - 2011 - Final 1,80.21,8,Men,,4.1,4.4,4.4,4.2,4.5,15.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Final 1,,28.0
KATO Chihiro - JPN - North American Cup 2 - 2011 - Qualification 1,23.44,23,Women,,0.1,0.1,0.1,0.1,0.5,1.6,1.6,0,0,JPN,0,0,,2011,2011-North American Cup 2,Qualification 1,,28.0
BYBEE Tyson - USA - North American Cup 3 - 2011 - Qualification 1,49.76,32,Men,,2.2,2.3,2.5,3.0,2.2,1.7,1.6,0,0,USA,0,0,,2011,2011-North American Cup 3,Qualification 1,,31.0
GAGNON Marc Antoine - CAN - North American Cup 5 - 2011 - Final 1,84.85,3,Men,,4.4,4.6,4.5,4.5,4.8,19.0,20.0,1,0,CAN,1,0,,2011,2011-North American Cup 5,Final 1,,29.0
SHINTANI Natsumi - JPN - North American Cup 2 - 2011 - Qualification 1,23.6,24,Women,,1.3,0.6,0.4,0.5,0.7,1.6,1.5,0,0,JPN,0,0,,2011,2011-North American Cup 2,Qualification 1,,36.0
GAGNON Alex Anne - CAN - North American Cup 2 - 2011 - Qualification 1,54.56,12,Women,,2.6,3.1,2.3,2.8,2.4,1.7,1.4,0,0,CAN,0,0,,2011,2011-North American Cup 2,Qualification 1,,25.0
TEMPEL Cody - USA - North American Cup 2 - 2011 - Final 1,78.85,10,Men,,3.7,3.8,4.2,4.1,4.2,1.6,1.7,0,0,USA,0,0,,2011,2011-North American Cup 2,Final 1,,34.0
GOLDENBERG Branden - USA - North American Cup 5 - 2011 - Final 1,51.12,15,Men,,2.1,1.8,2.0,1.9,2.2,16.0,17.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Final 1,,28.0
POULIOT CAVANAGH Simon - CAN - North American Cup 1 - 2011 - Qualification 1,57.76,31,Men,,2.6,2.6,3.1,2.2,3.5,20.0,21.0,0,0,CAN,0,0,,2011,2011-North American Cup 1,Qualification 1,,30.0
SUMMERS Brodie - AUS - North American Cup 1 - 2011 - Qualification 1,33.92,46,Men,,1.6,2.6,1.9,1.3,0.4,18.0,18.0,0,0,AUS,0,0,,2011,2011-North American Cup 1,Qualification 1,,27.0
LEMIEUX Simon - CAN - North American Cup 5 - 2011 - Qualification 1,68.0,39,Men,,2.7,3.4,3.2,3.2,3.4,21.0,22.0,0,0,CAN,0,0,,2011,2011-North American Cup 5,Qualification 1,,28.0
ASHTON Jake - AUS - North American Cup 3 - 2011 - Qualification 1,63.76,29,Men,,3.7,3.8,3.4,3.6,3.9,1.5,1.6,0,0,AUS,0,0,,2011,2011-North American Cup 3,Qualification 1,,26.0
HENCEROTH Whitney - USA - North American Cup 3 - 2011 - Qualification 1,66.83,5,Women,,3.8,3.6,3.3,3.4,3.4,1.2,1.1,0,0,USA,0,0,,2011,2011-North American Cup 3,Qualification 1,,31.0
REILLY Ryan - USA - North American Cup 5 - 2011 - Qualification 1,81.47,9,Men,,4.5,4.5,4.4,4.7,4.1,16.0,17.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Qualification 1,,31.0
DAMON Bartley - USA - North American Cup 5 - 2011 - Qualification 1,74.64,22,Men,,3.7,3.9,4.2,4.0,3.6,17.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Qualification 1,,33.0
GAGNE Pascal Olivier - CAN - North American Cup 3 - 2011 - Qualification 1,74.64,13,Men,,4.1,4.1,4.2,4.1,4.1,1.3,1.5,0,0,CAN,0,0,,2011,2011-North American Cup 3,Qualification 1,,31.0
BELANGER Philippe - CAN - North American Cup 4 - 2011 - Qualification 1,62.85,30,Men,,3.8,3.5,3.7,3.6,3.3,13.0,14.0,0,0,CAN,0,0,,2011,2011-North American Cup 4,Qualification 1,,26.0
KARIOTIS Ali - USA - North American Cup 2 - 2011 - Qualification 1,39.6,17,Women,,1.4,1.1,1.6,1.6,0.5,1.9,1.8,0,0,USA,0,0,,2011,2011-North American Cup 2,Qualification 1,,25.0
ICHIMURA Miki - JPN - North American Cup 2 - 2011 - Qualification 1,54.37,9,Women,,2.2,2.2,2.7,2.3,2.6,1.5,1.5,0,0,JPN,0,0,,2011,2011-North American Cup 2,Qualification 1,,27.0
ONEILL Taylah - AUS - North American Cup 3 - 2011 - Final 1,68.32,12,Women,,3.8,3.5,3.7,3.5,3.8,1.9,1.8,0,0,AUS,0,0,,2011,2011-North American Cup 3,Final 1,,26.0
SUZUKI Kenta - JPN - North American Cup 1 - 2011 - Qualification 1,71.41,21,Men,,3.6,4.1,3.7,4.3,4.3,22.0,20.0,0,0,JPN,0,0,,2011,2011-North American Cup 1,Qualification 1,,30.0
BERCOVITCH Dean - CAN - North American Cup 5 - 2011 - Qualification 1,70.37,41,Men,,3.8,3.9,3.9,4.2,3.9,16.0,17.0,0,0,CAN,0,0,,2011,2011-North American Cup 5,Qualification 1,,28.0
GAGNON Marc Antoine - CAN - North American Cup 4 - 2011 - Final 1,85.97,1,Men,,4.6,4.7,4.5,4.4,4.5,21.0,20.0,1,0,CAN,1,0,,2011,2011-North American Cup 4,Final 1,,29.0
BYBEE Tyson - USA - North American Cup 2 - 2011 - Qualification 1,25.41,37,Men,,0.1,0.7,0.9,0.2,0.4,1.4,1.4,0,0,USA,0,0,,2011,2011-North American Cup 2,Qualification 1,,31.0
KEATING Nicholas - USA - North American Cup 5 - 2011 - Final 1,79.47,9,Men,,4.2,4.4,4.3,4.4,4.2,18.0,18.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Final 1,,28.0
DIGRAVIO Alison - USA - North American Cup 4 - 2011 - Final 1,74.61,4,Women,,3.9,4.1,4.0,4.2,4.2,19.0,18.0,0,0,USA,0,0,,2011,2011-North American Cup 4,Final 1,,29.0
ULSIFER Luke - CAN - North American Cup 1 - 2011 - Qualification 1,69.52,23,Men,,3.7,4.2,3.7,3.3,3.8,22.0,21.0,0,0,CAN,0,0,,2011,2011-North American Cup 1,Qualification 1,,27.0
FORTIER Thomas - CAN - North American Cup 5 - 2011 - Qualification 1,48.24,51,Men,,1.6,2.8,2.3,2.0,2.1,14.0,16.0,0,0,CAN,0,0,,2011,2011-North American Cup 5,Qualification 1,,28.0
PANTHER Jay - USA - North American Cup 2 - 2011 - Final 1,81.55,6,Men,,4.4,4.0,4.3,4.2,3.9,2.1,2.1,0,0,USA,0,0,,2011,2011-North American Cup 2,Final 1,,36.0
HICKMAN Jake - USA - North American Cup 5 - 2011 - Final 1,72.21,13,Men,,3.6,4.0,3.9,4.0,3.7,17.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Final 1,,26.0
LOWEREE Brittany - USA - North American Cup 5 - 2011 - Qualification 1,73.55,3,Women,,4.2,4.2,3.8,4.1,3.9,17.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Qualification 1,,30.0
TEMPEL Cody - USA - North American Cup 4 - 2011 - Final 1,77.01,10,Men,,4.4,4.3,4.3,4.3,4.2,20.0,21.0,0,0,USA,0,0,,2011,2011-North American Cup 4,Final 1,,34.0
HUNTER Austin - CAN - North American Cup 1 - 2011 - Final 1,77.01,14,Men,,4.3,4.0,4.4,4.3,4.2,22.0,22.0,0,0,CAN,0,0,,2011,2011-North American Cup 1,Final 1,,27.0
MOONEY Skye - USA - North American Cup 2 - 2011 - Qualification 1,51.71,14,Women,,2.7,2.6,2.3,2.3,2.7,1.7,1.4,0,0,USA,0,0,,2011,2011-North American Cup 2,Qualification 1,,26.0
GORDON ROWE Arielle - USA - North American Cup 5 - 2011 - Qualification 1,52.61,28,Women,,3.2,3.2,3.3,3.3,2.9,5.0,6.0,0,0,USA,0,0,,2011,2011-North American Cup 5,Qualification 1,,26.0
MIZUTANI Natsume - JAP - North American Cup 5 - 2011 - Final 1,42.43,15,Women,,1.4,1.3,2.1,2.0,2.2,7.0,9.0,0,0,JAP,0,0,,2011,2011-North American Cup 5,Final 1,,35.0
DYER Ryan - USA - North American Cup 1 - 2011 - Qualification 1,67.52,25,Men,,3.5,3.6,3.8,2.5,3.0,22.0,20.0,0,0,USA,0,0,,2011,2011-North American Cup 1,Qualification 1,,29.0
LAURIN LANDRY Arnaud - CAN - North American Cup 1 - 2011 - Qualification 1,74.43,14,Men,,4.1,4.1,4.2,3.9,4.4,19.0,20.0,0,0,CAN,0,0,,2011,2011-North American Cup 1,Qualification 1,,30.0
WITT Aspen - USA - North American Cup 2 - 2011 - Qualification 1,43.28,16,Women,,1.4,1.3,1.2,1.5,2.0,1.6,1.5,0,0,USA,0,0,,2011,2011-North American Cup 2,Qualification 1,,27.0
DENKER Brandon - USA - North American Cup 3 - 2011 - Qualification 1,62.45,28,Men,,3.3,3.4,2.8,3.3,3.2,1.3,1.3,0,0,USA,0,0,,2011,2011-North American Cup 3,Qualification 1,,32.0
HUNTER Austin - CAN - North American Cup 4 - 2011 - Qualification 1,69.01,24,Men,,3.7,3.6,3.5,4.0,4.0,18.0,20.0,0,0,CAN,0,0,,2011,2011-North American Cup 4,Qualification 1,,27.0
LAWSON Alyssa - USA - North American Cup 1 - 2011 - Qualification 1,68.99,9,Women,,3.8,3.7,3.9,3.6,4.3,17.0,17.0,0,0,USA,0,0,,2011,2011-North American Cup 1,Qualification 1,,28.0
ROWLEY Thomas - USA - North American Cup 4 - 2011 - Qualification 1,60.85,29,Men,,3.4,3.0,2.9,3.2,2.8,20.0,18.0,0,0,USA,0,0,,2011,2011-North American Cup 4,Qualification 1,,26.0
WILSON Bradley - USA - North American Cup 5 - 2011 - Qualification 1,80.27,10,Men,,4.2,4.5,4.3,4.5,4.4,19.0,18.0,1,0,USA,0,0,,2011,2011-North American Cup 5,Qualification 1,,28.0
DEGRANDIS Michael - USA - North American Cup 1 - 2011 - Final 1,80.27,6,Men,,4.3,4.3,4.2,4.4,4.6,22.0,22.0,0,0,USA,0,0,,2011,2011-North American Cup 1,Final 1,,27.0
MINOGUE Troy - CAN - North American Cup 5 - 2011 - Qualification 1,72.03,27,Men,,3.4,4.0,3.7,3.9,3.7,16.0,17.0,0,0,CAN,0,0,,2011,2011-North American Cup 5,Qualification 1,,27.0
ITO Satsuki - JPN - North American Cup 1 - 2011 - Qualification 1,62.88,20,Women,,3.7,3.5,3.6,2.8,3.2,14.0,13.0,0,0,JPN,0,0,,2011,2011-North American Cup 1,Qualification 1,,27.0
LAWSON Alyssa - USA - North American Cup 4 - 2011 - Final 1,66.13,10,Women,,3.8,3.7,3.6,3.7,3.6,15.0,14.0,0,0,USA,0,0,,2011,2011-North American Cup 4,Final 1,,28.0
TULLY Troy - USA - North American Cup 4 - 2011 - Qualification 1,70.4,20,Men,,3.9,4.0,3.8,4.1,3.7,13.0,16.0,0,0,USA,0,0,,2011,2011-North American Cup 4,Qualification 1,,28.0
