Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
DIGRAVIO Alison - USA - North American Cup 3 - 2012 - Final 2,DIGRAVIO Alison - USA,Women,29.0,USA,1.3,0.4,0.6,0.5,0.9,19.0,20.0,0,0,0,0,,,,2012,2012-North American Cup 3,Final 2,28.03,4
CURTIS Alta - USA - North American Cup 5 - 2012 - Final 1,CURTIS Alta - USA,Women,29.0,USA,3.4,3.3,3.0,3.4,3.5,1.8,1.8,0,0,0,0,,,,2012,2012-North American Cup 5,Final 1,62.29,14
SCHWARTZ Sophia - USA - North American Cup 6 - 2012 - Final 1,SCHWARTZ Sophia - USA,Women,30.0,USA,3.5,3.8,3.2,4.0,3.5,1.4,1.2,0,0,0,0,,,,2012,2012-North American Cup 6,Final 1,68.75,10
PAWLIK Brayden - CAN - North American Cup 6 - 2012 - Qualification 1,PAWLIK Brayden - CAN,Men,28.0,CAN,3.3,3.6,3.8,3.3,3.2,1.4,1.3,0,0,0,0,,,,2012,2012-North American Cup 6,Qualification 1,60.64,17
ADAM Casey - CAN - North American Cup 4 - 2012 - Qualification 1,ADAM Casey - CAN,Men,26.0,CAN,3.3,3.4,3.2,3.4,3.4,1.2,1.0,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,60.64,43
ROWLEY Thomas - USA - North American Cup 3 - 2012 - Final 1,ROWLEY Thomas - USA,Men,26.0,USA,3.9,3.9,3.6,3.8,4.1,22.0,21.0,0,0,0,0,,,,2012,2012-North American Cup 3,Final 1,74.32,10
DUFRESNE Gabriel - CAN - North American Cup 5 - 2012 - Qualification 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,3.7,3.4,3.1,3.1,3.0,1.7,1.6,0,0,0,0,,,,2012,2012-North American Cup 5,Qualification 1,60.45,37
ITO Azusa - JPN - North American Cup 4 - 2012 - Qualification 1,ITO Azusa - JPN,Women,35.0,JPN,2.1,2.9,2.9,2.3,2.8,1.6,1.6,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,50.88,23
KARIOTIS Ali - USA - North American Cup 3 - 2012 - Qualification 1,KARIOTIS Ali - USA,Women,25.0,USA,3.5,3.4,3.4,3.5,3.4,13.0,16.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,68.61,14
JENSON Alex - USA - North American Cup 3 - 2012 - Qualification 1,JENSON Alex - USA,Women,25.0,USA,3.7,3.8,3.6,3.5,3.4,16.0,17.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,68.61,16
MURPHY Troy - USA - North American Cup 6 - 2012 - Qualification 1,MURPHY Troy - USA,Men,28.0,USA,0.8,0.6,1.4,1.4,1.5,1.7,1.6,0,0,0,0,,,,2012,2012-North American Cup 6,Qualification 1,22.21,31
ULSIFER Luke - CAN - North American Cup 6 - 2012 - Qualification 1,ULSIFER Luke - CAN,Men,27.0,CAN,2.1,2.3,2.5,3.2,2.2,2.2,2.2,0,0,0,0,,,,2012,2012-North American Cup 6,Qualification 1,49.65,20
PHILLIPS Aunika - USA - North American Cup 4 - 2012 - Qualification 1,PHILLIPS Aunika - USA,Women,27.0,USA,2.2,2.2,3.3,2.8,3.1,1.5,1.6,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,53.65,16
BURCIN Kayla - USA - North American Cup 6 - 2012 - Qualification 1,BURCIN Kayla - USA,Women,27.0,USA,3.8,3.7,3.9,3.3,4.2,2.5,2.4,0,0,0,0,,,,2012,2012-North American Cup 6,Qualification 1,67.07,3
PAWLIK Brayden - CAN - North American Cup 4 - 2012 - Qualification 1,PAWLIK Brayden - CAN,Men,28.0,CAN,2.6,3.2,2.7,2.7,2.8,2.0,1.9,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,55.2,46
TARGETT Kate - CAN - North American Cup 2 - 2012 - Qualification 1,TARGETT Kate - CAN,Women,29.0,CAN,1.2,0.3,0.3,0.6,0.2,1.4,1.2,0,0,0,0,,,,2012,2012-North American Cup 2,Qualification 1,21.25,21
DUMAIS Laurent - CAN - North American Cup 2 - 2012 - Qualification 1,DUMAIS Laurent - CAN,Men,24.0,CAN,4.2,3.9,3.8,3.7,3.9,1.9,1.8,0,0,0,0,,,,2012,2012-North American Cup 2,Qualification 1,76.08,8
GRAHAM David - AUS - North American Cup 2 - 2012 - Qualification 1,GRAHAM David - AUS,Men,29.0,AUS,3.9,4.1,3.8,3.8,4.2,1.5,1.6,0,0,0,0,,,,2012,2012-North American Cup 2,Qualification 1,76.08,10
KINGSBURY Audrey - CAN - North American Cup 4 - 2012 - Qualification 1,KINGSBURY Audrey - CAN,Women,25.0,CAN,2.6,1.7,1.9,2.4,2.5,0.8,0.6,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,45.28,28
KARIOTIS Ali - USA - North American Cup 2 - 2012 - Final 1,KARIOTIS Ali - USA,Women,25.0,USA,4.1,4.3,4.0,4.1,4.1,1.7,1.9,0,0,0,0,,,,2012,2012-North American Cup 2,Final 1,78.08,2
CARROLL Robert - USA - North American Cup 1 - 2012 - Qualification 1,CARROLL Robert - USA,Men,30.0,USA,3.5,3.7,3.9,3.3,3.8,1.1,1.3,0,0,0,0,,,,2012,2012-North American Cup 1,Qualification 1,68.88,16
ALBERT Kelsey - USA - North American Cup 2 - 2012 - Final 1,ALBERT Kelsey - USA,Women,31.0,USA,3.7,3.1,3.3,3.7,3.9,1.7,1.8,0,0,0,0,,,,2012,2012-North American Cup 2,Final 1,72.88,5
BLANCHETTE Hugo - CAN - North American Cup 3 - 2012 - Qualification 1,BLANCHETTE Hugo - CAN,Men,26.0,CAN,3.2,3.7,3.7,3.6,3.7,19.0,20.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,72.88,19
WALCZYK Dylan - USA - North American Cup 4 - 2012 - Qualification 1,WALCZYK Dylan - USA,Men,27.0,USA,3.6,4.1,3.6,3.9,4.3,1.6,2.0,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,75.49,11
LEMIEUX Simon - CAN - North American Cup 4 - 2012 - Qualification 1,LEMIEUX Simon - CAN,Men,28.0,CAN,4.0,3.3,3.6,3.7,3.8,2.1,2.0,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,75.49,8
REILLY Ryan - USA - North American Cup 3 - 2012 - Qualification 1,REILLY Ryan - USA,Men,31.0,USA,3.7,3.5,3.7,3.6,3.4,19.0,22.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,72.35,20
CHIBA Hirotaka - JPN - North American Cup 6 - 2012 - Qualification 1,CHIBA Hirotaka - JPN,Men,27.0,JPN,3.4,3.5,2.4,3.1,3.5,2.4,2.3,0,0,0,0,,,,2012,2012-North American Cup 6,Qualification 1,66.4,9
DUFRESNE Gabriel - CAN - North American Cup 6 - 2012 - Qualification 1,DUFRESNE Gabriel - CAN,Men,24.0,CAN,3.7,3.9,3.1,3.6,3.7,1.6,1.5,0,0,0,0,,,,2012,2012-North American Cup 6,Qualification 1,66.4,12
WALCZYK Dylan - USA - North American Cup 3 - 2012 - Qualification 1,WALCZYK Dylan - USA,Men,27.0,USA,1.7,0.8,0.6,0.5,0.5,23.0,23.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,36.45,51
ROBIN Dean - CAN - North American Cup 3 - 2012 - Qualification 1,ROBIN Dean - CAN,Men,28.0,CAN,2.8,2.4,3.1,2.8,3.0,16.0,16.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,53.17,50
GOLDENBERG Branden - USA - North American Cup 3 - 2012 - Final 1,GOLDENBERG Branden - USA,Men,28.0,USA,2.1,1.6,2.1,1.6,2.3,21.0,23.0,0,0,0,0,,,,2012,2012-North American Cup 3,Final 1,50.59,15
SNYDERMAN Reed - USA - North American Cup 4 - 2012 - Qualification 1,SNYDERMAN Reed - USA,Men,30.0,USA,4.1,4.1,4.4,4.2,3.9,1.8,1.6,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,78.29,4
SNYDERMAN Reed - USA - North American Cup 4 - 2012 - Final 1,SNYDERMAN Reed - USA,Men,30.0,USA,3.8,4.0,3.9,4.3,4.2,2.3,2.5,0,0,0,0,,,,2012,2012-North American Cup 4,Final 1,79.97,6
PHILLIPS Aunika - USA - North American Cup 1 - 2012 - Qualification 1,PHILLIPS Aunika - USA,Women,27.0,USA,2.7,2.8,3.4,3.5,3.5,0.9,1.2,0,0,0,0,,,,2012,2012-North American Cup 1,Qualification 1,62.69,12
DIGRAVIO Alison - USA - North American Cup 1 - 2012 - Final 1,DIGRAVIO Alison - USA,Women,29.0,USA,3.7,3.7,3.7,3.3,3.9,1.3,1.5,0,0,0,0,,,,2012,2012-North American Cup 1,Final 1,71.76,7
JENSON Alex - USA - North American Cup 4 - 2012 - Qualification 1,JENSON Alex - USA,Women,25.0,USA,3.1,3.0,3.1,3.0,3.3,1.1,1.2,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,58.48,11
COOKE Campbell - AUS - North American Cup 3 - 2012 - Qualification 1,COOKE Campbell - AUS,Men,27.0,AUS,3.7,3.1,3.4,3.3,3.5,18.0,19.0,0,0,0,0,,,,2012,2012-North American Cup 3,Qualification 1,62.43,45
BOCKHAHN Carson - USA - North American Cup 2 - 2012 - Qualification 1,BOCKHAHN Carson - USA,Men,28.0,USA,4.0,3.7,3.4,3.7,3.8,1.8,1.7,0,0,0,0,,,,2012,2012-North American Cup 2,Qualification 1,74.16,12
BURCIN Kayla - USA - North American Cup 5 - 2012 - Final 1,BURCIN Kayla - USA,Women,27.0,USA,3.5,3.4,3.4,3.5,3.8,2.4,2.3,0,0,0,0,,,,2012,2012-North American Cup 5,Final 1,63.52,13
DEGRANDIS Michael - USA - North American Cup 2 - 2012 - Final 2,DEGRANDIS Michael - USA,Men,27.0,USA,4.2,4.4,4.1,4.3,3.8,2.0,2.2,0,0,0,0,,,,2012,2012-North American Cup 2,Final 2,82.32,3
KEATING Nicholas - USA - North American Cup 4 - 2012 - Final 2,KEATING Nicholas - USA,Men,28.0,USA,4.1,4.2,4.5,4.3,4.0,2.1,2.2,0,0,0,0,,,,2012,2012-North American Cup 4,Final 2,82.32,2
GRAHAM David - AUS - North American Cup 1 - 2012 - Qualification 1,GRAHAM David - AUS,Men,29.0,AUS,4.4,4.2,4.4,4.0,4.2,1.5,1.4,0,0,0,0,,,,2012,2012-North American Cup 1,Qualification 1,77.84,7
KEATING Nicholas - USA - North American Cup 4 - 2012 - Qualification 1,KEATING Nicholas - USA,Men,28.0,USA,4.1,3.9,4.1,4.0,3.9,2.0,1.8,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,77.84,3
GOLDENBERG Branden - USA - North American Cup 4 - 2012 - Final 1,GOLDENBERG Branden - USA,Men,28.0,USA,4.0,4.2,3.8,4.2,3.9,1.8,1.7,0,0,0,0,,,,2012,2012-North American Cup 4,Final 1,77.84,9
DAMON Bartley - USA - North American Cup 2 - 2012 - Qualification 1,DAMON Bartley - USA,Men,33.0,USA,3.5,3.4,3.3,3.4,4.1,2.0,1.9,0,0,0,0,,,,2012,2012-North American Cup 2,Qualification 1,72.32,16
COOKSLEY David - CAN - North American Cup 4 - 2012 - Qualification 1,COOKSLEY David - CAN,Men,26.0,CAN,3.7,3.6,3.0,3.5,3.6,1.1,1.1,0,0,0,0,,,,2012,2012-North American Cup 4,Qualification 1,65.92,36
ALBERT Kelsey - USA - North American Cup 1 - 2011 - Qualification 1,ALBERT Kelsey - USA,Women,31.0,USA,3.7,2.9,3.3,3.0,3.4,15.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,61.81,21
OAKLEY KC - USA - North American Cup 5 - 2011 - Final 1,OAKLEY KC - USA,Women,32.0,USA,4.4,4.5,4.5,4.1,4.1,16.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,80.21,1
TULLY Troy - USA - North American Cup 5 - 2011 - Final 1,TULLY Troy - USA,Men,28.0,USA,4.1,4.4,4.4,4.2,4.5,15.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,80.21,8
KATO Chihiro - JPN - North American Cup 2 - 2011 - Qualification 1,KATO Chihiro - JPN,Women,28.0,JPN,0.1,0.1,0.1,0.1,0.5,1.6,1.6,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,23.44,23
BYBEE Tyson - USA - North American Cup 3 - 2011 - Qualification 1,BYBEE Tyson - USA,Men,31.0,USA,2.2,2.3,2.5,3.0,2.2,1.7,1.6,0,0,0,0,,,,2011,2011-North American Cup 3,Qualification 1,49.76,32
GAGNON Marc Antoine - CAN - North American Cup 5 - 2011 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.4,4.6,4.5,4.5,4.8,19.0,20.0,1,0,1,0,,,,2011,2011-North American Cup 5,Final 1,84.85,3
SHINTANI Natsumi - JPN - North American Cup 2 - 2011 - Qualification 1,SHINTANI Natsumi - JPN,Women,36.0,JPN,1.3,0.6,0.4,0.5,0.7,1.6,1.5,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,23.6,24
GAGNON Alex Anne - CAN - North American Cup 2 - 2011 - Qualification 1,GAGNON Alex Anne - CAN,Women,25.0,CAN,2.6,3.1,2.3,2.8,2.4,1.7,1.4,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,54.56,12
TEMPEL Cody - USA - North American Cup 2 - 2011 - Final 1,TEMPEL Cody - USA,Men,34.0,USA,3.7,3.8,4.2,4.1,4.2,1.6,1.7,0,0,0,0,,,,2011,2011-North American Cup 2,Final 1,78.85,10
GOLDENBERG Branden - USA - North American Cup 5 - 2011 - Final 1,GOLDENBERG Branden - USA,Men,28.0,USA,2.1,1.8,2.0,1.9,2.2,16.0,17.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,51.12,15
POULIOT CAVANAGH Simon - CAN - North American Cup 1 - 2011 - Qualification 1,POULIOT CAVANAGH Simon - CAN,Men,30.0,CAN,2.6,2.6,3.1,2.2,3.5,20.0,21.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,57.76,31
SUMMERS Brodie - AUS - North American Cup 1 - 2011 - Qualification 1,SUMMERS Brodie - AUS,Men,27.0,AUS,1.6,2.6,1.9,1.3,0.4,18.0,18.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,33.92,46
LEMIEUX Simon - CAN - North American Cup 5 - 2011 - Qualification 1,LEMIEUX Simon - CAN,Men,28.0,CAN,2.7,3.4,3.2,3.2,3.4,21.0,22.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,68.0,39
ASHTON Jake - AUS - North American Cup 3 - 2011 - Qualification 1,ASHTON Jake - AUS,Men,26.0,AUS,3.7,3.8,3.4,3.6,3.9,1.5,1.6,0,0,0,0,,,,2011,2011-North American Cup 3,Qualification 1,63.76,29
HENCEROTH Whitney - USA - North American Cup 3 - 2011 - Qualification 1,HENCEROTH Whitney - USA,Women,31.0,USA,3.8,3.6,3.3,3.4,3.4,1.2,1.1,0,0,0,0,,,,2011,2011-North American Cup 3,Qualification 1,66.83,5
REILLY Ryan - USA - North American Cup 5 - 2011 - Qualification 1,REILLY Ryan - USA,Men,31.0,USA,4.5,4.5,4.4,4.7,4.1,16.0,17.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,81.47,9
DAMON Bartley - USA - North American Cup 5 - 2011 - Qualification 1,DAMON Bartley - USA,Men,33.0,USA,3.7,3.9,4.2,4.0,3.6,17.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,74.64,22
GAGNE Pascal Olivier - CAN - North American Cup 3 - 2011 - Qualification 1,GAGNE Pascal Olivier - CAN,Men,31.0,CAN,4.1,4.1,4.2,4.1,4.1,1.3,1.5,0,0,0,0,,,,2011,2011-North American Cup 3,Qualification 1,74.64,13
BELANGER Philippe - CAN - North American Cup 4 - 2011 - Qualification 1,BELANGER Philippe - CAN,Men,26.0,CAN,3.8,3.5,3.7,3.6,3.3,13.0,14.0,0,0,0,0,,,,2011,2011-North American Cup 4,Qualification 1,62.85,30
KARIOTIS Ali - USA - North American Cup 2 - 2011 - Qualification 1,KARIOTIS Ali - USA,Women,25.0,USA,1.4,1.1,1.6,1.6,0.5,1.9,1.8,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,39.6,17
ICHIMURA Miki - JPN - North American Cup 2 - 2011 - Qualification 1,ICHIMURA Miki - JPN,Women,27.0,JPN,2.2,2.2,2.7,2.3,2.6,1.5,1.5,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,54.37,9
ONEILL Taylah - AUS - North American Cup 3 - 2011 - Final 1,ONEILL Taylah - AUS,Women,26.0,AUS,3.8,3.5,3.7,3.5,3.8,1.9,1.8,0,0,0,0,,,,2011,2011-North American Cup 3,Final 1,68.32,12
SUZUKI Kenta - JPN - North American Cup 1 - 2011 - Qualification 1,SUZUKI Kenta - JPN,Men,30.0,JPN,3.6,4.1,3.7,4.3,4.3,22.0,20.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,71.41,21
BERCOVITCH Dean - CAN - North American Cup 5 - 2011 - Qualification 1,BERCOVITCH Dean - CAN,Men,28.0,CAN,3.8,3.9,3.9,4.2,3.9,16.0,17.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,70.37,41
GAGNON Marc Antoine - CAN - North American Cup 4 - 2011 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,4.6,4.7,4.5,4.4,4.5,21.0,20.0,1,0,1,0,,,,2011,2011-North American Cup 4,Final 1,85.97,1
BYBEE Tyson - USA - North American Cup 2 - 2011 - Qualification 1,BYBEE Tyson - USA,Men,31.0,USA,0.1,0.7,0.9,0.2,0.4,1.4,1.4,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,25.41,37
KEATING Nicholas - USA - North American Cup 5 - 2011 - Final 1,KEATING Nicholas - USA,Men,28.0,USA,4.2,4.4,4.3,4.4,4.2,18.0,18.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,79.47,9
DIGRAVIO Alison - USA - North American Cup 4 - 2011 - Final 1,DIGRAVIO Alison - USA,Women,29.0,USA,3.9,4.1,4.0,4.2,4.2,19.0,18.0,0,0,0,0,,,,2011,2011-North American Cup 4,Final 1,74.61,4
ULSIFER Luke - CAN - North American Cup 1 - 2011 - Qualification 1,ULSIFER Luke - CAN,Men,27.0,CAN,3.7,4.2,3.7,3.3,3.8,22.0,21.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,69.52,23
FORTIER Thomas - CAN - North American Cup 5 - 2011 - Qualification 1,FORTIER Thomas - CAN,Men,28.0,CAN,1.6,2.8,2.3,2.0,2.1,14.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,48.24,51
PANTHER Jay - USA - North American Cup 2 - 2011 - Final 1,PANTHER Jay - USA,Men,36.0,USA,4.4,4.0,4.3,4.2,3.9,2.1,2.1,0,0,0,0,,,,2011,2011-North American Cup 2,Final 1,81.55,6
HICKMAN Jake - USA - North American Cup 5 - 2011 - Final 1,HICKMAN Jake - USA,Men,26.0,USA,3.6,4.0,3.9,4.0,3.7,17.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,72.21,13
LOWEREE Brittany - USA - North American Cup 5 - 2011 - Qualification 1,LOWEREE Brittany - USA,Women,30.0,USA,4.2,4.2,3.8,4.1,3.9,17.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,73.55,3
TEMPEL Cody - USA - North American Cup 4 - 2011 - Final 1,TEMPEL Cody - USA,Men,34.0,USA,4.4,4.3,4.3,4.3,4.2,20.0,21.0,0,0,0,0,,,,2011,2011-North American Cup 4,Final 1,77.01,10
HUNTER Austin - CAN - North American Cup 1 - 2011 - Final 1,HUNTER Austin - CAN,Men,27.0,CAN,4.3,4.0,4.4,4.3,4.2,22.0,22.0,0,0,0,0,,,,2011,2011-North American Cup 1,Final 1,77.01,14
MOONEY Skye - USA - North American Cup 2 - 2011 - Qualification 1,MOONEY Skye - USA,Women,26.0,USA,2.7,2.6,2.3,2.3,2.7,1.7,1.4,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,51.71,14
GORDON ROWE Arielle - USA - North American Cup 5 - 2011 - Qualification 1,GORDON ROWE Arielle - USA,Women,26.0,USA,3.2,3.2,3.3,3.3,2.9,5.0,6.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,52.61,28
MIZUTANI Natsume - JAP - North American Cup 5 - 2011 - Final 1,MIZUTANI Natsume - JAP,Women,35.0,JAP,1.4,1.3,2.1,2.0,2.2,7.0,9.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,42.43,15
DYER Ryan - USA - North American Cup 1 - 2011 - Qualification 1,DYER Ryan - USA,Men,29.0,USA,3.5,3.6,3.8,2.5,3.0,22.0,20.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,67.52,25
LAURIN LANDRY Arnaud - CAN - North American Cup 1 - 2011 - Qualification 1,LAURIN LANDRY Arnaud - CAN,Men,30.0,CAN,4.1,4.1,4.2,3.9,4.4,19.0,20.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,74.43,14
WITT Aspen - USA - North American Cup 2 - 2011 - Qualification 1,WITT Aspen - USA,Women,27.0,USA,1.4,1.3,1.2,1.5,2.0,1.6,1.5,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,43.28,16
DENKER Brandon - USA - North American Cup 3 - 2011 - Qualification 1,DENKER Brandon - USA,Men,32.0,USA,3.3,3.4,2.8,3.3,3.2,1.3,1.3,0,0,0,0,,,,2011,2011-North American Cup 3,Qualification 1,62.45,28
HUNTER Austin - CAN - North American Cup 4 - 2011 - Qualification 1,HUNTER Austin - CAN,Men,27.0,CAN,3.7,3.6,3.5,4.0,4.0,18.0,20.0,0,0,0,0,,,,2011,2011-North American Cup 4,Qualification 1,69.01,24
LAWSON Alyssa - USA - North American Cup 1 - 2011 - Qualification 1,LAWSON Alyssa - USA,Women,28.0,USA,3.8,3.7,3.9,3.6,4.3,17.0,17.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,68.99,9
ROWLEY Thomas - USA - North American Cup 4 - 2011 - Qualification 1,ROWLEY Thomas - USA,Men,26.0,USA,3.4,3.0,2.9,3.2,2.8,20.0,18.0,0,0,0,0,,,,2011,2011-North American Cup 4,Qualification 1,60.85,29
WILSON Bradley - USA - North American Cup 5 - 2011 - Qualification 1,WILSON Bradley - USA,Men,28.0,USA,4.2,4.5,4.3,4.5,4.4,19.0,18.0,1,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,80.27,10
DEGRANDIS Michael - USA - North American Cup 1 - 2011 - Final 1,DEGRANDIS Michael - USA,Men,27.0,USA,4.3,4.3,4.2,4.4,4.6,22.0,22.0,0,0,0,0,,,,2011,2011-North American Cup 1,Final 1,80.27,6
MINOGUE Troy - CAN - North American Cup 5 - 2011 - Qualification 1,MINOGUE Troy - CAN,Men,27.0,CAN,3.4,4.0,3.7,3.9,3.7,16.0,17.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,72.03,27
ITO Satsuki - JPN - North American Cup 1 - 2011 - Qualification 1,ITO Satsuki - JPN,Women,27.0,JPN,3.7,3.5,3.6,2.8,3.2,14.0,13.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,62.88,20
LAWSON Alyssa - USA - North American Cup 4 - 2011 - Final 1,LAWSON Alyssa - USA,Women,28.0,USA,3.8,3.7,3.6,3.7,3.6,15.0,14.0,0,0,0,0,,,,2011,2011-North American Cup 4,Final 1,66.13,10
TULLY Troy - USA - North American Cup 4 - 2011 - Qualification 1,TULLY Troy - USA,Men,28.0,USA,3.9,4.0,3.8,4.1,3.7,13.0,16.0,0,0,0,0,,,,2011,2011-North American Cup 4,Qualification 1,70.4,20
PARKINSON Wade - USA - North American Cup 4 - 2011 - Final 1,PARKINSON Wade - USA,Men,32.0,USA,4.0,3.8,3.9,4.2,4.2,23.0,22.0,0,0,0,0,,,,2011,2011-North American Cup 4,Final 1,77.97,6
HENCEROTH Whitney - USA - North American Cup 4 - 2011 - Qualification 1,HENCEROTH Whitney - USA,Women,31.0,USA,3.3,3.1,3.5,3.7,3.3,10.0,11.0,0,0,0,0,,,,2011,2011-North American Cup 4,Qualification 1,59.09,16
ROWLEY Thomas - USA - North American Cup 5 - 2011 - Qualification 1,ROWLEY Thomas - USA,Men,26.0,USA,3.0,3.7,3.8,3.9,3.1,18.0,18.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,68.37,44
WITT Aspen - USA - North American Cup 1 - 2011 - Final 1,WITT Aspen - USA,Women,27.0,USA,4.0,4.0,4.0,3.9,4.4,18.0,19.0,0,0,0,0,,,,2011,2011-North American Cup 1,Final 1,73.39,8
ELLIOTT Ben - CAN - North American Cup 1 - 2011 - Qualification 1,ELLIOTT Ben - CAN,Men,28.0,CAN,1.4,2.6,2.5,1.8,2.0,17.0,20.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,41.73,43
PAULSEN Veronica - USA - North American Cup 2 - 2011 - Qualification 1,PAULSEN Veronica - USA,Women,27.0,USA,2.9,3.2,3.2,3.1,3.4,1.5,1.3,0,0,0,0,,,,2011,2011-North American Cup 2,Qualification 1,58.29,6
GAGNE Pascal Olivier - CAN - North American Cup 1 - 2011 - Qualification 1,GAGNE Pascal Olivier - CAN,Men,31.0,CAN,3.3,2.8,3.1,1.5,3.0,15.0,14.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,58.29,32
BILODEAU Beatrice - CAN - North American Cup 1 - 2011 - Qualification 1,BILODEAU Beatrice - CAN,Women,27.0,CAN,4.2,4.0,4.2,3.7,4.1,21.0,23.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,72.99,4
MOORES Megan - USA - North American Cup 5 - 2011 - Qualification 1,MOORES Megan - USA,Women,26.0,USA,0.4,0.1,0.2,0.1,0.1,9.0,9.0,0,0,0,0,,,,2011,2011-North American Cup 5,Qualification 1,7.36,34
HENCEROTH Whitney - USA - North American Cup 5 - 2011 - Final 1,HENCEROTH Whitney - USA,Women,31.0,USA,3.8,3.6,3.7,3.9,3.7,12.0,13.0,0,0,0,0,,,,2011,2011-North American Cup 5,Final 1,68.56,11
HENCEROTH Whitney - USA - North American Cup 2 - 2011 - Final 1,HENCEROTH Whitney - USA,Women,31.0,USA,3.4,3.5,3.7,3.4,2.9,1.3,1.4,0,0,0,0,,,,2011,2011-North American Cup 2,Final 1,68.83,14
POULIOT CAVANAGH Simon - CAN - North American Cup 2 - 2011 - Final 1,POULIOT CAVANAGH Simon - CAN,Men,30.0,CAN,4.6,4.5,4.5,4.6,4.4,2.2,2.1,0,0,0,0,,,,2011,2011-North American Cup 2,Final 1,87.76,1
CRONIN Brandon - USA - North American Cup 1 - 2011 - Qualification 1,CRONIN Brandon - USA,Men,28.0,USA,2.1,1.8,1.7,0.7,3.0,21.0,19.0,0,0,0,0,,,,2011,2011-North American Cup 1,Qualification 1,45.23,41
WATKINS Zak - USA - North American Cup 3 - 2011 - Final 1,WATKINS Zak - USA,Men,31.0,USA,4.4,4.4,4.3,4.3,4.3,2.1,1.9,0,0,0,0,,,,2011,2011-North American Cup 3,Final 1,83.63,4
