Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
MUSTARD Lindsay - USA - North American Cup 1 - 2012 - Final 1,52.559999999999995,10,Women,3.7,3.2,3.2,3.3,3.4,1.8,1.5,Finals,2012,2012-North American Cup 1,Final 1,,MUSTARD Lindsay - USA
PARK Anna - USA - North American Cup 1 - 2012 - Final 1,40.029999999999994,11,Women,2.5,2.4,2.5,2.0,2.3,1.1,1.0,Finals,2012,2012-North American Cup 1,Final 1,,PARK Anna - USA
ZAUMSEIL Kealey - USA - North American Cup 1 - 2012 - Final 1,22.199999999999996,12,Women,0.8,0.7,0.5,0.9,0.9,1.4,1.5,Finals,2012,2012-North American Cup 1,Final 1,,ZAUMSEIL Kealey - USA
SMITH Elizabeth - USA - North American Cup 1 - 2012 - Qualification 1,56.17,13,Women,3.2,2.8,3.1,3.0,3.3,1.3,1.4,Qualification,2012,2012-North American Cup 1,Qualification 1,,SMITH Elizabeth - USA
COYNE Erin - USA - North American Cup 1 - 2012 - Qualification 1,55.0,14,Women,3.5,3.4,3.1,3.0,3.4,1.2,1.3,Qualification,2012,2012-North American Cup 1,Qualification 1,,COYNE Erin - USA
HARRELL Kaitlyn - USA - North American Cup 1 - 2012 - Qualification 1,54.53,15,Women,3.0,3.1,3.1,3.2,2.5,1.4,1.4,Qualification,2012,2012-North American Cup 1,Qualification 1,,HARRELL Kaitlyn - USA
LAMBERT Clare - CAN - North American Cup 1 - 2012 - Qualification 1,54.199999999999996,16,Women,2.6,2.6,2.9,2.6,3.0,1.2,1.3,Qualification,2012,2012-North American Cup 1,Qualification 1,,LAMBERT Clare - CAN
SHIMKO Avital - USA - North American Cup 1 - 2012 - Qualification 1,53.9,17,Women,2.5,3.1,3.4,2.4,2.9,1.5,1.4,Qualification,2012,2012-North American Cup 1,Qualification 1,,SHIMKO Avital - USA
BAKER Taryn - USA - North American Cup 1 - 2012 - Qualification 1,45.73,18,Women,2.6,3.0,2.7,2.4,2.5,1.1,1.3,Qualification,2012,2012-North American Cup 1,Qualification 1,,BAKER Taryn - USA
TARGETT Kate - CAN - North American Cup 1 - 2012 - Qualification 1,44.699999999999996,19,Women,2.1,2.0,1.7,2.2,1.9,1.0,1.2,Qualification,2012,2012-North American Cup 1,Qualification 1,,TARGETT Kate - CAN
MOORES Megan - USA - North American Cup 1 - 2012 - Qualification 1,42.87,20,Women,3.0,1.9,1.7,1.9,2.0,1.4,1.5,Qualification,2012,2012-North American Cup 1,Qualification 1,,MOORES Megan - USA
BILODEAU Beatrice - CAN - North American Cup 6 - 2012 - Final 1,77.4,1,Women,4.1,4.2,4.2,4.2,4.4,1.7,1.8,Finals,2012,2012-North American Cup 6,Final 1,,BILODEAU Beatrice - CAN
KARIOTIS Ali - USA - North American Cup 6 - 2012 - Final 1,76.77,2,Women,4.2,4.2,4.2,4.3,4.4,1.7,1.6,Finals,2012,2012-North American Cup 6,Final 1,,KARIOTIS Ali - USA
DUFRESNE Alexandra - CAN - North American Cup 6 - 2012 - Final 1,74.7,3,Women,4.0,3.9,3.9,3.9,3.8,2.3,2.3,Finals,2012,2012-North American Cup 6,Final 1,,DUFRESNE Alexandra - CAN
HAMEL Christel - CAN - North American Cup 6 - 2012 - Final 1,73.77,4,Women,4.5,4.1,4.4,4.1,4.1,1.9,2.1,Finals,2012,2012-North American Cup 6,Final 1,,HAMEL Christel - CAN
STOLTZNER Lane - USA - North American Cup 6 - 2012 - Final 1,71.33,5,Women,3.7,3.9,3.8,4.0,3.7,2.3,2.2,Finals,2012,2012-North American Cup 6,Final 1,,STOLTZNER Lane - USA
ITO Azusa - JPN - North American Cup 6 - 2012 - Final 1,70.37,6,Women,3.7,3.7,3.8,4.3,3.6,2.0,2.0,Finals,2012,2012-North American Cup 6,Final 1,,ITO Azusa - JPN
TAMURA Haruka - JPN - North American Cup 6 - 2012 - Final 1,70.27,7,Women,3.9,3.9,3.6,4.1,4.4,1.4,1.3,Finals,2012,2012-North American Cup 6,Final 1,,TAMURA Haruka - JPN
DIGRAVIO Alison - USA - North American Cup 6 - 2012 - Final 1,70.0,8,Women,3.9,4.0,3.8,3.7,4.0,1.1,1.3,Finals,2012,2012-North American Cup 6,Final 1,,DIGRAVIO Alison - USA
LAWSON Alyssa - USA - North American Cup 6 - 2012 - Final 1,68.83,9,Women,3.8,4.0,3.8,3.9,3.7,1.6,1.5,Finals,2012,2012-North American Cup 6,Final 1,,LAWSON Alyssa - USA
SCHWARTZ Sophia - USA - North American Cup 6 - 2012 - Final 1,67.93,10,Women,3.5,3.8,3.2,4.0,3.5,1.4,1.2,Finals,2012,2012-North American Cup 6,Final 1,,SCHWARTZ Sophia - USA
PARK Anna - USA - North American Cup 6 - 2012 - Final 1,67.33,11,Women,3.6,3.5,3.6,3.5,3.3,2.0,1.7,Finals,2012,2012-North American Cup 6,Final 1,,PARK Anna - USA
DZIEMIAN Nessa - USA - North American Cup 6 - 2012 - Final 1,67.1,12,Women,3.6,3.8,3.4,3.9,3.3,2.1,1.9,Finals,2012,2012-North American Cup 6,Final 1,,DZIEMIAN Nessa - USA
SMITH Elizabeth - USA - North American Cup 6 - 2012 - Final 1,65.7,13,Women,3.5,3.7,3.5,3.2,3.3,2.0,1.9,Finals,2012,2012-North American Cup 6,Final 1,,SMITH Elizabeth - USA
LECLERC Myriam - CAN - North American Cup 6 - 2012 - Final 1,64.53,14,Women,3.2,2.9,3.1,3.2,3.3,1.7,1.6,Finals,2012,2012-North American Cup 6,Final 1,,LECLERC Myriam - CAN
MCCARGO Keaton - USA - North American Cup 6 - 2012 - Final 1,26.77,15,Women,1.3,0.9,0.6,1.2,0.4,1.4,1.6,Finals,2012,2012-North American Cup 6,Final 1,,MCCARGO Keaton - USA
MOORES Megan - USA - North American Cup 6 - 2012 - Qualification 1,26.529999999999998,16,Women,3.1,3.2,3.2,3.3,2.7,1.6,1.7,Qualification,2012,2012-North American Cup 6,Qualification 1,,MOORES Megan - USA
MARCOUX Sophie - CAN - North American Cup 6 - 2012 - Qualification 1,26.13,17,Women,3.0,3.2,3.1,3.4,3.4,1.3,1.5,Qualification,2012,2012-North American Cup 6,Qualification 1,,MARCOUX Sophie - CAN
HALLIWELL Nicola - CAN - North American Cup 6 - 2012 - Qualification 1,22.63,18,Women,3.1,3.3,3.1,3.7,3.2,1.2,1.2,Qualification,2012,2012-North American Cup 6,Qualification 1,,HALLIWELL Nicola - CAN
PHILLIPS Aunika - USA - North American Cup 6 - 2012 - Qualification 1,22.169999999999998,19,Women,2.3,2.9,1.7,2.9,2.6,1.0,0.9,Qualification,2012,2012-North American Cup 6,Qualification 1,,PHILLIPS Aunika - USA
SHIMKO Avital - USA - North American Cup 6 - 2012 - Qualification 1,19.069999999999997,20,Women,2.5,2.8,3.0,2.0,2.1,1.9,1.9,Qualification,2012,2012-North American Cup 6,Qualification 1,,SHIMKO Avital - USA
DIGRAVIO Alison - USA - North American Cup 2 - 2012 - Final 2,80.73,1,Women,4.3,4.2,4.1,4.3,4.3,2.2,2.0,Finals,2012,2012-North American Cup 2,Final 2,,DIGRAVIO Alison - USA
NAUDE Andi - CAN - North American Cup 2 - 2012 - Final 2,79.93,2,Women,4.1,3.8,3.6,4.2,3.9,2.2,2.4,Finals,2012,2012-North American Cup 2,Final 2,,NAUDE Andi - CAN
STOLTZNER Lane - USA - North American Cup 2 - 2012 - Final 2,77.07,3,Women,4.2,4.1,3.9,4.0,4.2,1.5,1.6,Finals,2012,2012-North American Cup 2,Final 2,,STOLTZNER Lane - USA
SCHWARTZ Sophia - USA - North American Cup 2 - 2012 - Final 2,77.07,4,Women,3.8,3.8,3.6,4.1,3.8,1.7,1.5,Finals,2012,2012-North American Cup 2,Final 2,,SCHWARTZ Sophia - USA
ALBERT Kelsey - USA - North American Cup 2 - 2012 - Final 1,75.77,5,Women,3.7,3.1,3.3,3.7,3.9,1.7,1.8,Finals,2012,2012-North American Cup 2,Final 1,,ALBERT Kelsey - USA
DZIEMIAN Nessa - USA - North American Cup 2 - 2012 - Final 1,74.73,6,Women,3.7,3.4,3.0,3.4,3.5,2.0,2.0,Finals,2012,2012-North American Cup 2,Final 1,,DZIEMIAN Nessa - USA
ZAUMSEIL Kealey - USA - North American Cup 2 - 2012 - Final 1,74.4,7,Women,3.7,3.5,3.6,3.6,3.9,1.8,1.6,Finals,2012,2012-North American Cup 2,Final 1,,ZAUMSEIL Kealey - USA
JENSON Alex - USA - North American Cup 2 - 2012 - Final 1,71.83,8,Women,3.2,3.7,3.6,3.5,3.2,1.4,1.5,Finals,2012,2012-North American Cup 2,Final 1,,JENSON Alex - USA
MCCARGO Keaton - USA - North American Cup 2 - 2012 - Final 1,69.13,9,Women,3.1,2.6,3.0,3.3,3.0,1.2,1.3,Finals,2012,2012-North American Cup 2,Final 1,,MCCARGO Keaton - USA
BURG Larissa - USA - North American Cup 2 - 2012 - Final 1,69.07,10,Women,3.5,3.3,3.2,3.5,3.9,1.9,1.8,Finals,2012,2012-North American Cup 2,Final 1,,BURG Larissa - USA
LAWSON Kelly - USA - North American Cup 2 - 2012 - Final 1,66.27000000000001,11,Women,3.4,3.5,3.3,3.4,3.6,1.1,1.1,Finals,2012,2012-North American Cup 2,Final 1,,LAWSON Kelly - USA
SERRA Annie - USA - North American Cup 2 - 2012 - Final 1,46.57000000000001,12,Women,2.0,1.9,1.4,1.1,1.5,1.4,1.3,Finals,2012,2012-North American Cup 2,Final 1,,SERRA Annie - USA
PETERS Tali - USA - North American Cup 2 - 2012 - Qualification 1,76.86999999999999,13,Women,2.3,2.7,2.8,2.8,2.8,1.3,1.2,Qualification,2012,2012-North American Cup 2,Qualification 1,,PETERS Tali - USA
COYNE Erin - USA - North American Cup 2 - 2012 - Qualification 1,74.6,14,Women,3.4,3.0,3.2,3.0,2.8,1.2,1.5,Qualification,2012,2012-North American Cup 2,Qualification 1,,COYNE Erin - USA
BAKER Taryn - USA - North American Cup 2 - 2012 - Qualification 1,71.1,15,Women,2.8,2.6,3.0,2.7,2.9,1.2,1.3,Qualification,2012,2012-North American Cup 2,Qualification 1,,BAKER Taryn - USA
BURG Lauren - USA - North American Cup 2 - 2012 - Qualification 1,69.39999999999999,16,Women,2.6,2.3,2.4,2.2,2.7,1.7,1.7,Qualification,2012,2012-North American Cup 2,Qualification 1,,BURG Lauren - USA
BLAMEY Kate - AUS - North American Cup 2 - 2012 - Qualification 1,59.49999999999999,17,Women,2.4,2.0,1.6,1.6,2.2,1.8,1.6,Qualification,2012,2012-North American Cup 2,Qualification 1,,BLAMEY Kate - AUS
GAGNON Alex Anne - CAN - North American Cup 2 - 2012 - Qualification 1,56.199999999999996,18,Women,1.1,0.5,1.0,0.8,1.3,1.9,1.8,Qualification,2012,2012-North American Cup 2,Qualification 1,,GAGNON Alex Anne - CAN
HAMEL Christel - CAN - North American Cup 2 - 2012 - Qualification 1,54.93999999999999,19,Women,2.0,1.5,1.6,1.3,1.7,1.9,1.6,Qualification,2012,2012-North American Cup 2,Qualification 1,,HAMEL Christel - CAN
SHIMKO Avital - USA - North American Cup 2 - 2012 - Qualification 1,54.39999999999999,20,Women,1.1,1.0,0.5,0.8,0.6,1.5,1.6,Qualification,2012,2012-North American Cup 2,Qualification 1,,SHIMKO Avital - USA
DZIEMIAN Nessa - USA - North American Cup 3 - 2013 - Final 2,82.97,1,Women,4.1,4.3,4.4,4.5,4.6,1.7,1.9,Finals,2013,2013-North American Cup 3,Final 2,,DZIEMIAN Nessa - USA
LAWSON Alyssa - USA - North American Cup 3 - 2013 - Final 2,80.3,2,Women,4.2,4.2,4.2,4.3,4.6,2.2,2.0,Finals,2013,2013-North American Cup 3,Final 2,,LAWSON Alyssa - USA
LEUNG Kiera - CAN - North American Cup 3 - 2013 - Final 2,78.87,3,Women,4.3,4.2,4.3,3.9,4.5,1.8,1.7,Finals,2013,2013-North American Cup 3,Final 2,,LEUNG Kiera - CAN
KARIOTIS Ali - USA - North American Cup 3 - 2013 - Final 2,78.7,4,Women,4.3,4.3,4.1,3.9,4.5,1.7,1.8,Finals,2013,2013-North American Cup 3,Final 2,,KARIOTIS Ali - USA
BILODEAU Beatrice - CAN - North American Cup 3 - 2013 - Final 2,78.47,5,Women,4.1,3.9,4.2,4.1,4.4,2.1,2.0,Finals,2013,2013-North American Cup 3,Final 2,,BILODEAU Beatrice - CAN
STOLTZNER Lane - USA - North American Cup 3 - 2013 - Final 2,74.37,6,Women,3.7,3.7,4.1,3.7,3.9,1.7,1.8,Finals,2013,2013-North American Cup 3,Final 2,,STOLTZNER Lane - USA
SCHWARTZ Sophia - USA - North American Cup 3 - 2013 - Final 1,73.91000000000001,7,Women,4.0,4.0,4.2,3.6,4.4,2.0,2.0,Finals,2013,2013-North American Cup 3,Final 1,,SCHWARTZ Sophia - USA
MCCARGO Keaton - USA - North American Cup 3 - 2013 - Final 1,73.44000000000001,8,Women,4.2,4.2,4.5,4.1,4.4,1.8,1.6,Finals,2013,2013-North American Cup 3,Final 1,,MCCARGO Keaton - USA
SCHILD Morgan - USA - North American Cup 3 - 2013 - Final 1,73.11000000000001,9,Women,4.2,4.2,4.1,4.2,4.4,2.1,2.1,Finals,2013,2013-North American Cup 3,Final 1,,SCHILD Morgan - USA
JENSON Alex - USA - North American Cup 3 - 2013 - Final 1,72.44000000000001,10,Women,4.0,3.8,3.7,3.9,4.4,1.8,1.6,Finals,2013,2013-North American Cup 3,Final 1,,JENSON Alex - USA
HAMEL Christel - CAN - North American Cup 3 - 2013 - Final 1,72.07000000000001,11,Women,4.3,4.2,4.3,3.9,4.5,1.8,1.7,Finals,2013,2013-North American Cup 3,Final 1,,HAMEL Christel - CAN
ALBERT Kelsey - USA - North American Cup 3 - 2013 - Final 1,71.91000000000001,12,Women,3.8,3.9,4.3,3.9,4.1,1.8,1.9,Finals,2013,2013-North American Cup 3,Final 1,,ALBERT Kelsey - USA
LECLERC Myriam - CAN - North American Cup 3 - 2013 - Final 1,71.04,13,Women,4.1,4.1,4.0,4.1,4.2,2.1,2.0,Finals,2013,2013-North American Cup 3,Final 1,,LECLERC Myriam - CAN
ITO Azusa - JPN - North American Cup 3 - 2013 - Final 1,67.64000000000001,14,Women,3.8,4.2,4.3,4.0,4.3,1.5,1.7,Finals,2013,2013-North American Cup 3,Final 1,,ITO Azusa - JPN
MARSHALL Kendall - USA - North American Cup 3 - 2013 - Final 1,62.81,15,Women,3.8,3.7,3.6,3.8,4.3,1.3,1.4,Finals,2013,2013-North American Cup 3,Final 1,,MARSHALL Kendall - USA
LAMBERT Clare - CAN - North American Cup 3 - 2013 - Final 1,3.740000000000009,16,Women,0.1,0.1,0.1,0.1,0.1,1.7,1.8,Finals,2013,2013-North American Cup 3,Final 1,,LAMBERT Clare - CAN
BERGERON Julie - CAN - North American Cup 3 - 2013 - Qualification 1,73.23,17,Women,3.4,3.5,3.6,3.2,3.5,1.4,1.5,Qualification,2013,2013-North American Cup 3,Qualification 1,,BERGERON Julie - CAN
SHIMKO Avital - USA - North American Cup 3 - 2013 - Qualification 1,73.2,18,Women,3.3,3.5,3.6,3.3,3.5,1.2,1.4,Qualification,2013,2013-North American Cup 3,Qualification 1,,SHIMKO Avital - USA
SPARROW Pip - AUS - North American Cup 3 - 2013 - Qualification 1,72.67,19,Women,3.6,3.2,3.9,3.3,3.1,1.7,1.9,Qualification,2013,2013-North American Cup 3,Qualification 1,,SPARROW Pip - AUS
TADDEO Tania - CAN - North American Cup 3 - 2013 - Qualification 1,72.57000000000001,20,Women,3.6,3.7,3.6,3.2,3.5,1.6,1.7,Qualification,2013,2013-North American Cup 3,Qualification 1,,TADDEO Tania - CAN
SCHWARTZ Sophia - USA - North American Cup 1 - 2013 - Final 2,83.37,1,Women,4.2,4.3,4.4,4.5,4.3,1.8,1.6,Finals,2013,2013-North American Cup 1,Final 2,10.0,SCHWARTZ Sophia - USA
KARIOTIS Ali - USA - North American Cup 1 - 2013 - Final 2,81.27,2,Women,4.4,4.5,4.6,4.5,4.2,1.8,1.7,Finals,2013,2013-North American Cup 1,Final 2,10.0,KARIOTIS Ali - USA
ALBERT Kelsey - USA - North American Cup 1 - 2013 - Final 2,80.1,3,Women,4.4,4.2,4.4,4.4,4.4,2.0,2.0,Finals,2013,2013-North American Cup 1,Final 2,10.0,ALBERT Kelsey - USA
DZIEMIAN Nessa - USA - North American Cup 1 - 2013 - Final 2,79.17,4,Women,3.7,4.1,4.3,4.4,4.3,1.7,1.6,Finals,2013,2013-North American Cup 1,Final 2,10.0,DZIEMIAN Nessa - USA
BILODEAU Beatrice - CAN - North American Cup 1 - 2013 - Final 2,78.63,5,Women,4.2,4.4,4.4,4.2,4.1,2.0,1.9,Finals,2013,2013-North American Cup 1,Final 2,10.0,BILODEAU Beatrice - CAN
STOLTZNER Lane - USA - North American Cup 1 - 2013 - Final 2,75.93,6,Women,4.0,4.2,4.6,4.3,4.0,1.7,1.8,Finals,2013,2013-North American Cup 1,Final 2,10.0,STOLTZNER Lane - USA
LAMBERT Clare - CAN - North American Cup 1 - 2013 - Final 1,74.79,7,Women,3.4,3.6,3.5,3.5,3.6,1.7,1.6,Finals,2013,2013-North American Cup 1,Final 1,10.0,LAMBERT Clare - CAN
GAGNON Alex Anne - CAN - North American Cup 1 - 2013 - Final 1,74.69000000000001,8,Women,3.6,3.5,3.4,3.8,3.7,2.2,2.0,Finals,2013,2013-North American Cup 1,Final 1,10.0,GAGNON Alex Anne - CAN
SPARROW Pip - AUS - North American Cup 1 - 2013 - Final 1,74.43,9,Women,3.9,3.6,3.9,3.6,3.7,1.4,1.5,Finals,2013,2013-North American Cup 1,Final 1,10.0,SPARROW Pip - AUS
MCCARGO Keaton - USA - North American Cup 1 - 2013 - Final 1,59.360000000000014,10,Women,2.4,3.3,3.1,2.7,2.8,0.3,0.3,Finals,2013,2013-North American Cup 1,Final 1,10.0,MCCARGO Keaton - USA
WRIGHT Lexi - USA - North American Cup 1 - 2013 - Qualification 1,73.60000000000001,11,Women,3.4,3.9,3.3,3.4,3.0,1.6,1.6,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,WRIGHT Lexi - USA
O CONNELL Elizabeth - USA - North American Cup 1 - 2013 - Qualification 1,73.37,12,Women,3.0,3.0,2.4,2.4,2.9,1.6,1.7,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,O CONNELL Elizabeth - USA
ZAUMSEIL Kealey - USA - North American Cup 1 - 2013 - Qualification 1,73.03,13,Women,3.3,3.5,3.3,3.0,2.7,1.0,1.1,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,ZAUMSEIL Kealey - USA
BROWN Emilie - CAN - North American Cup 1 - 2013 - Qualification 1,72.73,14,Women,3.4,3.5,3.8,3.5,3.4,1.9,2.1,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,BROWN Emilie - CAN
RAY Hallee - USA - North American Cup 1 - 2013 - Qualification 1,72.57,15,Women,3.1,3.1,2.8,3.0,3.3,1.3,1.5,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,RAY Hallee - USA
HALLIWELL Nicola - CAN - North American Cup 1 - 2013 - Qualification 1,70.37,16,Women,3.1,2.9,3.2,2.8,3.1,1.5,1.4,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,HALLIWELL Nicola - CAN
PAULSEN Veronica - USA - North American Cup 1 - 2013 - Qualification 1,69.43,17,Women,3.2,2.4,3.5,2.9,3.0,1.3,1.1,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,PAULSEN Veronica - USA
HARTY Morgan - USA - North American Cup 1 - 2013 - Qualification 1,65.30000000000001,18,Women,2.9,3.0,2.2,2.3,2.8,1.1,1.1,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,HARTY Morgan - USA
JASIENCZYK KROL Nina - POL - North American Cup 1 - 2013 - Qualification 1,64.77000000000001,19,Women,3.3,2.6,3.3,2.6,2.9,1.4,1.5,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,JASIENCZYK KROL Nina - POL
SHAVER Morgan - USA - North American Cup 1 - 2013 - Qualification 1,58.07000000000001,20,Women,2.3,2.2,2.5,2.3,1.7,1.4,1.4,Qualification,2013,2013-North American Cup 1,Qualification 1,10.0,SHAVER Morgan - USA
MCCARGO Keaton - USA - North American Cup 2 - 2013 - Final 2,74.83,1,Women,4.2,4.1,4.3,4.2,3.7,1.7,1.5,Finals,2013,2013-North American Cup 2,Final 2,3.0,MCCARGO Keaton - USA
SCHWARTZ Sophia - USA - North American Cup 2 - 2013 - Final 2,73.0,2,Women,3.8,3.6,3.9,3.8,4.0,1.9,1.8,Finals,2013,2013-North American Cup 2,Final 2,3.0,SCHWARTZ Sophia - USA
HARRELL Kaitlyn - USA - North American Cup 2 - 2013 - Final 2,72.47,3,Women,3.6,3.8,3.5,4.0,4.5,2.0,1.8,Finals,2013,2013-North American Cup 2,Final 2,3.0,HARRELL Kaitlyn - USA
ALBERT Kelsey - USA - North American Cup 2 - 2013 - Final 2,67.93,4,Women,3.7,3.8,3.8,3.6,3.7,1.8,1.6,Finals,2013,2013-North American Cup 2,Final 2,3.0,ALBERT Kelsey - USA
BILODEAU Beatrice - CAN - North American Cup 2 - 2013 - Final 2,53.43,5,Women,2.6,2.3,2.6,2.7,3.1,1.6,1.6,Finals,2013,2013-North American Cup 2,Final 2,3.0,BILODEAU Beatrice - CAN
JENSON Alex - USA - North American Cup 2 - 2013 - Final 2,40.07,6,Women,1.8,1.5,1.1,1.6,1.4,1.9,1.8,Finals,2013,2013-North American Cup 2,Final 2,3.0,JENSON Alex - USA
HAMEL Christel - CAN - North American Cup 2 - 2013 - Final 1,39.13999999999999,7,Women,4.1,4.0,3.8,3.7,4.0,1.9,1.9,Finals,2013,2013-North American Cup 2,Final 1,3.0,HAMEL Christel - CAN
STOLTZNER Lane - USA - North American Cup 2 - 2013 - Final 1,39.13999999999999,8,Women,3.8,3.9,3.9,3.8,3.4,1.8,1.6,Finals,2013,2013-North American Cup 2,Final 1,3.0,STOLTZNER Lane - USA
LEUNG Kiera - CAN - North American Cup 2 - 2013 - Final 1,37.199999999999996,9,Women,3.8,3.6,3.7,3.7,4.1,1.6,1.6,Finals,2013,2013-North American Cup 2,Final 1,3.0,LEUNG Kiera - CAN
KARIOTIS Ali - USA - North American Cup 2 - 2013 - Final 1,36.57,10,Women,3.9,3.7,3.6,3.7,3.9,1.8,1.6,Finals,2013,2013-North American Cup 2,Final 1,3.0,KARIOTIS Ali - USA
ZAUMSEIL Kealey - USA - North American Cup 2 - 2013 - Final 1,33.4,11,Women,3.5,3.3,3.2,3.5,3.1,1.6,1.4,Finals,2013,2013-North American Cup 2,Final 1,3.0,ZAUMSEIL Kealey - USA
BERGERON Julie - CAN - North American Cup 2 - 2013 - Final 1,32.97,12,Women,3.6,3.4,3.4,3.5,3.8,1.8,1.6,Finals,2013,2013-North American Cup 2,Final 1,3.0,BERGERON Julie - CAN
BENEDICT Allison - USA - North American Cup 2 - 2013 - Final 1,30.939999999999998,13,Women,3.4,3.5,3.2,3.1,3.7,1.5,1.5,Finals,2013,2013-North American Cup 2,Final 1,3.0,BENEDICT Allison - USA
GAGNON Alex Anne - CAN - North American Cup 2 - 2013 - Final 1,30.739999999999995,14,Women,3.5,3.3,3.2,3.2,3.9,1.3,1.4,Finals,2013,2013-North American Cup 2,Final 1,3.0,GAGNON Alex Anne - CAN
BAKER Taryn - USA - North American Cup 2 - 2013 - Final 1,29.4,15,Women,3.5,3.6,3.6,3.6,3.4,1.4,1.2,Finals,2013,2013-North American Cup 2,Final 1,3.0,BAKER Taryn - USA
SPARROW Pip - AUS - North American Cup 2 - 2013 - Final 1,17.269999999999996,16,Women,2.1,1.7,2.2,2.5,2.2,1.6,1.6,Finals,2013,2013-North American Cup 2,Final 1,3.0,SPARROW Pip - AUS
LECLERC Myriam - CAN - North American Cup 2 - 2013 - Qualification 1,39.7,17,Women,3.7,3.4,2.9,3.3,2.8,1.7,1.6,Qualification,2013,2013-North American Cup 2,Qualification 1,3.0,LECLERC Myriam - CAN
LAMBERT Clare - CAN - North American Cup 2 - 2013 - Qualification 1,39.47,18,Women,3.1,3.6,3.3,4.0,3.3,1.5,1.3,Qualification,2013,2013-North American Cup 2,Qualification 1,3.0,LAMBERT Clare - CAN
ITO Azusa - JPN - North American Cup 2 - 2013 - Qualification 1,37.57,19,Women,2.9,3.3,3.2,2.8,3.9,1.5,1.5,Qualification,2013,2013-North American Cup 2,Qualification 1,3.0,ITO Azusa - JPN
LAWSON Alyssa - USA - North American Cup 2 - 2013 - Qualification 1,37.43,20,Women,3.2,3.1,3.0,3.0,2.8,1.3,1.4,Qualification,2013,2013-North American Cup 2,Qualification 1,3.0,LAWSON Alyssa - USA
SCHILD Morgan - USA - North American Cup 1 - 2014 - Final 2,76.9,1,Women,4.2,4.0,4.2,3.6,4.2,1.3,1.3,Finals,2014,2014-North American Cup 1,Final 2,0.0,SCHILD Morgan - USA
MCCARGO Keaton - USA - North American Cup 1 - 2014 - Final 2,76.73,2,Women,3.9,4.3,4.2,4.0,4.2,1.8,1.7,Finals,2014,2014-North American Cup 1,Final 2,0.0,MCCARGO Keaton - USA
DZIEMIAN Nessa - USA - North American Cup 1 - 2014 - Final 2,76.3,3,Women,4.0,3.8,3.7,3.8,4.1,1.7,1.6,Finals,2014,2014-North American Cup 1,Final 2,0.0,DZIEMIAN Nessa - USA
STOLTZNER Lane - USA - North American Cup 1 - 2014 - Final 2,73.23,4,Women,3.6,4.2,3.7,3.9,3.8,1.6,1.5,Finals,2014,2014-North American Cup 1,Final 2,0.0,STOLTZNER Lane - USA
LOWEREE Brittany - USA - North American Cup 1 - 2014 - Final 2,64.33,5,Women,3.5,3.3,3.5,3.3,3.6,1.2,1.3,Finals,2014,2014-North American Cup 1,Final 2,0.0,LOWEREE Brittany - USA
HARRELL Kaitlyn - USA - North American Cup 1 - 2014 - Final 2,22.57,6,Women,0.3,0.7,1.0,0.2,0.8,1.5,1.4,Finals,2014,2014-North American Cup 1,Final 2,0.0,HARRELL Kaitlyn - USA
ZAUMSEIL Kealey - USA - North American Cup 1 - 2014 - Final 1,20.869999999999997,7,Women,3.9,3.6,4.1,3.6,3.6,1.5,1.7,Finals,2014,2014-North American Cup 1,Final 1,0.0,ZAUMSEIL Kealey - USA
ICHIMURA Miki - JPN - North American Cup 1 - 2014 - Final 1,20.770000000000003,8,Women,3.8,3.9,3.8,3.7,3.7,1.6,1.4,Finals,2014,2014-North American Cup 1,Final 1,0.0,ICHIMURA Miki - JPN
LECLERC Myriam - CAN - North American Cup 1 - 2014 - Final 1,20.54,9,Women,3.8,3.7,3.9,3.5,3.7,1.7,1.8,Finals,2014,2014-North American Cup 1,Final 1,0.0,LECLERC Myriam - CAN
LEUNG Kiera - CAN - North American Cup 1 - 2014 - Final 1,20.270000000000003,10,Women,4.0,4.0,3.8,3.8,3.9,1.2,1.3,Finals,2014,2014-North American Cup 1,Final 1,0.0,LEUNG Kiera - CAN
GAGNON Alex Anne - CAN - North American Cup 1 - 2014 - Final 1,20.240000000000002,11,Women,4.0,3.8,3.6,3.6,3.8,1.7,1.6,Finals,2014,2014-North American Cup 1,Final 1,0.0,GAGNON Alex Anne - CAN
ITO Satsuki - JPN - North American Cup 1 - 2014 - Final 1,17.309999999999995,12,Women,3.5,3.6,3.7,3.4,3.6,1.2,1.0,Finals,2014,2014-North American Cup 1,Final 1,0.0,ITO Satsuki - JPN
