Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
DAWSON Quinn - CAN - Canadian Selections 1 - 2019 - Final 1,72.14,6,Men,15.7,18.0,16.6,16.9,16.7,6.3,6.2,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,DAWSON Quinn - CAN
VAN DER MERWE Dylan - CAN - Canada Cup 2 - 2019 - Final 1,71.13,2,Men,16.9,16.8,16.5,17.0,17.0,7.0,7.0,Finals,2019,2019-Canada Cup 2,Final 1,0.0,VAN DER MERWE Dylan - CAN
CAMIRE Vincent - CAN - Canada Cup 1 - 2019 - Qualification 2,64.86,12,Men,15.1,14.3,15.2,15.2,15.0,7.8,7.7,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,CAMIRE Vincent - CAN
VIEL Julien - CAN - Canadian Selections 1 - 2019 - Final 1,71.74,7,Men,17.9,17.2,17.1,17.0,17.8,6.1,6.7,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,VIEL Julien - CAN
GAGNON Thomas - CAN - Canadian Selections 1 - 2019 - Qualification 1,54.85,27,Men,12.1,13.2,13.7,14.5,14.5,5.0,4.4,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,GAGNON Thomas - CAN
PHIPPS Koleton - CAN - Canadian Selections 1 - 2019 - Qualification 1,73.8,8,Men,17.4,17.7,17.5,16.6,16.8,7.0,7.4,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,PHIPPS Koleton - CAN
PARSONS Jackson - CAN - Canada Cup 2 - 2019 - Final 1,59.15,11,Men,14.3,14.4,15.6,14.5,14.7,7.5,7.9,Finals,2019,2019-Canada Cup 2,Final 1,0.0,PARSONS Jackson - CAN
GAUTHIER Julien - CAN - Canadian Selections 1 - 2019 - Qualification 2,61.92,8,Men,15.1,14.4,15.8,15.7,16.0,5.6,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,GAUTHIER Julien - CAN
GAGNON Thomas - CAN - Canada Cup 1 - 2019 - Qualification 1,62.65,29,Men,15.3,15.8,14.8,14.8,14.7,4.0,4.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GAGNON Thomas - CAN
ISHIDA Shoya - JPN - Canadian Selections 1 - 2019 - Qualification 2,53.33,17,Men,14.2,15.2,14.8,15.0,14.1,7.0,6.6,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,ISHIDA Shoya - JPN
NIXON Andrew - CAN - Canada Cup 2 - 2019 - Qualification 1,32.59,27,Men,12.7,13.7,13.6,11.4,11.0,3.6,3.8,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,NIXON Andrew - CAN
BEAULIEU Charles - CAN - Canada Cup 1 - 2019 - Final 1,71.1,10,Men,16.2,16.2,16.1,16.3,16.2,8.0,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,BEAULIEU Charles - CAN
TAKAGISHI Gaku - JPN - Canadian Selections 1 - 2019 - Qualification 2,22.38,28,Men,15.0,15.5,16.0,13.0,16.1,5.6,5.7,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,TAKAGISHI Gaku - JPN
WENZLAWE Kale - CAN - Canada Cup 2 - 2019 - Qualification 2,30.82,15,Men,11.3,12.9,12.0,10.2,10.5,4.6,4.9,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,WENZLAWE Kale - CAN
GARDINER Reno - CAN - Canada Cup 2 - 2019 - Qualification 2,4.46,29,Men,10.5,11.1,8.9,8.4,9.9,1.6,1.8,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,GARDINER Reno - CAN
MAGA Joshua - CAN - Canada Cup 1 - 2019 - Qualification 2,64.75,13,Men,15.1,15.7,15.3,15.3,15.1,8.0,8.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,MAGA Joshua - CAN
MAGA Joshua - CAN - Canadian Selections 1 - 2019 - Qualification 1,59.27,24,Men,14.9,15.8,13.9,16.0,14.2,5.6,5.9,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,MAGA Joshua - CAN
GAGNON Thomas - CAN - Canada Cup 1 - 2019 - Qualification 2,65.46,10,Men,14.6,15.1,14.9,14.6,14.7,7.7,8.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GAGNON Thomas - CAN
THIBAULT Olivier - CAN - Canada Cup 1 - 2019 - Qualification 1,71.25,9,Men,15.6,15.7,16.1,15.9,15.4,7.8,7.9,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,THIBAULT Olivier - CAN
GAGNON Louis - CAN - Canada Cup 1 - 2019 - Final 1,71.25,9,Men,15.9,16.4,16.6,16.4,16.2,7.5,7.3,Finals,2019,2019-Canada Cup 1,Final 1,0.0,GAGNON Louis - CAN
NADON Benjamin - CAN - Canada Cup 1 - 2019 - Qualification 1,66.9,19,Men,15.3,14.9,16.1,15.1,14.2,8.2,8.0,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,NADON Benjamin - CAN
RETZER Mathew - CZE - Canadian Selections 1 - 2019 - Final 1,64.85,14,Men,17.3,15.3,15.7,16.2,16.8,5.7,5.7,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,RETZER Mathew - CZE
SHIMAKAWA Takuya - JPN - Canadian Selections 1 - 2019 - Qualification 1,74.13,7,Men,18.6,17.8,18.0,16.9,18.0,6.3,5.6,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,SHIMAKAWA Takuya - JPN
CAMIRE Vincent - CAN - Canada Cup 1 - 2019 - Qualification 1,66.13,20,Men,15.0,15.4,15.4,16.3,15.8,7.9,7.6,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,CAMIRE Vincent - CAN
VAN DER MERWE Dylan - CAN - Canada Cup 1 - 2019 - Qualification 2,67.68,2,Men,16.4,15.8,15.3,15.9,15.2,7.5,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,VAN DER MERWE Dylan - CAN
HONORE Pierre Henri - CAN - Canadian Selections 1 - 2019 - Qualification 2,11.49,31,Men,13.0,12.8,13.4,12.0,12.8,3.2,3.8,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,HONORE Pierre Henri - CAN
HONORE Pierre Henri - CAN - Canada Cup 1 - 2019 - Qualification 1,62.08,30,Men,15.1,14.2,15.9,14.6,15.1,5.9,5.9,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,HONORE Pierre Henri - CAN
TANNER Marc - CAN - Canadian Selections 1 - 2019 - Qualification 2,65.64,5,Men,15.8,13.8,16.4,16.7,15.8,6.2,6.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,TANNER Marc - CAN
BESSEL Ben - CAN - Canadian Selections 1 - 2019 - Qualification 2,20.12,29,Men,12.9,10.9,12.1,13.5,10.2,4.8,5.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,BESSEL Ben - CAN
THUNDER Jericho - CAN - Canada Cup 2 - 2019 - Qualification 1,40.88,19,Men,13.5,13.6,12.2,10.3,11.5,4.2,4.2,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,THUNDER Jericho - CAN
DELISLE Simon - CAN - Canada Cup 1 - 2019 - Qualification 2,60.11,22,Men,14.9,13.4,14.3,14.4,14.2,6.4,6.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,DELISLE Simon - CAN
CHALIFOUX Louis David - CAN - Canada Cup 1 - 2019 - Final 1,81.05,1,Men,18.0,18.4,18.4,18.2,18.0,8.0,8.2,Finals,2019,2019-Canada Cup 1,Final 1,0.0,CHALIFOUX Louis David - CAN
DIONNE Justin - CAN - Canada Cup 1 - 2019 - Qualification 1,55.89,36,Men,14.2,14.9,14.3,15.0,14.3,4.9,5.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,DIONNE Justin - CAN
DUPRAY Adam - CAN - Canada Cup 2 - 2019 - Qualification 1,22.93,30,Men,13.6,13.6,12.6,12.4,12.5,6.6,6.5,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,DUPRAY Adam - CAN
TANNER Marc - CAN - Canadian Selections 1 - 2019 - Final 1,28.07,20,Men,16.1,16.2,15.1,16.0,16.8,5.2,5.6,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,TANNER Marc - CAN
VIEL Julien - CAN - Canada Cup 1 - 2019 - Qualification 1,74.52,2,Men,16.4,17.5,16.8,16.8,17.3,7.9,8.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,VIEL Julien - CAN
MYSKO Alex - CAN - Canada Cup 2 - 2019 - Qualification 2,48.85,4,Men,15.0,14.0,14.5,13.8,13.9,6.6,6.7,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,MYSKO Alex - CAN
BESSEL Ben - CAN - Canada Cup 1 - 2019 - Qualification 2,23.63,42,Men,15.0,13.8,15.0,13.7,13.4,6.0,5.9,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,BESSEL Ben - CAN
KOBER Jordan - CAN - Canadian Selections 1 - 2019 - Qualification 2,71.91,1,Men,17.1,16.8,17.8,17.3,16.5,5.3,5.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,KOBER Jordan - CAN
GAGNON Louis - CAN - Canada Cup 1 - 2019 - Qualification 2,41.95,37,Men,15.0,14.7,14.6,15.5,15.2,3.0,2.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,GAGNON Louis - CAN
BERTRAND Felix - CAN - Canadian Selections 1 - 2019 - Qualification 1,74.88,5,Men,17.8,17.2,18.0,17.0,16.2,7.6,6.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,BERTRAND Felix - CAN
PARSONS Jackson - CAN - Canada Cup 1 - 2019 - Qualification 2,58.44,25,Men,14.9,14.4,15.4,15.0,14.2,7.0,6.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,PARSONS Jackson - CAN
CLOUTIER ASSELIN Felix - CAN - Canada Cup 1 - 2019 - Final 1,75.83,3,Men,16.8,16.6,16.6,16.5,16.8,7.8,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,CLOUTIER ASSELIN Felix - CAN
BELLUCCI Massimo - CAN - Canadian Selections 1 - 2019 - Qualification 2,69.0,3,Men,16.3,17.2,16.8,16.4,16.0,5.4,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,BELLUCCI Massimo - CAN
GAGNON Thomas - CAN - Canadian Selections 1 - 2019 - Qualification 2,57.8,12,Men,12.7,11.8,14.2,15.7,11.8,6.6,7.0,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,GAGNON Thomas - CAN
THIVIERGE Charles  Olivier - CAN - Canada Cup 2 - 2019 - Final 1,68.41,5,Men,16.6,16.6,16.4,16.2,16.0,5.3,5.2,Finals,2019,2019-Canada Cup 2,Final 1,0.0,THIVIERGE Charles  Olivier - CAN
KANG Phillip - CAN - Canada Cup 2 - 2019 - Qualification 1,63.32,8,Men,16.4,16.1,14.9,15.9,15.3,3.1,3.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,KANG Phillip - CAN
DESAUTELS Mats - CAN - Canadian Selections 1 - 2019 - Qualification 1,64.33,19,Men,16.1,14.0,14.0,15.9,16.8,5.4,5.6,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,DESAUTELS Mats - CAN
KURODA Brayden - CAN - Canadian Selections 1 - 2019 - Final 1,66.58,12,Men,17.2,16.4,15.9,16.6,17.4,7.1,7.0,Finals,2019,2019-Canadian Selections 1,Final 1,0.0,KURODA Brayden - CAN
CARRIER Malcom - CAN - Canada Cup 1 - 2019 - Qualification 1,49.06,41,Men,13.5,14.1,14.5,14.4,14.0,5.0,4.4,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,CARRIER Malcom - CAN
MATTHEWS Aidan - CAN - Canadian Selections 1 - 2019 - Qualification 1,14.09,39,Men,12.7,9.0,12.3,13.1,12.0,5.2,5.1,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,MATTHEWS Aidan - CAN
PARSONS Jackson - CAN - Canada Cup 2 - 2019 - Qualification 1,59.23,11,Men,15.5,15.5,15.5,16.9,16.5,6.7,6.9,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,PARSONS Jackson - CAN
GAUTHIER Julien - CAN - Canada Cup 2 - 2019 - Final 1,61.86,8,Men,16.4,16.8,15.4,14.4,14.5,7.0,7.1,Finals,2019,2019-Canada Cup 2,Final 1,0.0,GAUTHIER Julien - CAN
GARDINER Reno - CAN - Canada Cup 2 - 2019 - Qualification 1,21.39,31,Men,9.5,10.2,11.6,9.8,9.9,4.6,4.6,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,GARDINER Reno - CAN
STRYDHORST Zachery - CAN - Canada Cup 2 - 2019 - Qualification 2,9.49,26,Men,9.5,11.0,10.9,8.8,10.0,1.4,1.6,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,STRYDHORST Zachery - CAN
GAGNON Louis - CAN - Canada Cup 2 - 2019 - Qualification 1,54.8,13,Men,14.0,13.6,15.5,15.5,15.0,4.6,4.8,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,GAGNON Louis - CAN
GOODISON Samuel - CAN - Canadian Selections 1 - 2019 - Qualification 2,52.85,20,Men,13.6,13.6,13.9,15.3,14.4,4.2,4.3,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,GOODISON Samuel - CAN
TANNER Marc - CAN - Canadian Selections 1 - 2019 - Qualification 1,70.43,12,Men,17.1,16.3,17.6,17.7,17.2,5.4,5.7,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,TANNER Marc - CAN
BURNYEAT Brian - CAN - Canada Cup 2 - 2019 - Qualification 2,27.66,17,Men,12.4,12.5,10.9,8.9,9.9,4.7,4.9,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,BURNYEAT Brian - CAN
MILLER CLARKE Reece - CAN - Canadian Selections 1 - 2019 - Qualification 1,47.99,31,Men,13.6,14.0,14.0,12.0,16.0,6.6,6.7,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,MILLER CLARKE Reece - CAN
THIVIERGE Charles Olivier - CAN - Canadian Selections 1 - 2019 - Qualification 1,65.33,18,Men,15.0,17.2,14.9,16.2,12.0,6.9,7.0,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,THIVIERGE Charles Olivier - CAN
BOUCHARD Mathis - CAN - Canada Cup 1 - 2019 - Qualification 2,62.91,14,Men,13.3,14.3,14.4,14.9,15.1,7.5,7.6,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,BOUCHARD Mathis - CAN
PATTON Cole - CAN - Canada Cup 2 - 2019 - Qualification 2,44.93,7,Men,13.2,13.6,13.2,13.7,12.0,6.7,6.9,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,PATTON Cole - CAN
VAILLANCOURT Elliot - CAN - Canadian Selections 1 - 2019 - Qualification 1,75.71,4,Men,18.3,18.2,18.2,18.3,17.2,5.7,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,VAILLANCOURT Elliot - CAN
CHRISTIAN Tyler - CAN - Canada Cup 2 - 2019 - Qualification 2,25.07,20,Men,10.0,11.0,14.6,12.5,11.4,6.2,6.4,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,CHRISTIAN Tyler - CAN
MASON Shawn - CAN - Canada Cup 2 - 2019 - Qualification 2,35.78,12,Men,12.6,11.4,10.9,11.6,11.6,3.8,3.7,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,MASON Shawn - CAN
PARSONS Jackson - CAN - Canada Cup 2 - 2019 - Qualification 2,18.66,23,Men,13.5,14.0,13.7,12.2,13.0,5.0,5.2,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,PARSONS Jackson - CAN
PARSONS Nathan - CAN - Canada Cup 2 - 2019 - Qualification 2,41.6,9,Men,15.3,15.3,13.6,11.7,11.7,5.0,5.0,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,PARSONS Nathan - CAN
PERNISIE Wylie - CAN - Canada Cup 1 - 2019 - Qualification 2,31.43,39,Men,12.5,13.4,13.0,14.3,13.1,7.9,7.6,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,PERNISIE Wylie - CAN
THIBAULT Olivier - CAN - Canadian Selections 1 - 2019 - Qualification 2,66.34,4,Men,15.3,16.2,14.9,15.8,15.2,6.7,7.2,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,THIBAULT Olivier - CAN
BOBYN George - CAN - Canada Cup 2 - 2019 - Qualification 2,40.19,11,Men,13.2,13.2,13.3,12.4,12.4,5.3,5.1,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,BOBYN George - CAN
BOUCHER Frederic - CAN - Canada Cup 1 - 2019 - Qualification 2,65.43,11,Men,14.6,15.7,14.8,15.1,14.4,7.5,7.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,BOUCHER Frederic - CAN
UKRAINETZ Josh - CAN - Canada Cup 2 - 2019 - Qualification 2,20.91,22,Men,14.0,13.6,12.0,13.2,12.0,6.6,6.7,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,UKRAINETZ Josh - CAN
THIVIERGE Frederic - CAN - Canada Cup 1 - 2019 - Qualification 1,53.18,38,Men,14.7,13.8,14.2,13.8,13.6,5.9,5.6,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,THIVIERGE Frederic - CAN
TANNER Marc - CAN - Canada Cup 1 - 2019 - Qualification 2,60.52,21,Men,15.5,14.8,15.2,15.4,14.3,4.0,4.0,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,TANNER Marc - CAN
WENZLAWE Kale - CAN - Canada Cup 2 - 2019 - Qualification 1,38.36,21,Men,13.0,11.8,10.6,11.6,11.4,4.9,5.6,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,WENZLAWE Kale - CAN
GOODISON Samuel - CAN - Canada Cup 1 - 2019 - Final 1,70.42,12,Men,16.0,16.5,16.2,16.3,15.9,7.8,8.1,Finals,2019,2019-Canada Cup 1,Final 1,0.0,GOODISON Samuel - CAN
MILLER CLARKE Reece - CAN - Canada Cup 1 - 2019 - Qualification 1,63.69,25,Men,15.6,15.6,15.7,16.1,16.6,7.8,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,MILLER CLARKE Reece - CAN
PATTON Cole - CAN - Canada Cup 2 - 2019 - Qualification 1,11.94,37,Men,14.0,13.9,14.2,11.5,11.6,1.4,1.4,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,PATTON Cole - CAN
ROY Jeremie - CAN - Canada Cup 1 - 2019 - Qualification 2,66.03,7,Men,15.6,15.0,15.1,15.0,14.9,7.0,7.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,ROY Jeremie - CAN
LEE Xander - CAN - Canada Cup 2 - 2019 - Qualification 1,55.1,12,Men,15.3,15.4,15.2,14.0,13.9,6.9,6.8,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,LEE Xander - CAN
FRECHETTE Christian - CAN - Canada Cup 1 - 2019 - Qualification 1,72.28,7,Men,15.8,17.2,16.1,16.8,17.0,6.8,7.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,FRECHETTE Christian - CAN
RETZER Mathew - CZE - Canadian Selections 1 - 2019 - Qualification 1,68.28,14,Men,15.9,17.4,17.4,15.6,17.0,6.7,6.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,RETZER Mathew - CZE
GARBY Noah - CAN - Canada Cup 1 - 2019 - Qualification 1,20.94,48,Men,11.8,13.0,11.7,12.4,12.2,4.0,4.8,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,GARBY Noah - CAN
SADLER Jack - CAN - Canada Cup 2 - 2019 - Qualification 1,15.01,36,Men,13.3,13.7,16.0,12.5,12.5,1.4,1.4,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,SADLER Jack - CAN
DUBUC Joey - CAN - Canada Cup 1 - 2019 - Qualification 1,65.94,21,Men,14.0,15.6,15.1,16.2,15.8,7.8,7.8,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,DUBUC Joey - CAN
CHRISTIAN Tyler - CAN - Canada Cup 2 - 2019 - Qualification 1,7.91,39,Men,12.6,11.9,12.2,12.2,12.0,7.0,7.0,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,CHRISTIAN Tyler - CAN
BEAULIEU Charles - CAN - Canada Cup 2 - 2019 - Qualification 2,32.29,14,Men,15.7,12.0,15.5,15.4,15.5,8.2,8.4,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,BEAULIEU Charles - CAN
BEAULIEU Charles - CAN - Canada Cup 2 - 2019 - Qualification 1,31.54,28,Men,14.4,14.2,14.6,15.8,15.0,8.1,8.2,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,BEAULIEU Charles - CAN
LATREILLE Kolten - CAN - Canada Cup 1 - 2019 - Qualification 1,17.67,49,Men,11.5,11.3,11.4,13.0,12.5,5.4,5.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,LATREILLE Kolten - CAN
VIEL Julien - CAN - Canadian Selections 1 - 2019 - Qualification 1,71.11,10,Men,14.9,13.8,16.0,16.3,16.4,7.9,7.8,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,VIEL Julien - CAN
PERNISIE Wylie - CAN - Canada Cup 2 - 2019 - Qualification 1,15.95,35,Men,13.0,12.0,12.0,13.1,12.5,7.0,7.1,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,PERNISIE Wylie - CAN
THUNDER Jericho - CAN - Canada Cup 2 - 2019 - Qualification 2,5.47,28,Men,9.0,11.8,10.6,9.0,10.0,5.0,5.1,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,THUNDER Jericho - CAN
BEAULIEU Charles - CAN - Canada Cup 1 - 2019 - Qualification 1,63.22,27,Men,14.9,14.8,14.0,15.6,15.2,7.9,8.0,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,BEAULIEU Charles - CAN
LEBLANC Gage - CAN - Canada Cup 2 - 2019 - Qualification 1,36.32,23,Men,11.2,11.0,10.7,11.2,11.3,5.2,5.1,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,LEBLANC Gage - CAN
MILLER CLARKE Reece - CAN - Canadian Selections 1 - 2019 - Qualification 2,61.77,9,Men,13.9,14.4,14.2,16.1,15.2,5.9,5.2,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,MILLER CLARKE Reece - CAN
COTE Pierre Olivier - CAN - Canada Cup 1 - 2019 - Qualification 2,61.33,18,Men,14.3,14.4,14.8,14.7,15.1,8.0,7.8,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,COTE Pierre Olivier - CAN
DROUIN Xavier - CAN - Canada Cup 1 - 2019 - Qualification 1,69.68,11,Men,14.5,15.9,15.7,16.2,15.8,8.1,8.2,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,DROUIN Xavier - CAN
MILLER CLARKE Reece - CAN - Canada Cup 1 - 2019 - Qualification 2,60.87,19,Men,13.8,14.0,14.2,15.8,14.9,7.8,8.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,MILLER CLARKE Reece - CAN
NADEAU Jean Christophe - CAN - Canadian Selections 1 - 2019 - Qualification 2,24.15,27,Men,16.0,16.0,16.1,12.0,14.8,6.8,6.4,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,NADEAU Jean Christophe - CAN
VAN DER MERWE Dylan - CAN - Canada Cup 2 - 2019 - Qualification 2,29.58,16,Men,13.5,14.3,13.9,10.4,13.0,6.0,5.7,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,VAN DER MERWE Dylan - CAN
GAGNON Thomas - CAN - Canada Cup 2 - 2019 - Final 1,66.45,6,Men,15.6,16.1,15.7,15.9,15.5,6.6,6.7,Finals,2019,2019-Canada Cup 2,Final 1,0.0,GAGNON Thomas - CAN
HENDERSON Alexander - CAN - Canadian Selections 1 - 2019 - Qualification 1,54.48,28,Men,15.3,15.9,14.4,14.6,13.4,4.6,5.6,Qualification,2019,2019-Canadian Selections 1,Qualification 1,0.0,HENDERSON Alexander - CAN
DUBUC Joey - CAN - Canada Cup 1 - 2019 - Qualification 2,56.74,28,Men,13.0,12.6,13.4,15.6,14.4,8.1,8.2,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,DUBUC Joey - CAN
GAGNON Thomas - CAN - Canada Cup 2 - 2019 - Qualification 2,61.93,1,Men,14.5,13.7,16.1,15.7,15.4,5.6,5.8,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,GAGNON Thomas - CAN
CLOWATER Dylan - CAN - Canada Cup 1 - 2019 - Qualification 1,41.66,44,Men,12.0,13.2,13.3,13.5,13.4,4.9,4.3,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,CLOWATER Dylan - CAN
WALKLEY Trent - CAN - Canada Cup 2 - 2019 - Qualification 2,26.43,18,Men,10.0,11.5,9.3,9.7,9.7,5.2,4.9,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,WALKLEY Trent - CAN
ST ONGE Cedric - CAN - Canada Cup 1 - 2019 - Qualification 1,64.73,24,Men,16.0,15.9,14.6,15.8,15.8,6.0,5.8,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,ST ONGE Cedric - CAN
ALLARD Jesse - CAN - Canada Cup 1 - 2019 - Qualification 2,50.95,34,Men,13.9,14.0,13.9,14.2,13.1,5.9,6.1,Qualification,2019,2019-Canada Cup 1,Qualification 2,0.0,ALLARD Jesse - CAN
CAREY Cole - CAN - Canada Cup 2 - 2019 - Final 1,51.77,15,Men,15.0,14.9,14.4,12.7,14.6,6.2,6.1,Finals,2019,2019-Canada Cup 2,Final 1,0.0,CAREY Cole - CAN
TANNER Marc - CAN - Canada Cup 1 - 2019 - Qualification 1,6.95,50,Men,14.6,12.0,12.3,15.3,14.7,1.5,2.1,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,TANNER Marc - CAN
PERNISIE Wylie - CAN - Canada Cup 2 - 2019 - Qualification 2,41.16,10,Men,12.5,13.3,14.0,12.6,12.6,5.3,5.4,Qualification,2019,2019-Canada Cup 2,Qualification 2,0.0,PERNISIE Wylie - CAN
PARSONS Nathan - CAN - Canada Cup 2 - 2019 - Qualification 1,19.25,33,Men,14.5,14.2,13.4,11.1,12.0,1.7,1.8,Qualification,2019,2019-Canada Cup 2,Qualification 1,0.0,PARSONS Nathan - CAN
CHARLAND Loic - CAN - Canada Cup 1 - 2019 - Qualification 1,47.58,42,Men,14.0,13.6,13.9,14.7,14.0,4.0,4.1,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,CHARLAND Loic - CAN
RETZER Mathew - CZE - Canadian Selections 1 - 2019 - Qualification 2,63.44,7,Men,14.6,13.4,16.2,15.5,16.1,6.5,5.8,Qualification,2019,2019-Canadian Selections 1,Qualification 2,0.0,RETZER Mathew - CZE
COTE Pierre Olivier - CAN - Canada Cup 1 - 2019 - Qualification 1,59.46,33,Men,14.8,14.1,15.1,14.9,15.2,7.8,7.9,Qualification,2019,2019-Canada Cup 1,Qualification 1,0.0,COTE Pierre Olivier - CAN
