Athlete_Comp_ID,Score_Metric,Finish_Rank,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
BERNTSEN Ingrid - NOR - World Cup 4 - 2006 - Final 1,77.1,6,Women,4.4,4.1,4.3,4.1,4.2,1.6,1.7,Finals,2006,2006-World Cup 4,Final 1,1.0,BERNTSEN Ingrid - NOR
OUTTRIM Eliza - USA - World Cup 4 - 2006 - Final 1,76.37,7,Women,4.0,3.4,3.8,3.7,3.8,1.7,1.8,Finals,2006,2006-World Cup 4,Final 1,1.0,OUTTRIM Eliza - USA
ST.PIERRE Stephanie - CAN - World Cup 4 - 2006 - Final 1,76.17,8,Women,4.1,4.1,4.2,3.4,4.2,1.8,1.8,Finals,2006,2006-World Cup 4,Final 1,1.0,ST.PIERRE Stephanie - CAN
ROBICHAUD Audrey - CAN - World Cup 4 - 2006 - Final 1,71.33,9,Women,4.1,3.6,3.9,3.6,3.6,1.7,1.5,Finals,2006,2006-World Cup 4,Final 1,1.0,ROBICHAUD Audrey - CAN
UEMURA Aiko - JPN - World Cup 4 - 2006 - Final 1,67.93,10,Women,2.2,2.6,3.0,3.1,3.0,2.0,1.9,Finals,2006,2006-World Cup 4,Final 1,1.0,UEMURA Aiko - JPN
TORITO Emiko - USA - World Cup 4 - 2006 - Final 1,62.47,11,Women,3.1,3.0,2.7,2.1,2.9,1.6,1.4,Finals,2006,2006-World Cup 4,Final 1,1.0,TORITO Emiko - USA
DYMCHENKO Ljudmila - RUS - World Cup 4 - 2006 - Final 1,61.23,12,Women,3.0,2.2,3.2,2.8,3.1,1.3,1.4,Finals,2006,2006-World Cup 4,Final 1,1.0,DYMCHENKO Ljudmila - RUS
MARBLER Margarita - AUT - World Cup 4 - 2006 - Final 1,53.87,13,Women,2.8,2.4,2.1,2.3,2.3,2.1,2.1,Finals,2006,2006-World Cup 4,Final 1,1.0,MARBLER Margarita - AUT
JOUVAL Marie - FRA - World Cup 4 - 2006 - Final 1,40.0,14,Women,2.0,1.4,1.7,1.5,1.5,1.1,1.1,Finals,2006,2006-World Cup 4,Final 1,1.0,JOUVAL Marie - FRA
CHERKASOVA Marina - RUS - World Cup 4 - 2006 - Qualification,37.230000000000004,15,Women,4.1,3.7,3.9,3.5,3.8,1.5,1.5,Qualification,2006,2006-World Cup 4,Qualification,3.0,CHERKASOVA Marina - RUS
SHANLEY Laurel - USA - World Cup 4 - 2006 - Qualification,36.80000000000001,16,Women,3.7,3.7,3.6,3.5,3.4,1.0,1.2,Qualification,2006,2006-World Cup 4,Qualification,3.0,SHANLEY Laurel - USA
ROBERTSON Shelly - USA - World Cup 4 - 2006 - Qualification,36.60000000000001,17,Women,3.7,3.7,3.5,3.8,3.9,1.1,1.1,Qualification,2006,2006-World Cup 4,Qualification,3.0,ROBERTSON Shelly - USA
SCANZIO Deborah - SUI - World Cup 4 - 2006 - Qualification,36.5,18,Women,3.2,3.6,3.7,3.4,3.1,1.5,1.7,Qualification,2006,2006-World Cup 4,Qualification,3.0,SCANZIO Deborah - SUI
KERFOOT Sylvia - CAN - World Cup 4 - 2006 - Qualification,35.83000000000001,19,Women,3.6,3.3,3.9,3.4,3.4,1.6,1.8,Qualification,2006,2006-World Cup 4,Qualification,3.0,KERFOOT Sylvia - CAN
ITO Miki - JPN - World Cup 4 - 2006 - Qualification,35.60000000000001,20,Women,3.5,3.2,3.8,3.9,3.7,1.4,1.3,Qualification,2006,2006-World Cup 4,Qualification,3.0,ITO Miki - JPN
TRAA Kari - NOR - World Cup 6 - 2006 - Final 1,86.07,1,Women,4.5,4.5,4.7,4.4,4.5,1.7,1.7,Finals,2006,2006-World Cup 6,Final 1,1.0,TRAA Kari - NOR
HEIL Jennifer - CAN - World Cup 6 - 2006 - Final 1,84.33,2,Women,4.3,4.3,4.5,4.3,4.6,2.0,2.2,Finals,2006,2006-World Cup 6,Final 1,1.0,HEIL Jennifer - CAN
VOGTLI Jillian Rachell - USA - World Cup 6 - 2006 - Final 1,82.0,3,Women,4.7,4.6,4.6,4.4,4.5,1.9,1.7,Finals,2006,2006-World Cup 6,Final 1,1.0,VOGTLI Jillian Rachell - USA
ROBERTSON Shelly - USA - World Cup 6 - 2006 - Final 1,79.67,4,Women,4.0,4.3,4.4,4.0,4.3,2.0,2.1,Finals,2006,2006-World Cup 6,Final 1,1.0,ROBERTSON Shelly - USA
ST.PIERRE Stephanie - CAN - World Cup 6 - 2006 - Final 1,78.63,5,Women,4.1,4.3,4.2,4.3,4.4,1.7,1.8,Finals,2006,2006-World Cup 6,Final 1,1.0,ST.PIERRE Stephanie - CAN
LAOURA Sandra - FRA - World Cup 6 - 2006 - Final 1,77.1,6,Women,3.8,4.4,4.0,4.1,4.3,1.8,1.7,Finals,2006,2006-World Cup 6,Final 1,1.0,LAOURA Sandra - FRA
CHERKASOVA Marina - RUS - World Cup 6 - 2006 - Final 1,76.33,7,Women,3.7,3.9,3.9,4.0,4.0,2.1,2.1,Finals,2006,2006-World Cup 6,Final 1,1.0,CHERKASOVA Marina - RUS
SUDOVA Nikola - CZE - World Cup 6 - 2006 - Final 1,76.13,8,Women,4.5,4.4,4.4,4.2,4.1,1.4,1.3,Finals,2006,2006-World Cup 6,Final 1,1.0,SUDOVA Nikola - CZE
KJELLIN Sara - SWE - World Cup 6 - 2006 - Final 1,74.2,9,Women,3.5,4.3,3.6,3.9,3.9,1.9,1.8,Finals,2006,2006-World Cup 6,Final 1,1.0,KJELLIN Sara - SWE
SCANZIO Deborah - SUI - World Cup 6 - 2006 - Final 1,74.07,10,Women,3.3,3.8,3.8,3.5,3.4,1.7,1.8,Finals,2006,2006-World Cup 6,Final 1,1.0,SCANZIO Deborah - SUI
BERNTSEN Ingrid - NOR - World Cup 6 - 2006 - Final 1,73.73,11,Women,3.7,3.9,3.7,3.8,3.9,1.5,1.5,Finals,2006,2006-World Cup 6,Final 1,1.0,BERNTSEN Ingrid - NOR
ROBICHAUD Audrey - CAN - World Cup 6 - 2006 - Final 1,72.73,12,Women,3.8,3.8,3.8,3.6,3.9,1.8,1.7,Finals,2006,2006-World Cup 6,Final 1,1.0,ROBICHAUD Audrey - CAN
ITO Miki - JPN - World Cup 6 - 2006 - Final 1,71.63,13,Women,3.8,4.0,3.6,3.9,4.0,1.4,1.5,Finals,2006,2006-World Cup 6,Final 1,1.0,ITO Miki - JPN
MARBLER Margarita - AUT - World Cup 6 - 2006 - Final 1,70.97,14,Women,3.7,3.4,3.3,3.2,3.6,1.7,1.7,Finals,2006,2006-World Cup 6,Final 1,1.0,MARBLER Margarita - AUT
KEARNEY Hannah - USA - World Cup 6 - 2006 - Final 1,47.87,15,Women,2.0,2.7,1.5,2.5,2.6,1.9,1.7,Finals,2006,2006-World Cup 6,Final 1,1.0,KEARNEY Hannah - USA
HATANAKA Miyuki - JPN - World Cup 6 - 2006 - Final 1,43.27,16,Women,1.7,1.8,2.0,2.0,1.4,1.4,1.4,Finals,2006,2006-World Cup 6,Final 1,1.0,HATANAKA Miyuki - JPN
RICHARDS Kristi - CAN - World Cup 6 - 2006 - Qualification,43.04,17,Women,3.6,3.9,3.7,3.3,3.9,1.5,1.5,Qualification,2006,2006-World Cup 6,Qualification,1.0,RICHARDS Kristi - CAN
GOLDING M Ckenzy - USA - World Cup 6 - 2006 - Qualification,42.96999999999999,18,Women,4.1,4.2,4.1,4.0,4.1,0.5,0.8,Qualification,2006,2006-World Cup 6,Qualification,1.0,GOLDING M Ckenzy - USA
OUTTRIM Eliza - USA - World Cup 6 - 2006 - Qualification,42.1,19,Women,4.0,4.0,3.6,3.6,3.9,1.3,1.4,Qualification,2006,2006-World Cup 6,Qualification,1.0,OUTTRIM Eliza - USA
KITTSTEIN Jenny - GER - World Cup 6 - 2006 - Qualification,38.4,20,Women,3.8,3.4,3.6,3.9,3.8,1.5,1.7,Qualification,2006,2006-World Cup 6,Qualification,1.0,KITTSTEIN Jenny - GER
HEIL Jennifer - CAN - World Cup 10 - 2006 - Final 1,87.3,1,Women,4.7,4.6,4.7,4.6,4.5,2.1,2.1,Finals,2006,2006-World Cup 10,Final 1,1.0,HEIL Jennifer - CAN
LAOURA Sandra - FRA - World Cup 10 - 2006 - Final 1,86.43,2,Women,4.6,4.4,4.6,4.6,4.4,2.2,2.4,Finals,2006,2006-World Cup 10,Final 1,1.0,LAOURA Sandra - FRA
UEMURA Aiko - JPN - World Cup 10 - 2006 - Final 1,85.2,3,Women,4.5,4.6,4.4,4.6,4.6,1.8,1.7,Finals,2006,2006-World Cup 10,Final 1,1.0,UEMURA Aiko - JPN
SUDOVA Nikola - CZE - World Cup 10 - 2006 - Final 1,84.93,4,Women,4.4,4.2,4.1,4.6,4.4,2.2,2.2,Finals,2006,2006-World Cup 10,Final 1,1.0,SUDOVA Nikola - CZE
BAHRKE Shannon - USA - World Cup 10 - 2006 - Final 1,82.73,5,Women,4.4,4.0,4.4,4.4,4.2,1.9,1.9,Finals,2006,2006-World Cup 10,Final 1,1.0,BAHRKE Shannon - USA
VOGTLI Jillian Rachell - USA - World Cup 10 - 2006 - Final 1,82.7,6,Women,4.5,4.5,4.5,4.4,4.4,1.6,1.7,Finals,2006,2006-World Cup 10,Final 1,1.0,VOGTLI Jillian Rachell - USA
ROARK Michelle - USA - World Cup 10 - 2006 - Final 1,82.63,7,Women,4.5,4.4,4.4,4.5,4.5,1.8,1.8,Finals,2006,2006-World Cup 10,Final 1,1.0,ROARK Michelle - USA
RICHARDS Kristi - CAN - World Cup 10 - 2006 - Final 1,80.93,8,Women,4.3,4.2,4.1,4.4,4.4,1.9,2.0,Finals,2006,2006-World Cup 10,Final 1,1.0,RICHARDS Kristi - CAN
KEARNEY Hannah - USA - World Cup 10 - 2006 - Final 1,80.67,9,Women,4.4,4.3,4.5,4.5,4.3,1.5,1.6,Finals,2006,2006-World Cup 10,Final 1,1.0,KEARNEY Hannah - USA
MARBLER Margarita - AUT - World Cup 10 - 2006 - Final 1,80.63,10,Women,4.3,4.3,4.1,4.3,4.4,2.1,2.0,Finals,2006,2006-World Cup 10,Final 1,1.0,MARBLER Margarita - AUT
ITO Miki - JPN - World Cup 10 - 2006 - Final 1,78.23,11,Women,4.2,4.3,4.3,4.2,4.2,1.8,1.9,Finals,2006,2006-World Cup 10,Final 1,1.0,ITO Miki - JPN
KJELLIN Sara - SWE - World Cup 10 - 2006 - Final 1,76.27,12,Women,4.3,4.1,4.2,4.0,4.2,1.7,1.6,Finals,2006,2006-World Cup 10,Final 1,1.0,KJELLIN Sara - SWE
BERNTSEN Ingrid - NOR - World Cup 10 - 2006 - Final 1,75.6,13,Women,3.8,3.9,3.8,3.9,3.9,1.6,1.8,Finals,2006,2006-World Cup 10,Final 1,1.0,BERNTSEN Ingrid - NOR
KERFOOT Sylvia - CAN - World Cup 10 - 2006 - Final 1,75.53,14,Women,4.2,3.7,4.3,4.1,4.2,1.5,1.5,Finals,2006,2006-World Cup 10,Final 1,1.0,KERFOOT Sylvia - CAN
TORITO Emiko - USA - World Cup 10 - 2006 - Final 1,69.93,15,Women,3.7,3.6,3.4,3.4,4.1,1.0,1.0,Finals,2006,2006-World Cup 10,Final 1,1.0,TORITO Emiko - USA
OUTTRIM Eliza - USA - World Cup 10 - 2006 - Final 1,48.4,16,Women,2.5,2.0,1.9,2.3,2.4,1.1,1.2,Finals,2006,2006-World Cup 10,Final 1,1.0,OUTTRIM Eliza - USA
ITO Azusa - JPN - World Cup 10 - 2006 - Qualification,46.529999999999994,17,Women,4.0,3.9,3.0,3.9,4.1,1.7,1.6,Qualification,2006,2006-World Cup 10,Qualification,1.0,ITO Azusa - JPN
HATANAKA Miyuki - JPN - World Cup 10 - 2006 - Qualification,45.96,18,Women,4.0,4.1,3.7,3.6,4.0,1.2,1.4,Qualification,2006,2006-World Cup 10,Qualification,1.0,HATANAKA Miyuki - JPN
MIZUTANI Natsume - JAP - World Cup 10 - 2006 - Qualification,43.96,19,Women,3.7,3.8,3.1,3.8,3.9,1.0,1.1,Qualification,2006,2006-World Cup 10,Qualification,1.0,MIZUTANI Natsume - JAP
ROBERTSON Shelly - USA - World Cup 10 - 2006 - Qualification,43.36000000000001,20,Women,4.2,4.2,4.0,4.0,4.0,1.1,1.2,Qualification,2006,2006-World Cup 10,Qualification,1.0,ROBERTSON Shelly - USA
KEARNEY Hannah - USA - World Cup 1 - 2006 - Final  1,85.83,1,Women,4.6,4.6,4.5,4.6,4.4,2.1,1.9,Finals,2006,2006-World Cup 1,Final  1,3.0,KEARNEY Hannah - USA
HEIL Jennifer - CAN - World Cup 1 - 2006 - Final  1,84.57,2,Women,4.2,4.4,4.2,4.3,4.5,2.0,2.2,Finals,2006,2006-World Cup 1,Final  1,3.0,HEIL Jennifer - CAN
KJELLIN Sara - SWE - World Cup 1 - 2006 - Final  1,80.9,3,Women,4.1,4.3,4.1,4.2,3.8,2.1,1.8,Finals,2006,2006-World Cup 1,Final  1,3.0,KJELLIN Sara - SWE
SUDOVA Nikola - CZE - World Cup 1 - 2006 - Final  1,79.73,4,Women,4.3,4.4,4.3,4.4,3.9,1.7,1.6,Finals,2006,2006-World Cup 1,Final  1,3.0,SUDOVA Nikola - CZE
ROARK Michelle - USA - World Cup 1 - 2006 - Final  1,79.4,5,Women,4.5,4.2,4.2,4.3,4.2,2.0,1.9,Finals,2006,2006-World Cup 1,Final  1,3.0,ROARK Michelle - USA
ROBICHAUD Audrey - CAN - World Cup 1 - 2006 - Final  1,77.17,6,Women,4.1,4.4,4.2,4.1,4.4,1.5,1.6,Finals,2006,2006-World Cup 1,Final  1,3.0,ROBICHAUD Audrey - CAN
ST.PIERRE Stephanie - CAN - World Cup 1 - 2006 - Final  1,77.1,7,Women,4.1,4.2,4.0,4.1,4.1,1.5,1.9,Finals,2006,2006-World Cup 1,Final  1,3.0,ST.PIERRE Stephanie - CAN
VOGTLI Jillian Rachell - USA - World Cup 1 - 2006 - Final  1,76.6,8,Women,4.2,4.3,4.1,4.2,4.3,1.3,1.2,Finals,2006,2006-World Cup 1,Final  1,3.0,VOGTLI Jillian Rachell - USA
SHANLEY Laurel - USA - World Cup 1 - 2006 - Final  1,75.13,9,Women,4.0,4.1,4.3,3.9,4.1,1.3,1.3,Finals,2006,2006-World Cup 1,Final  1,3.0,SHANLEY Laurel - USA
TORITO Emiko - USA - World Cup 1 - 2006 - Final  1,74.9,10,Women,4.0,4.0,4.3,4.3,3.9,1.2,1.3,Finals,2006,2006-World Cup 1,Final  1,3.0,TORITO Emiko - USA
KURYLOWICZ Elisa - CAN - World Cup 1 - 2006 - Final  1,72.47,11,Women,3.8,4.0,3.9,3.9,3.9,1.8,1.6,Finals,2006,2006-World Cup 1,Final  1,3.0,KURYLOWICZ Elisa - CAN
DYMCHENKO Ljudmila - RUS - World Cup 1 - 2006 - Final  1,55.97,12,Women,2.7,2.5,1.7,2.7,2.0,2.1,2.2,Finals,2006,2006-World Cup 1,Final  1,3.0,DYMCHENKO Ljudmila - RUS
SEROVA Daria - RUS - World Cup 1 - 2006 - Qualification,55.97,13,Women,3.9,4.1,4.1,3.8,3.8,1.5,1.4,Qualification,2006,2006-World Cup 1,Qualification,3.0,SEROVA Daria - RUS
BAHRKE Shannon - USA - World Cup 1 - 2006 - Qualification,53.2,14,Women,4.0,4.1,3.1,3.9,3.6,1.5,1.5,Qualification,2006,2006-World Cup 1,Qualification,3.0,BAHRKE Shannon - USA
BERNTSEN Ingrid - NOR - World Cup 1 - 2006 - Qualification,53.13000000000001,15,Women,3.4,3.9,4.0,3.9,3.5,1.0,1.4,Qualification,2006,2006-World Cup 1,Qualification,3.0,BERNTSEN Ingrid - NOR
SCANZIO Deborah - SUI - World Cup 1 - 2006 - Qualification,51.93000000000001,16,Women,3.8,3.5,3.4,3.5,3.6,1.8,1.9,Qualification,2006,2006-World Cup 1,Qualification,3.0,SCANZIO Deborah - SUI
CHERKASOVA Marina - RUS - World Cup 1 - 2006 - Qualification,50.67,17,Women,3.9,4.0,3.7,3.8,3.8,1.4,1.4,Qualification,2006,2006-World Cup 1,Qualification,3.0,CHERKASOVA Marina - RUS
BERCHTOLD Manuela - AUS - World Cup 1 - 2006 - Qualification,49.93000000000001,18,Women,3.9,3.9,3.7,4.1,3.5,1.6,1.1,Qualification,2006,2006-World Cup 1,Qualification,3.0,BERCHTOLD Manuela - AUS
RICHARDS Kristi - CAN - World Cup 1 - 2006 - Qualification,49.83000000000001,19,Women,3.7,3.8,3.9,3.8,3.6,1.2,0.9,Qualification,2006,2006-World Cup 1,Qualification,3.0,RICHARDS Kristi - CAN
TRAA Kari - NOR - World Cup 1 - 2006 - Qualification,49.30000000000001,20,Women,3.3,3.4,3.7,3.5,3.9,1.0,0.7,Qualification,2006,2006-World Cup 1,Qualification,3.0,TRAA Kari - NOR
ROARK Michelle - USA - World Cup 5 - 2006 - Final 1,86.63,1,Women,4.6,4.4,4.5,4.6,4.5,1.9,1.9,Finals,2006,2006-World Cup 5,Final 1,1.0,ROARK Michelle - USA
ST.PIERRE Stephanie - CAN - World Cup 5 - 2006 - Final 1,81.43,2,Women,4.3,4.5,4.1,4.3,4.4,2.0,1.8,Finals,2006,2006-World Cup 5,Final 1,1.0,ST.PIERRE Stephanie - CAN
TRAA Kari - NOR - World Cup 5 - 2006 - Final 1,81.1,3,Women,4.0,4.3,4.2,4.4,4.3,1.7,1.5,Finals,2006,2006-World Cup 5,Final 1,1.0,TRAA Kari - NOR
SUDOVA Nikola - CZE - World Cup 5 - 2006 - Final 1,80.3,4,Women,4.4,4.4,4.2,4.2,4.2,1.7,1.5,Finals,2006,2006-World Cup 5,Final 1,1.0,SUDOVA Nikola - CZE
BAHRKE Shannon - USA - World Cup 5 - 2006 - Final 1,78.93,5,Women,4.6,4.4,4.6,4.4,4.3,1.4,1.5,Finals,2006,2006-World Cup 5,Final 1,1.0,BAHRKE Shannon - USA
ROBICHAUD Audrey - CAN - World Cup 5 - 2006 - Final 1,78.7,6,Women,4.0,4.3,4.0,4.0,4.3,2.0,2.2,Finals,2006,2006-World Cup 5,Final 1,1.0,ROBICHAUD Audrey - CAN
MARBLER Margarita - AUT - World Cup 5 - 2006 - Final 1,78.2,7,Women,4.1,4.6,4.3,4.3,4.1,1.4,1.5,Finals,2006,2006-World Cup 5,Final 1,1.0,MARBLER Margarita - AUT
KURYLOWICZ Elisa - CAN - World Cup 5 - 2006 - Final 1,77.8,8,Women,3.7,3.8,3.8,4.0,3.9,1.8,2.2,Finals,2006,2006-World Cup 5,Final 1,1.0,KURYLOWICZ Elisa - CAN
HEIL Jennifer - CAN - World Cup 5 - 2006 - Final 1,75.43,9,Women,3.6,3.9,4.0,3.5,3.7,1.4,1.4,Finals,2006,2006-World Cup 5,Final 1,1.0,HEIL Jennifer - CAN
ROBERTSON Shelly - USA - World Cup 5 - 2006 - Final 1,75.33,10,Women,3.8,3.7,3.9,4.2,4.0,1.6,1.7,Finals,2006,2006-World Cup 5,Final 1,1.0,ROBERTSON Shelly - USA
ITO Miki - JPN - World Cup 5 - 2006 - Final 1,72.97,11,Women,3.8,3.8,3.7,3.9,3.9,1.6,1.6,Finals,2006,2006-World Cup 5,Final 1,1.0,ITO Miki - JPN
KERFOOT Sylvia - CAN - World Cup 5 - 2006 - Final 1,69.83,12,Women,3.5,3.1,3.3,3.4,3.3,1.9,1.7,Finals,2006,2006-World Cup 5,Final 1,1.0,KERFOOT Sylvia - CAN
KJELLIN Sara - SWE - World Cup 5 - 2006 - Final 1,69.33,13,Women,3.4,3.2,3.1,3.8,3.2,1.9,1.8,Finals,2006,2006-World Cup 5,Final 1,1.0,KJELLIN Sara - SWE
KEARNEY Hannah - USA - World Cup 5 - 2006 - Final 1,64.93,14,Women,3.4,3.3,2.9,2.2,2.8,1.8,1.7,Finals,2006,2006-World Cup 5,Final 1,1.0,KEARNEY Hannah - USA
VOGTLI Jillian Rachell - USA - World Cup 5 - 2006 - Final 1,54.33,15,Women,2.5,2.4,1.8,2.1,2.5,1.5,1.4,Finals,2006,2006-World Cup 5,Final 1,1.0,VOGTLI Jillian Rachell - USA
BERNTSEN Ingrid - NOR - World Cup 5 - 2006 - Final 1,18.27,16,Women,0.9,0.1,0.2,0.1,0.6,0.3,0.4,Finals,2006,2006-World Cup 5,Final 1,1.0,BERNTSEN Ingrid - NOR
HATANAKA Miyuki - JPN - World Cup 5 - 2006 - Qualification,18.099999999999998,17,Women,3.8,3.8,3.9,4.2,3.9,1.0,0.9,Qualification,2006,2006-World Cup 5,Qualification,1.0,HATANAKA Miyuki - JPN
RICHARDS Kristi - CAN - World Cup 5 - 2006 - Qualification,17.99999999999999,18,Women,3.9,4.0,4.0,3.6,3.8,1.3,1.3,Qualification,2006,2006-World Cup 5,Qualification,1.0,RICHARDS Kristi - CAN
DYMCHENKO Ljudmila - RUS - World Cup 5 - 2006 - Qualification,16.969999999999988,19,Women,3.5,4.0,3.6,3.8,3.8,1.3,1.4,Qualification,2006,2006-World Cup 5,Qualification,1.0,DYMCHENKO Ljudmila - RUS
OUTTRIM Eliza - USA - World Cup 5 - 2006 - Qualification,16.3,20,Women,3.6,4.2,3.4,3.3,3.6,1.6,1.4,Qualification,2006,2006-World Cup 5,Qualification,1.0,OUTTRIM Eliza - USA
TRAA Kari - NOR - World Cup 8 - 2006 - Final 1,88.13,1,Women,4.3,4.6,4.6,4.7,4.5,2.0,1.9,Finals,2006,2006-World Cup 8,Final 1,1.0,TRAA Kari - NOR
LAOURA Sandra - FRA - World Cup 8 - 2006 - Final 1,87.1,2,Women,4.6,4.5,4.6,4.6,4.4,2.2,2.2,Finals,2006,2006-World Cup 8,Final 1,1.0,LAOURA Sandra - FRA
ROARK Michelle - USA - World Cup 8 - 2006 - Final 1,85.0,3,Women,4.4,4.3,4.6,4.4,4.2,2.3,2.2,Finals,2006,2006-World Cup 8,Final 1,1.0,ROARK Michelle - USA
SUDOVA Nikola - CZE - World Cup 8 - 2006 - Final 1,84.07,4,Women,4.5,4.5,4.4,4.2,4.6,1.7,1.6,Finals,2006,2006-World Cup 8,Final 1,1.0,SUDOVA Nikola - CZE
VOGTLI Jillian Rachell - USA - World Cup 8 - 2006 - Final 1,84.0,5,Women,4.3,4.6,4.4,4.3,4.4,1.9,2.0,Finals,2006,2006-World Cup 8,Final 1,1.0,VOGTLI Jillian Rachell - USA
MARBLER Margarita - AUT - World Cup 8 - 2006 - Final 1,83.93,6,Women,4.5,4.5,4.6,4.7,4.5,2.0,2.0,Finals,2006,2006-World Cup 8,Final 1,1.0,MARBLER Margarita - AUT
BAHRKE Shannon - USA - World Cup 8 - 2006 - Final 1,82.73,7,Women,4.2,4.2,4.3,4.2,4.1,1.7,1.7,Finals,2006,2006-World Cup 8,Final 1,1.0,BAHRKE Shannon - USA
TORITO Emiko - USA - World Cup 8 - 2006 - Final 1,82.67,8,Women,4.4,4.1,4.4,4.2,4.5,1.9,1.8,Finals,2006,2006-World Cup 8,Final 1,1.0,TORITO Emiko - USA
ROBERTSON Shelly - USA - World Cup 8 - 2006 - Final 1,81.17,9,Women,4.1,4.2,4.2,4.4,4.0,2.0,1.8,Finals,2006,2006-World Cup 8,Final 1,1.0,ROBERTSON Shelly - USA
KEARNEY Hannah - USA - World Cup 8 - 2006 - Final 1,79.17,10,Women,4.2,4.1,4.3,4.4,4.3,1.8,1.7,Finals,2006,2006-World Cup 8,Final 1,1.0,KEARNEY Hannah - USA
BERNTSEN Ingrid - NOR - World Cup 8 - 2006 - Final 1,78.9,11,Women,4.2,4.5,4.1,4.1,4.0,1.8,1.8,Finals,2006,2006-World Cup 8,Final 1,1.0,BERNTSEN Ingrid - NOR
CHERKASOVA Marina - RUS - World Cup 8 - 2006 - Final 1,76.87,12,Women,4.0,4.3,4.0,4.3,4.1,1.8,1.5,Finals,2006,2006-World Cup 8,Final 1,1.0,CHERKASOVA Marina - RUS
KJELLIN Sara - SWE - World Cup 8 - 2006 - Qualification,74.71,13,Women,3.6,3.8,3.7,3.2,3.1,2.1,2.2,Qualification,2006,2006-World Cup 8,Qualification,1.0,KJELLIN Sara - SWE
MURATOVA Elena - RUS - World Cup 8 - 2006 - Qualification,73.17,14,Women,4.0,3.7,4.2,4.0,3.9,0.8,1.0,Qualification,2006,2006-World Cup 8,Qualification,1.0,MURATOVA Elena - RUS
JOUVAL Marie - FRA - World Cup 8 - 2006 - Qualification,72.67,15,Women,3.9,3.4,3.4,2.8,3.5,1.6,1.7,Qualification,2006,2006-World Cup 8,Qualification,1.0,JOUVAL Marie - FRA
OUTTRIM Eliza - USA - World Cup 8 - 2006 - Qualification,70.44,16,Women,3.4,3.6,3.7,3.8,3.6,1.5,1.5,Qualification,2006,2006-World Cup 8,Qualification,1.0,OUTTRIM Eliza - USA
BEDNARIK Nina - SLO - World Cup 8 - 2006 - Qualification,68.61,17,Women,4.1,4.0,3.8,4.0,3.9,1.4,1.2,Qualification,2006,2006-World Cup 8,Qualification,1.0,BEDNARIK Nina - SLO
SEROVA Daria - RUS - World Cup 8 - 2006 - Qualification,59.51,18,Women,2.5,2.2,2.7,1.4,2.7,1.6,1.7,Qualification,2006,2006-World Cup 8,Qualification,1.0,SEROVA Daria - RUS
ERIKSSON Rebecka - SWE - World Cup 8 - 2006 - Qualification,58.809999999999995,19,Women,3.2,3.0,3.7,3.0,3.0,0.8,0.8,Qualification,2006,2006-World Cup 8,Qualification,1.0,ERIKSSON Rebecka - SWE
CHAPMAN DAVIES Emma - AUS - World Cup 8 - 2006 - Qualification,56.669999999999995,20,Women,3.6,3.2,3.2,3.1,3.2,1.5,1.3,Qualification,2006,2006-World Cup 8,Qualification,1.0,CHAPMAN DAVIES Emma - AUS
HEIL Jennifer - CAN - Olympics - 2006 - Final 1,88.33,1,Women,4.7,4.5,4.5,4.6,4.8,2.4,2.4,Finals,2006,2006-Olympics,Final 1,1.7,HEIL Jennifer - CAN
TRAA Kari - NOR - Olympics - 2006 - Final 1,85.5,2,Women,4.5,4.4,4.4,4.6,4.5,1.9,1.9,Finals,2006,2006-Olympics,Final 1,1.7,TRAA Kari - NOR
LAOURA Sandra - FRA - Olympics - 2006 - Final 1,84.57,3,Women,4.5,4.5,4.4,4.5,4.6,2.2,2.3,Finals,2006,2006-Olympics,Final 1,1.7,LAOURA Sandra - FRA
KJELLIN Sara - SWE - Olympics - 2006 - Final 1,82.47,4,Women,4.3,4.3,4.2,4.5,4.3,1.9,1.8,Finals,2006,2006-Olympics,Final 1,1.7,KJELLIN Sara - SWE
UEMURA Aiko - JPN - Olympics - 2006 - Final 1,80.03,5,Women,4.0,4.3,4.1,4.2,4.2,1.7,1.6,Finals,2006,2006-Olympics,Final 1,1.7,UEMURA Aiko - JPN
SUDOVA Nikola - CZE - Olympics - 2006 - Final 1,78.6,6,Women,4.3,4.3,4.5,4.5,4.4,1.1,1.2,Finals,2006,2006-Olympics,Final 1,1.7,SUDOVA Nikola - CZE
RICHARDS Kristi - CAN - Olympics - 2006 - Final 1,77.67,7,Women,3.9,4.2,4.1,4.1,4.1,2.2,2.1,Finals,2006,2006-Olympics,Final 1,1.7,RICHARDS Kristi - CAN
ROBICHAUD Audrey - CAN - Olympics - 2006 - Final 1,77.0,8,Women,4.0,4.0,4.2,4.3,4.2,2.1,2.1,Finals,2006,2006-Olympics,Final 1,1.7,ROBICHAUD Audrey - CAN
SCANZIO Deborah - SUI - Olympics - 2006 - Final 1,76.67,9,Women,3.8,4.0,3.5,4.2,4.1,1.7,1.8,Finals,2006,2006-Olympics,Final 1,1.7,SCANZIO Deborah - SUI
