Athlete_Comp_ID,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Score_Metric,Finish_Rank
HARA Daichi - JPN - Olympics - 2018 - Final 2,HARA Daichi - JPN,Men,23.0,JPN,17.2,17.3,17.8,17.7,16.8,8.5,8.8,1,1,1,1,-19.0,-11.0,0.0,2018,2018-Olympics,Final 2,82.3,1
HARA Daichi - JPN - Olympics - 2018 - Final 1,HARA Daichi - JPN,Men,23.0,JPN,17.3,17.3,17.2,17.4,16.7,8.3,8.4,1,1,1,1,-19.0,-11.0,0.0,2018,2018-Olympics,Final 1,81.29,3
SALONEN Jimi - FIN - Olympics - 2018 - Final 1,SALONEN Jimi - FIN,Men,26.0,FIN,15.9,15.9,15.5,16.0,16.3,6.0,6.5,0,0,0,0,-19.0,-11.0,0.0,2018,2018-Olympics,Final 1,72.76,16
KINGSBURY Mikael - CAN - World Cup 7 - 2018 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.7,19.0,18.5,18.6,18.7,9.6,9.3,1,1,1,1,0.0,-1.0,0.0,2018,2018-World Cup 7,Final 2,93.27,2
THEOCHARIS Sacha - FRA - World Cup 6 - 2018 - Final 2,THEOCHARIS Sacha - FRA,Men,30.0,FRA,16.2,17.3,16.3,16.4,15.8,8.9,8.7,0,0,0,0,-3.0,-2.0,0.0,2018,2018-World Cup 6,Final 2,79.49,6
ANDRINGA Casey - USA - World Cup 5 - 2018 - Final 1,ANDRINGA Casey - USA,Men,25.0,USA,16.9,17.3,16.6,17.0,16.9,7.0,7.2,1,0,1,0,-3.0,-2.0,0.0,2018,2018-World Cup 5,Final 1,78.42,6
GRAHAM Matt - AUS - World Cup 4 - 2018 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,18.8,18.9,18.7,18.3,18.9,8.9,8.4,1,1,1,1,-2.0,7.0,0.0,2018,2018-World Cup 4,Final 2,83.23,3
MARQUIS Philippe - CAN - World Cup 2 - 2018 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,16.5,17.5,16.5,16.6,17.7,9.0,9.3,1,0,0,0,-6.0,4.0,0.0,2018,2018-World Cup 2,Final 1,77.03,8
GAGNON Marc Antoine - CAN - Olympics - 2018 - Final 2,GAGNON Marc Antoine - CAN,Men,29.0,CAN,15.9,16.8,16.4,16.4,16.2,8.5,8.4,1,0,1,0,-19.0,-11.0,0.0,2018,2018-Olympics,Final 2,77.4,6
SEO Myung Joon - KOR - World Cup 6 - 2018 - Final 1,SEO Myung Joon - KOR,Men,28.0,KOR,17.1,17.5,16.2,16.7,16.6,8.7,9.0,0,0,0,0,-3.0,-2.0,0.0,2018,2018-World Cup 6,Final 1,75.56,11
FJALLSTROM Ludvig - SWE - World Cup 8 - 2018 - Final 1,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,17.7,16.9,17.2,17.5,17.5,9.0,9.2,0,0,0,0,-1.0,2.0,0.0,2018,2018-World Cup 8,Final 1,80.6,8
MAKHNEV Andrei - RUS - World Cup 6 - 2018 - Final 1,MAKHNEV Andrei - RUS,Men,23.0,RUS,16.3,17.1,16.8,16.8,16.7,6.7,6.7,0,0,0,0,-3.0,-2.0,0.0,2018,2018-World Cup 6,Final 1,75.3,12
REIKHERD Dmitriy - KAZ - World Cup 7 - 2018 - Final 2,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,17.8,18.5,18.6,18.3,18.3,7.3,7.9,1,0,1,0,0.0,-1.0,0.0,2018,2018-World Cup 7,Final 2,88.44,3
GRAHAM Matt - AUS - World Cup 4 - 2018 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,18.7,18.6,18.1,18.5,18.8,8.9,8.8,1,1,1,1,-2.0,7.0,0.0,2018,2018-World Cup 4,Final 1,82.65,3
ANDRINGA Casey - USA - Olympics - 2018 - Final 3,ANDRINGA Casey - USA,Men,25.0,USA,17.0,16.5,16.6,16.5,17.2,8.3,8.0,1,0,1,0,-19.0,-12.0,0.0,2018,2018-Olympics,Final 3,75.5,5
FJALLSTROM Ludvig - SWE - World Cup 3 - 2018 - Final 1,FJALLSTROM Ludvig - SWE,Men,27.0,SWE,16.8,18.0,18.1,17.9,17.6,8.4,8.5,0,0,0,0,-7.0,-5.0,0.0,2018,2018-World Cup 3,Final 1,78.89,6
SMITH Emerson - USA - World Cup 2 - 2018 - Final 2,SMITH Emerson - USA,Men,23.0,USA,16.5,16.5,17.6,17.1,16.0,8.9,9.5,0,0,0,0,-6.0,4.0,0.0,2018,2018-World Cup 2,Final 2,56.19,6
HORISHIMA Ikuma - JPN - World Cup 3 - 2018 - Final 1,HORISHIMA Ikuma - JPN,Men,23.0,JPN,17.2,16.5,17.6,16.0,17.3,8.1,8.1,1,1,0,0,-7.0,-5.0,0.0,2018,2018-World Cup 3,Final 1,78.34,7
THEOCHARIS Sacha - FRA - World Cup 4 - 2018 - Final 1,THEOCHARIS Sacha - FRA,Men,30.0,FRA,17.4,17.9,18.2,17.7,17.2,6.2,5.9,0,0,0,0,-2.0,7.0,0.0,2018,2018-World Cup 4,Final 1,72.74,14
WILSON Bradley - USA - World Cup 4 - 2018 - Final 1,WILSON Bradley - USA,Men,28.0,USA,17.6,18.3,18.4,18.4,18.7,7.8,8.0,1,0,0,0,-2.0,7.0,0.0,2018,2018-World Cup 4,Final 1,80.54,6
CAVET Benjamin - FRA - World Cup 1 - 2017 - Final 2,CAVET Benjamin - FRA,Men,26.0,FRA,17.9,17.2,17.3,17.5,17.0,8.5,8.3,1,1,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 2,80.11,3
BENNA Anthony - FRA - World Championships - 2017 - Final 2,BENNA Anthony - FRA,Men,33.0,FRA,17.0,17.0,17.3,17.8,17.6,8.1,8.1,1,1,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 2,80.11,6
CHAPMAN DAVIES Rohan - AUS - World Championships - 2017 - Final 1,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,16.8,16.3,17.2,16.7,16.4,8.8,8.9,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,76.93,15
MURPHY Troy - USA - World Cup 5 - 2017 - Final 2,MURPHY Troy - USA,Men,28.0,USA,17.9,17.7,17.6,17.4,16.9,7.3,7.8,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 2,77.64,5
HARA Daichi - JPN - World Cup 1 - 2017 - Final 1,HARA Daichi - JPN,Men,23.0,JPN,16.6,17.2,16.7,16.5,16.8,6.8,7.0,1,1,1,1,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,74.71,9
REIKHERD Dmitriy - KAZ - World Cup 1 - 2017 - Final 2,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,17.5,18.2,17.0,17.8,16.6,7.9,7.6,1,0,1,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 2,79.63,4
GRAHAM Matt - AUS - World Championships - 2017 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,18.0,17.4,17.6,17.2,17.0,8.5,8.1,1,1,1,1,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,78.09,14
KINGSBURY Mikael - CAN - World Cup 2 - 2017 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,17.5,17.1,17.3,17.0,17.0,9.3,9.1,1,1,1,1,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,78.57,2
KINGSBURY Mikael - CAN - World Cup 1 - 2017 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.0,18.2,18.2,18.5,17.3,7.8,8.1,1,1,1,1,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 2,84.26,1
GRAHAM Matt - AUS - World Cup 7 - 2017 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,18.2,18.1,18.3,18.2,18.0,8.7,9.0,1,1,1,1,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 2,82.21,5
REIKHERD Dmitriy - KAZ - World Cup 4 - 2017 - Final 2,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,18.5,18.3,18.1,18.3,17.9,8.0,8.7,1,0,1,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,80.5,5
REIKHERD Dmitriy - KAZ - World Cup 6 - 2017 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,18.4,17.0,17.5,17.8,17.2,7.7,7.8,1,0,1,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,82.36,6
ENDO Sho - JPN - World Cup 2 - 2017 - Final 1,ENDO Sho - JPN,Men,30.0,JPN,16.7,16.1,16.4,15.8,16.2,8.5,8.7,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,72.97,10
MARQUIS Philippe - CAN - World Cup 6 - 2017 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,17.6,18.1,18.0,18.4,18.4,8.4,8.3,1,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 2,85.94,3
HORISHIMA Ikuma - JPN - World Cup 2 - 2017 - Final 1,HORISHIMA Ikuma - JPN,Men,23.0,JPN,15.6,15.8,16.1,15.6,16.0,8.7,8.2,1,1,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,72.37,12
TADE Marco - SUI - World Championships - 2017 - Final 1,TADE Marco - SUI,Men,25.0,SUI,17.6,17.1,17.2,17.9,18.0,8.6,8.5,1,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,83.18,6
GRAHAM Matt - AUS - World Cup 6 - 2017 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,18.2,17.5,17.7,18.3,17.6,9.2,8.8,1,1,1,1,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,84.56,3
HARA Daichi - JPN - World Cup 2 - 2017 - Final 2,HARA Daichi - JPN,Men,23.0,JPN,16.6,16.8,16.4,15.4,16.3,8.1,8.4,1,1,1,1,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 2,75.27,4
CHOI Jae Woo - KOR - World Cup 4 - 2017 - Final 1,CHOI Jae Woo - KOR,Men,26.0,KOR,16.8,17.7,18.2,17.8,17.5,5.9,5.2,1,0,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,75.98,14
REIKHERD Dmitriy - KAZ - World Cup 6 - 2017 - Final 2,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,18.2,17.5,17.3,17.6,18.0,9.4,9.1,1,0,1,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 2,86.7,2
SUMMERS Brodie - AUS - World Cup 8 - 2017 - Final 2,SUMMERS Brodie - AUS,Men,27.0,AUS,18.3,18.4,18.1,18.3,18.2,8.4,8.1,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 2,81.75,2
DUMAIS Laurent - CAN - World Cup 6 - 2017 - Final 1,DUMAIS Laurent - CAN,Men,24.0,CAN,17.5,17.5,17.3,17.7,16.9,9.2,9.1,0,0,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,81.31,9
BENNA Anthony - FRA - World Cup 4 - 2017 - Final 1,BENNA Anthony - FRA,Men,33.0,FRA,17.9,18.0,17.9,17.5,17.5,8.1,8.6,1,1,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,80.46,8
MARQUIS Philippe - CAN - World Cup 5 - 2017 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,17.7,17.3,17.8,17.8,17.3,8.3,7.8,1,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 2,79.76,3
MURPHY Troy - USA - World Cup 8 - 2017 - Final 1,MURPHY Troy - USA,Men,28.0,USA,18.1,18.1,18.2,17.4,18.0,8.1,8.2,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,81.5,3
TADE Marco - SUI - World Championships - 2017 - Final 2,TADE Marco - SUI,Men,25.0,SUI,17.4,17.4,17.7,17.6,17.8,8.7,9.2,1,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 2,82.64,4
MIKHAILOV Maksim - RUS - World Cup 1 - 2017 - Final 1,MIKHAILOV Maksim - RUS,Men,28.0,RUS,16.0,16.4,16.8,15.8,16.5,8.2,8.0,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,74.12,12
GAGNON Marc Antoine - CAN - World Cup 2 - 2017 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,17.0,16.4,15.7,15.9,15.8,8.7,8.5,1,0,1,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,72.57,11
CAVET Benjamin - FRA - World Cup 8 - 2017 - Final 1,CAVET Benjamin - FRA,Men,26.0,FRA,17.9,18.5,18.2,18.3,18.2,8.0,7.8,1,1,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,80.77,4
GRAHAM Matt - AUS - World Cup 5 - 2017 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,17.9,17.4,18.4,18.3,17.6,8.6,8.4,1,1,1,1,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,82.23,2
MARQUIS Philippe - CAN - World Championships - 2017 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,16.8,16.7,17.2,16.7,16.5,8.0,8.1,1,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,75.67,16
KINGSBURY Mikael - CAN - World Cup 7 - 2017 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.4,18.8,19.0,18.8,18.6,9.1,9.1,1,1,1,1,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 2,89.99,1
WALLBERG Walter - SWE - World Cup 3 - 2017 - Final 1,WALLBERG Walter - SWE,Men,20.0,SWE,18.0,18.8,19.0,17.9,18.2,8.3,7.8,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,83.46,3
GRAHAM Matt - AUS - World Cup 4 - 2017 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,18.9,18.5,18.2,18.8,18.8,8.6,8.6,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,84.52,1
MARQUIS Philippe - CAN - World Cup 1 - 2017 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,15.3,15.4,15.7,16.0,15.0,6.7,7.5,1,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 2,39.8,6
WALLBERG Walter - SWE - World Cup 2 - 2017 - Final 2,WALLBERG Walter - SWE,Men,20.0,SWE,17.4,16.8,16.8,16.0,16.0,9.0,8.9,0,0,0,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 2,66.81,5
GRAHAM Matt - AUS - World Cup 4 - 2017 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,18.8,18.8,18.7,18.7,18.8,8.6,8.0,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,85.34,1
KINGSBURY Mikael - CAN - World Cup 3 - 2017 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.8,18.5,18.5,18.3,18.4,6.1,7.8,1,1,1,1,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,85.34,1
MARQUIS Philippe - CAN - World Cup 7 - 2017 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,18.3,18.1,18.2,18.2,17.8,8.5,8.7,1,0,0,0,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 1,85.34,2
HARA Daichi - JPN - World Cup 2 - 2017 - Final 1,HARA Daichi - JPN,Men,23.0,JPN,15.8,16.4,16.2,16.6,14.9,8.0,7.9,1,1,1,1,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,74.96,6
HARA Daichi - JPN - World Cup 7 - 2017 - Final 1,HARA Daichi - JPN,Men,23.0,JPN,17.6,17.3,15.6,16.2,17.6,7.4,7.2,1,1,1,1,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 1,73.67,15
REIKHERD Dmitriy - KAZ - World Cup 4 - 2017 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,18.7,18.5,18.2,18.0,17.8,7.9,8.3,1,0,1,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,82.16,4
LEJEUNE Theo - FRA - World Cup 5 - 2017 - Final 1,LEJEUNE Theo - FRA,Men,28.0,FRA,16.6,17.1,16.7,16.6,16.8,8.6,8.5,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,73.06,13
SEO Myung Joon - KOR - World Cup 5 - 2017 - Final 1,SEO Myung Joon - KOR,Men,28.0,KOR,17.5,17.8,17.6,17.6,16.9,7.4,6.9,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,76.52,10
ANDERSEN Tevje Lie - NOR - World Cup 5 - 2017 - Final 1,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,17.0,17.4,17.6,17.5,17.2,8.2,8.1,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,79.08,9
ROWLEY Thomas - USA - World Championships - 2017 - Final 1,ROWLEY Thomas - USA,Men,26.0,USA,16.4,16.5,17.7,17.4,17.5,9.1,9.0,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,81.54,9
ANDERSEN Tevje Lie - NOR - World Championships - 2017 - Final 1,ANDERSEN Tevje Lie - NOR,Men,29.0,NOR,16.5,17.0,17.4,17.8,17.0,9.1,8.9,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,75.12,17
KINGSBURY Mikael - CAN - World Cup 4 - 2017 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,19.1,18.9,18.6,19.2,19.1,7.6,7.1,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,83.9,2
MURPHY Troy - USA - World Cup 4 - 2017 - Final 1,MURPHY Troy - USA,Men,28.0,USA,17.2,17.9,18.1,16.6,16.9,7.9,8.9,0,0,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,77.59,11
CHAPMAN DAVIES Rohan - AUS - World Cup 3 - 2017 - Final 1,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,16.6,16.8,16.9,17.6,16.9,4.1,5.0,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,71.27,14
ELOFSSON Felix - SWE - World Cup 7 - 2017 - Final 1,ELOFSSON Felix - SWE,Men,25.0,SWE,17.6,18.0,17.5,18.2,17.7,4.9,6.9,0,0,0,0,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 1,80.05,11
REIKHERD Dmitriy - KAZ - World Cup 2 - 2017 - Final 1,REIKHERD Dmitriy - KAZ,Men,31.0,KAZ,17.0,16.5,16.4,16.9,16.9,8.2,8.1,1,0,1,0,-1.0,-1.0,0.0,2017,2017-World Cup 2,Final 1,78.36,3
THEOCHARIS Sacha - FRA - World Cup 3 - 2017 - Final 1,THEOCHARIS Sacha - FRA,Men,30.0,FRA,16.8,18.2,17.8,17.9,17.8,8.3,7.5,0,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,83.48,2
CAVET Benjamin - FRA - World Cup 4 - 2017 - Final 1,CAVET Benjamin - FRA,Men,26.0,FRA,19.0,18.4,18.4,18.7,18.8,8.4,8.0,1,1,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,82.56,3
SLATTEN Vinjar - NOR - World Cup 5 - 2017 - Final 1,SLATTEN Vinjar - NOR,Men,30.0,NOR,17.5,18.3,17.9,17.7,17.5,8.5,8.1,1,0,1,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,81.52,3
HORISHIMA Ikuma - JPN - World Cup 6 - 2017 - Final 1,HORISHIMA Ikuma - JPN,Men,23.0,JPN,17.8,17.5,17.7,17.5,18.5,5.1,5.9,1,1,0,0,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 1,81.52,8
MARQUIS Philippe - CAN - World Cup 7 - 2017 - Final 2,MARQUIS Philippe - CAN,Men,31.0,CAN,18.4,18.3,18.4,18.6,18.5,8.2,7.9,1,0,0,0,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 2,86.37,2
CAVET Benjamin - FRA - World Cup 4 - 2017 - Final 2,CAVET Benjamin - FRA,Men,26.0,FRA,18.2,18.6,18.0,18.0,18.6,8.3,7.9,1,1,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 2,82.89,3
PENTTALA Jussi - FIN - World Cup 8 - 2017 - Final 1,PENTTALA Jussi - FIN,Men,27.0,FIN,17.8,18.0,17.4,17.8,17.5,7.4,7.6,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,78.81,6
CAVET Benjamin - FRA - World Cup 1 - 2017 - Final 1,CAVET Benjamin - FRA,Men,26.0,FRA,17.3,16.4,17.3,17.3,16.4,9.2,8.2,1,1,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,79.44,3
GRAHAM Matt - AUS - World Cup 8 - 2017 - Final 1,GRAHAM Matt - AUS,Men,26.0,AUS,18.3,18.3,18.0,18.4,18.1,8.1,8.4,1,1,1,1,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,81.8,2
GRAHAM Matt - AUS - World Cup 6 - 2017 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,18.4,17.8,17.5,18.1,18.7,8.0,8.4,1,1,1,1,-7.0,-6.0,0.0,2017,2017-World Cup 6,Final 2,82.25,6
WILSON Bradley - USA - World Cup 3 - 2017 - Final 1,WILSON Bradley - USA,Men,28.0,USA,17.0,17.0,17.4,17.1,17.4,5.4,4.3,1,0,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,78.12,11
KINGSBURY Mikael - CAN - World Cup 8 - 2017 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.8,18.7,18.9,18.9,18.5,7.9,8.0,1,1,1,1,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,85.71,1
KINGSBURY Mikael - CAN - World Cup 4 - 2017 - Final 1,KINGSBURY Mikael - CAN,Men,28.0,CAN,19.0,18.6,18.4,18.6,18.8,7.8,8.0,1,1,1,1,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,82.84,2
SUMMERS Brodie - AUS - World Cup 7 - 2017 - Final 1,SUMMERS Brodie - AUS,Men,27.0,AUS,17.6,17.8,17.8,18.2,17.2,6.9,8.0,0,0,0,0,-1.0,-4.0,0.0,2017,2017-World Cup 7,Final 1,80.19,10
HORISHIMA Ikuma - JPN - World Championships - 2017 - Final 2,HORISHIMA Ikuma - JPN,Men,23.0,JPN,17.5,18.7,18.3,18.1,18.1,9.0,8.8,1,1,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 2,88.54,1
SUMMERS Brodie - AUS - World Championships - 2017 - Final 1,SUMMERS Brodie - AUS,Men,27.0,AUS,16.8,16.9,17.4,17.7,17.6,9.0,9.2,0,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,79.58,11
KOLMAKOV Pavel - KAZ - World Cup 1 - 2017 - Final 1,KOLMAKOV Pavel - KAZ,Men,24.0,KAZ,16.5,17.1,16.9,16.3,16.7,7.4,6.8,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,72.12,13
GRAHAM Matt - AUS - World Cup 5 - 2017 - Final 2,GRAHAM Matt - AUS,Men,26.0,AUS,18.0,17.5,17.8,17.9,17.2,6.8,7.2,1,1,1,1,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 2,79.18,4
GAGNON Marc Antoine - CAN - World Cup 8 - 2017 - Final 1,GAGNON Marc Antoine - CAN,Men,29.0,CAN,17.9,17.6,17.6,17.5,17.6,6.9,7.3,1,0,1,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,78.18,8
HORISHIMA Ikuma - JPN - World Championships - 2017 - Final 1,HORISHIMA Ikuma - JPN,Men,23.0,JPN,17.8,17.7,17.5,17.2,17.4,8.3,8.2,1,1,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 1,85.96,2
DUMAIS Laurent - CAN - World Cup 5 - 2017 - Final 1,DUMAIS Laurent - CAN,Men,24.0,CAN,16.5,17.5,16.0,15.7,16.9,7.2,7.1,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,74.56,11
MARQUIS Philippe - CAN - World Cup 5 - 2017 - Final 1,MARQUIS Philippe - CAN,Men,31.0,CAN,17.6,17.5,17.7,17.5,17.4,8.8,8.5,1,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,80.06,5
KINGSBURY Mikael - CAN - World Cup 3 - 2017 - Final 2,KINGSBURY Mikael - CAN,Men,28.0,CAN,18.9,18.5,19.0,18.7,18.6,7.1,8.4,1,1,1,1,0.0,1.0,0.0,2017,2017-World Cup 3,Final 2,86.44,1
CHAPMAN DAVIES Rohan - AUS - World Cup 1 - 2017 - Final 1,CHAPMAN DAVIES Rohan - AUS,Men,29.0,AUS,15.9,16.9,16.4,16.4,16.7,7.0,6.4,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 1,71.72,14
ENDO Sho - JPN - World Cup 1 - 2017 - Final 2,ENDO Sho - JPN,Men,30.0,JPN,15.9,16.2,16.7,16.5,17.2,7.4,7.0,0,0,0,0,-3.0,-9.0,0.0,2017,2017-World Cup 1,Final 2,74.25,5
SLATTEN Vinjar - NOR - World Cup 5 - 2017 - Final 2,SLATTEN Vinjar - NOR,Men,30.0,NOR,17.5,16.4,15.5,15.7,16.6,7.0,6.1,1,0,1,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 2,43.41,6
ROWLEY Thomas - USA - World Cup 4 - 2017 - Final 1,ROWLEY Thomas - USA,Men,26.0,USA,18.2,18.2,17.9,18.8,18.6,8.5,7.9,0,0,0,0,0.0,10.0,0.0,2017,2017-World Cup 4,Final 1,80.69,5
PENTTALA Jussi - FIN - World Cup 8 - 2017 - Final 2,PENTTALA Jussi - FIN,Men,27.0,FIN,17.8,17.8,17.6,17.5,17.6,7.7,7.8,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 2,74.51,5
POULIOT CAVANAGH Simon - CAN - World Cup 5 - 2017 - Final 1,POULIOT CAVANAGH Simon - CAN,Men,30.0,CAN,17.1,17.0,17.5,17.2,17.0,7.9,7.8,0,0,0,0,-4.0,-3.0,0.0,2017,2017-World Cup 5,Final 1,79.55,7
DUMAIS Laurent - CAN - World Cup 8 - 2017 - Final 1,DUMAIS Laurent - CAN,Men,24.0,CAN,16.8,17.8,17.7,17.6,17.5,6.5,6.0,0,0,0,0,-3.0,-2.0,0.0,2017,2017-World Cup 8,Final 1,76.09,12
BENNA Anthony - FRA - World Cup 3 - 2017 - Final 1,BENNA Anthony - FRA,Men,33.0,FRA,16.5,17.0,16.5,17.0,17.1,5.1,5.7,1,1,0,0,0.0,1.0,0.0,2017,2017-World Cup 3,Final 1,43.9,15
WILSON Bradley - USA - World Championships - 2017 - Final 2,WILSON Bradley - USA,Men,28.0,USA,16.8,17.2,17.4,17.9,18.0,9.2,9.5,1,0,0,0,-2.0,9.0,0.0,2017,2017-World Championships,Final 2,80.56,5
