Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
LEUNG Kiera - CAN - North American Cup 3 - 2015 - Qualification 1,51.42,22,Women,9.5,7.7,10.0,8.7,9.2,5.6,5.1,Qualification,2015,2015-North American Cup 3,Qualification 1,,LEUNG Kiera - CAN
O CONNELL Elizabeth - USA - North American Cup 4 - 2015 - Final 1,63.83,16,Women,11.0,13.0,13.0,11.1,12.7,6.0,6.8,Finals,2015,2015-North American Cup 4,Final 1,,O CONNELL Elizabeth - USA
MARKLE Searik - CAN - North American Cup 1 - 2015 - Final 1,28.13,15,Women,4.2,4.0,5.3,2.4,0.3,7.0,6.5,Finals,2015,2015-North American Cup 1,Final 1,,MARKLE Searik - CAN
SHIMKO Avital - USA - North American Cup 1 - 2015 - Qualification 1,71.89,7,Women,15.4,14.2,15.9,15.9,15.9,6.2,7.3,Qualification,2015,2015-North American Cup 1,Qualification 1,,SHIMKO Avital - USA
JENSON Alex - USA - North American Cup 3 - 2015 - Qualification 1,63.57,5,Women,11.2,11.3,11.9,12.8,11.3,5.9,6.4,Qualification,2015,2015-North American Cup 3,Qualification 1,,JENSON Alex - USA
ZAUMSEIL Kealey - USA - North American Cup 1 - 2015 - Qualification 1,70.24,8,Women,14.5,14.7,15.0,16.1,15.6,5.2,5.6,Qualification,2015,2015-North American Cup 1,Qualification 1,,ZAUMSEIL Kealey - USA
BERGERON Julie - CAN - North American Cup 2 - 2015 - Final 1,70.24,8,Women,14.4,14.8,14.1,13.7,14.4,6.4,7.0,Finals,2015,2015-North American Cup 2,Final 1,,BERGERON Julie - CAN
SHIMKO Avital - USA - North American Cup 1 - 2015 - Final 1,73.98,4,Women,15.7,15.0,15.7,16.3,15.1,6.4,6.9,Finals,2015,2015-North American Cup 1,Final 1,,SHIMKO Avital - USA
ASH Sophie - AUS - North American Cup 3 - 2015 - Qualification 1,47.71,24,Women,11.6,8.0,8.6,9.6,9.2,5.6,5.9,Qualification,2015,2015-North American Cup 3,Qualification 1,,ASH Sophie - AUS
MARSEILLES Sophia - USA - North American Cup 4 - 2015 - Qualification 1,60.36,25,Women,11.7,12.0,12.7,12.6,11.6,5.8,5.3,Qualification,2015,2015-North American Cup 4,Qualification 1,,MARSEILLES Sophia - USA
STOLTZNER Lane - USA - North American Cup 1 - 2015 - Final 2,44.81,6,Women,7.0,9.0,6.5,8.9,11.6,2.4,2.6,Finals,2015,2015-North American Cup 1,Final 2,,STOLTZNER Lane - USA
ZAUMSEIL Kealey - USA - North American Cup 1 - 2015 - Final 2,46.25,5,Women,5.9,5.5,7.0,9.0,8.8,7.8,7.3,Finals,2015,2015-North American Cup 1,Final 2,,ZAUMSEIL Kealey - USA
TANIGUCHI Ayaho - JPN - North American Cup 2 - 2015 - Qualification 1,58.02,31,Women,13.0,13.6,11.8,13.5,12.8,4.9,3.9,Qualification,2015,2015-North American Cup 2,Qualification 1,,TANIGUCHI Ayaho - JPN
DZIEMIAN Nessa - USA - North American Cup 3 - 2015 - Final 1,75.44,1,Women,13.8,13.7,15.1,14.4,14.7,7.7,7.1,Finals,2015,2015-North American Cup 3,Final 1,,DZIEMIAN Nessa - USA
HAMEL Christel - CAN - North American Cup 2 - 2015 - Final 2,72.56,6,Women,15.3,15.7,15.6,13.4,14.9,7.8,8.3,Finals,2015,2015-North American Cup 2,Final 2,,HAMEL Christel - CAN
RYAN Maggie - USA - North American Cup 1 - 2015 - Qualification 1,53.41,28,Women,9.5,11.4,9.5,10.2,10.1,6.2,6.7,Qualification,2015,2015-North American Cup 1,Qualification 1,,RYAN Maggie - USA
GRUNDON S J - USA - North American Cup 2 - 2015 - Qualification 1,53.41,40,Women,11.2,12.9,11.0,9.6,11.9,5.3,4.5,Qualification,2015,2015-North American Cup 2,Qualification 1,,GRUNDON S J - USA
STOLTZNER Lane - USA - North American Cup 4 - 2015 - Final 1,78.4,2,Women,15.4,15.8,14.1,16.0,15.2,8.6,8.9,Finals,2015,2015-North American Cup 4,Final 1,,STOLTZNER Lane - USA
DESMARAIS GILBERT Laurianne - CAN - North American Cup 4 - 2015 - Qualification 1,54.13,30,Women,8.5,9.6,9.7,11.8,11.7,5.5,5.0,Qualification,2015,2015-North American Cup 4,Qualification 1,,DESMARAIS GILBERT Laurianne - CAN
GAGNON Alex Anne - CAN - North American Cup 3 - 2015 - Final 2,70.27,2,Women,12.8,14.9,15.0,12.9,13.1,6.6,7.0,Finals,2015,2015-North American Cup 3,Final 2,,GAGNON Alex Anne - CAN
TANIGUCHI Ayaho - JPN - North American Cup 1 - 2015 - Qualification 1,4.83,44,Women,0.1,0.1,0.1,0.1,0.1,0.8,1.1,Qualification,2015,2015-North American Cup 1,Qualification 1,,TANIGUCHI Ayaho - JPN
HEWAT Aimee - CAN - North American Cup 4 - 2015 - Qualification 1,66.5,14,Women,12.4,11.4,12.1,13.2,13.2,7.0,7.5,Qualification,2015,2015-North American Cup 4,Qualification 1,,HEWAT Aimee - CAN
KAUF Jaelin - USA - North American Cup 3 - 2015 - Qualification 1,56.93,13,Women,11.5,11.0,11.2,13.4,9.4,5.6,4.4,Qualification,2015,2015-North American Cup 3,Qualification 1,,KAUF Jaelin - USA
POND Mei - CAN - North American Cup 2 - 2015 - Qualification 1,48.09,44,Women,9.6,11.8,11.5,9.3,10.2,6.2,6.1,Qualification,2015,2015-North American Cup 2,Qualification 1,,POND Mei - CAN
KAUF Jaelin - USA - North American Cup 1 - 2015 - Final 1,33.89,14,Women,8.0,3.2,3.8,4.8,1.4,5.6,4.3,Finals,2015,2015-North American Cup 1,Final 1,,KAUF Jaelin - USA
SCHILD Morgan - USA - North American Cup 2 - 2015 - Final 1,77.4,2,Women,16.1,15.0,15.4,15.8,14.5,8.4,9.0,Finals,2015,2015-North American Cup 2,Final 1,,SCHILD Morgan - USA
WOOD Georgia - AUS - North American Cup 3 - 2015 - Qualification 1,53.02,20,Women,12.6,9.7,11.4,9.5,11.1,6.3,6.4,Qualification,2015,2015-North American Cup 3,Qualification 1,,WOOD Georgia - AUS
OGIHARA Miyako - JPN - North American Cup 1 - 2015 - Qualification 1,34.68,36,Women,7.1,4.1,4.2,7.9,8.4,3.0,3.5,Qualification,2015,2015-North American Cup 1,Qualification 1,,OGIHARA Miyako - JPN
MUSTARD Lindsay - USA - North American Cup 1 - 2015 - Qualification 1,58.35,25,Women,12.7,12.2,12.8,14.4,11.1,4.6,5.5,Qualification,2015,2015-North American Cup 1,Qualification 1,,MUSTARD Lindsay - USA
HOLSTEIN Grace - USA - North American Cup 4 - 2015 - Qualification 1,49.21,32,Women,9.9,11.2,9.3,9.0,10.5,6.2,5.9,Qualification,2015,2015-North American Cup 4,Qualification 1,,HOLSTEIN Grace - USA
WOOD Georgia - AUS - North American Cup 4 - 2015 - Qualification 1,49.21,33,Women,10.9,10.1,8.2,8.2,7.6,4.5,5.1,Qualification,2015,2015-North American Cup 4,Qualification 1,,WOOD Georgia - AUS
MUSTARD Lindsay - USA - North American Cup 4 - 2015 - Qualification 1,62.06,21,Women,12.0,11.2,12.1,10.4,9.9,8.1,8.0,Qualification,2015,2015-North American Cup 4,Qualification 1,,MUSTARD Lindsay - USA
BROWN Berkley - CAN - North American Cup 3 - 2015 - Qualification 1,45.65,27,Women,8.0,8.9,6.5,6.8,9.3,5.7,6.0,Qualification,2015,2015-North American Cup 3,Qualification 1,,BROWN Berkley - CAN
O CONNELL Elizabeth - USA - North American Cup 4 - 2015 - Qualification 1,69.6,10,Women,12.4,11.5,13.5,13.0,14.8,7.6,7.9,Qualification,2015,2015-North American Cup 4,Qualification 1,,O CONNELL Elizabeth - USA
SOAR Hannah - USA - North American Cup 1 - 2015 - Qualification 1,62.21,19,Women,13.7,15.5,14.2,13.7,9.5,4.2,4.3,Qualification,2015,2015-North American Cup 1,Qualification 1,,SOAR Hannah - USA
MARKLE Searik - CAN - North American Cup 4 - 2015 - Qualification 1,26.08,39,Women,0.1,3.8,0.1,2.4,0.1,6.8,6.2,Qualification,2015,2015-North American Cup 4,Qualification 1,,MARKLE Searik - CAN
STOLTZNER Lane - USA - North American Cup 4 - 2015 - Qualification 1,77.36,2,Women,15.3,15.2,13.7,15.0,16.9,9.2,8.8,Qualification,2015,2015-North American Cup 4,Qualification 1,,STOLTZNER Lane - USA
LAMBERT Clare - CAN - North American Cup 4 - 2015 - Final 1,76.63,4,Women,16.0,14.2,13.7,14.4,14.4,8.8,8.8,Finals,2015,2015-North American Cup 4,Final 1,,LAMBERT Clare - CAN
STOLTZNER Lane - USA - North American Cup 2 - 2015 - Qualification 1,68.88,11,Women,14.2,14.0,13.5,14.5,15.3,6.0,6.2,Qualification,2015,2015-North American Cup 2,Qualification 1,,STOLTZNER Lane - USA
GAGNON Alex Anne - CAN - North American Cup 2 - 2015 - Qualification 1,73.47,3,Women,16.0,15.4,14.9,16.0,15.2,6.8,7.7,Qualification,2015,2015-North American Cup 2,Qualification 1,,GAGNON Alex Anne - CAN
HUMPHRIES Roanna - AUS - North American Cup 2 - 2015 - Qualification 1,61.56,23,Women,14.6,13.5,10.0,14.1,11.7,5.2,4.8,Qualification,2015,2015-North American Cup 2,Qualification 1,,HUMPHRIES Roanna - AUS
HIMBURY Madii - AUS - North American Cup 2 - 2015 - Final 1,75.85,4,Women,16.6,16.0,16.0,16.0,15.4,7.6,7.6,Finals,2015,2015-North American Cup 2,Final 1,,HIMBURY Madii - AUS
DESMARAIS GILBERT Laurianne - CAN - North American Cup 2 - 2015 - Qualification 1,41.68,47,Women,7.0,8.0,8.6,8.5,8.9,4.1,3.8,Qualification,2015,2015-North American Cup 2,Qualification 1,,DESMARAIS GILBERT Laurianne - CAN
JENSON Alex - USA - North American Cup 2 - 2015 - Qualification 1,55.29,37,Women,9.5,10.7,8.8,11.3,10.1,6.2,6.1,Qualification,2015,2015-North American Cup 2,Qualification 1,,JENSON Alex - USA
HUMPHRIES Roanna - AUS - North American Cup 3 - 2015 - Final 2,67.89,5,Women,13.0,12.5,13.9,13.9,12.7,7.2,6.9,Finals,2015,2015-North American Cup 3,Final 2,,HUMPHRIES Roanna - AUS
JENSON Alex - USA - North American Cup 1 - 2015 - Final 1,67.89,10,Women,14.4,13.0,12.1,15.4,13.0,7.8,7.1,Finals,2015,2015-North American Cup 1,Final 1,,JENSON Alex - USA
DZIEMIAN Nessa - USA - North American Cup 1 - 2015 - Final 2,78.63,1,Women,16.2,15.0,16.4,16.2,16.3,7.6,7.9,Finals,2015,2015-North American Cup 1,Final 2,,DZIEMIAN Nessa - USA
JENSON Alex - USA - North American Cup 4 - 2015 - Final 1,64.42,15,Women,8.8,10.9,11.3,10.2,10.3,7.5,7.4,Finals,2015,2015-North American Cup 4,Final 1,,JENSON Alex - USA
ASH Sophie - AUS - North American Cup 2 - 2015 - Qualification 1,55.54,36,Women,13.0,11.2,11.8,9.8,9.8,7.0,6.3,Qualification,2015,2015-North American Cup 2,Qualification 1,,ASH Sophie - AUS
MUSTARD Lindsay - USA - North American Cup 2 - 2015 - Qualification 1,60.56,28,Women,12.0,12.1,10.5,11.7,12.8,6.3,6.7,Qualification,2015,2015-North American Cup 2,Qualification 1,,MUSTARD Lindsay - USA
LEUNG Kiera - CAN - North American Cup 4 - 2015 - Qualification 1,73.83,4,Women,13.6,15.8,15.6,14.2,14.6,6.8,6.6,Qualification,2015,2015-North American Cup 4,Qualification 1,,LEUNG Kiera - CAN
LEUNG Kiera - CAN - North American Cup 1 - 2014 - Final 1,71.53,10,Women,4.0,4.0,3.8,3.8,3.9,1.2,1.3,Finals,2014,2014-North American Cup 1,Final 1,0.0,LEUNG Kiera - CAN
COYNE Erin - USA - North American Cup 4 - 2014 - Qualification 1,61.27,27,Women,3.1,3.5,3.4,3.5,3.6,1.3,1.3,Qualification,2014,2014-North American Cup 4,Qualification 1,,COYNE Erin - USA
LEUNG Kiera - CAN - North American Cup 2 - 2014 - Qualification 1,65.73,8,Women,3.4,3.4,3.5,3.4,3.9,1.7,1.8,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,LEUNG Kiera - CAN
LAMBERT Clare - CAN - North American Cup 1 - 2014 - Qualification 1,71.83,6,Women,3.7,3.5,3.3,3.7,3.7,1.8,1.8,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,LAMBERT Clare - CAN
O CONNELL Elizabeth - USA - North American Cup 4 - 2014 - Qualification 1,70.7,10,Women,3.6,3.8,4.1,4.0,3.7,1.6,1.5,Qualification,2014,2014-North American Cup 4,Qualification 1,,O CONNELL Elizabeth - USA
STOLTZNER Lane - USA - North American Cup 1 - 2014 - Qualification 1,69.83,9,Women,3.3,4.0,3.5,3.6,4.0,1.5,1.4,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,STOLTZNER Lane - USA
MCGREGOR Sophie - CAN - North American Cup 2 - 2014 - Qualification 1,49.63,33,Women,2.6,2.2,2.7,2.3,2.1,1.4,1.5,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,MCGREGOR Sophie - CAN
HIMBURY Madii - AUS - North American Cup 4 - 2014 - Final 2,54.07,6,Women,2.4,2.0,2.5,1.5,2.0,1.8,1.7,Finals,2014,2014-North American Cup 4,Final 2,,HIMBURY Madii - AUS
LOWEREE Brittany - USA - North American Cup 2 - 2014 - Qualification 1,68.17,3,Women,3.8,3.6,3.9,3.5,3.7,2.0,2.0,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,LOWEREE Brittany - USA
CHALIFOUR Laurence - CAN - North American Cup 3 - 2014 - Qualification 1,37.17,18,Women,0.6,1.5,1.0,1.0,0.8,1.3,1.6,Qualification,2014,2014-North American Cup 3,Qualification 1,,CHALIFOUR Laurence - CAN
LAWSON Kelly - USA - North American Cup 3 - 2014 - Qualification 1,64.07,2,Women,3.6,3.4,3.0,3.4,3.4,1.3,1.1,Qualification,2014,2014-North American Cup 3,Qualification 1,,LAWSON Kelly - USA
HUMPHRIES Roanna - AUS - North American Cup 2 - 2014 - Qualification 1,50.5,29,Women,2.8,2.6,2.3,2.0,2.7,1.3,1.3,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,HUMPHRIES Roanna - AUS
MCCARGO Keaton - USA - North American Cup 2 - 2014 - Final 1,71.77,3,Women,4.1,4.1,3.7,4.0,4.0,1.5,1.6,Finals,2014,2014-North American Cup 2,Final 1,13.0,MCCARGO Keaton - USA
LAWSON Kelly - USA - North American Cup 2 - 2014 - Qualification 1,65.83,7,Women,3.6,3.3,3.2,3.7,3.7,1.5,1.4,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,LAWSON Kelly - USA
MCGREGOR Sophie - CAN - North American Cup 1 - 2014 - Qualification 1,51.97,40,Women,2.6,2.6,2.3,2.6,2.4,1.3,1.2,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,MCGREGOR Sophie - CAN
HARRELL Kaitlyn - USA - North American Cup 1 - 2014 - Qualification 1,73.47,3,Women,4.0,4.1,4.3,3.7,4.1,1.2,1.2,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,HARRELL Kaitlyn - USA
SCHILD Morgan - USA - North American Cup 4 - 2014 - Final 2,79.33,4,Women,3.6,4.1,4.1,4.0,4.2,1.6,1.6,Finals,2014,2014-North American Cup 4,Final 2,,SCHILD Morgan - USA
BOIVIN Joelle - CAN - North American Cup 4 - 2014 - Qualification 1,63.13,24,Women,3.6,3.0,3.5,3.2,3.4,1.6,1.5,Qualification,2014,2014-North American Cup 4,Qualification 1,,BOIVIN Joelle - CAN
HIMBURY Madii - AUS - North American Cup 1 - 2014 - Qualification 1,71.53,8,Women,3.5,3.7,3.8,3.7,3.7,1.8,1.8,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,HIMBURY Madii - AUS
RAY Hallee - USA - North American Cup 2 - 2014 - Final 1,69.17,6,Women,3.6,3.8,3.7,3.8,3.8,1.4,1.5,Finals,2014,2014-North American Cup 2,Final 1,13.0,RAY Hallee - USA
BOWERING Lindsay - USA - North American Cup 2 - 2014 - Qualification 1,18.7,42,Women,1.0,0.5,0.1,0.3,0.2,0.9,1.1,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,BOWERING Lindsay - USA
HAMEL Christel - CAN - North American Cup 4 - 2014 - Final 1,17.67,16,Women,1.3,1.5,1.5,1.5,1.1,1.6,0.0,Finals,2014,2014-North American Cup 4,Final 1,,HAMEL Christel - CAN
ICHIMURA Miki - JPN - North American Cup 2 - 2014 - Qualification 1,53.43,24,Women,2.6,2.4,2.9,2.7,2.9,1.4,1.4,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,ICHIMURA Miki - JPN
BOWERING Lindsay - USA - North American Cup 1 - 2014 - Qualification 1,26.73,47,Women,0.1,0.4,0.8,1.1,1.3,1.3,1.2,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,BOWERING Lindsay - USA
STOLTZNER Lane - USA - North American Cup 2 - 2014 - Final 1,67.8,7,Women,3.3,3.5,3.4,3.7,3.7,1.6,1.6,Finals,2014,2014-North American Cup 2,Final 1,13.0,STOLTZNER Lane - USA
SCHWARTZ Sophia - USA - North American Cup 4 - 2014 - Final 2,83.73,1,Women,4.3,4.0,4.4,4.3,4.6,1.8,1.7,Finals,2014,2014-North American Cup 4,Final 2,,SCHWARTZ Sophia - USA
LAMBERT Clare - CAN - North American Cup 1 - 2014 - Final 1,55.77,15,Women,2.5,2.8,1.6,2.6,2.9,1.5,1.4,Finals,2014,2014-North American Cup 1,Final 1,0.0,LAMBERT Clare - CAN
ASH Sophie - AUS - North American Cup 1 - 2014 - Qualification 1,58.43,35,Women,2.6,2.9,3.0,2.8,2.8,1.4,1.7,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,ASH Sophie - AUS
KAUF Jaelin - USA - North American Cup 4 - 2014 - Qualification 1,68.73,16,Women,3.8,3.5,3.3,3.9,3.6,1.6,1.8,Qualification,2014,2014-North American Cup 4,Qualification 1,,KAUF Jaelin - USA
ICHIMURA Miki - JPN - North American Cup 1 - 2014 - Qualification 1,68.9,11,Women,3.6,3.3,3.4,3.8,3.8,1.8,1.5,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,ICHIMURA Miki - JPN
JENSON Alex - USA - North American Cup 1 - 2014 - Qualification 1,67.8,15,Women,3.4,3.8,3.4,3.5,3.4,1.5,1.7,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,JENSON Alex - USA
LEUNG Kiera - CAN - North American Cup 1 - 2014 - Qualification 1,75.9,1,Women,4.2,4.1,4.3,4.1,4.0,1.6,1.6,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,LEUNG Kiera - CAN
SCHILD Morgan - USA - North American Cup 1 - 2014 - Final 2,76.9,1,Women,4.2,4.0,4.2,3.6,4.2,1.3,1.3,Finals,2014,2014-North American Cup 1,Final 2,0.0,SCHILD Morgan - USA
LEUNG Kiera - CAN - North American Cup 4 - 2014 - Final 1,79.63,3,Women,4.3,4.3,4.1,4.4,4.5,1.9,2.0,Finals,2014,2014-North American Cup 4,Final 1,,LEUNG Kiera - CAN
LAWSON Kelly - USA - North American Cup 2 - 2014 - Final 1,62.77,12,Women,2.9,3.1,3.3,3.5,3.5,1.6,1.6,Finals,2014,2014-North American Cup 2,Final 1,13.0,LAWSON Kelly - USA
KAUF Jaelin - USA - North American Cup 3 - 2014 - Final 1,69.03,8,Women,3.4,3.6,3.2,3.6,3.5,1.7,1.9,Finals,2014,2014-North American Cup 3,Final 1,,KAUF Jaelin - USA
RYAN Maggie - USA - North American Cup 2 - 2014 - Qualification 1,50.2,30,Women,2.6,2.2,2.3,2.0,2.1,1.5,1.7,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,RYAN Maggie - USA
SOAR Hannah - USA - North American Cup 4 - 2014 - Qualification 1,65.33,21,Women,3.4,3.6,3.3,3.5,3.8,1.7,1.6,Qualification,2014,2014-North American Cup 4,Qualification 1,,SOAR Hannah - USA
MUSTARD Lindsay - USA - North American Cup 4 - 2014 - Qualification 1,62.87,25,Women,3.6,3.5,3.4,3.6,3.4,1.2,1.3,Qualification,2014,2014-North American Cup 4,Qualification 1,,MUSTARD Lindsay - USA
OGIHARA Miyako - JPN - North American Cup 2 - 2014 - Qualification 1,48.1,35,Women,2.3,2.6,1.9,2.4,1.6,0.8,1.0,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,OGIHARA Miyako - JPN
DZIEMIAN Nessa - USA - North American Cup 1 - 2014 - Final 1,74.67,4,Women,4.2,4.0,3.8,3.9,4.0,1.6,1.5,Finals,2014,2014-North American Cup 1,Final 1,0.0,DZIEMIAN Nessa - USA
ITO Satsuki - JPN - North American Cup 1 - 2014 - Final 1,68.57,12,Women,3.5,3.6,3.7,3.4,3.6,1.2,1.0,Finals,2014,2014-North American Cup 1,Final 1,0.0,ITO Satsuki - JPN
GAGNON Alex Anne - CAN - North American Cup 3 - 2014 - Final 1,70.33,6,Women,3.5,3.4,3.1,3.4,3.7,1.7,1.9,Finals,2014,2014-North American Cup 3,Final 1,,GAGNON Alex Anne - CAN
GAGNON Alex Anne - CAN - North American Cup 2 - 2014 - Qualification 1,68.13,4,Women,3.4,3.3,3.3,3.9,3.8,1.7,1.7,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,GAGNON Alex Anne - CAN
HAMEL Christel - CAN - North American Cup 1 - 2014 - Qualification 1,63.17,26,Women,3.2,3.2,2.9,3.2,3.0,1.5,1.6,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,HAMEL Christel - CAN
HAMEL Christel - CAN - North American Cup 2 - 2014 - Qualification 1,66.57,6,Women,3.9,3.1,3.4,3.5,3.9,1.7,1.7,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,HAMEL Christel - CAN
WRIGHT Lexi - USA - North American Cup 4 - 2014 - Qualification 1,34.17,37,Women,1.1,1.8,1.4,2.0,1.1,1.4,1.2,Qualification,2014,2014-North American Cup 4,Qualification 1,,WRIGHT Lexi - USA
SCHILD Morgan - USA - North American Cup 3 - 2014 - Final 2,82.63,1,Women,4.5,4.2,4.2,4.1,4.2,1.8,1.9,Finals,2014,2014-North American Cup 3,Final 2,,SCHILD Morgan - USA
TAKAMORI Miho - JPN - North American Cup 1 - 2014 - Qualification 1,27.43,46,Women,0.4,0.8,0.9,0.7,0.1,1.3,1.2,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,TAKAMORI Miho - JPN
LOWEREE Brittany - USA - North American Cup 1 - 2014 - Final 1,75.63,2,Women,4.0,4.1,4.3,4.1,4.2,1.5,1.7,Finals,2014,2014-North American Cup 1,Final 1,0.0,LOWEREE Brittany - USA
O CONNELL Elizabeth - USA - North American Cup 3 - 2014 - Qualification 1,61.17,6,Women,2.8,3.2,3.1,3.3,2.9,1.3,1.5,Qualification,2014,2014-North American Cup 3,Qualification 1,,O CONNELL Elizabeth - USA
BROWN Emilie - CAN - North American Cup 3 - 2014 - Qualification 1,57.77,11,Women,2.9,3.0,2.9,2.9,2.7,1.7,1.8,Qualification,2014,2014-North American Cup 3,Qualification 1,,BROWN Emilie - CAN
OGIHARA Miyako - JPN - North American Cup 1 - 2014 - Qualification 1,34.47,44,Women,0.3,0.8,1.2,0.3,1.4,1.1,1.6,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,OGIHARA Miyako - JPN
MCCARGO Keaton - USA - North American Cup 1 - 2014 - Qualification 1,71.77,7,Women,3.9,4.1,4.0,4.0,3.8,1.0,1.1,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,MCCARGO Keaton - USA
LAWSON Kelly - USA - North American Cup 4 - 2014 - Qualification 1,16.03,41,Women,0.5,0.3,1.0,0.1,0.8,1.1,1.2,Qualification,2014,2014-North American Cup 4,Qualification 1,,LAWSON Kelly - USA
GILBERT Valerie - CAN - North American Cup 3 - 2014 - Qualification 1,34.93,20,Women,1.4,1.7,1.7,1.6,1.4,1.9,1.6,Qualification,2014,2014-North American Cup 3,Qualification 1,,GILBERT Valerie - CAN
STOLTZNER Lane - USA - North American Cup 1 - 2014 - Final 2,73.23,4,Women,3.6,4.2,3.7,3.9,3.8,1.6,1.5,Finals,2014,2014-North American Cup 1,Final 2,0.0,STOLTZNER Lane - USA
TODD Kassidy - CAN - North American Cup 3 - 2014 - Qualification 1,8.87,24,Women,0.1,0.1,0.1,0.1,0.1,1.2,1.4,Qualification,2014,2014-North American Cup 3,Qualification 1,,TODD Kassidy - CAN
LEUNG Kiera - CAN - North American Cup 2 - 2014 - Final 1,73.03,1,Women,4.1,3.4,3.6,4.2,4.3,1.5,1.4,Finals,2014,2014-North American Cup 2,Final 1,13.0,LEUNG Kiera - CAN
HATADA Moka - JPN - North American Cup 2 - 2014 - Final 1,56.87,15,Women,2.8,2.6,2.7,2.7,2.7,1.6,1.5,Finals,2014,2014-North American Cup 2,Final 1,13.0,HATADA Moka - JPN
DZIEMIAN Nessa - USA - North American Cup 2 - 2014 - Final 1,69.3,5,Women,3.5,3.2,3.5,3.6,3.7,1.6,1.8,Finals,2014,2014-North American Cup 2,Final 1,13.0,DZIEMIAN Nessa - USA
SHIMKO Avital - USA - North American Cup 1 - 2014 - Qualification 1,66.3,18,Women,3.4,3.2,3.4,3.3,3.5,1.3,1.4,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,SHIMKO Avital - USA
RAY Hallee - USA - North American Cup 3 - 2014 - Final 1,66.13,9,Women,3.4,3.3,3.4,3.6,3.4,1.5,1.6,Finals,2014,2014-North American Cup 3,Final 1,,RAY Hallee - USA
MAJIMA Haruka - JPN - North American Cup 1 - 2014 - Qualification 1,30.3,45,Women,0.2,0.3,0.3,0.3,0.4,1.2,1.3,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,MAJIMA Haruka - JPN
ENGLISH Alicia - USA - North American Cup 1 - 2014 - Qualification 1,47.87,42,Women,2.6,2.6,2.7,2.1,2.2,0.8,1.0,Qualification,2014,2014-North American Cup 1,Qualification 1,0.0,ENGLISH Alicia - USA
VAN HOESEN Kylie - USA - North American Cup 1 - 2014 - Final 1,63.17,14,Women,3.2,3.2,3.2,2.9,3.5,1.0,1.4,Finals,2014,2014-North American Cup 1,Final 1,0.0,VAN HOESEN Kylie - USA
JENSON Alex - USA - North American Cup 4 - 2014 - Qualification 1,72.07,7,Women,3.7,3.9,4.1,3.6,3.8,1.4,1.5,Qualification,2014,2014-North American Cup 4,Qualification 1,,JENSON Alex - USA
NIX Alycia - AUS - North American Cup 2 - 2014 - Qualification 1,47.13,37,Women,2.5,2.5,2.8,2.9,2.4,1.5,1.5,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,NIX Alycia - AUS
MCCARGO Keaton - USA - North American Cup 4 - 2014 - Final 2,82.27,2,Women,4.4,4.3,4.6,4.5,4.6,1.6,1.5,Finals,2014,2014-North American Cup 4,Final 2,,MCCARGO Keaton - USA
HARRELL Kaitlyn - USA - North American Cup 2 - 2014 - Qualification 1,69.0,2,Women,3.5,3.5,3.5,3.9,3.4,1.3,1.4,Qualification,2014,2014-North American Cup 2,Qualification 1,13.0,HARRELL Kaitlyn - USA
VAN HOESEN Kylie - USA - North American Cup 3 - 2014 - Qualification 1,18.8,21,Women,0.2,0.9,0.3,0.8,1.1,1.2,1.1,Qualification,2014,2014-North American Cup 3,Qualification 1,,VAN HOESEN Kylie - USA
LOWEREE Brittany - USA - North American Cup 4 - 2014 - Final 1,73.33,10,Women,4.1,4.3,4.0,3.9,3.9,1.7,1.9,Finals,2014,2014-North American Cup 4,Final 1,,LOWEREE Brittany - USA
