Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
BAHRKE Shannon - USA - World Cup 5 - 2009 - Final 1,75.37,10,Women,3.7,4.1,4.0,3.9,3.9,1.7,2.0,Finals,2009,2009-World Cup 5,Final 1,0.1,BAHRKE Shannon - USA
ROARK Michelle - USA - World Cup 3 - 2009 - Qualification,76.07,6,Women,4.1,4.3,4.5,4.5,4.1,1.4,1.5,Qualification,2009,2009-World Cup 3,Qualification,0.0,ROARK Michelle - USA
ROARK Michelle - USA - World Cup 3 - 2009 - Final 1,64.2,16,Women,3.1,3.2,3.1,3.6,3.4,0.7,0.5,Finals,2009,2009-World Cup 3,Final 1,0.0,ROARK Michelle - USA
SCANZIO Deborah - SUI - World Cup 2 - 2009 - Qualification,56.0,20,Women,3.1,2.9,3.5,3.3,3.6,0.9,0.9,Qualification,2009,2009-World Cup 2,Qualification,0.2,SCANZIO Deborah - SUI
KEARNEY Hannah - USA - World Championships - 2009 - Final,43.63,14,Women,2.1,2.0,1.9,1.9,1.9,2.1,2.1,Finals,2009,2009-World Championships,Final,4.0,KEARNEY Hannah - USA
DUFOUR LAPOINTE Chloe - CAN - World Cup 4 - 2009 - Qualification,76.43,3,Women,4.2,3.7,4.1,3.9,4.1,2.0,1.9,Qualification,2009,2009-World Cup 4,Qualification,0.2,DUFOUR LAPOINTE Chloe - CAN
UEMURA Aiko - JPN - World Championships - 2009 - Qualification,74.37,1,Women,3.6,4.1,3.7,3.9,4.0,2.1,2.2,Qualification,2009,2009-World Championships,Qualification,2.0,UEMURA Aiko - JPN
MARBLER Margarita - AUT - World Championships - 2009 - Final,69.87,7,Women,3.6,3.9,3.5,3.7,3.8,1.6,1.7,Finals,2009,2009-World Championships,Final,4.0,MARBLER Margarita - AUT
CHERKASOVA Marina - RUS - World Cup 1 - 2009 - Qualification,69.2,18,Women,3.8,3.8,3.9,3.5,3.9,1.7,1.4,Qualification,2009,2009-World Cup 1,Qualification,0.9,CHERKASOVA Marina - RUS
RYBALOVA Darya - KAZ - World Cup 1 - 2009 - Qualification,68.83,21,Women,3.4,3.6,3.8,3.8,3.9,1.9,1.8,Qualification,2009,2009-World Cup 1,Qualification,0.9,RYBALOVA Darya - KAZ
RYBALOVA Darya - KAZ - World Cup 3 - 2009 - Qualification,62.47,20,Women,3.4,3.1,2.7,3.3,3.4,1.5,1.4,Qualification,2009,2009-World Cup 3,Qualification,0.0,RYBALOVA Darya - KAZ
SCANZIO Deborah - SUI - World Cup 1 - 2009 - Qualification,75.5,10,Women,4.4,4.3,3.9,3.6,4.3,1.7,1.7,Qualification,2009,2009-World Cup 1,Qualification,0.9,SCANZIO Deborah - SUI
UEMURA Aiko - JPN - World Cup 3 - 2009 - Final 1,77.73,5,Women,4.0,4.6,3.5,4.3,4.3,0.8,0.9,Finals,2009,2009-World Cup 3,Final 1,0.0,UEMURA Aiko - JPN
OUTTRIM Eliza - USA - World Cup 4 - 2009 - Final 1,81.63,5,Women,4.5,4.3,4.4,4.4,4.2,1.5,1.7,Finals,2009,2009-World Cup 4,Final 1,0.2,OUTTRIM Eliza - USA
HEIL Jennifer - CAN - World Cup 5 - 2009 - Final 1,81.03,5,Women,4.3,4.4,4.1,4.4,4.3,1.7,1.8,Finals,2009,2009-World Cup 5,Final 1,0.1,HEIL Jennifer - CAN
OUTTRIM Eliza - USA - World Championships - 2009 - Qualification,39.27,17,Women,2.2,1.8,1.2,2.0,2.2,1.1,1.0,Qualification,2009,2009-World Championships,Qualification,2.0,OUTTRIM Eliza - USA
ROBERTSON Shelly - USA - World Cup 4 - 2009 - Qualification,69.2,13,Women,3.9,3.2,3.7,4.0,3.6,1.7,1.6,Qualification,2009,2009-World Cup 4,Qualification,0.2,ROBERTSON Shelly - USA
ROARK Michelle - USA - World Cup 5 - 2009 - Qualification,71.83,21,Women,3.8,3.8,4.0,3.5,3.7,1.7,1.4,Qualification,2009,2009-World Cup 5,Qualification,0.1,ROARK Michelle - USA
KEARNEY Hannah - USA - World Championships - 2009 - Qualification,61.43,4,Women,3.3,3.6,3.5,3.4,3.6,2.0,1.9,Qualification,2009,2009-World Championships,Qualification,2.0,KEARNEY Hannah - USA
ROARK Michelle - USA - World Cup 1 - 2009 - Final 1,43.9,14,Women,2.0,2.4,2.2,1.8,2.2,1.2,1.5,Finals,2009,2009-World Cup 1,Final 1,0.9,ROARK Michelle - USA
STOLYAROVA Ekaterina - OAR - World Cup 5 - 2009 - Qualification,79.43,8,Women,3.9,4.0,4.1,4.4,4.2,2.2,2.0,Qualification,2009,2009-World Cup 5,Qualification,0.1,STOLYAROVA Ekaterina - OAR
KEARNEY Hannah - USA - World Cup 5 - 2009 - Final 1,80.6,6,Women,4.3,4.1,4.3,4.5,4.3,2.0,2.0,Finals,2009,2009-World Cup 5,Final 1,0.1,KEARNEY Hannah - USA
ITO Miki - JPN - World Cup 3 - 2009 - Final 1,79.2,4,Women,4.2,4.4,4.4,4.1,4.1,2.0,1.9,Finals,2009,2009-World Cup 3,Final 1,0.0,ITO Miki - JPN
KEARNEY Hannah - USA - World Cup 1 - 2009 - Qualification,82.37,2,Women,4.4,4.6,4.6,4.5,4.6,2.1,2.0,Qualification,2009,2009-World Cup 1,Qualification,0.9,KEARNEY Hannah - USA
SEO Jung Hwa - KOR - World Championships - 2009 - Final,42.8,15,Women,2.1,2.9,2.2,2.1,2.6,1.2,1.4,Finals,2009,2009-World Championships,Final,4.0,SEO Jung Hwa - KOR
BUMANN Nicole - SUI - World Cup 5 - 2009 - Qualification,58.57,28,Women,2.6,2.8,3.3,1.8,2.6,1.0,1.2,Qualification,2009,2009-World Cup 5,Qualification,0.1,BUMANN Nicole - SUI
GALYSHEVA Yulia - KAZ - World Cup 3 - 2009 - Qualification,64.37,18,Women,2.9,3.0,3.4,3.8,3.4,1.6,1.4,Qualification,2009,2009-World Cup 3,Qualification,0.0,GALYSHEVA Yulia - KAZ
SCHRIWER Martina - SWE - World Cup 2 - 2009 - Qualification,1.33,33,Women,0.1,0.1,0.1,0.1,0.3,0.0,0.0,Qualification,2009,2009-World Cup 2,Qualification,0.2,SCHRIWER Martina - SWE
SUDOVA Nikola - CZE - World Cup 5 - 2009 - Final 1,84.57,2,Women,4.5,4.3,4.6,4.6,4.6,2.2,2.4,Finals,2009,2009-World Cup 5,Final 1,0.1,SUDOVA Nikola - CZE
STOLYAROVA Ekaterina - OAR - World Championships - 2009 - Final,63.47,8,Women,2.8,2.3,3.5,3.2,3.0,2.0,2.2,Finals,2009,2009-World Championships,Final,4.0,STOLYAROVA Ekaterina - OAR
GALYSHEVA Yulia - KAZ - World Championships - 2009 - Final,60.1,11,Women,3.2,3.2,3.0,3.0,3.2,1.4,1.6,Finals,2009,2009-World Championships,Final,4.0,GALYSHEVA Yulia - KAZ
MCPHIE Heather - USA - World Cup 2 - 2009 - Final 1,35.77,14,Women,1.9,1.7,1.4,1.2,1.7,0.7,0.7,Finals,2009,2009-World Cup 2,Final 1,0.2,MCPHIE Heather - USA
BAHRKE Shannon - USA - World Cup 2 - 2009 - Qualification,69.07,5,Women,3.8,4.0,3.9,4.0,4.0,1.0,1.1,Qualification,2009,2009-World Cup 2,Qualification,0.2,BAHRKE Shannon - USA
BUMANN Nicole - SUI - World Cup 2 - 2009 - Qualification,33.03,27,Women,1.2,0.9,0.5,1.0,1.2,1.1,1.1,Qualification,2009,2009-World Cup 2,Qualification,0.2,BUMANN Nicole - SUI
DUFOUR LAPOINTE Maxime - CAN - World Cup 1 - 2009 - Qualification,71.63,15,Women,3.7,3.6,4.1,3.9,4.0,1.7,1.6,Qualification,2009,2009-World Cup 1,Qualification,0.9,DUFOUR LAPOINTE Maxime - CAN
RICHARDS Kristi - CAN - World Cup 4 - 2009 - Final 1,70.17,13,Women,4.2,3.8,3.6,4.1,3.7,2.0,1.8,Finals,2009,2009-World Cup 4,Final 1,0.2,RICHARDS Kristi - CAN
ROBICHAUD Audrey - CAN - World Cup 2 - 2009 - Final 1,42.6,13,Women,2.2,1.4,1.3,2.0,2.0,1.1,0.9,Finals,2009,2009-World Cup 2,Final 1,0.2,ROBICHAUD Audrey - CAN
PALMQVIST Karin - SWE - World Cup 4 - 2009 - Qualification,53.67,25,Women,2.9,2.8,3.1,2.8,3.0,1.6,1.4,Qualification,2009,2009-World Cup 4,Qualification,0.2,PALMQVIST Karin - SWE
BEDNARIK Nina - SLO - World Cup 3 - 2009 - Qualification,28.8,29,Women,1.8,1.5,2.3,1.9,1.3,0.7,1.1,Qualification,2009,2009-World Cup 3,Qualification,0.0,BEDNARIK Nina - SLO
SNYDERMAN Kayla - USA - World Cup 2 - 2009 - Qualification,60.87,16,Women,3.0,3.0,2.7,2.4,3.0,1.2,1.2,Qualification,2009,2009-World Cup 2,Qualification,0.2,SNYDERMAN Kayla - USA
SATOYA Tae - JPN - World Cup 5 - 2009 - Qualification,78.87,12,Women,4.0,4.4,4.2,3.7,4.0,2.4,1.9,Qualification,2009,2009-World Cup 5,Qualification,0.1,SATOYA Tae - JPN
ITO Miki - JPN - World Cup 3 - 2009 - Qualification,77.33,4,Women,3.8,4.5,4.3,4.0,4.4,2.0,1.8,Qualification,2009,2009-World Cup 3,Qualification,0.0,ITO Miki - JPN
TORITO Emiko - USA - World Cup 4 - 2009 - Final 1,77.57,8,Women,4.1,3.7,4.1,4.2,4.2,1.8,2.0,Finals,2009,2009-World Cup 4,Final 1,0.2,TORITO Emiko - USA
SUDOVA Nikola - CZE - World Cup 2 - 2009 - Qualification,72.6,2,Women,4.1,4.3,3.9,4.3,4.4,1.2,1.5,Qualification,2009,2009-World Cup 2,Qualification,0.2,SUDOVA Nikola - CZE
RICHARDS Kristi - CAN - World Cup 5 - 2009 - Qualification,81.7,4,Women,4.2,4.0,4.5,4.5,4.0,2.3,2.1,Qualification,2009,2009-World Cup 5,Qualification,0.1,RICHARDS Kristi - CAN
ITO Miki - JPN - World Cup 1 - 2009 - Final 1,71.9,10,Women,4.0,3.5,3.9,3.9,4.1,1.5,1.2,Finals,2009,2009-World Cup 1,Final 1,0.9,ITO Miki - JPN
SCANZIO Deborah - SUI - World Cup 1 - 2009 - Final 1,79.23,6,Women,4.4,4.3,4.4,4.1,4.4,1.8,1.7,Finals,2009,2009-World Cup 1,Final 1,0.9,SCANZIO Deborah - SUI
RICHARDS Kristi - CAN - World Cup 1 - 2009 - Final 1,41.47,15,Women,1.9,1.6,2.0,0.9,2.5,0.6,0.5,Finals,2009,2009-World Cup 1,Final 1,0.9,RICHARDS Kristi - CAN
ITO Miki - JPN - World Cup 2 - 2009 - Qualification,67.5,9,Women,3.8,3.7,3.9,3.3,4.1,1.5,1.6,Qualification,2009,2009-World Cup 2,Qualification,0.2,ITO Miki - JPN
ITO Miki - JPN - World Cup 2 - 2009 - Final 1,67.5,5,Women,3.6,3.8,3.7,3.9,4.1,0.9,1.0,Finals,2009,2009-World Cup 2,Final 1,0.2,ITO Miki - JPN
KEARNEY Hannah - USA - World Cup 2 - 2009 - Qualification,69.1,4,Women,3.8,4.1,4.1,3.8,4.0,1.5,1.6,Qualification,2009,2009-World Cup 2,Qualification,0.2,KEARNEY Hannah - USA
BOULANGEAT Alizee - FRA - World Cup 1 - 2009 - Qualification,69.47,17,Women,3.0,4.0,3.4,3.1,3.6,1.4,1.3,Qualification,2009,2009-World Cup 1,Qualification,0.9,BOULANGEAT Alizee - FRA
BAHRKE Shannon - USA - World Cup 4 - 2009 - Qualification,74.13,5,Women,4.2,4.4,4.3,4.3,4.0,1.6,1.6,Qualification,2009,2009-World Cup 4,Qualification,0.2,BAHRKE Shannon - USA
NILSSON Julia - SWE - World Cup 5 - 2009 - Qualification,48.5,33,Women,2.4,2.0,2.9,2.5,2.9,0.0,0.0,Qualification,2009,2009-World Cup 5,Qualification,0.1,NILSSON Julia - SWE
KAFFKA Marina - GER - World Cup 2 - 2009 - Qualification,50.17,22,Women,2.9,3.2,2.9,2.2,2.5,0.8,1.0,Qualification,2009,2009-World Cup 2,Qualification,0.2,KAFFKA Marina - GER
KOYANDER Ellie - GBR - World Cup 4 - 2009 - Qualification,49.0,27,Women,3.1,3.0,3.3,2.9,2.8,1.0,1.4,Qualification,2009,2009-World Cup 4,Qualification,0.2,KOYANDER Ellie - GBR
KEARNEY Hannah - USA - World Cup 5 - 2009 - Qualification,79.03,9,Women,4.0,4.3,3.4,3.7,4.0,2.1,1.8,Qualification,2009,2009-World Cup 5,Qualification,0.1,KEARNEY Hannah - USA
TORITO Emiko - USA - World Cup 1 - 2009 - Final 1,70.1,11,Women,3.5,3.9,3.8,2.8,3.6,0.7,0.8,Finals,2009,2009-World Cup 1,Final 1,0.9,TORITO Emiko - USA
RICHARDS Kristi - CAN - World Championships - 2009 - Final,70.67,5,Women,4.1,3.8,3.5,3.5,3.8,1.7,1.7,Finals,2009,2009-World Championships,Final,4.0,RICHARDS Kristi - CAN
DUFOUR LAPOINTE Maxime - CAN - World Cup 3 - 2009 - Qualification,65.47,16,Women,3.1,3.3,4.0,3.5,3.2,1.3,1.6,Qualification,2009,2009-World Cup 3,Qualification,0.0,DUFOUR LAPOINTE Maxime - CAN
CARLQVIST Veronica - SWE - World Cup 5 - 2009 - Qualification,64.47,27,Women,3.4,3.6,3.0,3.7,3.6,1.7,1.3,Qualification,2009,2009-World Cup 5,Qualification,0.1,CARLQVIST Veronica - SWE
GALYSHEVA Yulia - KAZ - World Championships - 2009 - Qualification,55.63,8,Women,2.8,2.8,2.9,2.3,3.0,2.0,1.9,Qualification,2009,2009-World Championships,Qualification,2.0,GALYSHEVA Yulia - KAZ
KAFFKA Marina - GER - World Championships - 2009 - Qualification,38.97,18,Women,2.4,2.4,2.4,2.1,2.5,0.8,0.9,Qualification,2009,2009-World Championships,Qualification,2.0,KAFFKA Marina - GER
RODIONOVA Yuliya - KAZ - World Cup 3 - 2009 - Qualification,7.2,33,Women,0.1,0.1,0.1,0.1,0.1,1.6,1.5,Qualification,2009,2009-World Cup 3,Qualification,0.0,RODIONOVA Yuliya - KAZ
BROWN Jackie - CAN - World Cup 3 - 2009 - Final 1,70.13,13,Women,3.5,3.6,4.0,3.6,3.7,1.9,1.8,Finals,2009,2009-World Cup 3,Final 1,0.0,BROWN Jackie - CAN
GALYSHEVA Yulia - KAZ - World Cup 4 - 2009 - Qualification,62.27,20,Women,3.6,3.5,3.5,3.4,2.8,1.0,1.0,Qualification,2009,2009-World Cup 4,Qualification,0.2,GALYSHEVA Yulia - KAZ
WEN Mengying - CHN - World Cup 1 - 2009 - Qualification,2.37,33,Women,0.1,0.1,0.1,0.1,0.1,0.0,0.0,Qualification,2009,2009-World Cup 1,Qualification,0.9,WEN Mengying - CHN
DUFOUR LAPOINTE Maxime - CAN - World Cup 5 - 2009 - Qualification,76.2,15,Women,4.1,3.0,3.9,4.0,3.9,2.1,1.8,Qualification,2009,2009-World Cup 5,Qualification,0.1,DUFOUR LAPOINTE Maxime - CAN
UEMURA Aiko - JPN - World Cup 2 - 2009 - Qualification,34.53,25,Women,1.0,1.3,0.3,1.1,1.6,1.1,1.4,Qualification,2009,2009-World Cup 2,Qualification,0.2,UEMURA Aiko - JPN
RAKHIMOVA Regina - OAR - World Cup 2 - 2009 - Final 1,59.8,10,Women,2.8,3.0,2.9,2.8,2.7,2.0,2.0,Finals,2009,2009-World Cup 2,Final 1,0.2,RAKHIMOVA Regina - OAR
KEARNEY Hannah - USA - World Cup 4 - 2009 - Qualification,70.5,12,Women,4.4,4.1,4.0,4.2,4.3,1.5,1.7,Qualification,2009,2009-World Cup 4,Qualification,0.2,KEARNEY Hannah - USA
BAHRKE Shannon - USA - World Cup 4 - 2009 - Final 1,79.83,6,Women,4.1,4.4,4.2,4.3,4.4,1.9,2.1,Finals,2009,2009-World Cup 4,Final 1,0.2,BAHRKE Shannon - USA
BROWN Jackie - CAN - World Championships - 2009 - Qualification,22.7,25,Women,0.6,0.5,0.1,0.5,0.3,1.2,1.4,Qualification,2009,2009-World Championships,Qualification,2.0,BROWN Jackie - CAN
MURATA Arisa - JPN - World Cup 2 - 2009 - Qualification,33.8,26,Women,2.0,1.5,1.0,1.6,1.8,1.2,1.2,Qualification,2009,2009-World Cup 2,Qualification,0.2,MURATA Arisa - JPN
KEARNEY Hannah - USA - World Cup 4 - 2009 - Final 1,81.67,4,Women,4.3,4.2,4.3,4.3,4.3,1.7,1.9,Finals,2009,2009-World Cup 4,Final 1,0.2,KEARNEY Hannah - USA
ROBICHAUD Audrey - CAN - World Cup 3 - 2009 - Final 1,71.77,10,Women,3.8,4.0,3.8,3.7,3.0,2.3,2.3,Finals,2009,2009-World Cup 3,Final 1,0.0,ROBICHAUD Audrey - CAN
RICHARDS Kristi - CAN - World Championships - 2009 - Qualification,56.07,7,Women,3.1,3.4,2.6,2.9,2.9,1.5,1.6,Qualification,2009,2009-World Championships,Qualification,2.0,RICHARDS Kristi - CAN
RYBALOVA Darya - KAZ - World Championships - 2009 - Qualification,42.73,13,Women,2.0,2.3,2.1,1.3,2.3,1.3,1.3,Qualification,2009,2009-World Championships,Qualification,2.0,RYBALOVA Darya - KAZ
SUDOVA Nikola - CZE - World Cup 3 - 2009 - Qualification,76.2,5,Women,4.0,3.9,4.3,4.3,4.2,1.7,1.8,Qualification,2009,2009-World Cup 3,Qualification,0.0,SUDOVA Nikola - CZE
UEMURA Aiko - JPN - World Cup 5 - 2009 - Qualification,88.27,1,Women,4.8,4.6,4.7,4.7,4.6,1.9,1.7,Qualification,2009,2009-World Cup 5,Qualification,0.1,UEMURA Aiko - JPN
SNYDERMAN Kayla - USA - World Cup 2 - 2009 - Final 1,66.27,7,Women,3.4,3.1,3.6,3.0,3.5,1.2,1.1,Finals,2009,2009-World Cup 2,Final 1,0.2,SNYDERMAN Kayla - USA
WEN Mengying - CHN - World Cup 3 - 2009 - Qualification,17.83,31,Women,1.2,1.8,1.1,0.8,1.5,0.0,0.0,Qualification,2009,2009-World Cup 3,Qualification,0.0,WEN Mengying - CHN
STOLYAROVA Ekaterina - OAR - World Cup 3 - 2009 - Qualification,68.4,13,Women,3.2,3.0,4.1,3.7,3.5,2.0,2.1,Qualification,2009,2009-World Cup 3,Qualification,0.0,STOLYAROVA Ekaterina - OAR
SUDOVA Nikola - CZE - World Cup 2 - 2009 - Final 1,53.97,11,Women,2.1,3.5,2.7,3.0,3.1,0.8,0.7,Finals,2009,2009-World Cup 2,Final 1,0.2,SUDOVA Nikola - CZE
TORITO Emiko - USA - World Cup 2 - 2009 - Final 1,47.93,12,Women,1.8,2.1,2.0,1.7,1.7,1.8,1.7,Finals,2009,2009-World Cup 2,Final 1,0.2,TORITO Emiko - USA
KOYANDER Ellie - GBR - World Cup 5 - 2009 - Qualification,58.17,29,Women,3.5,3.5,3.4,3.5,3.0,1.3,1.2,Qualification,2009,2009-World Cup 5,Qualification,0.1,KOYANDER Ellie - GBR
ROBERTSON Shelly - USA - World Cup 1 - 2009 - Final 1,78.17,7,Women,4.3,4.1,4.3,4.1,4.2,2.0,1.9,Finals,2009,2009-World Cup 1,Final 1,0.9,ROBERTSON Shelly - USA
HEIL Jennifer - CAN - World Cup 1 - 2009 - Qualification,78.7,8,Women,4.4,4.2,4.4,4.4,4.4,2.1,1.8,Qualification,2009,2009-World Cup 1,Qualification,0.9,HEIL Jennifer - CAN
BAZIN Nathalie - CAN - World Championships - 2009 - Qualification,30.77,22,Women,0.5,1.5,0.3,0.4,0.8,1.1,1.3,Qualification,2009,2009-World Championships,Qualification,2.0,BAZIN Nathalie - CAN
STOLYAROVA Ekaterina - OAR - World Cup 5 - 2009 - Final 1,81.2,4,Women,3.9,4.1,4.4,4.5,3.9,2.3,2.3,Finals,2009,2009-World Cup 5,Final 1,0.1,STOLYAROVA Ekaterina - OAR
BROWN Jackie - CAN - World Cup 2 - 2009 - Qualification,63.73,13,Women,3.6,3.7,3.5,3.2,3.3,1.7,1.7,Qualification,2009,2009-World Cup 2,Qualification,0.2,BROWN Jackie - CAN
KRAUS Constanze - GER - World Cup 4 - 2009 - Qualification,55.2,23,Women,3.5,3.0,2.8,3.0,3.0,0.7,0.6,Qualification,2009,2009-World Cup 4,Qualification,0.2,KRAUS Constanze - GER
ROBERTSON Shelly - USA - World Cup 2 - 2009 - Final 1,65.47,8,Women,3.7,3.6,3.7,3.3,3.6,1.0,1.0,Finals,2009,2009-World Cup 2,Final 1,0.2,ROBERTSON Shelly - USA
ROBICHAUD Audrey - CAN - World Cup 1 - 2009 - Final 1,23.07,16,Women,1.5,1.2,2.1,1.7,0.7,0.0,0.0,Finals,2009,2009-World Cup 1,Final 1,0.9,ROBICHAUD Audrey - CAN
KAFFKA Marina - GER - World Cup 4 - 2009 - Qualification,61.37,21,Women,3.6,3.5,3.4,3.7,3.4,1.0,1.4,Qualification,2009,2009-World Cup 4,Qualification,0.2,KAFFKA Marina - GER
BROWN Jackie - CAN - World Cup 5 - 2009 - Final 1,77.1,9,Women,4.0,3.8,3.9,4.0,3.9,1.8,1.6,Finals,2009,2009-World Cup 5,Final 1,0.1,BROWN Jackie - CAN
BAHRKE Shannon - USA - World Cup 5 - 2009 - Qualification,82.97,2,Women,4.4,4.3,4.5,4.7,4.2,2.1,2.0,Qualification,2009,2009-World Cup 5,Qualification,0.1,BAHRKE Shannon - USA
HEIL Jennifer - CAN - World Cup 3 - 2009 - Final 1,82.63,1,Women,4.5,4.5,4.4,4.6,4.4,2.1,2.4,Finals,2009,2009-World Cup 3,Final 1,0.0,HEIL Jennifer - CAN
MARBLER Margarita - AUT - World Cup 4 - 2009 - Final 1,82.97,1,Women,4.4,4.4,4.5,4.4,4.5,2.1,1.9,Finals,2009,2009-World Cup 4,Final 1,0.2,MARBLER Margarita - AUT
RODIONOVA Yuliya - KAZ - World Cup 5 - 2009 - Qualification,71.87,20,Women,3.4,3.8,3.6,3.6,3.4,1.4,1.5,Qualification,2009,2009-World Cup 5,Qualification,0.1,RODIONOVA Yuliya - KAZ
BAHRKE Shannon - USA - World Cup 1 - 2009 - Final 1,80.27,5,Women,4.5,4.5,4.4,4.4,4.2,1.5,1.8,Finals,2009,2009-World Cup 1,Final 1,0.9,BAHRKE Shannon - USA
MURATA Arisa - JPN - World Championships - 2009 - Qualification,36.6,19,Women,1.5,2.2,1.0,1.5,1.8,1.2,1.1,Qualification,2009,2009-World Championships,Qualification,2.0,MURATA Arisa - JPN
HEIL Jennifer - CAN - World Cup 4 - 2009 - Final 1,82.47,2,Women,4.3,4.3,4.4,4.5,4.1,1.9,2.0,Finals,2009,2009-World Cup 4,Final 1,0.2,HEIL Jennifer - CAN
BROWN Jackie - CAN - World Cup 1 - 2009 - Qualification,68.47,22,Women,3.6,3.6,3.6,3.0,3.4,1.9,1.8,Qualification,2009,2009-World Cup 1,Qualification,0.9,BROWN Jackie - CAN
ITO Miki - JPN - World Cup 5 - 2009 - Qualification,80.23,7,Women,4.0,4.6,4.2,4.6,4.5,1.8,1.9,Qualification,2009,2009-World Cup 5,Qualification,0.1,ITO Miki - JPN
HEIL Jennifer - CAN - World Cup 2 - 2009 - Final 1,20.4,16,Women,1.7,1.0,1.0,2.0,1.2,1.7,1.8,Finals,2009,2009-World Cup 2,Final 1,0.2,HEIL Jennifer - CAN
BEDNARIK Nina - SLO - World Cup 1 - 2009 - Qualification,51.5,28,Women,2.2,2.8,2.6,2.7,3.0,1.4,1.2,Qualification,2009,2009-World Cup 1,Qualification,0.9,BEDNARIK Nina - SLO
HEIL Jennifer - CAN - World Cup 2 - 2009 - Qualification,76.57,1,Women,4.4,4.1,4.1,4.2,3.5,2.1,2.0,Qualification,2009,2009-World Cup 2,Qualification,0.2,HEIL Jennifer - CAN
TORITO Emiko - USA - World Cup 1 - 2009 - Qualification,74.77,11,Women,4.0,4.1,4.3,4.1,4.3,1.4,1.3,Qualification,2009,2009-World Cup 1,Qualification,0.9,TORITO Emiko - USA
ROARK Michelle - USA - World Championships - 2009 - Final,8.4,16,Women,0.1,0.1,0.1,0.1,0.5,0.5,1.0,Finals,2009,2009-World Championships,Final,4.0,ROARK Michelle - USA
DUFOUR LAPOINTE Chloe - CAN - World Cup 1 - 2009 - Qualification,71.47,16,Women,3.7,3.7,3.6,3.6,3.9,2.1,1.9,Qualification,2009,2009-World Cup 1,Qualification,0.9,DUFOUR LAPOINTE Chloe - CAN
SCHRIWER Martina - SWE - World Cup 3 - 2009 - Qualification,55.17,24,Women,3.0,3.4,3.2,3.0,3.3,1.2,1.4,Qualification,2009,2009-World Cup 3,Qualification,0.0,SCHRIWER Martina - SWE
VACULIKOVA Tereza - CZE - World Cup 5 - 2009 - Qualification,67.4,25,Women,3.5,3.5,3.4,3.5,3.4,2.3,2.3,Qualification,2009,2009-World Cup 5,Qualification,0.1,VACULIKOVA Tereza - CZE
ROBERTSON Shelly - USA - World Cup 5 - 2009 - Qualification,80.87,6,Women,4.4,4.3,4.6,4.1,3.9,2.2,2.1,Qualification,2009,2009-World Cup 5,Qualification,0.1,ROBERTSON Shelly - USA
VACULIKOVA Tereza - CZE - World Cup 4 - 2009 - Qualification,54.97,24,Women,2.7,2.6,2.6,2.8,2.0,1.2,1.2,Qualification,2009,2009-World Cup 4,Qualification,0.2,VACULIKOVA Tereza - CZE
SUDOVA Sarka - CZE - World Cup 2 - 2009 - Qualification,47.17,24,Women,2.7,3.1,2.7,2.4,2.6,0.9,1.2,Qualification,2009,2009-World Cup 2,Qualification,0.2,SUDOVA Sarka - CZE
PALMQVIST Karin - SWE - World Cup 5 - 2009 - Qualification,50.27,32,Women,2.8,2.4,2.9,2.6,2.5,1.3,0.8,Qualification,2009,2009-World Cup 5,Qualification,0.1,PALMQVIST Karin - SWE
SATOYA Tae - JPN - World Cup 4 - 2009 - Qualification,2.8,28,Women,0.1,0.1,0.1,0.1,0.1,0.5,0.4,Qualification,2009,2009-World Cup 4,Qualification,0.2,SATOYA Tae - JPN
OUTTRIM Eliza - USA - World Cup 5 - 2009 - Qualification,78.1,14,Women,4.1,4.2,3.9,4.3,4.3,1.8,1.8,Qualification,2009,2009-World Cup 5,Qualification,0.1,OUTTRIM Eliza - USA
DUFOUR LAPOINTE Maxime - CAN - World Cup 4 - 2009 - Final 1,70.07,14,Women,4.2,3.5,3.6,3.8,3.6,1.5,1.2,Finals,2009,2009-World Cup 4,Final 1,0.2,DUFOUR LAPOINTE Maxime - CAN
KRAUS Constanze - GER - World Cup 5 - 2009 - Qualification,56.23,30,Women,2.8,2.5,2.9,2.1,1.9,1.9,1.8,Qualification,2009,2009-World Cup 5,Qualification,0.1,KRAUS Constanze - GER
MARBLER Margarita - AUT - World Cup 3 - 2009 - Final 1,79.47,3,Women,4.1,3.9,4.3,4.0,4.1,2.2,2.1,Finals,2009,2009-World Cup 3,Final 1,0.0,MARBLER Margarita - AUT
MARBLER Margarita - AUT - World Cup 5 - 2009 - Qualification,75.8,16,Women,4.3,4.2,4.3,4.3,4.1,1.4,1.7,Qualification,2009,2009-World Cup 5,Qualification,0.1,MARBLER Margarita - AUT
RODIONOVA Yuliya - KAZ - World Cup 1 - 2009 - Qualification,69.03,20,Women,3.8,4.0,3.7,3.6,3.5,1.8,1.9,Qualification,2009,2009-World Cup 1,Qualification,0.9,RODIONOVA Yuliya - KAZ
SUDOVA Sarka - CZE - World Cup 1 - 2009 - Qualification,65.5,25,Women,3.8,3.5,3.9,3.9,3.5,2.0,1.5,Qualification,2009,2009-World Cup 1,Qualification,0.9,SUDOVA Sarka - CZE
