Athlete_Comp,Metric,Finish,Gender,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Round_Group,Season,Season_Comp,Round,Wind,Athlete_name
SERGEEV Vitaly - RUS - World Cup 4 - 2013 - Qualification,7.47,47,Men,0.1,0.1,0.1,0.1,0.1,1.8,1.9,Qualification,2013,2013-World Cup 4,Qualification,2.0,SERGEEV Vitaly - RUS
WILSON Bradley - USA - World Cup 5 - 2013 - Final 2,77.7,2,Men,4.4,4.5,4.2,4.5,4.5,2.1,2.1,Finals,2013,2013-World Cup 5,Final 2,4.0,WILSON Bradley - USA
BRAMBRINK Manuel - GER - World Cup 1 - 2013 - Qualification,64.9,40,Men,3.3,3.7,3.4,3.4,3.6,1.7,1.6,Qualification,2013,2013-World Cup 1,Qualification,12.0,BRAMBRINK Manuel - GER
COTA Jeremy - USA - World Cup 3 - 2013 - Qualification,76.47,6,Men,4.2,3.5,4.1,4.3,4.2,2.1,2.1,Qualification,2013,2013-World Cup 3,Qualification,4.5,COTA Jeremy - USA
BRAMBRINK Manuel - GER - World Cup 2 - 2013 - Qualification,60.5,33,Men,3.3,3.5,3.3,3.4,3.5,2.0,2.0,Qualification,2013,2013-World Cup 2,Qualification,1.0,BRAMBRINK Manuel - GER
COTA Jeremy - USA - World Cup 7 - 2012 - Final 1,81.83,1,Men,4.3,4.3,4.3,4.0,4.5,2.3,2.2,Finals,2012,2012-World Cup 7,Final 1,4.4,COTA Jeremy - USA
HICKS Eddie - CAN - World Cup 3 - 2012 - Qualification,73.53,19,Men,3.6,4.3,4.1,4.3,4.5,1.8,1.5,Qualification,2012,2012-World Cup 3,Qualification,1.7,HICKS Eddie - CAN
VOLKOV Sergei - RUS - World Cup 3 - 2012 - Final 1,78.13,5,Men,4.4,4.7,4.5,4.4,4.6,1.8,1.9,Finals,2012,2012-World Cup 3,Final 1,1.7,VOLKOV Sergei - RUS
WANG Yusen - CHN - World Cup 1 - 2012 - Qualification,42.57,37,Men,2.8,2.4,2.4,2.5,3.3,1.0,0.9,Qualification,2012,2012-World Cup 1,Qualification,10.5,WANG Yusen - CHN
KINGSBURY Mikael - CAN - World Cup 2 - 2012 - Final 2,84.4,1,Men,4.8,4.8,4.7,4.8,4.7,2.4,2.3,Finals,2012,2012-World Cup 2,Final 2,2.0,KINGSBURY Mikael - CAN
ERIKSSON Oscar - SWE - World Cup 7 - 2012 - Qualification,60.43,33,Men,3.7,3.6,3.8,3.6,3.4,1.4,1.5,Qualification,2012,2012-World Cup 7,Qualification,4.4,ERIKSSON Oscar - SWE
VOLKOV Sergei - RUS - World Cup 3 - 2012 - Qualification,75.9,13,Men,4.3,4.7,4.6,4.3,4.7,2.1,2.0,Qualification,2012,2012-World Cup 3,Qualification,1.7,VOLKOV Sergei - RUS
GUMMESSON Adam - SWE - World Cup 2 - 2012 - Qualification,54.07,46,Men,2.8,3.0,2.2,2.4,3.1,2.0,1.9,Qualification,2012,2012-World Cup 2,Qualification,2.0,GUMMESSON Adam - SWE
LOTH Arwed - GER - World Cup 7 - 2012 - Qualification,63.23,31,Men,3.6,3.3,3.7,3.6,3.6,1.3,1.5,Qualification,2012,2012-World Cup 7,Qualification,4.4,LOTH Arwed - GER
YAMAGUCHI Takuya - JPN - World Cup 6 - 2012 - Qualification,65.4,28,Men,3.0,3.3,3.4,2.4,3.2,2.2,2.1,Qualification,2012,2012-World Cup 6,Qualification,5.5,YAMAGUCHI Takuya - JPN
BILODEAU Alex - CAN - World Cup 2 - 2012 - Qualification,82.03,3,Men,4.5,4.5,3.9,4.4,4.2,2.2,2.4,Qualification,2012,2012-World Cup 2,Qualification,2.0,BILODEAU Alex - CAN
REIKHERD Dmitriy - KAZ - World Cup 2 - 2012 - Qualification,72.63,16,Men,3.9,4.4,4.4,4.2,4.3,1.6,1.4,Qualification,2012,2012-World Cup 2,Qualification,2.0,REIKHERD Dmitriy - KAZ
SPETT Per - SWE - World Cup 2 - 2012 - Final 1,60.43,7,Men,3.0,3.1,2.5,2.9,2.5,2.1,1.9,Finals,2012,2012-World Cup 2,Final 1,2.0,SPETT Per - SWE
DIGRAVIO David - USA - World Cup 2 - 2012 - Qualification,67.67,31,Men,3.5,3.5,3.1,3.8,3.4,1.3,1.5,Qualification,2012,2012-World Cup 2,Qualification,2.0,DIGRAVIO David - USA
MATIZ Giacomo - ITA - World Cup 1 - 2012 - Qualification,63.03,32,Men,3.7,3.4,3.4,3.2,3.0,1.6,1.8,Qualification,2012,2012-World Cup 1,Qualification,10.5,MATIZ Giacomo - ITA
REIKHERD Dmitriy - KAZ - World Cup 4 - 2012 - Qualification,78.53,5,Men,4.4,4.4,4.0,4.4,4.4,2.0,2.0,Qualification,2012,2012-World Cup 4,Qualification,1.0,REIKHERD Dmitriy - KAZ
COTA Jeremy - USA - World Cup 1 - 2012 - Final 1,78.87,2,Men,4.4,4.3,4.4,4.3,4.0,2.0,2.0,Finals,2012,2012-World Cup 1,Final 1,9.9,COTA Jeremy - USA
KOBAYASHI Tatsuki - JPN - World Cup 3 - 2012 - Qualification,69.2,34,Men,3.9,3.8,4.1,3.9,4.1,1.8,1.8,Qualification,2012,2012-World Cup 3,Qualification,1.7,KOBAYASHI Tatsuki - JPN
WILSON Bradley - USA - World Cup 2 - 2012 - Final 1,66.03,6,Men,3.6,3.5,3.5,3.3,3.0,1.7,1.8,Finals,2012,2012-World Cup 2,Final 1,2.0,WILSON Bradley - USA
KINGSBURY Mikael - CAN - World Cup 6 - 2012 - Final 1,84.47,1,Men,4.6,4.4,4.5,4.6,4.5,2.2,2.2,Finals,2012,2012-World Cup 6,Final 1,5.5,KINGSBURY Mikael - CAN
MARQUIS Philippe - CAN - World Cup 5 - 2012 - Final 2,84.47,3,Men,4.5,4.5,4.6,4.5,4.6,2.1,2.1,Finals,2012,2012-World Cup 5,Final 2,0.5,MARQUIS Philippe - CAN
SERGEEV Vitaly - RUS - World Cup 6 - 2012 - Qualification,70.7,24,Men,4.1,3.7,4.2,3.7,3.5,1.6,1.9,Qualification,2012,2012-World Cup 6,Qualification,5.5,SERGEEV Vitaly - RUS
LAURITZ Jens - SWE - World Cup 1 - 2012 - Qualification,11.53,48,Men,0.5,0.4,1.0,0.1,0.4,1.8,1.7,Qualification,2012,2012-World Cup 1,Qualification,10.5,LAURITZ Jens - SWE
SMYSHLIAEV Aleksandr - OAR - World Cup 5 - 2012 - Qualification,80.17,8,Men,4.4,4.1,4.3,4.4,4.3,1.9,2.2,Qualification,2012,2012-World Cup 5,Qualification,2.0,SMYSHLIAEV Aleksandr - OAR
DENEEN Patrick - USA - World Cup 2 - 2012 - Final 2,80.0,2,Men,4.4,4.4,4.2,4.5,4.3,1.9,1.8,Finals,2012,2012-World Cup 2,Final 2,2.0,DENEEN Patrick - USA
SPETT Per - SWE - World Cup 6 - 2012 - Qualification,78.83,8,Men,4.3,4.0,4.3,4.2,4.2,2.2,2.1,Qualification,2012,2012-World Cup 6,Qualification,5.5,SPETT Per - SWE
MARQUIS Philippe - CAN - World Cup 1 - 2012 - Final 1,79.73,1,Men,4.2,4.1,4.2,4.3,4.3,2.2,2.1,Finals,2012,2012-World Cup 1,Final 1,9.9,MARQUIS Philippe - CAN
SERGEEV Vitaly - RUS - World Cup 4 - 2012 - Qualification,71.33,24,Men,3.9,4.1,4.1,4.2,4.0,1.7,1.6,Qualification,2012,2012-World Cup 4,Qualification,1.0,SERGEEV Vitaly - RUS
COTA Jeremy - USA - World Cup 1 - 2012 - Qualification,78.7,2,Men,4.3,4.0,4.2,4.1,4.4,1.9,2.1,Qualification,2012,2012-World Cup 1,Qualification,10.5,COTA Jeremy - USA
MARQUIS Philippe - CAN - World Cup 4 - 2012 - Qualification,78.5,6,Men,4.4,4.1,4.2,4.2,4.0,2.1,2.1,Qualification,2012,2012-World Cup 4,Qualification,1.0,MARQUIS Philippe - CAN
MATIZ Giacomo - ITA - World Cup 2 - 2012 - Qualification,72.27,20,Men,4.3,4.0,4.2,4.2,4.2,1.4,1.5,Qualification,2012,2012-World Cup 2,Qualification,2.0,MATIZ Giacomo - ITA
ZHAO Yang - CHN - World Cup 6 - 2012 - Qualification,62.57,30,Men,3.7,3.7,3.5,3.7,3.7,1.7,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,ZHAO Yang - CHN
NISHI Nobuyuki - JPN - World Cup 3 - 2012 - Qualification,71.43,24,Men,4.1,3.8,4.3,4.0,4.2,1.8,1.7,Qualification,2012,2012-World Cup 3,Qualification,1.7,NISHI Nobuyuki - JPN
ANDERSEN Tevje Lie - NOR - World Cup 7 - 2012 - Qualification,71.4,19,Men,3.7,3.6,4.2,3.7,3.4,1.9,2.1,Qualification,2012,2012-World Cup 7,Qualification,4.4,ANDERSEN Tevje Lie - NOR
BRAMBRINK Manuel - GER - World Cup 7 - 2012 - Qualification,64.83,28,Men,3.7,3.5,3.7,3.8,4.2,1.4,1.2,Qualification,2012,2012-World Cup 7,Qualification,4.4,BRAMBRINK Manuel - GER
ROCHON Cedric - CAN - World Cup 1 - 2012 - Qualification,75.6,7,Men,4.3,4.2,4.1,4.1,4.0,2.2,2.0,Qualification,2012,2012-World Cup 1,Qualification,10.5,ROCHON Cedric - CAN
SHIKATA Motoki - JPN - World Cup 4 - 2012 - Qualification,63.5,37,Men,3.6,3.0,3.4,3.6,3.2,1.7,1.9,Qualification,2012,2012-World Cup 4,Qualification,1.0,SHIKATA Motoki - JPN
GRAHAM Matt - AUS - World Cup 4 - 2012 - Qualification,27.2,44,Men,0.5,1.0,0.1,1.0,0.8,2.4,2.3,Qualification,2012,2012-World Cup 4,Qualification,1.0,GRAHAM Matt - AUS
YOSHIKAWA Sora - JPN - World Cup 6 - 2012 - Qualification,7.43,38,Men,0.1,0.1,0.1,0.1,0.1,0.4,0.3,Qualification,2012,2012-World Cup 6,Qualification,5.5,YOSHIKAWA Sora - JPN
BARMASHOV Dmitriy - KAZ - World Cup 5 - 2012 - Qualification,78.5,16,Men,4.4,4.4,4.1,4.1,4.2,1.8,1.9,Qualification,2012,2012-World Cup 5,Qualification,2.0,BARMASHOV Dmitriy - KAZ
WILSON Bryon - USA - World Cup 5 - 2012 - Qualification,79.83,9,Men,4.2,4.2,4.4,4.3,4.3,1.7,1.7,Qualification,2012,2012-World Cup 5,Qualification,2.0,WILSON Bryon - USA
BENNA Anthony - FRA - World Cup 3 - 2012 - Final 1,79.17,2,Men,4.2,4.4,4.4,4.4,4.4,1.9,1.7,Finals,2012,2012-World Cup 3,Final 1,1.7,BENNA Anthony - FRA
SLATTEN Vinjar - NOR - World Cup 1 - 2012 - Qualification,62.83,33,Men,2.6,3.3,3.1,3.1,2.8,2.1,2.2,Qualification,2012,2012-World Cup 1,Qualification,10.5,SLATTEN Vinjar - NOR
DENEEN Patrick - USA - World Cup 6 - 2012 - Qualification,78.67,9,Men,4.3,4.3,4.5,4.3,4.4,1.5,1.7,Qualification,2012,2012-World Cup 6,Qualification,5.5,DENEEN Patrick - USA
MIETTUNEN Ville - FIN - World Cup 6 - 2012 - Final 1,78.67,9,Men,4.4,4.5,4.3,4.3,4.3,1.9,1.8,Finals,2012,2012-World Cup 6,Final 1,5.5,MIETTUNEN Ville - FIN
ANDERSEN Tevje Lie - NOR - World Cup 1 - 2012 - Final 1,68.07,10,Men,3.6,3.5,3.0,3.1,3.6,1.9,2.1,Finals,2012,2012-World Cup 1,Final 1,9.9,ANDERSEN Tevje Lie - NOR
BENNA Anthony - FRA - World Cup 1 - 2012 - Qualification,76.4,5,Men,4.0,3.7,3.8,3.2,3.8,1.9,1.9,Qualification,2012,2012-World Cup 1,Qualification,10.5,BENNA Anthony - FRA
THEOCHARIS Sacha - FRA - World Cup 2 - 2012 - Qualification,67.7,29,Men,3.9,3.5,3.5,4.0,3.9,1.5,1.6,Qualification,2012,2012-World Cup 2,Qualification,2.0,THEOCHARIS Sacha - FRA
GAGNON Marc Antoine - CAN - World Cup 2 - 2012 - Qualification,77.1,7,Men,4.3,4.2,4.3,4.2,4.4,2.3,2.2,Qualification,2012,2012-World Cup 2,Qualification,2.0,GAGNON Marc Antoine - CAN
ROBERTS Nathan - USA - World Cup 4 - 2012 - Final 1,76.6,8,Men,4.3,4.4,4.4,4.5,4.2,1.9,2.1,Finals,2012,2012-World Cup 4,Final 1,1.0,ROBERTS Nathan - USA
GAGNE Pascal Olivier - CAN - World Cup 7 - 2012 - Final 1,75.53,9,Men,4.1,4.1,4.3,4.3,4.2,1.7,1.9,Finals,2012,2012-World Cup 7,Final 1,4.4,GAGNE Pascal Olivier - CAN
SOKOLOV Andrey - KAZ - World Cup 1 - 2012 - Qualification,63.8,31,Men,3.5,3.5,3.5,3.9,3.4,1.8,1.7,Qualification,2012,2012-World Cup 1,Qualification,10.5,SOKOLOV Andrey - KAZ
THEOCHARIS Sacha - FRA - World Cup 1 - 2012 - Qualification,65.97,27,Men,3.5,3.6,3.0,2.9,3.6,1.7,1.9,Qualification,2012,2012-World Cup 1,Qualification,10.5,THEOCHARIS Sacha - FRA
KASHIMA Sho - USA - World Cup 1 - 2012 - Final 2,72.37,2,Men,4.3,3.2,4.0,3.9,3.6,2.2,2.2,Finals,2012,2012-World Cup 1,Final 2,9.9,KASHIMA Sho - USA
DENEEN Patrick - USA - World Cup 7 - 2012 - Final 2,79.53,4,Men,4.3,4.2,3.7,3.9,4.0,1.9,2.0,Finals,2012,2012-World Cup 7,Final 2,4.4,DENEEN Patrick - USA
KIRAMO Arttu - FIN - World Cup 1 - 2012 - Final 1,78.2,4,Men,4.5,4.0,4.3,4.3,4.3,2.1,2.2,Finals,2012,2012-World Cup 1,Final 1,9.9,KIRAMO Arttu - FIN
KINGSBURY Mikael - CAN - World Cup 3 - 2012 - Final 2,81.0,1,Men,4.8,4.5,4.7,4.7,4.6,1.8,1.7,Finals,2012,2012-World Cup 3,Final 2,1.7,KINGSBURY Mikael - CAN
GARDNER Landon - USA - World Cup 3 - 2012 - Qualification,72.23,23,Men,3.6,4.1,3.7,4.0,4.0,2.2,2.0,Qualification,2012,2012-World Cup 3,Qualification,1.7,GARDNER Landon - USA
VOLKOV Andrey - RUS - World Cup 1 - 2012 - Qualification,41.43,39,Men,2.5,1.5,1.7,1.6,1.7,2.0,1.9,Qualification,2012,2012-World Cup 1,Qualification,10.5,VOLKOV Andrey - RUS
WILSON Bradley - USA - World Cup 7 - 2012 - Final 1,60.7,12,Men,2.8,2.7,2.3,2.3,2.2,2.3,2.2,Finals,2012,2012-World Cup 7,Final 1,4.4,WILSON Bradley - USA
ROCHON Cedric - CAN - World Cup 6 - 2012 - Qualification,80.3,4,Men,4.3,4.2,4.1,4.3,4.4,2.1,2.2,Qualification,2012,2012-World Cup 6,Qualification,5.5,ROCHON Cedric - CAN
KINGSBURY Mikael - CAN - World Cup 7 - 2012 - Qualification,86.63,1,Men,4.6,4.5,4.6,4.9,4.6,2.3,2.2,Qualification,2012,2012-World Cup 7,Qualification,4.4,KINGSBURY Mikael - CAN
SHIKATA Motoki - JPN - World Cup 2 - 2012 - Qualification,67.7,30,Men,3.6,3.7,3.6,3.6,3.2,1.4,1.5,Qualification,2012,2012-World Cup 2,Qualification,2.0,SHIKATA Motoki - JPN
KINGSBURY Mikael - CAN - World Cup 5 - 2012 - Qualification,86.37,1,Men,4.8,4.6,4.5,4.7,4.7,2.2,2.0,Qualification,2012,2012-World Cup 5,Qualification,2.0,KINGSBURY Mikael - CAN
ROCHON Cedric - CAN - World Cup 6 - 2012 - Final 1,81.67,3,Men,4.4,4.4,4.4,4.4,4.5,2.1,2.2,Finals,2012,2012-World Cup 6,Final 1,5.5,ROCHON Cedric - CAN
GAGNON Marc Antoine - CAN - World Cup 5 - 2012 - Final 2,81.87,4,Men,4.6,4.5,4.4,4.6,4.5,2.0,1.9,Finals,2012,2012-World Cup 5,Final 2,0.5,GAGNON Marc Antoine - CAN
VOLKOV Sergei - RUS - World Cup 4 - 2012 - Final 1,77.4,6,Men,4.3,4.4,4.4,4.2,4.2,1.8,2.1,Finals,2012,2012-World Cup 4,Final 1,1.0,VOLKOV Sergei - RUS
PENTTALA Jussi - FIN - World Cup 3 - 2012 - Qualification,74.27,18,Men,3.9,4.2,4.0,4.1,4.0,2.0,2.0,Qualification,2012,2012-World Cup 3,Qualification,1.7,PENTTALA Jussi - FIN
MATIZ Giacomo - ITA - World Cup 6 - 2012 - Qualification,42.7,34,Men,1.4,0.5,2.1,1.8,1.2,1.7,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,MATIZ Giacomo - ITA
NING Suning - CHN - World Cup 5 - 2012 - Qualification,31.73,38,Men,1.7,2.0,0.9,1.6,1.2,2.1,2.3,Qualification,2012,2012-World Cup 5,Qualification,2.0,NING Suning - CHN
EYRAUD Theo - FRA - World Cup 7 - 2012 - Qualification,66.5,26,Men,3.6,3.4,4.0,3.5,2.9,2.1,1.9,Qualification,2012,2012-World Cup 7,Qualification,4.4,EYRAUD Theo - FRA
SHIMBUEV Sergei - RUS - World Cup 6 - 2012 - Qualification,62.67,29,Men,3.2,3.0,3.5,3.4,3.8,1.7,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,SHIMBUEV Sergei - RUS
GAGNON Marc Antoine - CAN - World Cup 3 - 2012 - Qualification,75.93,12,Men,4.0,4.4,4.6,4.6,4.3,2.0,1.8,Qualification,2012,2012-World Cup 3,Qualification,1.7,GAGNON Marc Antoine - CAN
UENO Osamu - JPN - World Cup 5 - 2012 - Qualification,77.6,22,Men,4.1,4.0,4.1,4.1,4.2,1.9,1.7,Qualification,2012,2012-World Cup 5,Qualification,2.0,UENO Osamu - JPN
SMYSHLIAEV Aleksandr - OAR - World Cup 1 - 2012 - Qualification,42.47,38,Men,3.0,1.9,1.8,2.4,2.2,0.0,0.0,Qualification,2012,2012-World Cup 1,Qualification,10.5,SMYSHLIAEV Aleksandr - OAR
REIKHERD Dmitriy - KAZ - World Cup 1 - 2012 - Qualification,74.5,10,Men,4.0,4.1,4.1,3.7,3.9,1.7,1.9,Qualification,2012,2012-World Cup 1,Qualification,10.5,REIKHERD Dmitriy - KAZ
WILSON Bryon - USA - World Cup 6 - 2012 - Qualification,75.33,18,Men,4.5,4.2,3.8,4.1,4.3,1.8,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,WILSON Bryon - USA
GAGNON Marc Antoine - CAN - World Cup 2 - 2012 - Final 1,75.33,2,Men,4.4,4.0,4.3,4.2,4.1,2.1,1.9,Finals,2012,2012-World Cup 2,Final 1,2.0,GAGNON Marc Antoine - CAN
BENNA Anthony - FRA - World Cup 4 - 2012 - Qualification,76.33,17,Men,4.0,4.0,4.0,3.6,4.0,1.9,2.1,Qualification,2012,2012-World Cup 4,Qualification,1.0,BENNA Anthony - FRA
MARQUIS Philippe - CAN - World Cup 2 - 2012 - Qualification,75.17,11,Men,4.3,4.1,4.6,4.0,4.3,2.0,1.8,Qualification,2012,2012-World Cup 2,Qualification,2.0,MARQUIS Philippe - CAN
DENEEN Patrick - USA - World Cup 3 - 2012 - Qualification,76.73,10,Men,4.4,4.4,4.5,4.4,4.3,1.9,2.0,Qualification,2012,2012-World Cup 3,Qualification,1.7,DENEEN Patrick - USA
SHIKATA Motoki - JPN - World Cup 3 - 2012 - Qualification,65.17,40,Men,3.1,3.4,4.0,3.7,3.6,1.8,1.6,Qualification,2012,2012-World Cup 3,Qualification,1.7,SHIKATA Motoki - JPN
DOLGODVOROV Denis - RUS - World Cup 3 - 2012 - Final 1,78.77,3,Men,4.5,4.8,4.7,4.4,4.6,2.2,2.0,Finals,2012,2012-World Cup 3,Final 1,1.7,DOLGODVOROV Denis - RUS
SHIKATA Motoki - JPN - World Cup 7 - 2012 - Qualification,66.97,25,Men,3.7,3.3,3.2,3.1,2.9,1.9,1.7,Qualification,2012,2012-World Cup 7,Qualification,4.4,SHIKATA Motoki - JPN
DENEEN Patrick - USA - World Cup 2 - 2012 - Qualification,79.97,4,Men,4.4,4.5,4.4,4.5,4.4,1.8,1.9,Qualification,2012,2012-World Cup 2,Qualification,2.0,DENEEN Patrick - USA
WILSON Bradley - USA - World Cup 1 - 2012 - Qualification,72.53,15,Men,3.3,3.7,3.7,3.6,3.8,2.1,1.9,Qualification,2012,2012-World Cup 1,Qualification,10.5,WILSON Bradley - USA
PENTTALA Jussi - FIN - World Cup 4 - 2012 - Qualification,70.87,28,Men,4.2,3.7,4.0,3.8,4.2,2.1,2.2,Qualification,2012,2012-World Cup 4,Qualification,1.0,PENTTALA Jussi - FIN
CAVET Benjamin - FRA - World Cup 4 - 2012 - Qualification,72.17,22,Men,3.8,3.4,4.1,3.7,3.6,2.2,2.2,Qualification,2012,2012-World Cup 4,Qualification,1.0,CAVET Benjamin - FRA
CHMEL Sergiy - UKR - World Cup 5 - 2012 - Qualification,16.9,39,Men,1.2,0.5,0.6,0.5,0.5,1.7,1.6,Qualification,2012,2012-World Cup 5,Qualification,2.0,CHMEL Sergiy - UKR
DISCOE Joseph - USA - World Cup 1 - 2012 - Qualification,39.27,42,Men,1.7,1.4,1.9,1.7,2.0,1.1,1.6,Qualification,2012,2012-World Cup 1,Qualification,10.5,DISCOE Joseph - USA
HICKS Eddie - CAN - World Cup 7 - 2012 - Final 1,80.63,4,Men,4.3,4.2,4.4,4.3,4.7,2.0,2.0,Finals,2012,2012-World Cup 7,Final 1,4.4,HICKS Eddie - CAN
UENO Osamu - JPN - World Cup 4 - 2012 - Qualification,73.23,20,Men,4.1,3.9,4.2,4.1,4.2,1.9,2.1,Qualification,2012,2012-World Cup 4,Qualification,1.0,UENO Osamu - JPN
HIROSHIMA Keita - JAP - World Cup 6 - 2012 - Qualification,73.73,20,Men,3.9,4.3,4.0,4.1,4.0,1.9,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,HIROSHIMA Keita - JAP
GUMMESSON Adam - SWE - World Cup 4 - 2012 - Qualification,29.43,42,Men,1.5,2.3,1.5,1.2,1.9,1.8,1.7,Qualification,2012,2012-World Cup 4,Qualification,1.0,GUMMESSON Adam - SWE
VANHALA Veli valtteri - FIN - World Cup 7 - 2012 - Qualification,72.77,17,Men,3.7,3.5,3.9,3.8,3.8,2.0,2.0,Qualification,2012,2012-World Cup 7,Qualification,4.4,VANHALA Veli valtteri - FIN
VOLKOV Andrey - RUS - World Cup 2 - 2012 - Final 1,72.63,4,Men,4.1,4.0,3.7,4.2,4.0,2.0,1.7,Finals,2012,2012-World Cup 2,Final 1,2.0,VOLKOV Andrey - RUS
SHIMBUEV Sergei - RUS - World Cup 1 - 2012 - Final 1,72.63,9,Men,3.9,4.0,4.2,3.7,4.2,1.6,1.8,Finals,2012,2012-World Cup 1,Final 1,9.9,SHIMBUEV Sergei - RUS
SLATTEN Vinjar - NOR - World Cup 6 - 2012 - Qualification,35.27,35,Men,1.4,0.3,0.1,0.5,0.5,2.0,2.0,Qualification,2012,2012-World Cup 6,Qualification,5.5,SLATTEN Vinjar - NOR
DISCOE Joseph - USA - World Cup 7 - 2012 - Qualification,76.27,11,Men,4.4,4.2,4.4,4.6,4.0,1.6,1.5,Qualification,2012,2012-World Cup 7,Qualification,4.4,DISCOE Joseph - USA
DIGRAVIO David - USA - World Cup 5 - 2012 - Final 1,54.83,12,Men,2.3,2.3,2.4,2.4,2.8,1.9,1.9,Finals,2012,2012-World Cup 5,Final 1,0.5,DIGRAVIO David - USA
COTA Jeremy - USA - World Cup 6 - 2012 - Qualification,81.0,2,Men,4.4,4.4,4.4,4.3,4.3,1.9,2.3,Qualification,2012,2012-World Cup 6,Qualification,5.5,COTA Jeremy - USA
BENNA Anthony - FRA - World Cup 1 - 2012 - Final 2,54.27,3,Men,2.7,2.2,2.1,2.0,2.2,1.4,1.8,Finals,2012,2012-World Cup 1,Final 2,9.9,BENNA Anthony - FRA
VANHALA Veli valtteri - FIN - World Cup 1 - 2012 - Qualification,74.3,11,Men,4.1,3.9,4.2,4.2,3.8,1.9,2.1,Qualification,2012,2012-World Cup 1,Qualification,10.5,VANHALA Veli valtteri - FIN
LEMIEUX Simon - CAN - World Cup 3 - 2012 - Qualification,67.67,36,Men,3.0,3.8,3.3,3.4,3.3,2.3,2.2,Qualification,2012,2012-World Cup 3,Qualification,1.7,LEMIEUX Simon - CAN
FJALLSTROM Ludvig - SWE - World Cup 3 - 2012 - Qualification,70.8,28,Men,3.8,4.0,4.0,4.0,4.0,2.0,2.0,Qualification,2012,2012-World Cup 3,Qualification,1.7,FJALLSTROM Ludvig - SWE
MARQUIS Philippe - CAN - World Cup 2 - 2012 - Final 2,72.87,3,Men,4.0,3.9,3.9,3.7,3.5,2.0,2.0,Finals,2012,2012-World Cup 2,Final 2,2.0,MARQUIS Philippe - CAN
CAVET Benjamin - FRA - World Cup 6 - 2012 - Qualification,8.2,37,Men,0.1,0.1,0.1,0.1,0.1,1.7,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,CAVET Benjamin - FRA
MIETTUNEN Ville - FIN - World Cup 6 - 2012 - Qualification,78.3,10,Men,4.2,3.9,4.2,4.2,4.1,2.2,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,MIETTUNEN Ville - FIN
BILODEAU Alex - CAN - World Cup 4 - 2012 - Qualification,80.33,3,Men,4.3,3.9,4.0,4.3,4.1,2.5,2.4,Qualification,2012,2012-World Cup 4,Qualification,1.0,BILODEAU Alex - CAN
ENDO Sho - JPN - World Cup 7 - 2012 - Qualification,73.7,16,Men,3.6,4.0,4.1,3.8,3.7,2.0,2.0,Qualification,2012,2012-World Cup 7,Qualification,4.4,ENDO Sho - JPN
KOBAYASHI Tatsuki - JPN - World Cup 6 - 2012 - Qualification,58.5,31,Men,2.4,2.3,2.9,2.9,2.8,2.1,1.8,Qualification,2012,2012-World Cup 6,Qualification,5.5,KOBAYASHI Tatsuki - JPN
MATIZ Giacomo - ITA - World Cup 7 - 2012 - Qualification,74.17,14,Men,3.8,3.8,4.1,4.1,3.9,2.0,1.9,Qualification,2012,2012-World Cup 7,Qualification,4.4,MATIZ Giacomo - ITA
GAGNON Marc Antoine - CAN - World Cup 5 - 2012 - Qualification,80.87,6,Men,4.5,4.5,4.3,4.5,4.4,1.8,1.7,Qualification,2012,2012-World Cup 5,Qualification,2.0,GAGNON Marc Antoine - CAN
UENO Osamu - JPN - World Cup 6 - 2012 - Final 1,81.37,4,Men,4.1,4.3,4.4,4.5,4.4,2.3,2.3,Finals,2012,2012-World Cup 6,Final 1,5.5,UENO Osamu - JPN
KINGSBURY Mikael - CAN - World Cup 4 - 2012 - Final 2,86.33,1,Men,4.5,4.9,4.5,4.5,4.6,2.2,1.9,Finals,2012,2012-World Cup 4,Final 2,1.0,KINGSBURY Mikael - CAN
DENEEN Patrick - USA - World Cup 4 - 2012 - Qualification,76.8,13,Men,4.3,4.1,4.0,4.5,4.1,1.9,1.9,Qualification,2012,2012-World Cup 4,Qualification,1.0,DENEEN Patrick - USA
HIROSHIMA Keita - JAP - World Cup 1 - 2012 - Qualification,65.8,28,Men,3.4,3.4,3.7,3.4,3.6,1.5,1.7,Qualification,2012,2012-World Cup 1,Qualification,10.5,HIROSHIMA Keita - JAP
YUDIN Dmitry - RUS - World Cup 3 - 2012 - Qualification,58.83,43,Men,3.2,2.7,3.3,3.4,3.5,1.8,1.6,Qualification,2012,2012-World Cup 3,Qualification,1.7,YUDIN Dmitry - RUS
CHOI Jae Woo - KOR - World Cup 6 - 2012 - Qualification,72.93,22,Men,3.3,3.6,3.9,3.5,4.2,2.1,1.6,Qualification,2012,2012-World Cup 6,Qualification,5.5,CHOI Jae Woo - KOR
