Athlete_Comp_ID,Score_Metric,Finish_Rank,mean,stddev,zscore,Score_Multiplier,Adjusted_score,Comp_factor,Season,Season_Comp,Round
BODZIOCH Kathryn - USA - World Cup 5 - 2004 - Qualification,24.46,19,51.883828125,20.57346140666925,0.0912706548133323,0.1825413096266646,4.4649604334682165,0.5748237666285549,2004,2004-World Cup 5,Qualification
KERFOOT Sylvia - CAN - World Cup 5 - 2004 - Qualification,24.43,20,51.77173228346456,20.770367637630866,0.09402297731865489,0.18804595463730978,4.593962671789478,0.5748237666285549,2004,2004-World Cup 5,Qualification
HEIL Jennifer - CAN - World Cup 9 - 2004 - Final 1,88.9,1,87.31145038167939,2.9430884546880636,0.7053173387092484,1.4106346774184968,125.40542282250438,1.49472353847147,2004,2004-World Cup 9,Final 1
TRAA Kari - NOR - World Cup 9 - 2004 - Final 1,87.27,2,85.42320610687023,2.977848823229363,0.7324294289674749,1.4648588579349497,127.83823253198305,1.49472353847147,2004,2004-World Cup 9,Final 1
MARBLER Margarita - AUT - World Cup 9 - 2004 - Final 1,86.77,3,84.0767175572519,3.2358946856177666,0.7973843086422265,1.594768617284453,138.37807292177197,1.49472353847147,2004,2004-World Cup 9,Final 1
UEMURA Aiko - JPN - World Cup 9 - 2004 - Final 1,85.07,4,82.89274809160304,3.469604120549786,0.7348413448719486,1.4696826897438973,125.02590641651334,1.49472353847147,2004,2004-World Cup 9,Final 1
KEARNEY Hannah - USA - World Cup 9 - 2004 - Final 1,84.63,5,80.99320610687023,4.992386610832916,0.7668364249877768,1.5336728499755536,129.7947332934311,1.49472353847147,2004,2004-World Cup 9,Final 1
SUDOVA Nikola - CZE - World Cup 9 - 2004 - Final 1,82.8,6,76.65404580152672,11.469265586651087,0.7039733550897581,1.4079467101795162,116.57798760286394,1.49472353847147,2004,2004-World Cup 9,Final 1
TORITO Emiko - USA - World Cup 9 - 2004 - Final 1,82.03,7,75.75183206106868,11.474050563694092,0.7078663841777978,1.4157327683555956,116.13255898820951,1.49472353847147,2004,2004-World Cup 9,Final 1
SHANLEY Laurel - USA - World Cup 9 - 2004 - Final 1,81.0,8,74.6448854961832,11.728168568194613,0.7060451394026355,1.412090278805271,114.37931258322695,1.49472353847147,2004,2004-World Cup 9,Final 1
LAOURA Sandra - FRA - World Cup 9 - 2004 - Final 1,80.23,9,73.21160305343511,12.15202290933482,0.7182159059091038,1.4364318118182076,115.24492426217479,1.49472353847147,2004,2004-World Cup 9,Final 1
ROARK Michelle - USA - World Cup 9 - 2004 - Final 1,77.47,10,70.71961832061069,13.218052333377587,0.6952173726337885,1.390434745267577,107.71697971587918,1.49472353847147,2004,2004-World Cup 9,Final 1
ROBERTSON Shelly - USA - World Cup 9 - 2004 - Final 1,76.03,11,67.62875968992249,14.336555488255623,0.721062683048351,1.442125366096702,109.64479158433225,1.49472353847147,2004,2004-World Cup 9,Final 1
KERFOOT Sylvia - CAN - World Cup 9 - 2004 - Final 1,52.0,12,62.854461538461535,16.622690750506735,0.2568811550915796,0.5137623101831592,26.715640129524278,1.49472353847147,2004,2004-World Cup 9,Final 1
JOUVAL Marie - FRA - World Cup 9 - 2004 - Qualification,51.06,13,62.163538461538465,16.428677968326674,0.24956375982889412,0.49912751965778823,25.485451153726668,1.49472353847147,2004,2004-World Cup 9,Qualification
KITTSTEIN Jenny - GER - World Cup 9 - 2004 - Qualification,50.39999999999999,14,57.873384615384616,18.230520248867794,0.3409256822202795,0.681851364440559,34.36530876780417,1.49472353847147,2004,2004-World Cup 9,Qualification
HATANAKA Miyuki - JPN - World Cup 9 - 2004 - Qualification,48.8,15,52.95230769230769,21.11839306016883,0.42206228781982263,0.8441245756396453,41.19327929121469,1.49472353847147,2004,2004-World Cup 9,Qualification
RINGSTAD Kelly - CAN - World Cup 9 - 2004 - Qualification,45.7,16,50.24062015503877,21.60962446186536,0.41678690220485926,0.8335738044097185,38.09432286152414,1.49472353847147,2004,2004-World Cup 9,Qualification
SCANZIO Deborah - SUI - World Cup 9 - 2004 - Qualification,44.89999999999999,17,52.45734375,20.23550424394796,0.35439951888068255,0.7087990377613651,31.825076795485288,1.49472353847147,2004,2004-World Cup 9,Qualification
SUDOVA Sarka - CZE - World Cup 9 - 2004 - Qualification,42.2,18,52.045625,19.629915934852473,0.30798773613200303,0.6159754722640061,25.994164929541057,1.49472353847147,2004,2004-World Cup 9,Qualification
SIMM Jennifer - CAN - World Cup 9 - 2004 - Qualification,28.53,19,51.883828125,20.57346140666925,0.12815762812443504,0.2563152562488701,7.3126742607802635,1.49472353847147,2004,2004-World Cup 9,Qualification
HOFMANOVA Barbora - CZE - World Cup 9 - 2004 - Qualification,27.9,20,51.77173228346456,20.770367637630866,0.12521268840248456,0.2504253768049691,6.986868012858638,1.49472353847147,2004,2004-World Cup 9,Qualification
TRAA Kari - NOR - World Cup 3 - 2004 - Final 1,83.43,1,87.31145038167939,2.9430884546880636,0.09361200844601086,0.18722401689202173,15.620099729301375,0.2944238346683467,2004,2004-World Cup 3,Final 1
BAHRKE Shannon - USA - World Cup 3 - 2004 - Final 1,81.67,2,85.42320610687023,2.977848823229363,0.10376706419261045,0.2075341283852209,16.94931226522099,0.2944238346683467,2004,2004-World Cup 3,Final 1
ST.PIERRE Stephanie - CAN - World Cup 3 - 2004 - Final 1,79.2,3,84.0767175572519,3.2358946856177666,0.06589644673006625,0.1317928934601325,10.437997162042494,0.2944238346683467,2004,2004-World Cup 3,Final 1
SHANLEY Laurel - USA - World Cup 3 - 2004 - Final 1,79.07,4,82.89274809160304,3.469604120549786,0.1352781834122196,0.2705563668244392,21.392891924808403,0.2944238346683467,2004,2004-World Cup 3,Final 1
HEIL Jennifer - CAN - World Cup 3 - 2004 - Final 1,78.9,5,80.99320610687023,4.992386610832916,0.3375058838899597,0.6750117677799194,53.25842847783565,0.2944238346683467,2004,2004-World Cup 3,Final 1
SIMM Jennifer - CAN - World Cup 3 - 2004 - Final 1,76.6,6,76.65404580152672,11.469265586651087,0.4981200997265283,0.9962401994530566,76.31199927810414,0.2944238346683467,2004,2004-World Cup 3,Final 1
TORITO Emiko - USA - World Cup 3 - 2004 - Final 1,76.23,7,75.75183206106868,11.474050563694092,0.5166206524083766,1.0332413048167532,78.7639846661811,0.2944238346683467,2004,2004-World Cup 3,Final 1
UEMURA Aiko - JPN - World Cup 3 - 2004 - Final 1,76.1,8,74.6448854961832,11.728168568194613,0.5493700956867793,1.0987401913735586,83.6141285635278,0.2944238346683467,2004,2004-World Cup 3,Final 1
VOGTLI Jillian Rachell - USA - World Cup 3 - 2004 - Final 1,75.5,9,73.21160305343511,12.15202290933482,0.5746847735327714,1.1493695470655427,86.77740080344847,0.2944238346683467,2004,2004-World Cup 3,Final 1
KURYLOWICZ Elisa - CAN - World Cup 3 - 2004 - Final 1,74.57,10,70.71961832061069,13.218052333377587,0.6145879869488783,1.2291759738977566,91.6596523735557,0.2944238346683467,2004,2004-World Cup 3,Final 1
SUDOVA Nikola - CZE - World Cup 3 - 2004 - Final 1,58.47,11,67.62875968992249,14.336555488255623,0.26146363477994705,0.5229272695598941,30.575557451167008,0.2944238346683467,2004,2004-World Cup 3,Final 1
KEARNEY Hannah - USA - World Cup 3 - 2004 - Final 1,45.0,12,62.854461538461535,16.622690750506735,0.14138853592926764,0.2827770718585353,12.724968233634089,0.2944238346683467,2004,2004-World Cup 3,Final 1
MARBLER Margarita - AUT - World Cup 3 - 2004 - Qualification,44.57000000000001,13,62.163538461538465,16.428677968326674,0.14210627789572688,0.28421255579145377,12.667353611625096,0.2944238346683467,2004,2004-World Cup 3,Qualification
LAOURA Sandra - FRA - World Cup 3 - 2004 - Qualification,43.90000000000001,14,57.873384615384616,18.230520248867794,0.2216944691988849,0.4433889383977698,19.4647743956621,0.2944238346683467,2004,2004-World Cup 3,Qualification
ROARK Michelle - USA - World Cup 3 - 2004 - Qualification,43.37000000000001,15,52.95230769230769,21.11839306016883,0.32500716811858466,0.6500143362371693,28.19112176260604,0.2944238346683467,2004,2004-World Cup 3,Qualification
KJELLIN Sara - SWE - World Cup 3 - 2004 - Qualification,42.90000000000001,16,50.24062015503877,21.60962446186536,0.367044180705,0.73408836141,31.492390704489008,0.2944238346683467,2004,2004-World Cup 3,Qualification
BERNTSEN Ingrid - NOR - World Cup 3 - 2004 - Qualification,42.90000000000001,17,52.45734375,20.23550424394796,0.3183543055586854,0.6367086111173708,27.314799416935212,0.2944238346683467,2004,2004-World Cup 3,Qualification
HATANAKA Miyuki - JPN - World Cup 3 - 2004 - Qualification,42.10000000000001,18,52.045625,19.629915934852473,0.30619791984687816,0.6123958396937563,25.781864851107148,0.2944238346683467,2004,2004-World Cup 3,Qualification
ROBERTSON Shelly - USA - World Cup 3 - 2004 - Qualification,41.67,19,51.883828125,20.57346140666925,0.30978619429494997,0.6195723885898999,25.817581432541132,0.2944238346683467,2004,2004-World Cup 3,Qualification
SEXTON Jane - AUS - World Cup 3 - 2004 - Qualification,41.60000000000001,20,51.77173228346456,20.770367637630866,0.31216486783206154,0.6243297356641231,25.972117003627524,0.2944238346683467,2004,2004-World Cup 3,Qualification
ST.PIERRE Stephanie - CAN - World Cup 4 - 2004 - Final 1,80.83,1,87.31145038167939,2.9430884546880636,0.013823421191040878,0.027646842382081756,2.2346942697436685,0.1828357115300306,2004,2004-World Cup 4,Final 1
HEIL Jennifer - CAN - World Cup 4 - 2004 - Final 1,80.73,2,85.42320610687023,2.977848823229363,0.05750839906071257,0.11501679812142514,9.285306112342651,0.1828357115300306,2004,2004-World Cup 4,Final 1
BAHRKE Shannon - USA - World Cup 4 - 2004 - Final 1,79.17,3,84.0767175572519,3.2358946856177666,0.06471666165432804,0.1294333233086561,10.247236206346303,0.1828357115300306,2004,2004-World Cup 4,Final 1
KEARNEY Hannah - USA - World Cup 4 - 2004 - Final 1,78.23,4,82.89274809160304,3.469604120549786,0.08949282788099039,0.17898565576198078,14.002047850259757,0.1828357115300306,2004,2004-World Cup 4,Final 1
MARBLER Margarita - AUT - World Cup 4 - 2004 - Final 1,77.33,5,80.99320610687023,4.992386610832916,0.23154796903800462,0.46309593807600924,35.81120889141779,0.1828357115300306,2004,2004-World Cup 4,Final 1
ROARK Michelle - USA - World Cup 4 - 2004 - Final 1,76.13,6,76.65404580152672,11.469265586651087,0.4817781439796528,0.9635562879593056,73.35554020234193,0.1828357115300306,2004,2004-World Cup 4,Final 1
LAOURA Sandra - FRA - World Cup 4 - 2004 - Final 1,73.8,7,75.75183206106868,11.474050563694092,0.43246245480596324,0.8649249096119265,63.831458329360174,0.1828357115300306,2004,2004-World Cup 4,Final 1
TORITO Emiko - USA - World Cup 4 - 2004 - Final 1,73.23,8,74.6448854961832,11.728168568194613,0.4519881180555833,0.9039762361111666,66.19817977042074,0.1828357115300306,2004,2004-World Cup 4,Final 1
KURYLOWICZ Elisa - CAN - World Cup 4 - 2004 - Final 1,71.7,9,73.21160305343511,12.15202290933482,0.4505028243423386,0.9010056486846773,64.60210501069136,0.1828357115300306,2004,2004-World Cup 4,Final 1
DYMCHENKO Ljudmila - RUS - World Cup 4 - 2004 - Final 1,70.77,10,70.71961832061069,13.218052333377587,0.501520597202325,1.00304119440465,70.98522532801708,0.1828357115300306,2004,2004-World Cup 4,Final 1
KJELLIN Sara - SWE - World Cup 4 - 2004 - Final 1,68.17,11,67.62875968992249,14.336555488255623,0.5150574776399666,1.0301149552799331,70.22293650143304,0.1828357115300306,2004,2004-World Cup 4,Final 1
VOGTLI Jillian Rachell - USA - World Cup 4 - 2004 - Final 1,47.5,12,62.854461538461535,16.622690750506735,0.17781998007653071,0.35563996015306143,16.89289810727042,0.1828357115300306,2004,2004-World Cup 4,Final 1
KERFOOT Sylvia - CAN - World Cup 4 - 2004 - Qualification,47.26000000000001,13,62.163538461538465,16.428677968326674,0.18215950406547127,0.36431900813094253,17.21771632426835,0.1828357115300306,2004,2004-World Cup 4,Qualification
TRAA Kari - NOR - World Cup 4 - 2004 - Qualification,46.03,14,57.873384615384616,18.230520248867794,0.25796045514970845,0.5159209102994169,23.74783950108216,0.1828357115300306,2004,2004-World Cup 4,Qualification
BERNTSEN Ingrid - NOR - World Cup 4 - 2004 - Qualification,45.56,15,52.95230769230769,21.11839306016883,0.3631538882614509,0.7263077765229018,33.09058229838341,0.1828357115300306,2004,2004-World Cup 4,Qualification
SHANLEY Laurel - USA - World Cup 4 - 2004 - Qualification,45.36000000000002,16,50.24062015503877,21.60962446186536,0.4106574874581082,0.8213149749162164,37.2548472621996,0.1828357115300306,2004,2004-World Cup 4,Qualification
KITTSTEIN Jenny - GER - World Cup 4 - 2004 - Qualification,44.73,17,52.45734375,20.23550424394796,0.3512786815076787,0.7025573630153574,31.425390847676937,0.1828357115300306,2004,2004-World Cup 4,Qualification
SEXTON Jane - AUS - World Cup 4 - 2004 - Qualification,43.86000000000001,18,52.045625,19.629915934852473,0.33834013437136545,0.6766802687427309,29.679196587056182,0.1828357115300306,2004,2004-World Cup 4,Qualification
GASKOVA Tatiana - RUS - World Cup 4 - 2004 - Qualification,41.86000000000001,19,51.883828125,20.57346140666925,0.3130507645787179,0.6261015291574358,26.208610010530265,0.1828357115300306,2004,2004-World Cup 4,Qualification
UEMURA Aiko - JPN - World Cup 4 - 2004 - Qualification,41.3,20,51.77173228346456,20.770367637630866,0.30707204202638866,0.6141440840527773,25.3641506713797,0.1828357115300306,2004,2004-World Cup 4,Qualification
MARBLER Margarita - AUT - World Cup 7 - 2004 - Final 1,84.13,1,87.31145038167939,2.9430884546880636,0.1398506907982347,0.2797013815964694,23.53127723371097,0.5528167373138786,2004,2004-World Cup 7,Final 1
HEIL Jennifer - CAN - World Cup 7 - 2004 - Final 1,83.87,2,85.42320610687023,2.977848823229363,0.30097909011710355,0.6019581802342071,50.486232576242955,0.5528167373138786,2004,2004-World Cup 7,Final 1
VOGTLI Jillian Rachell - USA - World Cup 7 - 2004 - Final 1,81.7,3,84.0767175572519,3.2358946856177666,0.23132646302194299,0.46265292604388597,37.798744057785484,0.5528167373138786,2004,2004-World Cup 7,Final 1
UEMURA Aiko - JPN - World Cup 7 - 2004 - Final 1,81.17,4,82.89274809160304,3.469604120549786,0.3097617313883225,0.619523462776645,50.28671947358028,0.5528167373138786,2004,2004-World Cup 7,Final 1
BAHRKE Shannon - USA - World Cup 7 - 2004 - Final 1,79.73,5,80.99320610687023,4.992386610832916,0.40012386795909266,0.8002477359181853,63.80375198475692,0.5528167373138786,2004,2004-World Cup 7,Final 1
ROARK Michelle - USA - World Cup 7 - 2004 - Final 1,77.87,6,76.65404580152672,11.469265586651087,0.5422161583105816,1.0844323166211631,84.44474449528998,0.5528167373138786,2004,2004-World Cup 7,Final 1
LAOURA Sandra - FRA - World Cup 7 - 2004 - Final 1,76.03,7,75.75183206106868,11.474050563694092,0.5096706983997819,1.0193413967995637,77.50052639867083,0.5528167373138786,2004,2004-World Cup 7,Final 1
TRAA Kari - NOR - World Cup 7 - 2004 - Final 1,75.77,8,74.6448854961832,11.728168568194613,0.5382129756219824,1.076425951243965,81.56079432575521,0.5528167373138786,2004,2004-World Cup 7,Final 1
SHANLEY Laurel - USA - World Cup 7 - 2004 - Final 1,75.23,9,73.21160305343511,12.15202290933482,0.5659591225266359,1.1319182450532719,85.15420957535765,0.5528167373138786,2004,2004-World Cup 7,Final 1
GREGOIRE Berenice - FRA - World Cup 7 - 2004 - Final 1,69.13,10,70.71961832061069,13.218052333377587,0.4521381348720951,0.9042762697441902,62.51261852741586,0.5528167373138786,2004,2004-World Cup 7,Final 1
KJELLIN Sara - SWE - World Cup 7 - 2004 - Final 1,62.37,11,67.62875968992249,14.336555488255623,0.3568812124258866,0.7137624248517732,44.517362438005094,0.5528167373138786,2004,2004-World Cup 7,Final 1
SIMM Jennifer - CAN - World Cup 7 - 2004 - Final 1,48.73,12,62.854461538461535,16.622690750506735,0.19774325263229836,0.3954865052645967,19.272057401543798,0.5528167373138786,2004,2004-World Cup 7,Final 1
KERFOOT Sylvia - CAN - World Cup 7 - 2004 - Qualification,48.46,13,62.163538461538465,16.428677968326674,0.20210583251534542,0.40421166503069084,19.588097287387278,0.5528167373138786,2004,2004-World Cup 7,Qualification
KITTSTEIN Jenny - GER - World Cup 7 - 2004 - Qualification,47.3,14,57.873384615384616,18.230520248867794,0.28096317434082513,0.5619263486816503,26.579116292642055,0.5528167373138786,2004,2004-World Cup 7,Qualification
SUDOVA Nikola - CZE - World Cup 7 - 2004 - Qualification,47.26,15,52.95230769230769,21.11839306016883,0.39375606197645807,0.7875121239529161,37.217822978014816,0.5528167373138786,2004,2004-World Cup 7,Qualification
WILLIAMS Davina - AUS - World Cup 7 - 2004 - Qualification,47.1,16,50.24062015503877,21.60962446186536,0.44222345803493485,0.8844469160698697,41.65744974689086,0.5528167373138786,2004,2004-World Cup 7,Qualification
ROBERTSON Shelly - USA - World Cup 7 - 2004 - Qualification,46.86000000000001,17,52.45734375,20.23550424394796,0.39103977518174043,0.7820795503634809,36.64824773003272,0.5528167373138786,2004,2004-World Cup 7,Qualification
BERNTSEN Ingrid - NOR - World Cup 7 - 2004 - Qualification,46.76,18,52.045625,19.629915934852473,0.3938633584371353,0.7877267168742706,36.834101281040894,0.5528167373138786,2004,2004-World Cup 7,Qualification
DYMCHENKO Ljudmila - RUS - World Cup 7 - 2004 - Qualification,46.06,19,51.883828125,20.57346140666925,0.38855975575905577,0.7771195115181115,35.79412470052422,0.5528167373138786,2004,2004-World Cup 7,Qualification
KEARNEY Hannah - USA - World Cup 7 - 2004 - Qualification,45.83000000000001,20,51.77173228346456,20.770367637630866,0.38741311677744433,0.7748262335548887,35.510286283820555,0.5528167373138786,2004,2004-World Cup 7,Qualification
KEARNEY Hannah - USA - World Cup 10 - 2004 - Final 1,89.33,1,87.31145038167939,2.9430884546880636,0.7535996202312771,1.5071992404625543,134.63810815051997,1.1988987169546217,2004,2004-World Cup 10,Final 1
MARBLER Margarita - AUT - World Cup 10 - 2004 - Final 1,85.73,2,85.42320610687023,2.977848823229363,0.5410285709774445,1.082057141954889,92.76475877979264,1.1988987169546217,2004,2004-World Cup 10,Final 1
HEIL Jennifer - CAN - World Cup 10 - 2004 - Final 1,85.13,3,84.0767175572519,3.2358946856177666,0.6275985093259782,1.2551970186519563,106.85492219784103,1.1988987169546217,2004,2004-World Cup 10,Final 1
VOGTLI Jillian Rachell - USA - World Cup 10 - 2004 - Final 1,82.6,4,82.89274809160304,3.469604120549786,0.4663791138037698,0.9327582276075396,77.04582960038276,1.1988987169546217,2004,2004-World Cup 10,Final 1
TRAA Kari - NOR - World Cup 10 - 2004 - Final 1,82.37,5,80.99320610687023,4.992386610832916,0.6086409780480846,1.2172819560961692,100.26751472364145,1.1988987169546217,2004,2004-World Cup 10,Final 1
TORITO Emiko - USA - World Cup 10 - 2004 - Final 1,81.97,6,76.65404580152672,11.469265586651087,0.6784954180010354,1.3569908360020708,111.23253882708974,1.1988987169546217,2004,2004-World Cup 10,Final 1
KERFOOT Sylvia - CAN - World Cup 10 - 2004 - Final 1,80.4,7,75.75183206106868,11.474050563694092,0.6572989594395602,1.3145979188791204,105.69367267788128,1.1988987169546217,2004,2004-World Cup 10,Final 1
ROARK Michelle - USA - World Cup 10 - 2004 - Final 1,77.63,8,74.6448854961832,11.728168568194613,0.6004550826624897,1.2009101653249794,93.22665613417814,1.1988987169546217,2004,2004-World Cup 10,Final 1
RINGSTAD Kelly - CAN - World Cup 10 - 2004 - Final 1,77.6,9,73.21160305343511,12.15202290933482,0.6409969258321999,1.2819938516643998,99.48272288915742,1.1988987169546217,2004,2004-World Cup 10,Final 1
SIMM Jennifer - CAN - World Cup 10 - 2004 - Final 1,76.6,10,70.71961832061069,13.218052333377587,0.6717949725666843,1.3435899451333686,102.91898979721603,1.1988987169546217,2004,2004-World Cup 10,Final 1
DYMCHENKO Ljudmila - RUS - World Cup 10 - 2004 - Final 1,76.3,11,67.62875968992249,14.336555488255623,0.7273554451860909,1.4547108903721817,110.99444093539746,1.1988987169546217,2004,2004-World Cup 10,Final 1
LAOURA Sandra - FRA - World Cup 10 - 2004 - Final 1,73.73,12,62.854461538461535,16.622690750506735,0.7435273948679569,1.4870547897359139,109.64054964722894,1.1988987169546217,2004,2004-World Cup 10,Final 1
HATANAKA Miyuki - JPN - World Cup 10 - 2004 - Qualification,72.87,13,62.163538461538465,16.428677968326674,0.7427005199575866,1.4854010399151731,108.24117377861867,1.1988987169546217,2004,2004-World Cup 10,Qualification
UEMURA Aiko - JPN - World Cup 10 - 2004 - Qualification,72.7,14,57.873384615384616,18.230520248867794,0.7919727681523586,1.5839455363047172,115.15284048935295,1.1988987169546217,2004,2004-World Cup 10,Qualification
SUDOVA Nikola - CZE - World Cup 10 - 2004 - Qualification,71.97,15,52.95230769230769,21.11839306016883,0.8160801836873113,1.6321603673746226,117.46658163995158,1.1988987169546217,2004,2004-World Cup 10,Qualification
KJELLIN Sara - SWE - World Cup 10 - 2004 - Qualification,71.4,16,50.24062015503877,21.60962446186536,0.8362506779406494,1.672501355881299,119.41659680992476,1.1988987169546217,2004,2004-World Cup 10,Qualification
ROBERTSON Shelly - USA - World Cup 10 - 2004 - Qualification,71.27,17,52.45734375,20.23550424394796,0.8237330454382047,1.6474660908764094,117.4149082967617,1.1988987169546217,2004,2004-World Cup 10,Qualification
JOUVAL Marie - FRA - World Cup 10 - 2004 - Qualification,69.0,18,52.045625,19.629915934852473,0.8061238756118134,1.6122477512236268,111.24509483443025,1.1988987169546217,2004,2004-World Cup 10,Qualification
RADYGINA Ekaterina - RUS - World Cup 10 - 2004 - Qualification,66.27,19,51.883828125,20.57346140666925,0.7578048138484744,1.5156096276969488,100.4394500274768,1.1988987169546217,2004,2004-World Cup 10,Qualification
KITTSTEIN Jenny - GER - World Cup 10 - 2004 - Qualification,60.53,20,51.77173228346456,20.770367637630866,0.6633675185339128,1.3267350370678257,80.30727179371549,1.1988987169546217,2004,2004-World Cup 10,Qualification
TRAA Kari - NOR - World Cup 11 - 2004 - Final 1,87.13,1,87.31145038167939,2.9430884546880636,0.47541956446001676,0.9508391289200335,82.84661330280252,0.7276296012528253,2004,2004-World Cup 11,Final 1
KEARNEY Hannah - USA - World Cup 11 - 2004 - Final 1,84.9,2,85.42320610687023,2.977848823229363,0.43026507243480394,0.8605301448696079,73.05900929942972,0.7276296012528253,2004,2004-World Cup 11,Final 1
MARBLER Margarita - AUT - World Cup 11 - 2004 - Final 1,82.5,3,84.0767175572519,3.2358946856177666,0.3130375364729277,0.6260750729458554,51.65119351803307,0.7276296012528253,2004,2004-World Cup 11,Final 1
SHANLEY Laurel - USA - World Cup 11 - 2004 - Final 1,80.07,4,82.89274809160304,3.469604120549786,0.20794712942521976,0.4158942588504395,33.300653306154686,0.7276296012528253,2004,2004-World Cup 11,Final 1
HEIL Jennifer - CAN - World Cup 11 - 2004 - Final 1,79.63,5,80.99320610687023,4.992386610832916,0.39240470033909497,0.7848094006781899,62.49437257600426,0.7276296012528253,2004,2004-World Cup 11,Final 1
ROARK Michelle - USA - World Cup 11 - 2004 - Final 1,79.4,6,76.65404580152672,11.469265586651087,0.5946094513634002,1.1892189027268003,94.42398087650795,0.7276296012528253,2004,2004-World Cup 11,Final 1
UEMURA Aiko - JPN - World Cup 11 - 2004 - Final 1,79.0,7,75.75183206106868,11.474050563694092,0.6114453738354722,1.2228907476709443,96.6083690660046,0.7276296012528253,2004,2004-World Cup 11,Final 1
VOGTLI Jillian Rachell - USA - World Cup 11 - 2004 - Final 1,78.63,8,74.6448854961832,11.728168568194613,0.6329926638140312,1.2659853276280624,99.54442631139455,0.7276296012528253,2004,2004-World Cup 11,Final 1
TORITO Emiko - USA - World Cup 11 - 2004 - Final 1,76.53,9,73.21160305343511,12.15202290933482,0.6076016896474647,1.2152033792949295,92.99951461744095,0.7276296012528253,2004,2004-World Cup 11,Final 1
LAOURA Sandra - FRA - World Cup 11 - 2004 - Final 1,70.73,10,70.71961832061069,13.218052333377587,0.5003133359075671,1.0006266718151342,70.77432449748444,0.7276296012528253,2004,2004-World Cup 11,Final 1
LEVY Alison - USA - World Cup 11 - 2004 - Final 1,64.23,11,67.62875968992249,14.336555488255623,0.4063014462215248,0.8126028924430496,52.19348378161708,0.7276296012528253,2004,2004-World Cup 11,Final 1
SCANZIO Deborah - SUI - World Cup 11 - 2004 - Final 1,57.77,12,62.854461538461535,16.622690750506735,0.37985000217806986,0.7597000043561397,43.887869251654195,0.7276296012528253,2004,2004-World Cup 11,Final 1
SUDOVA Nikola - CZE - World Cup 2 - 2005 - Final 1,84.63,1,87.31145038167939,2.9430884546880636,0.18112112030422695,0.3622422406084539,30.65656082269345,0.40558353676084485,2005,2005-World Cup 2,Final 1
MARBLER Margarita - AUT - World Cup 2 - 2005 - Final 1,83.63,2,85.42320610687023,2.977848823229363,0.2735265933412826,0.5470531866825652,45.750058002262925,0.40558353676084485,2005,2005-World Cup 2,Final 1
KEARNEY Hannah - USA - World Cup 2 - 2005 - Final 1,81.33,3,84.0767175572519,3.2358946856177666,0.1979885429629138,0.3959770859258276,32.20481639834756,0.40558353676084485,2005,2005-World Cup 2,Final 1
VOGTLI Jillian Rachell - USA - World Cup 2 - 2005 - Final 1,79.63,4,82.89274809160304,3.469604120549786,0.17351120795706748,0.34702241591413496,27.633394979242567,0.40558353676084485,2005,2005-World Cup 2,Final 1
LAOURA Sandra - FRA - World Cup 2 - 2005 - Final 1,76.57,5,80.99320610687023,4.992386610832916,0.18781137733662118,0.37562275467324235,28.761434325330164,0.40558353676084485,2005,2005-World Cup 2,Final 1
KERFOOT Sylvia - CAN - World Cup 2 - 2005 - Final 1,76.3,6,76.65404580152672,11.469265586651087,0.4876869700441828,0.9753739400883656,74.4210316287423,0.40558353676084485,2005,2005-World Cup 2,Final 1
HEIL Jennifer - CAN - World Cup 2 - 2005 - Final 1,75.53,7,75.75183206106868,11.474050563694092,0.49228758187907007,0.9845751637581401,74.36496211865233,0.40558353676084485,2005,2005-World Cup 2,Final 1
SHANLEY Laurel - USA - World Cup 2 - 2005 - Final 1,72.77,8,74.6448854961832,11.728168568194613,0.4364949918729578,0.8729899837459156,63.52748111719028,0.40558353676084485,2005,2005-World Cup 2,Final 1
TRAA Kari - NOR - World Cup 2 - 2005 - Final 1,70.2,9,73.21160305343511,12.15202290933482,0.40213401484238487,0.8042680296847697,56.45961568387084,0.40558353676084485,2005,2005-World Cup 2,Final 1
TORITO Emiko - USA - World Cup 2 - 2005 - Final 1,62.2,10,70.71961832061069,13.218052333377587,0.25961131857446995,0.5192226371489399,32.29564803066406,0.40558353676084485,2005,2005-World Cup 2,Final 1
RICHARDS Kristi - CAN - World Cup 2 - 2005 - Final 1,45.57,11,67.62875968992249,14.336555488255623,0.061946427927846395,0.12389285585569279,5.6457974413439205,0.40558353676084485,2005,2005-World Cup 2,Final 1
KURYLOWICZ Elisa - CAN - World Cup 2 - 2005 - Final 1,1.0,12,62.854461538461535,16.622690750506735,9.91839389302286e-05,0.0001983678778604572,0.0001983678778604572,0.40558353676084485,2005,2005-World Cup 2,Final 1
JOUVAL Marie - FRA - World Cup 2 - 2005 - Qualification,0.1700000000000017,13,62.163538461538465,16.428677968326674,8.048813923529153e-05,0.00016097627847058306,2.7365967339999396e-05,0.40558353676084485,2005,2005-World Cup 2,Qualification
HATANAKA Miyuki - JPN - World Cup 2 - 2005 - Qualification,-0.9600000000000078,14,57.873384615384616,18.230520248867794,0.000625058265449879,0.001250116530899758,-0.0012001118696637776,0.40558353676084485,2005,2005-World Cup 2,Qualification
