Athlete_Comp,Athlete_name,Gender,age_yrs,Nation,Judge_1_Score,Judge_2_Score,Judge_3_Score,Judge_4_Score,Judge_5_Score,Judge_6_Score_1,Judge_7_Score_1,Major_Finalist,Major_Medalist,Olympic_Finalist,Olympic_Medalist,Temp_Snow,Temp_Air,Wind,Season,Season_Comp,Round,Metric,Finish
KITTSTEIN Jenny - GER - World Cup 7 - 2003 - Qualification,KITTSTEIN Jenny - GER,Women,40.0,GER,4.0,3.8,3.9,4.1,4.2,2.1,2.8,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,69.63,27
WONG Chris - CAN - World Cup 1 - 2003 - Final 1,WONG Chris - CAN,Men,39.0,CAN,3.4,2.8,2.9,3.0,2.7,5.36,5.07,0,0,0,0,,,,2003,2003-World Cup 1,Final 1,64.88,12
POLAN Marek - SVK - World Championships - 2003 - Qualification,POLAN Marek - SVK,Men,37.0,SVK,4.0,4.0,3.8,3.9,4.1,2.31,3.64,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,64.88,30
TANNER Warren - CAN - World Championships - 2003 - Qualification,TANNER Warren - CAN,Men,40.0,CAN,1.0,2.7,1.2,2.4,2.2,2.25,2.39,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,40.8,34
DAWSON Toby - USA - World Cup 2 - 2003 - Qualification,DAWSON Toby - USA,Men,42.0,USA,4.5,4.6,4.6,4.3,4.5,6.39,6.26,1,1,1,1,,0.0,0.0,2003,2003-World Cup 2,Qualification,88.05,3
GALLI Simone - ITA - World Cup 6 - 2003 - Qualification,GALLI Simone - ITA,Men,42.0,ITA,3.8,3.7,3.9,3.6,3.8,4.22,5.49,0,0,0,0,,-14.0,1.0,2003,2003-World Cup 6,Qualification,74.11,35
BABIC David - USA - World Cup 4 - 2003 - Qualification,BABIC David - USA,Men,41.0,USA,4.4,4.3,4.3,4.4,4.3,5.61,6.12,0,0,0,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,84.13,11
GREGOIRE Berenice - FRA - World Cup 4 - 2003 - Qualification,GREGOIRE Berenice - FRA,Women,40.0,FRA,3.3,3.2,3.4,3.4,3.5,5.07,5.36,0,0,0,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,72.64,15
OCHS Pierre - FRA - World Cup 1 - 2003 - Qualification,OCHS Pierre - FRA,Men,36.0,FRA,3.0,3.6,3.2,3.4,2.9,6.12,5.98,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,72.64,32
GREGOIRE Berenice - FRA - World Cup 2 - 2003 - Qualification,GREGOIRE Berenice - FRA,Women,40.0,FRA,4.5,4.1,4.6,4.3,4.2,5.78,5.78,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,85.92,5
KERFOOT Sylvia - CAN - World Cup 9 - 2003 - Qualification,KERFOOT Sylvia - CAN,Women,43.0,CAN,1.0,1.0,0.6,0.4,0.5,0.87,0.99,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Qualification,22.13,12
BATES Simon - GBR - World Cup 7 - 2003 - Qualification,BATES Simon - GBR,Men,43.0,GBR,4.4,4.0,4.0,4.1,4.0,4.97,4.55,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,73.63,35
LASSILA Lauri - FIN - World Cup 9 - 2003 - Qualification,LASSILA Lauri - FIN,Men,44.0,FIN,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Qualification,3.07,16
CABRAL Travis Antone - USA - World Cup 5 - 2003 - Final 1,CABRAL Travis Antone - USA,Men,37.0,USA,4.1,3.9,4.1,3.6,4.0,4.94,5.38,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Final 1,79.23,11
ROBERTSON Shelly - USA - World Cup 1 - 2003 - Qualification,ROBERTSON Shelly - USA,Women,41.0,USA,4.1,4.4,4.0,4.1,4.2,4.34,4.9,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,79.31,19
TRAA Kari - NOR - World Cup 8 - 2003 - Final 1,TRAA Kari - NOR,Women,46.0,NOR,4.4,4.7,4.1,4.7,4.4,5.92,6.39,1,1,1,1,,-1.0,1.0,2003,2003-World Cup 8,Final 1,88.0,1
CABRAL Travis Antone - USA - World Cup 9 - 2003 - Final 1,CABRAL Travis Antone - USA,Men,37.0,USA,4.8,4.7,4.7,4.9,4.9,6.55,6.83,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Final 1,93.41,2
SIMM Jennifer - CAN - World Cup 7 - 2003 - Qualification,SIMM Jennifer - CAN,Women,38.0,CAN,3.9,3.9,4.2,3.7,4.2,3.81,3.97,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,74.29,19
HOFSTETTER Marco - SUI - World Championships - 2003 - Qualification,HOFSTETTER Marco - SUI,Men,45.0,SUI,4.4,4.1,4.2,4.2,4.3,4.5,3.8,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,74.29,26
RICHARDS Kristi - CAN - World Cup 8 - 2003 - Qualification,RICHARDS Kristi - CAN,Women,39.0,CAN,4.4,4.2,4.3,4.0,4.1,4.46,5.09,0,0,0,0,,-1.0,1.0,2003,2003-World Cup 8,Qualification,76.24,1
BLOECHL Gerhard - GER - World Cup 5 - 2003 - Qualification,BLOECHL Gerhard - GER,Men,39.0,GER,4.1,3.8,3.5,3.7,3.4,4.13,3.99,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,71.12,29
RONKAINEN Mikko - FIN - World Cup 8 - 2003 - Final 1,RONKAINEN Mikko - FIN,Men,42.0,FIN,4.7,4.7,4.7,4.8,4.6,6.83,6.83,1,1,1,1,,-1.0,1.0,2003,2003-World Cup 8,Final 1,90.51,2
ROARK Michelle - USA - World Cup 1 - 2003 - Qualification,ROARK Michelle - USA,Women,46.0,USA,4.3,4.3,4.2,4.6,4.5,7.36,7.5,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,90.51,2
VOGTLI Jillian Rachell - USA - World Cup 6 - 2003 - Final 1,VOGTLI Jillian Rachell - USA,Women,47.0,USA,4.4,4.2,4.3,4.2,4.4,5.06,4.74,0,0,0,0,,-14.0,1.0,2003,2003-World Cup 6,Final 1,82.59,6
BABIC David - USA - World Cup 6 - 2003 - Final 1,BABIC David - USA,Men,41.0,USA,2.8,3.5,3.1,3.1,3.4,3.53,3.42,0,0,0,0,,-14.0,1.0,2003,2003-World Cup 6,Final 1,65.36,11
BOLBJERG Anja - DAN - World Cup 9 - 2003 - Qualification,BOLBJERG Anja - DAN,Women,49.0,DAN,4.1,3.9,3.9,3.7,3.7,4.9,4.62,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Qualification,75.65,5
SAVOLAINEN Jari - FIN - World Cup 10 - 2003 - Qualification,SAVOLAINEN Jari - FIN,Men,46.0,FIN,4.3,3.9,4.1,3.9,4.0,5.48,4.49,0,0,0,0,,2.0,5.0,2003,2003-World Cup 10,Qualification,75.65,14
GLUSHCHENKO Vitaly - RUS - World Cup 5 - 2003 - Qualification,GLUSHCHENKO Vitaly - RUS,Men,43.0,RUS,3.8,3.4,3.4,3.7,3.6,5.21,4.37,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,72.27,26
SHIMOYAMA Kenro - JPN - World Cup 1 - 2003 - Final 1,SHIMOYAMA Kenro - JPN,Men,38.0,JPN,4.5,4.6,4.4,4.7,4.6,5.76,5.53,0,0,0,0,,,,2003,2003-World Cup 1,Final 1,87.68,8
GRANGE Michel - ITA - World Championships - 2003 - Qualification,GRANGE Michel - ITA,Men,44.0,ITA,4.0,3.6,3.6,3.7,3.3,4.36,5.07,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,66.51,29
GRANGE Michel - ITA - World Cup 5 - 2003 - Qualification,GRANGE Michel - ITA,Men,44.0,ITA,3.2,2.9,3.1,3.6,3.3,5.49,5.35,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,66.96,34
RONKAINEN Mikko - FIN - World Cup 6 - 2003 - Qualification,RONKAINEN Mikko - FIN,Men,42.0,FIN,4.5,4.2,4.2,4.1,4.5,5.38,4.22,1,1,1,1,,-14.0,1.0,2003,2003-World Cup 6,Qualification,82.56,16
BAHRKE Shannon - USA - World Cup 1 - 2003 - Final 1,BAHRKE Shannon - USA,Women,40.0,USA,4.6,4.6,4.5,4.5,4.6,7.06,7.35,1,1,1,1,,,,2003,2003-World Cup 1,Final 1,91.71,2
TORITO Emiko - USA - World Cup 3 - 2003 - Qualification,TORITO Emiko - USA,Women,38.0,USA,2.6,2.4,2.3,2.0,2.6,4.43,3.83,0,0,0,0,,,,2003,2003-World Cup 3,Qualification,56.48,26
KURYLOWICZ Elisa - CAN - World Cup 9 - 2003 - Final 1,KURYLOWICZ Elisa - CAN,Women,39.0,CAN,4.5,4.4,4.4,4.7,4.6,6.29,6.45,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Final 1,87.2,5
SHIMOYAMA Kenro - JPN - World Cup 6 - 2003 - Qualification,SHIMOYAMA Kenro - JPN,Men,38.0,JPN,4.3,3.5,3.9,3.5,4.1,5.69,4.98,0,0,0,0,,-14.0,1.0,2003,2003-World Cup 6,Qualification,78.11,24
GALLI Simone - ITA - World Championships - 2003 - Qualification,GALLI Simone - ITA,Men,42.0,ITA,4.1,4.2,3.8,3.9,4.1,4.92,4.36,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,71.6,27
CABRAL Travis Antone - USA - World Cup 6 - 2003 - Final 1,CABRAL Travis Antone - USA,Men,37.0,USA,4.5,4.6,4.7,4.5,4.5,6.25,6.54,0,0,0,0,,-14.0,1.0,2003,2003-World Cup 6,Final 1,89.57,1
MAYER Travis - USA - World Cup 4 - 2003 - Qualification,MAYER Travis - USA,Men,38.0,USA,4.4,4.7,4.8,4.5,4.7,5.98,6.12,1,1,1,1,,-8.0,2.0,2003,2003-World Cup 4,Qualification,88.19,4
BAHRKE Shannon - USA - World Championships - 2003 - Final,BAHRKE Shannon - USA,Women,40.0,USA,4.7,4.7,4.6,4.6,4.5,6.29,6.14,1,1,1,1,,0.0,1.0,2003,2003-World Championships,Final,88.19,4
WESTERLUND Luke - USA - World Cup 9 - 2003 - Final 1,WESTERLUND Luke - USA,Men,43.0,USA,4.6,4.5,4.6,4.7,4.3,6.56,6.34,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Final 1,89.04,4
HATANAKA Miyuki - JPN - World Cup 2 - 2003 - Qualification,HATANAKA Miyuki - JPN,Women,45.0,JPN,4.1,4.0,4.0,4.0,4.0,2.55,2.55,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,73.01,27
COLAS Guilbaut - FRA - World Championships - 2003 - Qualification,COLAS Guilbaut - FRA,Men,37.0,FRA,4.2,4.1,4.2,4.1,4.2,5.9,5.84,1,0,1,0,,1.0,1.7,2003,2003-World Championships,Qualification,79.15,15
SUGA Tadashi - JPN - World Cup 9 - 2003 - Qualification,SUGA Tadashi - JPN,Men,38.0,JPN,1.3,1.0,1.6,1.0,0.5,5.7,5.7,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Qualification,41.07,12
DIDIER Ludovic - FRA - World Cup 1 - 2003 - Final 1,DIDIER Ludovic - FRA,Men,37.0,FRA,3.3,3.2,3.3,2.9,2.7,5.78,4.78,0,0,0,0,,,,2003,2003-World Cup 1,Final 1,69.57,11
KITTSTEIN Jenny - GER - World Championships - 2003 - Qualification,KITTSTEIN Jenny - GER,Women,40.0,GER,3.7,4.1,3.8,4.0,3.7,3.78,4.34,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,68.4,20
ROCHON Stephane - CAN - World Cup 10 - 2003 - Final 1,ROCHON Stephane - CAN,Men,46.0,CAN,4.4,4.4,4.5,4.5,4.5,6.19,6.05,0,0,0,0,,2.0,5.0,2003,2003-World Cup 10,Final 1,85.04,7
VAN HOUTE Justine - USA - World Cup 1 - 2003 - Final 1,VAN HOUTE Justine - USA,Women,52.0,USA,4.4,4.3,4.2,4.4,4.3,5.8,5.8,0,0,0,0,,,,2003,2003-World Cup 1,Final 1,85.04,8
SAVOLAINEN Jari - FIN - World Cup 2 - 2003 - Final 1,SAVOLAINEN Jari - FIN,Men,46.0,FIN,4.6,4.6,4.4,4.6,4.4,6.12,5.41,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Final 1,86.56,10
ALBANEL Romain - FRA - World Cup 2 - 2003 - Qualification,ALBANEL Romain - FRA,Men,37.0,FRA,4.1,4.2,3.9,4.0,3.8,5.78,5.63,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,79.04,31
BIGNELL Jeffrey - NED - World Cup 7 - 2003 - Qualification,BIGNELL Jeffrey - NED,Men,49.0,NED,4.3,3.7,3.7,3.9,3.8,3.7,3.83,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,63.52,40
BLOOM Jeremy - USA - World Cup 7 - 2003 - Final 1,BLOOM Jeremy - USA,Men,38.0,USA,4.8,4.9,4.8,4.9,4.9,6.76,6.9,1,0,1,0,,-3.0,0.0,2003,2003-World Cup 7,Final 1,93.6,1
WEBER Grischa - GER - World Cup 1 - 2003 - Qualification,WEBER Grischa - GER,Men,41.0,GER,4.4,4.5,4.5,4.4,4.3,6.54,6.83,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,88.32,7
BIGNELL Jeffrey - NED - World Cup 9 - 2003 - Qualification,BIGNELL Jeffrey - NED,Men,49.0,NED,3.7,3.0,2.8,3.9,3.5,3.93,3.93,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Qualification,60.0,10
KURYLOWICZ Elisa - CAN - World Cup 4 - 2003 - Qualification,KURYLOWICZ Elisa - CAN,Women,39.0,CAN,3.8,3.6,4.0,4.0,4.2,5.82,4.77,0,0,0,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,78.8,9
BRADLEY Tami - CAN - World Cup 7 - 2003 - Qualification,BRADLEY Tami - CAN,Women,50.0,CAN,4.4,4.4,4.4,4.2,4.3,4.12,3.97,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,78.59,14
GLUSHCHENKO Vitaly - RUS - World Cup 1 - 2003 - Qualification,GLUSHCHENKO Vitaly - RUS,Men,43.0,RUS,4.4,4.3,4.1,4.3,4.2,4.26,3.55,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,78.59,29
TRAA Kari - NOR - World Cup 6 - 2003 - Final 1,TRAA Kari - NOR,Women,46.0,NOR,3.4,3.6,3.7,3.6,4.0,4.84,5.31,1,1,1,1,,-14.0,1.0,2003,2003-World Cup 6,Final 1,75.01,11
ALJI Avdi - MKD - World Cup 8 - 2003 - Qualification,ALJI Avdi - MKD,Men,51.0,MKD,3.4,3.1,3.4,3.5,3.5,2.99,2.99,0,0,0,0,,-1.0,1.0,2003,2003-World Cup 8,Qualification,57.25,12
OCHS Pierre - FRA - World Cup 2 - 2003 - Qualification,OCHS Pierre - FRA,Men,36.0,FRA,3.4,3.4,3.0,3.5,3.2,2.25,1.97,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,61.79,46
DAWSON Toby - USA - World Cup 10 - 2003 - Qualification,DAWSON Toby - USA,Men,42.0,USA,4.4,4.3,4.7,4.6,4.7,6.48,5.72,1,1,1,1,,2.0,5.0,2003,2003-World Cup 10,Qualification,85.09,4
NIOL Laurent - FRA - World Cup 5 - 2003 - Qualification,NIOL Laurent - FRA,Men,47.0,FRA,4.2,4.3,4.3,3.9,4.5,4.51,4.75,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,79.44,20
SHANLEY Laurel - USA - World Cup 9 - 2003 - Qualification,SHANLEY Laurel - USA,Women,37.0,USA,3.6,3.7,3.4,3.5,3.3,3.92,3.5,0,0,0,0,,-2.5,0.0,2003,2003-World Cup 9,Qualification,67.55,8
JOHNSON Brady - USA - World Cup 4 - 2003 - Qualification,JOHNSON Brady - USA,Men,40.0,USA,4.3,4.2,4.6,4.5,4.5,5.61,4.89,0,0,0,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,83.81,14
LUUSUA Tapio - FIN - World Cup 2 - 2003 - Qualification,LUUSUA Tapio - FIN,Men,39.0,FIN,4.4,4.0,4.5,4.2,4.3,5.83,6.26,1,0,1,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,83.81,15
WESTERLUND Luke - USA - World Cup 10 - 2003 - Final 1,WESTERLUND Luke - USA,Men,43.0,USA,4.6,4.6,4.3,4.7,4.6,6.56,6.36,0,0,0,0,,2.0,5.0,2003,2003-World Cup 10,Final 1,88.08,2
COSTA Adrian - AUS - World Cup 2 - 2003 - Qualification,COSTA Adrian - AUS,Men,48.0,AUS,4.2,4.3,4.3,4.3,4.3,5.67,4.66,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,81.01,27
LUUSUA Tapio - FIN - World Cup 4 - 2003 - Qualification,LUUSUA Tapio - FIN,Men,39.0,FIN,4.3,4.6,4.4,4.4,4.6,6.4,6.11,1,0,1,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,86.96,5
HEDVALL Emanuel - SWE - World Cup 7 - 2003 - Qualification,HEDVALL Emanuel - SWE,Men,36.0,SWE,4.4,4.2,4.3,4.4,4.2,5.53,5.08,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,80.35,28
FORTKORD Fredrik - SWE - World Cup 1 - 2003 - Qualification,FORTKORD Fredrik - SWE,Men,41.0,SWE,3.3,2.5,3.1,2.8,2.6,5.41,4.71,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,63.79,41
BIGNELL Jeffrey - NED - World Cup 5 - 2003 - Qualification,BIGNELL Jeffrey - NED,Men,49.0,NED,1.7,1.7,2.4,2.2,2.2,2.7,2.33,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,39.84,43
CABRAL Travis Antone - USA - World Cup 1 - 2003 - Qualification,CABRAL Travis Antone - USA,Men,37.0,USA,4.5,4.6,4.8,4.7,4.6,6.69,6.69,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,91.17,2
BLOOM Jeremy - USA - World Cup 5 - 2003 - Qualification,BLOOM Jeremy - USA,Men,38.0,USA,4.7,4.6,4.8,4.6,4.8,6.02,6.32,1,0,1,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,89.81,1
RONKAINEN Mikko - FIN - World Cup 4 - 2003 - Qualification,RONKAINEN Mikko - FIN,Men,42.0,FIN,4.7,4.8,4.7,4.6,4.8,5.67,6.11,1,1,1,1,,-8.0,2.0,2003,2003-World Cup 4,Qualification,89.81,1
ROUSSEAU Pierre Alexandre - CAN - World Cup 7 - 2003 - Qualification,ROUSSEAU Pierre Alexandre - CAN,Men,41.0,CAN,4.7,4.7,4.6,4.8,4.8,6.54,6.39,1,0,1,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,90.48,1
MASUKAWA Yu - JPN - World Cup 3 - 2003 - Qualification,MASUKAWA Yu - JPN,Men,36.0,JPN,3.5,3.1,3.8,3.9,3.8,3.51,4.64,0,0,0,0,,,,2003,2003-World Cup 3,Qualification,69.04,35
STARK Christoph - GER - World Cup 10 - 2003 - Qualification,STARK Christoph - GER,Men,40.0,GER,3.0,2.5,2.7,2.9,2.9,4.93,5.21,0,0,0,0,,2.0,5.0,2003,2003-World Cup 10,Qualification,60.91,28
TORITO Emiko - USA - World Championships - 2003 - Qualification,TORITO Emiko - USA,Women,38.0,USA,4.3,4.3,4.2,4.3,4.5,4.73,4.84,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,79.49,7
KUBOTA Yumi - JPN - World Cup 4 - 2003 - Qualification,KUBOTA Yumi - JPN,Women,37.0,JPN,3.6,3.5,3.1,3.6,3.1,4.09,3.64,0,0,0,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,67.12,18
KITTSTEIN Jenny - GER - World Cup 5 - 2003 - Qualification,KITTSTEIN Jenny - GER,Women,40.0,GER,4.2,3.7,3.9,3.9,3.7,3.5,2.38,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,68.24,24
WONG Chris - CAN - World Cup 2 - 2003 - Qualification,WONG Chris - CAN,Men,39.0,CAN,4.5,4.2,4.4,4.3,4.2,5.53,5.37,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,81.65,23
LUUSUA Tapio - FIN - World Cup 10 - 2003 - Qualification,LUUSUA Tapio - FIN,Men,39.0,FIN,2.3,2.3,2.3,1.8,2.1,4.42,3.71,1,0,1,0,,2.0,5.0,2003,2003-World Cup 10,Qualification,49.2,30
JOUVAL Marie - FRA - World Cup 1 - 2003 - Qualification,JOUVAL Marie - FRA,Women,40.0,FRA,3.4,3.5,3.4,3.9,4.4,5.64,5.95,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,76.37,22
VAN HOUTE Justine - USA - World Cup 1 - 2003 - Qualification,VAN HOUTE Justine - USA,Women,52.0,USA,4.0,4.0,4.1,4.3,4.2,6.08,6.41,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,83.2,11
ROBERTSON Shelly - USA - World Cup 5 - 2003 - Qualification,ROBERTSON Shelly - USA,Women,41.0,USA,4.5,4.2,3.8,3.7,4.4,4.31,4.02,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,80.08,11
WESTERLUND Luke - USA - World Cup 5 - 2003 - Final 1,WESTERLUND Luke - USA,Men,43.0,USA,4.3,4.4,4.4,4.1,4.3,6.14,6.57,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Final 1,85.97,7
ROUSSEAU Pierre Alexandre - CAN - World Cup 4 - 2003 - Final 1,ROUSSEAU Pierre Alexandre - CAN,Men,41.0,CAN,4.6,4.9,4.7,4.6,4.5,6.75,5.72,1,0,1,0,,-8.0,2.0,2003,2003-World Cup 4,Final 1,90.19,3
ROCHON Stephane - CAN - World Cup 3 - 2003 - Final 1,ROCHON Stephane - CAN,Men,46.0,CAN,4.7,4.7,4.7,4.7,4.5,6.69,6.41,0,0,0,0,,,,2003,2003-World Cup 3,Final 1,90.19,4
JOHNSON Brady - USA - World Cup 3 - 2003 - Qualification,JOHNSON Brady - USA,Men,40.0,USA,4.2,4.2,4.0,4.0,4.1,5.12,6.11,0,0,0,0,,,,2003,2003-World Cup 3,Qualification,79.23,21
GALLI Simone - ITA - World Cup 3 - 2003 - Qualification,GALLI Simone - ITA,Men,42.0,ITA,4.2,4.2,4.1,3.8,4.2,6.06,5.68,0,0,0,0,,,,2003,2003-World Cup 3,Qualification,78.83,23
SATOYA Tae - JPN - World Cup 9 - 2003 - Final 1,SATOYA Tae - JPN,Women,44.0,JPN,4.4,4.3,4.1,4.4,4.2,4.87,5.33,1,1,1,1,,-2.5,0.0,2003,2003-World Cup 9,Final 1,82.51,11
GREGOIRE Berenice - FRA - World Cup 2 - 2003 - Final 1,GREGOIRE Berenice - FRA,Women,40.0,FRA,4.4,4.1,4.0,4.1,4.1,5.64,5.05,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Final 1,82.51,10
BELLAVANCE Scott - CAN - World Championships - 2003 - Qualification,BELLAVANCE Scott - CAN,Men,45.0,CAN,2.0,0.8,1.7,1.8,2.5,4.48,3.91,1,0,1,0,,1.0,1.7,2003,2003-World Championships,Qualification,46.27,33
WESTERLUND Luke - USA - World Cup 7 - 2003 - Qualification,WESTERLUND Luke - USA,Men,43.0,USA,4.6,4.4,4.4,4.6,4.4,6.71,6.71,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,87.63,5
BIGNELL Jeffrey - NED - World Cup 2 - 2003 - Qualification,BIGNELL Jeffrey - NED,Men,49.0,NED,2.8,3.4,2.9,3.4,3.2,3.07,3.06,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,57.31,47
ROARK Michelle - USA - World Cup 10 - 2003 - Qualification,ROARK Michelle - USA,Women,46.0,USA,3.9,3.7,4.0,3.3,3.8,3.92,4.71,0,0,0,0,,2.0,5.0,2003,2003-World Cup 10,Qualification,71.36,17
TRAA Kari - NOR - World Cup 2 - 2003 - Qualification,TRAA Kari - NOR,Women,46.0,NOR,4.7,4.5,4.7,4.6,4.6,6.85,6.24,1,1,1,1,,0.0,0.0,2003,2003-World Cup 2,Qualification,91.68,1
DAWSON Toby - USA - World Cup 1 - 2003 - Qualification,DAWSON Toby - USA,Men,42.0,USA,4.4,4.5,4.7,4.7,4.5,6.62,6.61,1,1,1,1,,,,2003,2003-World Cup 1,Qualification,91.68,1
BIGNELL Jeffrey - NED - World Cup 4 - 2003 - Qualification,BIGNELL Jeffrey - NED,Men,49.0,NED,2.2,2.4,2.5,2.3,1.7,4.05,3.92,0,0,0,0,,-8.0,2.0,2003,2003-World Cup 4,Qualification,48.88,38
POLAN Marek - SVK - World Cup 1 - 2003 - Qualification,POLAN Marek - SVK,Men,37.0,SVK,4.1,4.2,4.1,3.7,3.8,5.35,5.35,0,0,0,0,,,,2003,2003-World Cup 1,Qualification,78.72,28
CRAWFORD Lauren - USA - World Cup 7 - 2003 - Qualification,CRAWFORD Lauren - USA,Women,37.0,USA,4.0,4.3,4.0,4.1,4.2,3.78,4.34,0,0,0,0,,-3.0,0.0,2003,2003-World Cup 7,Qualification,74.24,20
DIDIER Ludovic - FRA - World Cup 2 - 2003 - Qualification,DIDIER Ludovic - FRA,Men,37.0,FRA,3.8,3.3,3.4,3.6,4.0,4.08,4.92,0,0,0,0,,0.0,0.0,2003,2003-World Cup 2,Qualification,71.2,39
RONKAINEN Mikko - FIN - World Cup 9 - 2003 - Final 1,RONKAINEN Mikko - FIN,Men,42.0,FIN,2.1,2.0,2.0,2.0,1.4,3.31,3.31,1,1,1,1,,-2.5,0.0,2003,2003-World Cup 9,Final 1,47.2,10
GALLI Simone - ITA - World Cup 5 - 2003 - Qualification,GALLI Simone - ITA,Men,42.0,ITA,3.9,3.8,4.2,3.7,3.9,3.52,4.36,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,70.51,32
RONKAINEN Mikko - FIN - World Cup 2 - 2003 - Qualification,RONKAINEN Mikko - FIN,Men,42.0,FIN,4.8,4.8,4.4,4.7,4.6,5.96,4.64,1,1,1,1,,0.0,0.0,2003,2003-World Cup 2,Qualification,87.73,5
GASKOVA Tatiana - RUS - World Championships - 2003 - Qualification,GASKOVA Tatiana - RUS,Women,42.0,RUS,2.8,2.5,2.6,2.0,2.7,2.24,2.8,0,0,0,0,,1.0,1.7,2003,2003-World Championships,Qualification,48.91,25
SHANLEY Laurel - USA - World Cup 10 - 2003 - Qualification,SHANLEY Laurel - USA,Women,37.0,USA,3.5,3.8,3.7,4.0,4.3,2.1,1.68,0,0,0,0,,2.0,5.0,2003,2003-World Cup 10,Qualification,65.71,19
LAOURA Sandra - FRA - World Cup 10 - 2003 - Qualification,LAOURA Sandra - FRA,Women,40.0,FRA,4.1,4.2,4.4,4.3,4.3,4.78,4.92,1,1,1,1,,2.0,5.0,2003,2003-World Cup 10,Qualification,78.43,9
LAOURA Sandra - FRA - World Cup 5 - 2003 - Qualification,LAOURA Sandra - FRA,Women,40.0,FRA,4.1,4.4,4.3,4.6,4.3,4.94,4.65,1,1,1,1,,-20.0,3.4,2003,2003-World Cup 5,Qualification,80.64,12
TANNER Warren - CAN - World Cup 5 - 2003 - Qualification,TANNER Warren - CAN,Men,40.0,CAN,3.9,4.4,4.0,3.8,4.3,6.32,5.47,0,0,0,0,,-20.0,3.4,2003,2003-World Cup 5,Qualification,80.64,14
